TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
18:56:21:611715,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,2.443,14.735,-14.175,-3.682,0.102857,0.500195
18:56:21:616659,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,1.645,14.861,-13.86,-3.99,0.111311,0.329706
18:56:21:621835,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,1.876,15.61,-14.273,-3.997,0.092994,0.433972
18:56:21:626833,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,2.233,14.322,-15.162,-4.298,0.066223,0.608688
18:56:21:631969,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,2.023,14.749,-14.567,-4.41,0.076086,0.463561
18:56:21:636972,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,2.352,15.61,-15.029,-3.787,0.205714,0.381839
18:56:21:641945,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,2.093,14.749,-14.161,-4.711,-0.025362,0.497377
18:56:21:647115,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,2.254,14.574,-14.791,-3.892,0.076086,0.357886
18:56:21:652053,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,1.477,14.497,-14.567,-3.997,0.095812,0.494559
18:56:21:657154,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,0.938,14.763,-14.707,-4.298,0.060587,0.556555
18:56:21:662221,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,1.806,14.994,-14.504,-3.892,0.074677,0.515694
18:56:21:667278,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,2.114,15.54,-15.211,-3.787,0.1409,0.565009
18:56:21:672470,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,1.785,15.204,-14.196,-3.787,0.287436,0.466379
18:56:21:677457,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,1.575,15.498,-14.56,-4.403,0.195851,0.417064
18:56:21:682397,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,1.645,14.833,-14.294,-3.787,0.08454,0.419882
18:56:21:687578,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,1.855,14.805,-14.511,-4.305,0.054951,0.300117
18:56:21:692595,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,0,0,0,0,0,0,2.205,14.791,-14.847,-4.403,0.157808,0.457925
18:56:21:697719,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,-0.112,-0.042,0.018,-0.001,0.001,-0.002,1.925,14.35,-14.693,-4.403,0.147945,0.433972
18:56:21:702710,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,-0.103,0.007,-0.112,-0.001,0.001,-0.001,1.785,15.099,-14.931,-4.305,0.043679,0.456516
18:56:21:707841,-0.000122173,-0.58198,1.1875,0,1.35184,-0.000418879,0,0,0,0,0,0,-0.074,0.077,-0.303,-0.001,0.001,0,1.925,15.169,-14.707,-4.508,0.135264,0.474833
