TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
18:10:56:861212,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,-0.052,-0.018,0.089,0,0,0,2.464,28.021,-4.13,-4.319,-0.308571,0.393111
18:10:56:866212,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,-0.085,-0.013,0.016,0,0,0,3.066,28.126,-4.55,-4.228,-0.26771,0.43679
18:10:56:871336,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,-0.136,-0.045,0.07,0,0,-0.001,2.275,28.189,-4.2,-3.696,-0.167671,0.486105
18:10:56:876342,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,-0.137,-0.063,0.108,0,0,-0.002,2.464,28.252,-4.326,-4.004,-0.187397,0.43679
18:10:56:881475,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,-0.078,-0.04,0.037,0,0,0,2.436,28.021,-4.319,-4.144,-0.222622,0.49315
18:10:56:886461,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,-0.025,-0.005,-0.05,0,0,0,2.317,28.056,-4.018,-3.948,-0.287436,0.383248
18:10:56:891585,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,0.018,0.022,-0.107,0,-0.001,0.001,2.576,28.777,-4.256,-4.06,-0.207123,0.383248
18:10:56:896588,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,0.018,0.012,-0.088,0,-0.001,0,3.304,28.777,-3.857,-3.773,-0.146536,0.393111
18:10:56:901557,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,0.006,-0.018,-0.045,0,0,0,2.716,28.679,-4.256,-4.123,-0.266301,0.448062
18:10:56:906705,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,0.009,-0.028,-0.028,0,0,0,2.464,27.643,-4.137,-4.403,-0.187397,0.445244
18:10:56:911651,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,0.031,-0.017,-0.025,0,0,0,2.275,28.371,-4.249,-3.948,-0.209941,0.355068
18:10:56:916864,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,0.043,0.002,-0.062,0,0,0,2.639,28.189,-4.137,-3.199,-0.185988,0.402974
18:10:56:921833,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,0.033,0.009,-0.104,0,0,0,2.548,27.643,-3.962,-4.158,-0.170489,0.477651
18:10:56:926955,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,-0.001,0.009,-0.136,0,0,0,2.303,28.322,-3.955,-4.102,-0.229667,0.40861
18:10:56:931974,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,-0.024,0.005,-0.11,0,0,0,2.765,28.301,-4.256,-3.752,-0.205714,0.452289
18:10:56:937094,-3.49066e-05,-0.523791,1.57038,-5.23599e-05,1.04739,-0.000314159,0,0,0,0,0,0,-0.038,-0.008,-0.001,0,0,0,2.541,28.224,-4.151,-4.151,-0.122583,0.373385
