time,bd,bv,hd,hv,md1,md2
0.0,-8.176407440796074e-15,-3.24351029672691e-15,-2.8220241527115487e-14,-2.8807815858207845e-15,-0.06,0.06
0.001,3.999928227684841e-06,0.003999928235862066,-3.9598541099050465e-06,-0.003959854081681542,-0.06,0.06
0.002,1.199978260084855e-05,0.007999854373164526,-1.1839416683634492e-05,-0.007879562573726143,-0.06,0.06
0.003,2.39995608919593e-05,0.011999778291111568,-2.3598478164455568e-05,-0.011759061480817732,-0.06,0.06
0.004,3.999926075042027e-05,0.015999699858461797,-3.9196770362344894e-05,-0.015598292197885949,-0.06,0.06
0.005,5.999887968270966e-05,0.019999618932290204,-5.8593971796726884e-05,-0.019397201434378574,-0.06,0.06
0.006,8.399841503927467e-05,0.02399953535656581,-8.17497129187227e-05,-0.023155741121992368,-0.06,0.06
0.007,0.00011199786399978032,0.027999448960506493,-0.00010862358122137748,-0.02687386830265127,-0.06,0.06
0.008,0.00014399722355644748,0.03199935955666796,-0.00013917512621521895,-0.030551544993837932,-0.06,0.06
0.009,0.00017999649049516014,0.03599926693871351,-0.00017336386424391138,-0.03418873802868888,-0.06,0.06
0.01,0.00021999566137395805,0.03999917087879869,-0.00021114928311246624,-0.03778541886855119,-0.06,0.06
0.011,0.0002639947324984453,0.04399907112448808,-0.00025249084649843766,-0.041341563385967804,-0.06,0.06
0.012,0.000311993699893545,0.04799896739510051,-0.0002973479981147499,-0.04485715161630853,-0.06,0.06
0.013,0.0003639925592708945,0.05199885937735032,-0.00034568016559124434,-0.04833216747649072,-0.06,0.06
0.014,0.0004199913059910099,0.05599874672011616,-0.0003974467640406851,-0.05176659844943692,-0.06,0.06
0.015,0.0004799899350191278,0.05999862902811877,-0.0004526071992737797,-0.055160435233090895,-0.06,0.06
0.016,0.0005439884408733503,0.06399850585422331,-0.0005111208706267386,-0.05851367135295484,-0.06,0.06
0.017,0.0006119868175633405,0.06799837668999095,-0.0005729471733639541,-0.061826302737211736,-0.06,0.06
0.018,0.0006839850585173189,0.07199824095397939,-0.0006380455006175053,-0.06509832725354746,-0.06,0.06
0.019,0.0007599831564944353,0.07599809797711717,-0.0007063752448242826,-0.0683297442067733,-0.06,0.06
0.02,0.0008399811034786617,0.0799979469842271,-0.0007778957986205333,-0.07152055379624667,-0.06,0.06
0.021,0.0009239788905490769,0.08399778707041577,-0.0008525665551523997,-0.0746707565318623,-0.06,0.06
0.022,0.0010119765077195922,0.08799761717051635,-0.0009303469077593841,-0.0777803526069805,-0.06,0.06
0.023,0.0011039739437385715,0.0919974360189802,-0.0010111962489853692,-0.08084934122598074,-0.06,0.06
0.024,0.0011999711858349668,0.09599724209639597,-0.0010950739688683987,-0.08387771988302534,-0.06,0.06
0.025,0.001299968219391872,0.09999703355690578,-0.0011819394524552286,-0.08686548358682564,-0.06,0.06
0.026,0.0014039650275195718,0.1039968081277009,-0.0012717520764784827,-0.0898126240232501,-0.06,0.06
0.027,0.0015119615904862081,0.10799656296663708,-0.0013644712051211327,-0.09271912864264552,-0.06,0.06
0.028,0.0016239578849413328,0.11199629445512535,-0.0014600561847712464,-0.0955849796501094,-0.06,0.06
0.029,0.0017399538828287962,0.11599599788746424,-0.001558466337632615,-0.09841015286136402,-0.06,0.06
0.03,0.0018599495498163698,0.11999566698757491,-0.0016596609539899943,-0.1011946163573754,-0.06,0.06
0.031,0.001983944842940063,0.12399529312369374,-0.00176359928280175,-0.10393832881175108,-0.06,0.06
0.032,0.0021119397069021962,0.12799486396213433,-0.0018702405200398588,-0.10664123723810431,-0.06,0.06
0.033,0.0022439340679014,0.1319943609992045,-0.0019795437936480395,-0.10930327360817622,-0.06,0.06
0.034,0.00237992782252651,0.13599375462511062,-0.002091468142667833,-0.1119243490197887,-0.06,0.06
0.035,0.002519920815544503,0.13999299301799376,-0.002205972484443079,-0.11450434177524144,-0.06,0.06
0.036,0.002663912788073595,0.1439919725290936,-0.002323015551660776,-0.11704306721769288,-0.06,0.06
0.037,0.002811903222110981,0.14799043403738635,-0.0024425557262092047,-0.11954017454842426,-0.06,0.06
0.038,0.002963890563281001,0.15198734117002063,-0.0025645502579356274,-0.12199453172641794,-0.06,0.06
0.039,0.0031153466684440178,0.15145610516301747,-0.0026844751313694357,-0.11992487343380318,-0.06,0.06
0.04,0.003262805899163621,0.14745923071960393,-0.002798903668393403,-0.11442853702396229,-0.06,0.06
0.041,0.0034062667020832685,0.14346080291964847,-0.002907873479323414,-0.10896981093000614,-0.06,0.06
0.042,0.0035457285594299227,0.1394618573466546,-0.003011423415158069,-0.1035499358346501,-0.06,0.06
0.043,0.003681191212448459,0.1354626530185376,-0.003109592800848767,-0.09816938569069399,-0.06,0.06
0.044,0.003812654506014175,0.1314632935657169,-0.003202421291396797,-0.09282849054802485,-0.06,0.06
0.045,0.003940118336826677,0.12746383081250298,-0.003289948831928778,-0.08752754053197617,-0.06,0.06
0.046,0.004063582631204793,0.12346429437811662,-0.003372215647273263,-0.08226681534447942,-0.06,0.06
0.047,0.004183047333983253,0.11946470277846122,-0.003449262242243191,-0.07704659496992336,-0.06,0.06
0.048,0.004298512402343911,0.11546506836065872,-0.0035211294062385116,-0.07186716399531538,-0.06,0.06
0.049,0.004409977802114381,0.11146539977046951,-0.0035878582195239613,-0.06672881328544421,-0.06,0.06
0.05,0.004517443505412602,0.10746570329822305,-0.003649490059909708,-0.061631840385741196,-0.06,0.06
0.051,0.004620909489076577,0.10346598366397584,-0.0037060666091446484,-0.05657654923493571,-0.06,0.06
0.052,0.004720375733577279,0.09946624450070334,-0.003757629858609635,-0.05156324946498112,-0.06,0.06
0.053,0.004815842222242214,0.09546648866493469,-0.0038042221140445172,-0.046592255434877085,-0.06,0.06
0.054,0.004907308940686063,0.09146671844385026,-0.0038458859991282505,-0.0416638850837277,-0.06,0.06
0.055,0.00499477587638373,0.0874669356976676,-0.0038826644577857916,-0.036778458657535415,-0.06,0.06
0.056,0.005078243018343883,0.08346714196015441,-0.0039146007551335,-0.03193629734770249,-0.06,0.06
0.057,0.005157710356855108,0.07946733851122599,-0.003941738477003325,-0.0271377218698195,-0.06,0.06
0.058,0.00523317788328555,0.07546752643044281,-0.00396412152800899,-0.02238305100565989,-0.06,0.06
0.059,0.005304645589922687,0.07146770663713804,-0.003981794128136662,-0.01767260012766626,-0.06,0.06
0.06,0.005372113469843682,0.06746787992099508,-0.003994800807859385,-0.013006679722717105,-0.06,0.06
0.061,0.005435581516809362,0.06346804696568054,-0.004003186401789508,-0.008385593930116793,-0.06,0.06
0.062,0.0054950497251767035,0.059468208367343615,-0.004006996040896795,-0.0038096391072820215,-0.06,0.06
0.063,0.0055505180898259695,0.05546836464926638,-0.0040062751433321536,0.0007208975646478903,-0.06,0.06
0.064,0.0056019866060995575,0.051468516273588574,-0.004001069403907992,0.00520573942416785,-0.06,0.06
0.065,0.0056494552697503395,0.04746866365078252,-0.003991424782296334,0.009644621611663153,-0.06,0.06
0.066,0.005692924076897718,0.043468807147378614,-0.003977387490014846,0.014037292281493991,-0.06,0.06
0.067,0.005732393023990033,0.03946894709231647,-0.0039590039762790455,0.01838351373580656,-0.06,0.06
0.068,0.0057678621077722385,0.03546908378220658,-0.003936320912806132,0.022683063472919596,-0.06,0.06
0.069,0.005799331325257958,0.03146921748572084,-0.003909385177662069,0.02693573514407007,-0.06,0.06
0.07,0.005826800673705239,0.027469348447280925,-0.0038782438382488535,0.03114133941322122,-0.06,0.06
0.071,0.005850270150595414,0.023469476890176918,-0.0038429441335333233,0.03529970471553732,-0.06,0.06
0.072,0.005869739753614633,0.019469603019219784,-0.0038035334556223194,0.0394106779110098,-0.06,0.06
0.073,0.005885209480637643,0.015469727023011422,-0.003760059330791754,0.04347412483057212,-0.06,0.06
0.074,0.0058966793297135405,0.011469849075897497,-0.003712569400078894,0.04748993071286606,-0.06,0.06
0.075,0.005904149299053196,0.007469969339657236,-0.0036611113995482923,0.05145800053060821,-0.06,0.06
0.076,0.0059076193870181695,0.003470087964973318,-0.003605733140342043,0.0553782592062556,-0.06,0.06
0.077,0.005907089592110886,-0.0005297949072825759,-0.003546482488624676,0.059250651717373405,-0.06,0.06
0.078,0.005902559912965966,-0.004529679144919383,-0.0034834073455319173,0.06307514309276538,-0.06,0.06
0.079,0.005894030348342538,-0.008529564623427256,-0.003416555627230889,0.06685171830103463,-0.06,0.06
0.08,0.0058815008971174485,-0.01252945122508897,-0.0033459752451971,0.07058038203379574,-0.06,0.06
0.081,0.0058649715582792614,-0.016529338838185238,-0.0032717140868108487,0.07426115838625816,-0.06,0.06
0.082,0.005844442330922981,-0.020529227356279645,-0.003193819996372513,0.07789409043834257,-0.06,0.06
0.083,0.005819913214245409,-0.02452911667757104,-0.0031123407566326423,0.08147923973987674,-0.06,0.06
0.084,0.005791384207541105,-0.028529006704303025,-0.0030273240709289048,0.08501668570374468,-0.06,0.06
0.085,0.005758855310198883,-0.03252889734222146,-0.002938817546017779,0.0885065249111324,-0.06,0.06
0.086,0.005722326521698811,-0.03652878850007212,-0.0028468686756845593,0.09194887033322814,-0.06,0.06
0.087,0.0056817978416096775,-0.04052868008913195,-0.0027515248252106728,0.095343850473893,-0.06,0.06
0.088,0.00563726926958691,-0.04452857202276678,-0.0026528332167727567,0.09869160843792316,-0.06,0.06
0.089,0.0055887408053708985,-0.04852846421601113,-0.0025508409158431825,0.1019923009295808,-0.06,0.06
0.09,0.005536212448785733,-0.052528356585164124,-0.002445594818657114,0.10524609718607549,-0.06,0.06
0.091,0.005479684199738335,-0.056528249047396964,-0.0023371416408064817,0.108453177850639,-0.06,0.06
0.092,0.0054191560582179665,-0.06052814152036732,-0.002225527907016735,0.11161373378975398,-0.06,0.06
0.093,0.0053546280242961295,-0.06452803392183637,-0.0021107999421577663,0.11472796485897563,-0.06,0.06
0.094,0.0052861000981268445,-0.06852792616928373,-0.0019930038635361464,0.11779607862162708,-0.06,0.06
