0	-0.43633	1.9199	0	0.74176	0	0.03
0	-0.43633	1.9199	0	0.74176	0	0.03
0	-0.43633	1.9199	0	0.74176	0	0.03
0	-0.43633	1.9199	0	0.74176	0	0.03
0.00033432	-0.43633	1.9199	-2.1586e-05	0.74176	0.00034992	0.03
0.00055794	-0.43633	1.9199	-3.6023e-05	0.74177	0.00058396	0.03
0.0008215	-0.43633	1.9199	-5.304e-05	0.74177	0.00085983	0.03
0.0011155	-0.43633	1.9199	-7.2022e-05	0.74177	0.0011675	0.03
0.0014306	-0.43633	1.9199	-9.2368e-05	0.74177	0.0014974	0.03
0.0017579	-0.43633	1.9199	-0.0001135	0.74177	0.0018399	0.03
0.0020885	-0.43633	1.9199	-0.00013485	0.74177	0.002186	0.03
0.0024143	-0.43633	1.9199	-0.00015588	0.74177	0.0025269	0.03
0.0027273	-0.43634	1.9199	-0.00017609	0.74177	0.0028545	0.03
0.0030201	-0.43634	1.9199	-0.00019499	0.74177	0.003161	0.03
0.0032855	-0.43634	1.9199	-0.00021213	0.74177	0.0034388	0.03
0.0035172	-0.43634	1.9199	-0.00022708	0.74177	0.0036812	0.03
0.0037088	-0.43634	1.9199	-0.00023946	0.74177	0.0038818	0.03
0.0038546	-0.43634	1.9199	-0.00024887	0.74177	0.0040344	0.03
0.0039494	-0.43634	1.9199	-0.00025499	0.74177	0.0041336	0.03
0.0039881	-0.43634	1.9199	-0.00025749	0.74177	0.0041742	0.03
0.0039662	-0.43634	1.9199	-0.00025608	0.74177	0.0041512	0.03
0.0038795	-0.43634	1.9199	-0.00025048	0.74177	0.0040604	0.03
0.003724	-0.43634	1.9199	-0.00024044	0.74177	0.0038977	0.03
0.0034961	-0.43634	1.9199	-0.00022572	0.74177	0.0036592	0.03
0.0031926	-0.43634	1.9199	-0.00020613	0.74177	0.0033415	0.03
0.0028104	-0.43634	1.9199	-0.00018145	0.74177	0.0029415	0.03
0.0023468	-0.43633	1.9199	-0.00015152	0.74177	0.0024563	0.03
0.0017992	-0.43633	1.9199	-0.00011616	0.74177	0.0018831	0.03
0.0011654	-0.43633	1.9199	-7.5241e-05	0.74177	0.0012197	0.03
0.00044322	-0.43633	1.9199	-2.8616e-05	0.74176	0.00046389	0.03
-0.00036908	-0.43633	1.9199	2.3829e-05	0.74176	-0.00038629	0.03
