0	0	0.1279
-1.2e-05	0	0.1279
-2.4e-05	0	0.127926
-3.6e-05	0	0.127952
-4.8e-05	0	0.127978
-6e-05	0	0.128005
-7.2e-05	0	0.128031
-8.4e-05	0	0.128057
-9.6e-05	0	0.128083
-0.000108	0	0.128109
-0.00012	0	0.128135
-0.000132	0	0.128161
-0.000144	0	0.128188
-0.000156	0	0.128214
-0.000168	0	0.12824
-0.00018	0	0.128266
-0.000192	0	0.128292
-0.000204	0	0.128318
-0.000216	0	0.128344
-0.000228	0	0.12837
-0.00024	0	0.128397
-0.000252	0	0.128423
-0.000264	0	0.128449
-0.000276	0	0.128475
-0.000288	0	0.128501
-0.0003	0	0.128527
-0.000312	0	0.128553
-0.000324	0	0.128579
-0.000336	0	0.128605
-0.000348	0	0.128631
-0.00036	0	0.128657
-0.000372	0	0.128684
-0.000384	0	0.12871
-0.000396	0	0.128736
-0.000408	0	0.128762
-0.00042	0	0.128788
-0.000432	0	0.128814
-0.000444	0	0.12884
-0.000456	0	0.128866
-0.000468	0	0.128892
-0.00048	0	0.128918
-0.000492	0	0.128944
-0.000504	0	0.12897
-0.000516	0	0.128996
-0.000528	0	0.129022
-0.00054	0	0.129048
-0.000552	0	0.129074
-0.000564	0	0.1291
-0.000576	0	0.129126
-0.000588	0	0.129153
-0.0006	0	0.129179
-0.000612	0	0.129205
-0.000624	0	0.129231
-0.000636	0	0.129257
-0.000648	0	0.129283
-0.00066	0	0.129309
-0.000672	0	0.129335
-0.000684	0	0.129361
-0.000696	0	0.129387
-0.000708	0	0.129413
-0.00072	0	0.129439
-0.000732	0	0.129465
-0.000744	0	0.129491
-0.000756	0	0.129517
-0.000768	0	0.129543
-0.00078	0	0.129569
-0.000792	0	0.129595
-0.000804	0	0.129621
-0.000816	0	0.129647
-0.000828	0	0.129673
-0.00084	0	0.129699
-0.000852	0	0.129725
-0.000864	0	0.12975
-0.000876	0	0.129776
-0.000888	0	0.129802
-0.0009	0	0.129828
-0.000912	0	0.129854
-0.000924	0	0.12988
-0.000936	0	0.129906
-0.000948	0	0.129932
-0.00096	0	0.129958
-0.000972	0	0.129984
-0.000984	0	0.13001
-0.000996	0	0.130036
-0.001008	0	0.130062
-0.00102	0	0.130088
-0.001032	0	0.130114
-0.001044	0	0.13014
-0.001056	0	0.130166
-0.001068	0	0.130192
-0.00108	0	0.130217
-0.001092	0	0.130243
-0.001104	0	0.130269
-0.001116	0	0.130295
-0.001128	0	0.130321
-0.00114	0	0.130347
-0.001152	0	0.130373
-0.001164	0	0.130399
-0.001176	0	0.130425
-0.001188	0	0.130451
-0.0012	0	0.130477
-0.001212	0	0.130502
-0.001224	0	0.130528
-0.001236	0	0.130554
-0.001248	0	0.13058
-0.00126	0	0.130606
-0.001272	0	0.130632
-0.001284	0	0.130658
-0.001296	0	0.130684
-0.001308	0	0.13071
-0.00132	0	0.130735
-0.001332	0	0.130761
-0.001344	0	0.130787
-0.001356	0	0.130813
-0.001368	0	0.130839
-0.00138	0	0.130865
-0.001392	0	0.130891
-0.001404	0	0.130916
-0.001416	0	0.130942
-0.001428	0	0.130968
-0.00144	0	0.130994
-0.001452	0	0.13102
-0.001464	0	0.131046
-0.001476	0	0.131071
-0.001488	0	0.131097
-0.0015	0	0.131123
-0.001512	0	0.131149
-0.001524	0	0.131175
-0.001536	0	0.131201
-0.001548	0	0.131226
-0.00156	0	0.131252
-0.001572	0	0.131278
-0.001584	0	0.131304
-0.001596	0	0.13133
-0.001608	0	0.131356
-0.00162	0	0.131381
-0.001632	0	0.131407
-0.001644	0	0.131433
-0.001656	0	0.131459
-0.001668	0	0.131485
-0.00168	0	0.13151
-0.001692	0	0.131536
-0.001704	0	0.131562
-0.001716	0	0.131588
-0.001728	0	0.131614
-0.00174	0	0.131639
-0.001752	0	0.131665
-0.001764	0	0.131691
-0.001776	0	0.131717
-0.001788	0	0.131742
-0.0018	0	0.131768
-0.001812	0	0.131794
-0.001824	0	0.13182
-0.001836	0	0.131846
-0.001848	0	0.131871
-0.00186	0	0.131897
-0.001872	0	0.131923
-0.001884	0	0.131949
-0.001896	0	0.131974
-0.001908	0	0.132
-0.00192	0	0.132026
-0.001932	0	0.132052
-0.001944	0	0.132077
-0.001956	0	0.132103
-0.001968	0	0.132129
-0.00198	0	0.132155
-0.001992	0	0.13218
-0.002004	0	0.132206
-0.002016	0	0.132232
-0.002028	0	0.132258
-0.00204	0	0.132283
-0.002052	0	0.132309
-0.002064	0	0.132335
-0.002076	0	0.13236
-0.002088	0	0.132386
-0.0021	0	0.132412
-0.002112	0	0.132438
-0.002124	0	0.132463
-0.002136	0	0.132489
-0.002148	0	0.132515
-0.00216	0	0.13254
-0.002172	0	0.132566
-0.002184	0	0.132592
-0.002196	0	0.132618
-0.002208	0	0.132643
-0.00222	0	0.132669
-0.002232	0	0.132695
-0.002244	0	0.13272
-0.002256	0	0.132746
-0.002268	0	0.132772
-0.00228	0	0.132797
-0.002292	0	0.132823
-0.002304	0	0.132849
-0.002316	0	0.132874
-0.002328	0	0.1329
-0.00234	0	0.132926
-0.002352	0	0.132952
-0.002364	0	0.132977
-0.002376	0	0.133003
-0.002388	0	0.133029
-0.0024	0	0.133054
-0.002412	0	0.13308
-0.002424	0	0.133106
-0.002436	0	0.133131
-0.002448	0	0.133157
-0.00246	0	0.133182
-0.002472	0	0.133208
-0.002484	0	0.133234
-0.002496	0	0.133259
-0.002508	0	0.133285
-0.00252	0	0.133311
-0.002532	0	0.133336
-0.002544	0	0.133362
-0.002556	0	0.133388
-0.002568	0	0.133413
-0.00258	0	0.133439
-0.002592	0	0.133465
-0.002604	0	0.13349
-0.002616	0	0.133516
-0.002628	0	0.133541
-0.00264	0	0.133567
-0.002652	0	0.133593
-0.002664	0	0.133618
-0.002676	0	0.133644
-0.002688	0	0.133669
-0.0027	0	0.133695
-0.002712	0	0.133721
-0.002724	0	0.133746
-0.002736	0	0.133772
-0.002748	0	0.133798
-0.00276	0	0.133823
-0.002772	0	0.133849
-0.002784	0	0.133874
-0.002796	0	0.1339
-0.002808	0	0.133925
-0.00282	0	0.133951
-0.002832	0	0.133977
-0.002844	0	0.134002
-0.002856	0	0.134028
-0.002868	0	0.134053
-0.00288	0	0.134079
-0.002892	0	0.134105
-0.002904	0	0.13413
-0.002916	0	0.134156
-0.002928	0	0.134181
-0.00294	0	0.134207
-0.002952	0	0.134232
-0.002964	0	0.134258
-0.002976	0	0.134284
-0.002988	0	0.134309
-0.003	0	0.134335
-0.003012	0	0.13436
-0.003024	0	0.134386
-0.003036	0	0.134411
-0.003048	0	0.134437
-0.00306	0	0.134462
-0.003072	0	0.134488
-0.003084	0	0.134514
-0.003096	0	0.134539
-0.003108	0	0.134565
-0.00312	0	0.13459
-0.003132	0	0.134616
-0.003144	0	0.134641
-0.003156	0	0.134667
-0.003168	0	0.134692
-0.00318	0	0.134718
-0.003192	0	0.134743
-0.003204	0	0.134769
-0.003216	0	0.134794
-0.003228	0	0.13482
-0.00324	0	0.134845
-0.003252	0	0.134871
-0.003264	0	0.134897
-0.003276	0	0.134922
-0.003288	0	0.134948
-0.0033	0	0.134973
-0.003312	0	0.134999
-0.003324	0	0.135024
-0.003336	0	0.13505
-0.003348	0	0.135075
-0.00336	0	0.135101
-0.003372	0	0.135126
-0.003384	0	0.135152
-0.003396	0	0.135177
-0.003408	0	0.135203
-0.00342	0	0.135228
-0.003432	0	0.135254
-0.003444	0	0.135279
-0.003456	0	0.135305
-0.003468	0	0.13533
-0.00348	0	0.135355
-0.003492	0	0.135381
-0.003504	0	0.135406
-0.003516	0	0.135432
-0.003528	0	0.135457
-0.00354	0	0.135483
-0.003552	0	0.135508
-0.003564	0	0.135534
-0.003576	0	0.135559
-0.003588	0	0.135585
-0.0036	0	0.13561
-0.003612	0	0.135636
-0.003624	0	0.135661
-0.003636	0	0.135687
-0.003648	0	0.135712
-0.00366	0	0.135738
-0.003672	0	0.135763
-0.003684	0	0.135788
-0.003696	0	0.135814
-0.003708	0	0.135839
-0.00372	0	0.135865
-0.003732	0	0.13589
-0.003744	0	0.135916
-0.003756	0	0.135941
-0.003768	0	0.135967
-0.00378	0	0.135992
-0.003792	0	0.136
-0.003804	0	0.136
-0.003816	0	0.136
-0.003828	0	0.136
-0.00384	0	0.136
-0.003852	0	0.136
-0.003864	0	0.136
-0.003876	0	0.136
-0.003888	0	0.136
-0.0039	0	0.136
-0.003912	0	0.136
-0.003924	0	0.136
-0.003936	0	0.136
-0.003948	0	0.136
-0.00396	0	0.136
-0.003972	0	0.136
-0.003984	0	0.136
-0.003996	0	0.136
-0.004008	0	0.136
-0.00402	0	0.136
-0.004032	0	0.136
-0.004044	0	0.136
-0.004056	0	0.136
-0.004068	0	0.136
-0.00408	0	0.136
-0.004092	0	0.136
-0.004104	0	0.136
-0.004116	0	0.136
-0.004128	0	0.136
-0.00414	0	0.136
-0.004152	0	0.136
-0.004164	0	0.136
-0.004176	0	0.136
-0.004188	0	0.136
-0.0042	0	0.136
-0.004212	0	0.136
-0.004224	0	0.136
-0.004236	0	0.136
-0.004248	0	0.136
-0.00426	0	0.136
-0.004272	0	0.136
-0.004284	0	0.136
-0.004296	0	0.136
-0.004308	0	0.136
-0.00432	0	0.136
-0.004332	0	0.136
-0.004344	0	0.136
-0.004356	0	0.136
-0.004368	0	0.136
-0.00438	0	0.136
-0.004392	0	0.136
-0.004404	0	0.136
-0.004416	0	0.136
-0.004428	0	0.136
-0.00444	0	0.136
-0.004452	0	0.136
-0.004464	0	0.136
-0.004476	0	0.136
-0.004488	0	0.136
-0.0045	0	0.136
-0.004512	0	0.136
-0.004524	0	0.136
-0.004536	0	0.136
-0.004548	0	0.136
-0.00456	0	0.136
-0.004572	0	0.136
-0.004584	0	0.136
-0.004596	0	0.136
-0.004608	0	0.136
-0.00462	0	0.136
-0.004632	0	0.136
-0.004644	0	0.136
-0.004656	0	0.136
-0.004668	0	0.136
-0.00468	0	0.136
-0.004692	0	0.136
-0.004704	0	0.136
-0.004716	0	0.136
-0.004728	0	0.136
-0.00474	0	0.136
-0.004752	0	0.136
-0.004764	0	0.136
-0.004776	0	0.136
-0.004788	0	0.136
-0.0048	0	0.136
-0.004812	0	0.136
-0.004824	0	0.136
-0.004836	0	0.136
-0.004848	0	0.136
-0.00486	0	0.136
-0.004872	0	0.136
-0.004884	0	0.136
-0.004896	0	0.136
-0.004908	0	0.136
-0.00492	0	0.136
-0.004932	0	0.136
-0.004944	0	0.136
-0.004956	0	0.136
-0.004968	0	0.136
-0.00498	0	0.136
-0.004992	0	0.136
-0.005004	0	0.136
-0.005016	0	0.136
-0.005028	0	0.136
-0.00504	0	0.136
-0.005052	0	0.136
-0.005064	0	0.136
-0.005076	0	0.136
-0.005088	0	0.136
-0.0051	0	0.136
-0.005112	0	0.136
-0.005124	0	0.136
-0.005136	0	0.136
-0.005148	0	0.136
-0.00516	0	0.136
