This is file header
13:34:56:216006,6.98132e-05,-0.523546,1.57078,0,1.04718,0,0,0
13:34:56:220389,6.98132e-05,-0.523546,1.57078,0,1.04718,0,0,0
13:34:56:224630,6.98132e-05,-0.523546,1.57078,0,1.04718,0,0,0
13:34:56:229004,6.98132e-05,-0.523529,1.57078,0,1.04718,0,0,0
13:34:56:233254,6.98132e-05,-0.523529,1.57078,0,1.04718,0,0,0
13:34:56:237503,6.98132e-05,-0.523529,1.57078,0,1.04718,0,0,0
13:34:56:241698,6.98132e-05,-0.523529,1.57078,0,1.04718,0,0,0
13:34:56:246000,6.98132e-05,-0.523529,1.57078,0,1.04718,0,0,0
13:34:56:250228,6.98132e-05,-0.523529,1.57078,0,1.04718,0,-0.087,-0.006
13:34:56:254501,6.98132e-05,-0.523529,1.57078,0,1.04718,0,-0.101,-0.014
13:34:56:258745,6.98132e-05,-0.523529,1.57078,0,1.04718,0,-0.087,-0.013
13:34:56:262963,6.98132e-05,-0.523529,1.57078,0,1.04718,0,-0.057,-0.002
13:34:56:267231,6.98132e-05,-0.523529,1.57078,0,1.04718,0,-0.016,0.028
13:34:56:271491,6.98132e-05,-0.523512,1.57078,0,1.04718,0,0.001,0.053
13:34:56:275692,6.98132e-05,-0.523512,1.57078,0,1.04718,0,0.012,0.074
13:34:56:279980,6.98132e-05,-0.523512,1.57078,0,1.04718,0,0.017,0.077
13:34:56:284235,6.98132e-05,-0.523512,1.57076,0,1.04718,0,0.014,0.055
13:34:56:288443,6.98132e-05,-0.523512,1.57076,0,1.04718,0,0.005,0.015
13:34:56:292740,6.98132e-05,-0.523512,1.57076,0,1.04718,0,-0.002,-0.02
13:34:56:296990,6.98132e-05,-0.523512,1.57076,0,1.04718,0,-0.002,-0.029
13:34:56:301427,6.98132e-05,-0.523512,1.57076,0,1.04718,0,0.013,0.021
13:34:56:305689,6.98132e-05,-0.523512,1.57076,0,1.04718,0,0.028,0.069
13:34:56:309977,6.98132e-05,-0.523512,1.57076,0,1.04718,0,0.041,0.095
13:34:56:314179,6.98132e-05,-0.523512,1.57076,0,1.04718,0,0.05,0.086
13:34:56:318445,6.98132e-05,-0.523512,1.57076,0,1.04718,0,0.051,0.052
13:34:56:322689,6.98132e-05,-0.523512,1.57076,0,1.04718,0,0.044,0.02
13:34:56:326989,6.98132e-05,-0.523494,1.57076,0,1.04718,0,0.028,0.009
13:34:56:331192,6.98132e-05,-0.523494,1.57076,0,1.04718,0,-0.001,0.031
13:34:56:335438,6.98132e-05,-0.523494,1.57076,0,1.04718,0,-0.016,0.046
13:34:56:339677,6.98132e-05,-0.523494,1.57076,0,1.04718,0,-0.021,0.046
13:34:56:343969,6.98132e-05,-0.523494,1.57076,0,1.04718,0,-0.017,0.031
13:34:56:348188,6.98132e-05,-0.523494,1.57076,0,1.04718,0,-0.007,0.016
13:34:56:352439,6.98132e-05,-0.523494,1.57076,0,1.04718,0,0.003,0.012
13:34:56:356736,6.98132e-05,-0.523494,1.57076,0,1.04718,0,0.012,0.019
13:34:56:360984,6.98132e-05,-0.523494,1.57076,0,1.04718,0,0.016,0.026
13:34:56:365169,6.98132e-05,-0.523494,1.57076,0,1.04718,0,0.008,0.013
13:34:56:369474,6.98132e-05,-0.523494,1.57076,0,1.04718,0,-0.007,-0.005
13:34:56:373744,6.98132e-05,-0.523494,1.57076,0,1.04718,0,-0.025,-0.014
13:34:56:378110,6.98132e-05,-0.523494,1.57076,0,1.04718,0,-0.033,-0.003
13:34:56:382363,6.98132e-05,-0.523494,1.57076,0,1.04718,0,-0.024,0.021
13:34:56:386597,6.98132e-05,-0.523477,1.57076,0,1.04718,0,-0.003,0.039
13:34:56:390809,6.98132e-05,-0.523477,1.57076,0,1.04718,0,0.014,0.034
13:34:56:395107,6.98132e-05,-0.523477,1.57076,0,1.04718,0,0.014,0.007
13:34:56:399347,6.98132e-05,-0.523477,1.57076,0,1.04718,0,-0.016,-0.031
13:34:56:403743,6.98132e-05,-0.523477,1.57076,0,1.04718,0,-0.032,-0.032
13:34:56:407935,6.98132e-05,-0.523477,1.57076,0,1.04718,0,-0.027,-0.017
13:34:56:412233,6.98132e-05,-0.523477,1.57076,0,1.04718,0,-0.006,-0.004
13:34:56:416450,6.98132e-05,-0.523477,1.57076,0,1.04718,0,0.014,-0.003
13:34:56:420683,6.98132e-05,-0.523477,1.57076,0,1.04718,0,0.02,-0.009
13:34:56:424983,6.98132e-05,-0.523477,1.57076,0,1.04718,0,0.01,-0.01
13:34:56:429283,6.98132e-05,-0.523477,1.57076,0,1.04718,0,-0.014,0.004
13:34:56:433646,6.98132e-05,-0.523477,1.57076,0,1.04718,0,-0.025,0.013
13:34:56:437990,5.23599e-05,-0.523459,1.57076,0,1.04718,0,-0.028,0.015
13:34:56:442177,5.23599e-05,-0.523459,1.57076,0,1.04718,0,-0.019,0.014
13:34:56:446432,5.23599e-05,-0.523459,1.57076,0,1.04718,0,-0.001,0.014
13:34:56:450729,5.23599e-05,-0.523459,1.57076,0,1.04718,0,0.02,0.016
13:34:56:454969,5.23599e-05,-0.523459,1.57074,0,1.04718,0,0.034,0.014
13:34:56:459219,5.23599e-05,-0.523459,1.57074,0,1.04718,0,0.022,0.002
13:34:56:463433,5.23599e-05,-0.523459,1.57074,0,1.04718,0,-0.006,-0.003
13:34:56:467670,5.23599e-05,-0.523459,1.57074,0,1.04718,0,-0.038,-0.001
13:34:56:471967,5.23599e-05,-0.523459,1.57074,0,1.04718,0,-0.066,0.005
13:34:56:476219,5.23599e-05,-0.523459,1.57074,0,1.04718,0,-0.082,0.01
13:34:56:480443,5.23599e-05,-0.523442,1.57074,0,1.04718,0,-0.085,0.007
13:34:56:484748,5.23599e-05,-0.523442,1.57074,0,1.04718,0,-0.076,-0.004
13:34:56:488982,5.23599e-05,-0.523442,1.57074,0,1.04718,0,-0.062,-0.018
13:34:56:493183,5.23599e-05,-0.523442,1.57074,0,1.04718,0,-0.047,-0.03
13:34:56:497490,5.23599e-05,-0.523442,1.57074,0,1.04718,0,-0.051,-0.028
13:34:56:501741,5.23599e-05,-0.523442,1.57074,0,1.04718,0,-0.062,-0.021
13:34:56:505984,5.23599e-05,-0.523442,1.57074,0,1.04718,0,-0.069,-0.013
13:34:56:510229,5.23599e-05,-0.523424,1.57074,0,1.04718,0,-0.064,-0.009
13:34:56:514476,5.23599e-05,-0.523424,1.57074,0,1.04718,0,-0.048,-0.009
13:34:56:518728,5.23599e-05,-0.523424,1.57074,0,1.04718,0,-0.032,-0.01
13:34:56:522986,5.23599e-05,-0.523424,1.57074,0,1.04718,0,-0.024,-0.007
13:34:56:527344,5.23599e-05,-0.523424,1.57074,0,1.04718,0,-0.014,0.011
13:34:56:531572,5.23599e-05,-0.523424,1.57074,0,1.04718,0,0,0.029
13:34:56:535840,5.23599e-05,-0.523424,1.57074,0,1.04718,0,0.02,0.042
13:34:56:540042,5.23599e-05,-0.523424,1.57074,0,1.04718,0,0.031,0.042
13:34:56:544342,5.23599e-05,-0.523407,1.57074,0,1.04718,0,0.024,0.032
13:34:56:548594,5.23599e-05,-0.523407,1.57074,0,1.04718,0,0.005,0.023
13:34:56:552793,5.23599e-05,-0.523407,1.57074,0,1.04718,0,-0.008,0.023
13:34:56:557107,5.23599e-05,-0.523407,1.57074,0,1.04718,0,-0.003,0.031
13:34:56:561468,5.23599e-05,-0.523407,1.57074,0,1.04718,0,0.016,0.031
13:34:56:565671,5.23599e-05,-0.523407,1.57074,0,1.04718,0,0.009,0.014
13:34:56:570024,5.23599e-05,-0.523389,1.57074,0,1.04718,0,-0.022,-0.005
13:34:56:574372,5.23599e-05,-0.523389,1.57074,0,1.04718,0,-0.057,-0.012
13:34:56:578561,5.23599e-05,-0.523389,1.57074,0,1.04718,0,-0.07,0.002
13:34:56:582852,5.23599e-05,-0.523389,1.57074,0,1.04718,0,-0.049,0.027
13:34:56:587042,5.23599e-05,-0.523389,1.57074,0,1.04718,0,-0.007,0.042
13:34:56:591291,5.23599e-05,-0.523389,1.57074,0,1.04718,0,0.042,0.018
13:34:56:595551,5.23599e-05,-0.523389,1.57074,0,1.04718,0,0.053,-0.012
13:34:56:599850,5.23599e-05,-0.523389,1.57073,0,1.04718,0,0.051,-0.028
13:34:56:604102,5.23599e-05,-0.523389,1.57073,0,1.04718,0,0.044,-0.013
13:34:56:608374,5.23599e-05,-0.523389,1.57073,0,1.04718,0,0.031,0.023
13:34:56:612686,3.49066e-05,-0.523372,1.57073,0,1.04718,0,0.012,0.058
13:34:56:616983,3.49066e-05,-0.523372,1.57073,0,1.04718,0,-0.009,0.071
13:34:56:621340,3.49066e-05,-0.523372,1.57073,0,1.04718,0,-0.023,0.036
13:34:56:625594,3.49066e-05,-0.523372,1.57073,0,1.04718,0,-0.016,-0.007
13:34:56:629852,3.49066e-05,-0.523372,1.57073,0,1.04718,0,-0.004,-0.046
13:34:56:634053,3.49066e-05,-0.523372,1.57073,0,1.04718,0,0.003,-0.064
13:34:56:638288,3.49066e-05,-0.523372,1.57073,0,1.04718,0,0,-0.053
13:34:56:642551,3.49066e-05,-0.523372,1.57073,0,1.04718,0,-0.01,-0.022
13:34:56:646858,3.49066e-05,-0.523372,1.57073,0,1.04718,0,-0.027,0.008
13:34:56:651235,3.49066e-05,-0.523372,1.57073,0,1.04718,0,-0.049,0.013
13:34:56:655496,3.49066e-05,-0.523372,1.57073,0,1.04718,0,-0.05,-0.007
13:34:56:659849,3.49066e-05,-0.523372,1.57071,0,1.04718,0,-0.034,-0.024
13:34:56:664099,1.74533e-05,-0.523372,1.57071,0,1.04718,0,-0.006,-0.021
13:34:56:668360,1.74533e-05,-0.523372,1.57071,0,1.04718,0,0.02,-0.002
13:34:56:672549,1.74533e-05,-0.523354,1.57071,0,1.04718,0,0.033,0.017
13:34:56:676852,1.74533e-05,-0.523354,1.57071,0,1.04718,0,0.026,0.026
13:34:56:681214,1.74533e-05,-0.523354,1.57071,0,1.04718,0,-0.007,0.023
13:34:56:685481,1.74533e-05,-0.523354,1.57069,0,1.04718,0,-0.031,0.025
13:34:56:689711,0,-0.523354,1.57069,0,1.04718,0,-0.046,0.034
13:34:56:693911,0,-0.523354,1.57069,0,1.04718,0,-0.045,0.043
13:34:56:698232,0,-0.523354,1.57069,0,1.04718,0,-0.027,0.045
13:34:56:702430,0,-0.523354,1.57069,0,1.04718,0,-0.004,0.035
13:34:56:706731,0,-0.523354,1.57069,0,1.04718,0,0.01,0.015
13:34:56:710983,0,-0.523354,1.57069,0,1.04718,0,0.007,-0.007
13:34:56:715368,0,-0.523354,1.57067,0,1.04718,0,-0.018,-0.022
13:34:56:719722,0,-0.523354,1.57067,0,1.04718,0,-0.034,-0.001
13:34:56:723920,0,-0.523354,1.57067,0,1.04718,0,-0.039,0.04
13:34:56:728170,0,-0.523354,1.57067,0,1.04718,0,-0.037,0.085
13:34:56:732478,0,-0.523354,1.57067,0,1.04718,0,-0.036,0.105
13:34:56:736713,0,-0.523354,1.57067,0,1.04718,0,-0.037,0.088
13:34:56:740987,0,-0.523354,1.57067,0,1.04718,0,-0.036,0.045
13:34:56:745231,0,-0.523354,1.57067,0,1.04718,0,-0.022,-0.005
13:34:56:749458,0,-0.523354,1.57066,0,1.04718,0,-0.004,-0.003
13:34:56:753657,0,-0.523354,1.57066,0,1.04718,0,0.013,0.02
13:34:56:757908,0,-0.523354,1.57066,0,1.04718,0,0.026,0.042
13:34:56:762209,0,-0.523337,1.57066,0,1.04718,0,0.03,0.047
13:34:56:766423,0,-0.523337,1.57066,0,1.04718,0,0.027,0.037
13:34:56:770709,0,-0.523337,1.57066,0,1.04718,0,0.021,0.024
13:34:56:774961,0,-0.523337,1.57066,0,1.04718,0,0.016,0.023
13:34:56:779205,0,-0.523337,1.57064,0,1.04718,0,0.013,0.036
13:34:56:783432,0,-0.523337,1.57064,0,1.04718,0,0.012,0.041
13:34:56:787722,0,-0.523337,1.57064,0,1.04718,0,0.006,0.037
13:34:56:791958,0,-0.523337,1.57064,0,1.04718,0,-0.003,0.029
13:34:56:796205,0,-0.523337,1.57064,0,1.04718,0,-0.015,0.022
13:34:56:800459,0,-0.523337,1.57064,0,1.04718,0,-0.017,0.019
13:34:56:804872,0,-0.523337,1.57064,0,1.04718,0,-0.006,0.017
13:34:56:809213,0,-0.523337,1.57064,0,1.04718,0,0.027,0.009
13:34:56:813478,0,-0.523337,1.57064,0,1.04718,0,0.041,0.002
13:34:56:817664,0,-0.523337,1.57064,0,1.04718,0,0.041,-0.005
13:34:56:821978,0,-0.523337,1.57064,0,1.04718,0,0.031,-0.017
13:34:56:826185,0,-0.523337,1.57064,0,1.04718,0,0.024,-0.031
13:34:56:830471,0,-0.523337,1.57064,0,1.04718,0,0.025,-0.043
13:34:56:834699,0,-0.523337,1.57064,0,1.04718,0,0.022,-0.043
13:34:56:839099,0,-0.523337,1.57062,0,1.04718,0,-0.023,-0.017
13:34:56:843480,0,-0.523337,1.57062,0,1.04718,0,-0.079,0.001
13:34:56:847678,0,-0.523337,1.57062,0,1.04718,0,-0.128,0.004
13:34:56:851938,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,-0.147,-0.011
13:34:56:856228,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,-0.129,-0.036
13:34:56:860450,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,-0.088,-0.051
13:34:56:864734,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,-0.046,-0.045
13:34:56:868941,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,-0.015,-0.021
13:34:56:873212,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,0.011,0.016
13:34:56:877465,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,0.03,0.028
13:34:56:881669,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,0.051,0.029
13:34:56:885951,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,0.066,0.023
13:34:56:890215,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,0.065,0.014
13:34:56:894451,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,0.049,0.005
13:34:56:898666,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,0.026,0
13:34:56:902951,-1.74533e-05,-0.523337,1.57062,0,1.04718,0,0.01,-0.003
13:34:56:907151,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,0.013,-0.013
13:34:56:911461,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,0.022,-0.023
13:34:56:915725,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,0.022,-0.031
13:34:56:919961,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,0.01,-0.033
13:34:56:924150,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,-0.011,-0.033
13:34:56:928484,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,-0.034,-0.035
13:34:56:932836,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,-0.052,-0.042
13:34:56:937197,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,-0.054,-0.048
13:34:56:941462,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,-0.033,-0.037
13:34:56:945712,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,-0.003,-0.015
13:34:56:949984,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,0.022,0.002
13:34:56:954203,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,0.029,0.006
13:34:56:958574,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,0.014,-0.001
13:34:56:962827,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,-0.013,-0.009
13:34:56:967024,-1.74533e-05,-0.523319,1.57062,0,1.04718,0,-0.036,-0.009
13:34:56:971334,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,-0.036,0
13:34:56:975534,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,-0.016,-0.005
13:34:56:979833,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,0.004,-0.021
13:34:56:984083,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,0.011,-0.037
13:34:56:988328,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,0.001,-0.036
13:34:56:992728,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,-0.016,-0.013
13:34:56:997104,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,-0.028,0.02
13:34:57:1457,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,-0.019,0.047
13:34:57:5704,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,-0.001,0.036
13:34:57:9892,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,0.017,0.012
13:34:57:14197,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,0.036,-0.006
13:34:57:18447,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,0.052,-0.012
13:34:57:22704,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,0.059,-0.011
13:34:57:26906,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,0.052,-0.015
13:34:57:31206,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,0.021,-0.041
13:34:57:35443,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,0,-0.057
13:34:57:39639,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,-0.016,-0.06
13:34:57:43952,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,-0.024,-0.049
13:34:57:48144,-1.74533e-05,-0.523319,1.5706,0,1.04718,0,-0.029,-0.032
13:34:57:52475,-1.74533e-05,-0.523319,1.57059,0,1.04718,0,-0.032,-0.009
13:34:57:56848,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,-0.031,0.018
13:34:57:61080,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,-0.029,0.053
13:34:57:65282,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,-0.027,0.089
13:34:57:69580,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,-0.025,0.085
13:34:57:73782,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,-0.019,0.058
13:34:57:78081,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,-0.007,0.021
13:34:57:82333,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.007,-0.006
13:34:57:86529,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.018,-0.014
13:34:57:90817,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.027,-0.004
13:34:57:95066,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.035,0.015
13:34:57:99318,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.049,0.037
13:34:57:103567,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.055,0.036
13:34:57:107833,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.052,0.025
13:34:57:112205,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.042,0.013
13:34:57:116635,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.032,0.008
13:34:57:120968,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.024,0.013
13:34:57:125346,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.02,0.028
13:34:57:129702,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.021,0.035
13:34:57:133954,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.024,0.035
13:34:57:138140,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.027,0.033
13:34:57:142450,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.027,0.03
13:34:57:146826,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.022,0.029
13:34:57:151065,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.016,0.032
13:34:57:155326,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.018,0.045
13:34:57:159576,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.029,0.058
13:34:57:163784,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.041,0.07
13:34:57:168015,-1.74533e-05,-0.523302,1.57059,0,1.04718,0,0.039,0.076
13:34:57:172315,-1.74533e-05,-0.523302,1.57057,0,1.04718,0,0.016,0.07
13:34:57:176577,-1.74533e-05,-0.523285,1.57057,0,1.04718,0,-0.022,0.054
13:34:57:180789,-1.74533e-05,-0.523285,1.57057,0,1.04718,0,-0.057,0.03
13:34:57:185026,-1.74533e-05,-0.523285,1.57057,0,1.04718,0,-0.065,0.005
13:34:57:189316,-1.74533e-05,-0.523285,1.57057,0,1.04718,0,-0.03,-0.027
13:34:57:193586,-1.74533e-05,-0.523285,1.57057,0,1.04718,0,-0.008,-0.04
13:34:57:197939,-1.74533e-05,-0.523285,1.57057,0,1.04718,0,-0.014,-0.041
13:34:57:202149,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.048,-0.029
13:34:57:206449,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.088,-0.011
13:34:57:210824,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.111,0.001
13:34:57:215023,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.107,0
13:34:57:219324,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.074,-0.022
13:34:57:223563,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.052,-0.032
13:34:57:227772,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.037,-0.027
13:34:57:232062,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.026,-0.012
13:34:57:236324,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.016,0.001
13:34:57:240581,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.006,0.004
13:34:57:244990,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,0.001,-0.001
13:34:57:249340,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,0.015,0.002
13:34:57:253714,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,0.027,0.02
13:34:57:257949,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,0.034,0.038
13:34:57:262185,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,0.027,0.038
13:34:57:266446,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,0.003,0.015
13:34:57:270684,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.027,-0.017
13:34:57:274945,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.047,-0.041
13:34:57:279144,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.034,-0.037
13:34:57:283445,-1.74533e-05,-0.523285,1.57057,0,1.04716,0,-0.006,-0.018
13:34:57:287694,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,0.015,-0.001
13:34:57:291934,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,0.016,0.007
13:34:57:296316,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,-0.002,0.007
13:34:57:300651,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,-0.023,0.002
13:34:57:304908,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,-0.028,-0.002
13:34:57:309162,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,0.01,-0.005
13:34:57:313428,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,0.053,-0.001
13:34:57:317831,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,0.082,0.007
13:34:57:322022,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,0.082,0.016
13:34:57:326329,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,0.054,0.018
13:34:57:330572,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,0.015,0.009
13:34:57:334816,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,-0.016,-0.006
13:34:57:339033,-1.74533e-05,-0.523285,1.57055,0,1.04716,0,-0.029,-0.021
