Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
13:34:30:117109,1,-4,-5,-2,1,0,0,0
13:34:30:133496,1,-4,-5,-2,1,0,0,0
13:34:30:134336,1,-8,-4,-3,-2,-3,-1,-2
13:34:30:135106,-2,-4,-4,-4,-3,0,-1,0
13:34:30:139598,-2,-4,-4,-4,-3,0,-1,0
13:34:30:147082,-1,-6,2,4,0,0,-2,-2
13:34:30:163461,-3,-1,-2,-1,1,0,-2,-3
13:34:30:164355,-3,-1,-2,-1,1,0,-2,-3
13:34:30:165100,3,-8,-6,-2,0,-2,-1,0
13:34:30:177085,1,-1,-1,1,2,1,-1,0
13:34:30:185367,1,-1,-1,1,2,1,-1,0
13:34:30:186100,-3,-6,-3,-2,1,1,-2,1
13:34:30:192069,1,30,1,-3,0,2,-1,-1
13:34:30:199772,1,30,1,-3,0,2,-1,-1
13:34:30:207092,-3,-3,1,2,0,-1,0,-1
13:34:30:214664,-3,-9,-1,1,-1,-3,-1,-2
13:34:30:222834,-3,-9,-1,1,-1,-3,-1,-2
13:34:30:223575,7,8,-2,-2,-2,-3,-2,-1
13:34:30:245967,-1,-5,1,6,1,-1,-3,-2
13:34:30:246833,-1,-5,1,6,1,-1,-3,-2
13:34:30:247592,-2,-11,1,-3,-2,-2,0,-1
13:34:30:252104,-2,-5,-3,-2,0,-1,0,2
13:34:30:259678,-2,-5,-3,-2,0,-1,0,2
13:34:30:275198,-3,1,-4,-1,-3,-1,-1,-1
13:34:30:276078,0,-5,-1,-3,-3,-4,0,-1
13:34:30:282901,0,-5,-1,-3,-3,-4,0,-1
13:34:30:283584,-1,-20,-6,-4,-3,-2,-2,3
13:34:30:297075,2,-7,2,3,-3,-1,-3,0
13:34:30:305313,2,-7,2,3,-3,-1,-3,0
13:34:30:306058,-3,9,5,4,2,-1,0,1
13:34:30:328473,1,-14,-5,-4,-2,-3,-1,0
13:34:30:329314,1,-14,-5,-4,-2,-3,-1,0
13:34:30:330061,-4,-1,-8,-3,1,2,-1,-5
13:34:30:334621,-1,6,-1,-3,-3,-3,-1,-3
13:34:30:342094,-1,6,-1,-3,-3,-3,-1,-3
13:34:30:357727,-4,4,2,1,0,-3,-2,-2
13:34:30:358572,-1,-7,-8,2,0,-1,0,-3
13:34:30:365353,-1,-7,-8,2,0,-1,0,-3
13:34:30:366090,-3,-3,-1,-2,-1,0,-2,-3
13:34:30:380725,-2,-15,-4,-2,-1,-1,-3,2
13:34:30:381602,-2,-15,-4,-2,-1,-1,-3,2
13:34:30:387096,-2,12,4,1,-2,-1,-1,1
13:34:30:394589,-2,-5,-3,-2,0,0,0,-3
13:34:30:402214,-2,-5,-3,-2,0,0,0,-3
13:34:30:409560,5,-10,-3,-1,-2,-4,-2,-3
13:34:30:417085,3,19,0,-1,-1,0,-4,0
13:34:30:425189,3,19,0,-1,-1,0,-4,0
13:34:30:426086,0,-2,-6,4,0,1,-2,-2
13:34:30:440704,-2,-1,4,-1,3,1,0,2
13:34:30:441557,-2,-1,4,-1,3,1,0,2
13:34:30:447129,-4,2,-1,-2,-1,1,-1,0
13:34:30:454648,1,4,1,-5,0,0,-1,-2
13:34:30:462218,1,4,1,-5,0,0,-1,-2
13:34:30:469593,-2,-8,0,-2,2,0,0,-1
13:34:30:477079,-4,-2,3,-1,-1,-1,-3,-3
13:34:30:485332,-4,-2,3,-1,-1,-1,-3,-3
13:34:30:486085,3,-3,-3,0,-3,-4,-1,-5
13:34:30:500187,-4,-7,-2,-1,1,0,1,-2
13:34:30:501098,-4,-7,-2,-1,1,0,1,-2
13:34:30:507077,-1,-3,2,0,-3,1,-1,-1
13:34:30:522853,-2,-1,1,-1,-3,-3,-1,-4
13:34:30:523577,-2,-1,1,-1,-3,-3,-1,-4
13:34:30:529596,2,-6,-5,-2,0,0,-1,0
13:34:30:537703,-6,3,1,1,-2,-1,2,0
13:34:30:545184,-6,3,1,1,-2,-1,2,0
13:34:30:546110,-1,-3,-2,-2,-2,-3,-2,0
13:34:30:560319,1,3,9,3,0,-1,-2,-1
13:34:30:561079,1,3,9,3,0,-1,-2,-1
13:34:30:567107,-3,0,-7,0,-1,1,-1,-1
13:34:30:574577,-2,-3,2,1,1,0,-1,0
13:34:30:582120,-2,-3,2,1,1,0,-1,0
13:34:30:589588,-4,-1,2,-8,-3,-4,-2,0
13:34:30:605957,-2,-12,-9,-4,-2,-1,-2,-3
13:34:30:606836,-2,-12,-9,-4,-2,-1,-2,-3
13:34:30:607565,-2,-1,-2,1,0,-1,0,-2
13:34:30:620337,-1,2,-4,-5,0,-2,0,-2
13:34:30:621067,-1,2,-4,-5,0,-2,0,-2
13:34:30:635224,-4,10,3,-2,0,0,1,0
13:34:30:636089,-1,-1,-4,-3,-1,0,-1,-1
13:34:30:642084,-1,-1,-4,-3,-1,0,-1,-1
13:34:30:649638,4,-16,-1,2,2,0,0,-1
13:34:30:657073,0,-3,-4,-1,-3,-1,0,0
13:34:30:665344,0,-3,-4,-1,-3,-1,0,0
13:34:30:666084,-1,-6,0,3,0,0,-2,0
13:34:30:680346,0,-1,-5,0,-2,-2,-1,-2
13:34:30:681072,0,-1,-5,0,-2,-2,-1,-2
13:34:30:687099,-3,-17,-1,0,1,-1,0,0
13:34:30:694600,-4,0,13,3,-1,-3,-4,-4
13:34:30:702198,-4,0,13,3,-1,-3,-4,-4
13:34:30:717724,0,3,-5,0,-1,-2,-1,0
13:34:30:718585,-2,-5,-5,-1,1,0,0,-1
13:34:30:725345,-2,-5,-5,-1,1,0,0,-1
13:34:30:726077,0,8,-1,-1,-1,-1,-2,-2
13:34:30:740260,1,4,-2,3,-2,-1,-1,2
13:34:30:741076,1,4,-2,3,-2,-1,-1,2
13:34:30:747119,-1,29,2,-2,-1,0,-1,0
13:34:30:754618,-4,-6,-1,-1,-2,-2,-1,-2
13:34:30:762085,-4,-6,-1,-1,-2,-2,-1,-2
13:34:30:769614,1,-1,2,0,-2,-2,-2,0
13:34:30:777088,1,7,2,-4,-1,-2,0,-1
13:34:30:785336,1,7,2,-4,-1,-2,0,-1
13:34:30:786089,-1,5,-2,-2,-4,-1,-1,-1
13:34:30:800732,-5,-2,-3,-2,3,0,-1,0
13:34:30:801599,-5,-2,-3,-2,3,0,-1,0
13:34:30:807096,-4,-4,8,1,1,0,-1,0
13:34:30:814587,4,12,5,3,-1,-2,-3,1
13:34:30:830346,4,12,5,3,-1,-2,-3,1
13:34:30:831139,-2,0,-4,-1,0,-1,-2,-5
13:34:30:845985,8,-4,-4,-1,-3,-2,-1,2
13:34:30:846720,8,-4,-4,-1,-3,-2,-1,2
13:34:30:847559,1,-7,-3,1,0,-2,-1,-3
13:34:30:860246,0,-10,-1,-4,-3,-2,-2,-3
13:34:30:861089,0,-10,-1,-4,-3,-2,-2,-3
13:34:30:867073,-3,-4,-6,-8,-4,-3,-1,1
13:34:30:882856,-2,-5,0,0,0,0,-1,2
13:34:30:883572,-2,-5,0,0,0,0,-1,2
13:34:30:889587,3,6,-3,0,0,-3,-2,-2
13:34:30:897132,0,4,1,0,-1,-1,-1,-1
13:34:30:912851,0,4,1,0,-1,-1,-1,-1
13:34:30:913591,-5,-25,-7,-2,0,1,0,0
13:34:30:920340,0,28,-1,2,0,0,-1,1
13:34:30:921074,0,28,-1,2,0,0,-1,1
13:34:30:935223,-9,6,3,0,1,1,-2,0
13:34:30:936088,-6,-10,0,-1,0,0,-2,-3
13:34:30:942208,-6,-10,0,-1,0,0,-2,-3
13:34:30:949624,2,3,5,2,0,-1,0,-1
13:34:30:957100,-4,2,-3,-8,-6,-4,-4,-1
13:34:30:965210,-4,2,-3,-8,-6,-4,-4,-1
13:34:30:966107,3,-8,-3,1,-1,0,0,-2
13:34:30:980353,2,-4,-6,-3,0,-3,2,-1
13:34:30:981089,2,-4,-6,-3,0,-3,2,-1
13:34:30:995223,-3,-3,-3,-2,-2,-2,-2,-1
13:34:30:996076,-1,-6,-2,-1,-4,-2,-3,-2
13:34:31:2204,-1,-6,-2,-1,-4,-2,-3,-2
13:34:31:9594,0,-22,-5,-2,-2,-2,-2,-2
13:34:31:17077,-7,-5,3,1,1,1,1,-1
13:34:31:25333,-7,-5,3,1,1,1,1,-1
13:34:31:26080,-1,3,0,1,-1,0,-1,-1
13:34:31:40332,1,-7,-6,-6,-1,-2,-3,-2
13:34:31:41069,1,-7,-6,-6,-1,-2,-3,-2
13:34:31:47121,-1,-1,-1,-1,1,1,1,-1
13:34:31:62823,4,-9,2,-1,-1,-1,-1,0
13:34:31:63604,4,-9,2,-1,-1,-1,-1,0
13:34:31:77742,4,4,-3,-8,-4,-3,-2,0
13:34:31:78602,0,-2,-7,-1,-3,-1,-1,0
13:34:31:85331,0,-2,-7,-1,-3,-1,-1,0
13:34:31:86068,-2,7,11,3,1,0,-4,1
