Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
01:59:15:168482,0.374037,0,0.021,-0.012,0.404,-0.001,0,-0.006,514,0
01:59:15:173498,0.374037,0,0.068,-0.006,0.234,-0.001,0,-0.004,514,0
01:59:15:178608,0.374037,0,0.077,-0.001,0.12,-0.001,0,-0.002,514,0
01:59:15:183628,0.374034,-0.000229108,0.044,0.007,0.111,0,0,-0.002,514,0
01:59:15:188741,0.374034,-0.000494159,0.018,0.019,0.215,0,-0.001,-0.003,514,0
01:59:15:193775,0.374033,-0.000859142,0.003,0.042,0.377,0.001,-0.001,-0.004,514,0
01:59:15:198846,0.374031,-0.0013241,0.002,0.053,0.383,0.001,0,-0.003,514,0
01:59:15:203850,0.374074,-0.00189033,0.006,0.047,0.205,0,0.001,-0.001,514,0
01:59:15:208988,0.374066,-0.00255522,0.019,0.027,0.032,0,0.002,0,514,0
01:59:15:213981,0.374056,-0.00332227,0.058,-0.013,-0.157,0,0.001,0,514,0
01:59:15:219095,0.374043,-0.0041882,0.084,-0.034,-0.194,0,0,0,514,0
01:59:15:224137,0.374067,-0.00515545,0.099,-0.036,-0.105,0,0,0,514,0
01:59:15:229250,0.374041,-0.0061544,0.091,-0.012,0.113,0,0,-0.002,514,0
01:59:15:234344,0.37406,-0.00705892,0.084,0.009,0.255,0,0,-0.006,513,-5.8651e-05
01:59:15:239348,0.374031,-0.00787745,0.062,0.052,0.317,0,0,0,512,-0.000117302
01:59:15:244365,0.374045,-0.00871369,0.035,0.09,0.249,0.001,0.001,0.009,512,-0.000117302
01:59:15:249481,0.374051,-0.0096503,-0.013,0.135,0.13,0.005,0.003,0.02,511,-0.000175953
01:59:15:254459,0.374049,-0.0106854,-0.047,0.117,0.108,0.006,0.003,0.02,512,-0.000117302
01:59:15:259601,0.374037,-0.0118212,-0.14,-0.082,0.099,0.002,0.001,0.017,512,-0.000117302
01:59:15:264727,0.374058,-0.0130585,-0.266,-0.416,0.045,-0.005,-0.003,0.014,512,-0.000117302
01:59:15:269727,0.374067,-0.0143951,-0.524,-1.355,-0.063,-0.031,-0.014,-0.005,513,-5.8651e-05
01:59:15:276127,0.374058,-0.015832,-0.671,-2.763,-0.036,-0.082,-0.023,-0.053,513,-5.8651e-05
01:59:15:280460,0.374034,-0.0173669,-0.586,-3.758,0.081,-0.126,-0.02,-0.088,515,5.8651e-05
01:59:15:285590,0.374035,-0.0190053,-0.154,-4.932,0.303,-0.185,0.001,-0.121,515,5.8651e-05
