Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
13:03:03:959285,13,1,10,3,3,4,0,0
13:03:03:960059,-15,1,11,1,-1,-1,0,-12
13:03:03:965635,18,0,-5,2,-3,-4,-4,12
13:03:03:973859,18,0,-5,2,-3,-4,-4,12
13:03:03:974632,9,2,-2,-5,-1,-2,1,5
13:03:03:988108,-15,-2,-8,-4,0,-2,-2,-5
13:03:03:996394,-15,-2,-8,-4,0,-2,-2,-5
13:03:03:997086,1,-1,1,2,0,1,1,4
13:03:04:10633,3,-4,-10,-1,-2,-2,-1,5
13:03:04:18853,3,-4,-10,-1,-2,-2,-1,5
13:03:04:19661,0,-1,-3,-4,-1,3,1,1
13:03:04:25653,3,-1,-6,-1,-1,-3,0,2
13:03:04:33832,3,-1,-6,-1,-1,-3,0,2
13:03:04:34588,-2,0,-5,-3,-3,-4,0,-2
13:03:04:57010,-11,-6,-12,1,-2,-5,-1,-4
13:03:04:57788,-11,-6,-12,1,-2,-5,-1,-4
13:03:04:58605,-6,-1,1,0,2,3,-1,1
13:03:04:70613,-10,0,1,-11,-9,-13,-4,-6
13:03:04:78849,-10,0,1,-11,-9,-13,-4,-6
13:03:04:79634,4,-20,9,12,0,2,1,3
13:03:04:85625,-6,-11,15,0,-3,-1,-2,-1
13:03:04:93884,-6,-11,15,0,-3,-1,-2,-1
13:03:04:94620,1,3,32,10,8,14,1,-2
13:03:04:108097,-7,-5,-14,3,3,-3,-4,-1
13:03:04:124487,-7,-5,-14,3,3,-3,-4,-1
13:03:04:125332,3,10,11,-6,5,-2,-1,-4
13:03:04:126000,-3,0,-19,-9,-9,18,0,-4
13:03:04:138861,-3,0,-19,-9,-9,18,0,-4
13:03:04:139668,2,-6,-30,-28,1,1,3,6
13:03:04:145648,-1,3,26,-5,-2,-11,-5,-5
13:03:04:153807,-1,3,26,-5,-2,-11,-5,-5
13:03:04:154621,-3,-24,-28,19,6,2,0,0
