Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
14:16:45:563646,-4,-2,-4,-5,-17,-8,-6,-8
14:16:45:564430,-4,-2,-4,-5,-17,-8,-6,-8
14:16:45:570565,3,-5,-5,-11,-2,0,9,23
14:16:45:577927,-1,-4,-4,3,-2,2,-8,-9
14:16:45:585598,-1,-4,-4,3,-2,2,-8,-9
14:16:45:592981,-2,0,-2,11,4,-2,-3,0
14:16:45:601221,-1,0,6,5,3,0,4,-5
14:16:45:602006,-1,0,6,5,3,0,4,-5
14:16:45:608008,-5,-6,-4,-7,-7,-5,-15,-11
14:16:45:623691,-2,0,-3,26,10,2,0,-8
14:16:45:624481,-2,0,-3,26,10,2,0,-8
14:16:45:630485,-2,0,1,37,29,-6,7,3
14:16:45:638018,-1,0,-10,0,-8,-5,-4,0
14:16:45:645513,-1,0,-10,0,-8,-5,-4,0
14:16:45:653067,-2,-4,-2,-23,-21,-1,7,0
14:16:45:661136,-1,-2,8,2,2,2,7,-1
14:16:45:661903,-1,-2,8,2,2,2,7,-1
14:16:45:667956,-3,1,7,-12,-14,-2,-11,-10
14:16:45:683724,-4,-3,5,-17,-6,-4,-17,-15
14:16:45:684472,-4,-3,5,-17,-6,-4,-17,-15
14:16:45:690494,-2,-2,-4,-6,-9,-8,-13,0
14:16:45:706188,-2,-2,-4,-6,-9,-8,-13,0
14:16:45:706986,3,8,6,-1,-2,-3,-7,12
14:16:45:712963,1,2,3,5,-14,3,50,16
14:16:45:721261,1,2,3,5,-14,3,50,16
14:16:45:721970,0,1,2,6,-6,0,1,-5
14:16:45:727939,-1,0,1,-11,2,-9,-19,-23
14:16:45:743720,-1,0,1,-11,2,-9,-19,-23
14:16:45:744466,4,-2,-3,3,-7,-2,19,11
14:16:45:750463,1,0,-5,25,18,1,-6,6
14:16:45:766254,1,0,-5,25,18,1,-6,6
14:16:45:766952,-3,1,1,11,27,0,-27,-7
14:16:45:772944,-2,-7,-11,-2,45,26,-8,-10
14:16:45:781219,-2,-7,-11,-2,45,26,-8,-10
14:16:45:781988,2,-4,-8,-13,-34,-15,-11,3
14:16:45:788052,-3,3,-5,-14,-18,-6,-20,-17
14:16:45:803771,-3,3,-5,-14,-18,-6,-20,-17
14:16:45:804490,-2,1,-1,1,-3,-13,34,7
14:16:45:810404,-10,-10,-3,4,0,-4,0,-8
14:16:45:826153,-10,-10,-3,4,0,-4,0,-8
14:16:45:826923,0,-8,-12,8,-18,-19,-15,7
14:16:45:832992,-1,-1,11,44,10,7,-18,3
14:16:45:841191,-1,-1,11,44,10,7,-18,3
14:16:45:841965,1,6,0,51,74,39,11,-3
14:16:45:848069,2,-8,-10,-19,-7,-1,0,0
14:16:45:863713,2,-8,-10,-19,-7,-1,0,0
14:16:45:864465,2,-1,-3,-18,-14,-16,-11,-3
14:16:45:870534,1,6,0,8,3,-13,-2,6
14:16:45:886240,1,6,0,8,3,-13,-2,6
14:16:45:887027,-7,-4,-3,-26,-11,1,1,3
14:16:45:892930,1,0,0,-13,2,12,36,8
14:16:45:901219,1,0,0,-13,2,12,36,8
14:16:45:901947,-2,-5,-4,-5,35,-7,3,-4
14:16:45:907917,1,5,2,-3,15,22,8,-1
14:16:45:923687,1,5,2,-3,15,22,8,-1
14:16:45:924456,-5,-3,4,-23,-30,-9,-2,-3
14:16:45:930429,-3,0,0,-35,-37,-22,6,-4
14:16:45:946634,-3,0,0,-35,-37,-22,6,-4
14:16:45:947385,-3,-5,-4,-18,-29,-4,-1,-2
14:16:45:953022,-4,-6,-1,-4,-8,-4,-24,-3
14:16:45:961187,-4,-6,-1,-4,-8,-4,-24,-3
14:16:45:961937,-5,-5,-24,-15,-18,10,17,-2
14:16:45:975526,6,8,15,-8,-9,-21,1,2
14:16:45:983722,6,8,15,-8,-9,-21,1,2
14:16:45:984452,9,5,38,19,10,33,-5,-2
14:16:45:990453,-1,-1,-2,-6,3,0,-22,-5
14:16:46:6178,-1,-1,-2,-6,3,0,-22,-5
14:16:46:6944,-2,4,7,3,10,-5,-2,6
14:16:46:12987,-3,-10,-7,-3,-14,-11,-11,-1
14:16:46:21263,-3,-10,-7,-3,-14,-11,-11,-1
14:16:46:21985,0,2,-9,0,15,9,2,-3
14:16:46:35540,-5,0,-12,-27,-30,-16,-2,-1
14:16:46:43665,-5,0,-12,-27,-30,-16,-2,-1
14:16:46:44399,2,0,2,3,-7,8,-5,1
14:16:46:50491,0,0,5,3,12,11,16,1
14:16:46:66244,0,0,5,3,12,11,16,1
14:16:46:66960,-3,-2,9,9,8,-12,23,-10
14:16:46:72961,5,-1,-4,20,12,14,-5,4
14:16:46:81149,5,-1,-4,20,12,14,-5,4
14:16:46:81927,1,4,-1,-15,-24,-13,-26,-1
14:16:46:95481,2,13,30,14,10,-1,5,-1
14:16:46:103743,2,13,30,14,10,-1,5,-1
14:16:46:104400,-4,-5,10,-18,-11,0,-6,-4
14:16:46:110463,-3,-2,-10,17,-2,-6,-2,0
14:16:46:126197,-3,-2,-10,17,-2,-6,-2,0
14:16:46:126944,-1,-1,-9,-3,-6,8,-2,0
14:16:46:132991,-3,-5,-10,23,28,7,4,1
14:16:46:141123,-3,-5,-10,23,28,7,4,1
14:16:46:141913,-2,-3,-9,9,9,-2,-6,-1
14:16:46:155411,1,-2,-9,-27,-12,-4,16,6
14:16:46:163684,1,-2,-9,-27,-12,-4,16,6
14:16:46:164458,-2,-3,-3,-7,-3,-12,1,-2
14:16:46:170530,2,3,7,4,5,12,6,7
14:16:46:186223,2,3,7,4,5,12,6,7
14:16:46:187020,-1,3,7,-1,7,-2,-3,5
14:16:46:192986,-5,-11,-27,-14,-7,-4,-9,-14
14:16:46:201275,-5,-11,-27,-14,-7,-4,-9,-14
14:16:46:201979,-1,-9,-13,6,-2,-1,-8,-3
14:16:46:215514,2,2,-2,-6,-3,-1,0,2
14:16:46:223697,2,2,-2,-6,-3,-1,0,2
14:16:46:224512,-1,-2,-1,5,-3,2,-6,-5
14:16:46:230481,1,-1,2,-16,-20,-2,-1,-4
14:16:46:246227,1,-1,2,-16,-20,-2,-1,-4
14:16:46:246909,0,2,3,-1,16,17,16,4
14:16:46:252988,-3,0,-3,7,15,-13,-6,-4
14:16:46:261142,-3,0,-3,7,15,-13,-6,-4
14:16:46:261981,0,-4,-9,17,6,-15,0,5
14:16:46:275969,1,3,7,14,19,2,4,1
14:16:46:283683,1,3,7,14,19,2,4,1
14:16:46:284460,-3,-2,-9,-12,-12,-5,-2,-2
14:16:46:290440,-7,-4,6,-4,-9,-7,-22,-5
14:16:46:306233,-7,-4,6,-4,-9,-7,-22,-5
14:16:46:306981,-2,0,-2,-5,-14,0,-11,-2
14:16:46:312933,-1,-2,0,-1,4,-1,-18,-4
14:16:46:321310,-1,-2,0,-1,4,-1,-18,-4
14:16:46:321989,0,-2,6,5,5,20,21,-1
14:16:46:335573,3,1,2,15,6,6,18,8
14:16:46:343652,3,1,2,15,6,6,18,8
14:16:46:344426,0,2,-7,-15,-13,-1,-13,-10
14:16:46:350429,-8,-2,-6,0,19,-1,1,-5
14:16:46:366205,-8,-2,-6,0,19,-1,1,-5
14:16:46:366974,-1,2,7,11,21,20,4,2
14:16:46:372916,-4,-2,-3,-14,-44,-18,-7,-7
14:16:46:381203,-4,-2,-3,-14,-44,-18,-7,-7
14:16:46:381949,-1,-4,-7,-12,-5,-10,-15,1
14:16:46:395469,3,-3,-5,1,-1,-3,9,8
14:16:46:403785,3,-3,-5,1,-1,-3,9,8
14:16:46:404457,-4,-3,-3,3,-7,-6,1,-10
14:16:46:410380,3,-4,-5,1,2,2,1,9
14:16:46:426196,3,-4,-5,1,2,2,1,9
14:16:46:426928,-5,-3,-8,2,-4,-22,0,-4
14:16:46:433055,-7,-5,0,-12,-34,-22,-15,-11
14:16:46:441195,-7,-5,0,-12,-34,-22,-15,-11
