Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
14:16:45:563646,-11335,6476,6789,-7206,409,-1904,752,24,10,11
14:16:45:564430,-11340,6468,6784,-7211,462,-1899,717,67,-2,-8
14:16:45:570565,-11340,6468,6784,-7211,462,-1899,717,67,-2,-8
14:16:45:577927,-11340,6468,6784,-7211,462,-1899,717,67,-2,-8
14:16:45:585598,-11347,6455,6779,-7216,496,-1889,713,95,0,-5
14:16:45:592981,-11347,6455,6779,-7216,496,-1889,713,95,0,-5
14:16:45:601221,-11347,6455,6779,-7216,496,-1889,713,95,0,-5
14:16:45:602006,-11353,6443,6773,-7222,473,-1889,723,88,-5,0
14:16:45:608008,-11353,6443,6773,-7222,473,-1889,723,88,-5,0
14:16:45:623691,-11353,6443,6773,-7222,473,-1889,723,88,-5,0
14:16:45:624481,-11356,6437,6765,-7231,431,-1890,755,58,-10,10
14:16:45:630485,-11356,6437,6765,-7231,431,-1890,755,58,-10,10
14:16:45:638018,-11356,6437,6765,-7231,431,-1890,755,58,-10,10
14:16:45:645513,-11361,6422,6760,-7240,420,-1848,750,86,-36,-20
14:16:45:653067,-11361,6422,6760,-7240,420,-1848,750,86,-36,-20
14:16:45:661136,-11361,6422,6760,-7240,420,-1848,750,86,-36,-20
14:16:45:661903,-11360,6412,6768,-7244,454,-1909,730,29,-68,-37
14:16:45:667956,-11360,6412,6768,-7244,454,-1909,730,29,-68,-37
14:16:45:683724,-11360,6412,6768,-7244,454,-1909,730,29,-68,-37
14:16:45:684472,-11361,6397,6778,-7246,489,-1897,737,37,-82,-44
14:16:45:690494,-11361,6397,6778,-7246,489,-1897,737,37,-82,-44
14:16:45:706188,-11357,6386,6791,-7250,477,-1937,732,23,-92,-39
14:16:45:706986,-11357,6386,6791,-7250,477,-1937,732,23,-92,-39
14:16:45:712963,-11357,6386,6791,-7250,477,-1937,732,23,-92,-39
14:16:45:721261,-11348,6370,6809,-7261,469,-1855,737,15,-157,-13
14:16:45:721970,-11348,6370,6809,-7261,469,-1855,737,15,-157,-13
14:16:45:727939,-11348,6370,6809,-7261,469,-1855,737,15,-157,-13
14:16:45:743720,-11323,6367,6849,-7266,487,-1981,814,-159,-245,-23
14:16:45:744466,-11323,6367,6849,-7266,487,-1981,814,-159,-245,-23
14:16:45:750463,-11323,6367,6849,-7266,487,-1981,814,-159,-245,-23
14:16:45:766254,-11310,6356,6897,-7250,529,-1870,854,-212,-218,-142
14:16:45:766952,-11310,6356,6897,-7250,529,-1870,854,-212,-218,-142
14:16:45:772944,-11310,6356,6897,-7250,529,-1870,854,-212,-218,-142
14:16:45:781219,-11298,6337,6935,-7249,499,-2063,724,-23,-226,-125
14:16:45:781988,-11298,6337,6935,-7249,499,-2063,724,-23,-226,-125
14:16:45:788052,-11298,6337,6935,-7249,499,-2063,724,-23,-226,-125
14:16:45:803771,-11291,6305,6957,-7267,448,-1955,622,154,-221,-73
14:16:45:804490,-11291,6305,6957,-7267,448,-1955,622,154,-221,-73
14:16:45:810404,-11291,6305,6957,-7267,448,-1955,622,154,-221,-73
14:16:45:826153,-11296,6249,6985,-7280,601,-1960,580,273,-226,-125
14:16:45:826923,-11296,6249,6985,-7280,601,-1960,580,273,-226,-125
14:16:45:832992,-11296,6249,6985,-7280,601,-1960,580,273,-226,-125
14:16:45:841191,-11333,6166,6978,-7301,604,-1850,672,489,-114,-155
14:16:45:841965,-11333,6166,6978,-7301,604,-1850,672,489,-114,-155
14:16:45:848069,-11333,6166,6978,-7301,604,-1850,672,489,-114,-155
14:16:45:863713,-11366,6071,6955,-7351,462,-1715,731,601,-183,-83
14:16:45:864465,-11366,6071,6955,-7351,462,-1715,731,601,-183,-83
14:16:45:870534,-11366,6071,6955,-7351,462,-1715,731,601,-183,-83
14:16:45:886240,-11372,6002,6960,-7392,523,-1857,758,368,-270,-36
14:16:45:887027,-11372,6002,6960,-7392,523,-1857,758,368,-270,-36
14:16:45:892930,-11372,6002,6960,-7392,523,-1857,758,368,-270,-36
14:16:45:901219,-11390,5930,6969,-7416,754,-1978,793,373,-180,-63
14:16:45:901947,-11390,5930,6969,-7416,754,-1978,793,373,-180,-63
14:16:45:907917,-11390,5930,6969,-7416,754,-1978,793,373,-180,-63
14:16:45:923687,-11383,5858,6999,-7454,646,-1912,350,509,-310,-34
14:16:45:924456,-11383,5858,6999,-7454,646,-1912,350,509,-310,-34
14:16:45:930429,-11383,5858,6999,-7454,646,-1912,350,509,-310,-34
14:16:45:946634,-11376,5753,7021,-7525,644,-1746,514,628,-452,52
14:16:45:947385,-11376,5753,7021,-7525,644,-1746,514,628,-452,52
14:16:45:953022,-11376,5753,7021,-7525,644,-1746,514,628,-452,52
14:16:45:961187,-11349,5705,7033,-7591,606,-1635,561,342,-321,235
14:16:45:961937,-11349,5705,7033,-7591,606,-1635,561,342,-321,235
14:16:45:975526,-11349,5705,7033,-7591,606,-1635,561,342,-321,235
14:16:45:983722,-11331,5694,7030,-7630,382,-1938,832,117,-176,75
14:16:45:984452,-11331,5694,7030,-7630,382,-1938,832,117,-176,75
14:16:45:990453,-11331,5694,7030,-7630,382,-1938,832,117,-176,75
14:16:46:6178,-11313,5684,6998,-7693,340,-1923,836,249,-117,211
14:16:46:6944,-11313,5684,6998,-7693,340,-1923,836,249,-117,211
14:16:46:12987,-11313,5684,6998,-7693,340,-1923,836,249,-117,211
14:16:46:21263,-11283,5676,6973,-7766,518,-1873,855,211,-148,380
14:16:46:21985,-11283,5676,6973,-7766,518,-1873,855,211,-148,380
14:16:46:35540,-11283,5676,6973,-7766,518,-1873,855,211,-148,380
14:16:46:43665,-11246,5698,6948,-7825,436,-1798,938,-12,-83,390
14:16:46:44399,-11246,5698,6948,-7825,436,-1798,938,-12,-83,390
14:16:46:50491,-11246,5698,6948,-7825,436,-1798,938,-12,-83,390
14:16:46:66244,-11224,5720,6914,-7870,435,-1829,1056,-43,6,310
14:16:46:66960,-11224,5720,6914,-7870,435,-1829,1056,-43,6,310
14:16:46:72961,-11224,5720,6914,-7870,435,-1829,1056,-43,6,310
14:16:46:81149,-11209,5745,6870,-7912,382,-1970,1025,30,68,276
14:16:46:81927,-11209,5745,6870,-7912,382,-1970,1025,30,68,276
14:16:46:95481,-11209,5745,6870,-7912,382,-1970,1025,30,68,276
14:16:46:103743,-11204,5750,6818,-7961,336,-2009,962,207,59,227
14:16:46:104400,-11204,5750,6818,-7961,336,-2009,962,207,59,227
14:16:46:110463,-11204,5750,6818,-7961,336,-2009,962,207,59,227
14:16:46:126197,-11193,5726,6760,-8042,448,-2039,909,441,-36,366
14:16:46:126944,-11193,5726,6760,-8042,448,-2039,909,441,-36,366
14:16:46:132991,-11193,5726,6760,-8042,448,-2039,909,441,-36,366
14:16:46:141123,-11165,5710,6712,-8131,460,-1955,813,398,-86,470
14:16:46:141913,-11165,5710,6712,-8131,460,-1955,813,398,-86,470
14:16:46:155411,-11165,5710,6712,-8131,460,-1955,813,398,-86,470
14:16:46:163684,-11138,5714,6656,-8213,290,-1854,863,292,-26,441
14:16:46:164458,-11138,5714,6656,-8213,290,-1854,863,292,-26,441
14:16:46:170530,-11138,5714,6656,-8213,290,-1854,863,292,-26,441
14:16:46:186223,-11114,5729,6601,-8278,103,-1811,868,207,1,316
14:16:46:187020,-11114,5729,6601,-8278,103,-1811,868,207,1,316
14:16:46:192986,-11114,5729,6601,-8278,103,-1811,868,207,1,316
14:16:46:201275,-11098,5728,6568,-8327,333,-1777,910,159,-24,268
14:16:46:201979,-11098,5728,6568,-8327,333,-1777,910,159,-24,268
14:16:46:215514,-11098,5728,6568,-8327,333,-1777,910,159,-24,268
14:16:46:223697,-11085,5709,6534,-8384,608,-1850,992,238,-23,384
14:16:46:224512,-11085,5709,6534,-8384,608,-1850,992,238,-23,384
14:16:46:230481,-11085,5709,6534,-8384,608,-1850,992,238,-23,384
14:16:46:246227,-11066,5691,6481,-8462,579,-1720,1086,250,-6,526
14:16:46:246909,-11066,5691,6481,-8462,579,-1720,1086,250,-6,526
14:16:46:252988,-11066,5691,6481,-8462,579,-1720,1086,250,-6,526
14:16:46:261142,-11027,5706,6430,-8540,310,-1551,843,164,-5,549
14:16:46:261981,-11027,5706,6430,-8540,310,-1551,843,164,-5,549
14:16:46:275969,-11027,5706,6430,-8540,310,-1551,843,164,-5,549
14:16:46:283683,-10985,5751,6403,-8585,16,-1633,781,-49,-13,311
14:16:46:284460,-10985,5751,6403,-8585,16,-1633,781,-49,-13,311
14:16:46:290440,-10985,5751,6403,-8585,16,-1633,781,-49,-13,311
14:16:46:306233,-10955,5794,6413,-8587,221,-1724,799,-215,12,129
14:16:46:306981,-10955,5794,6413,-8587,221,-1724,799,-215,12,129
14:16:46:312933,-10955,5794,6413,-8587,221,-1724,799,-215,12,129
14:16:46:321310,-10948,5798,6398,-8603,492,-1909,900,79,63,202
14:16:46:321989,-10948,5798,6398,-8603,492,-1909,900,79,63,202
14:16:46:335573,-10948,5798,6398,-8603,492,-1909,900,79,63,202
14:16:46:343652,-10946,5763,6339,-8674,470,-1555,965,374,13,416
14:16:46:344426,-10946,5763,6339,-8674,470,-1555,965,374,13,416
14:16:46:350429,-10946,5763,6339,-8674,470,-1555,965,374,13,416
14:16:46:366205,-10917,5763,6322,-8722,241,-1347,763,69,-94,310
14:16:46:366974,-10917,5763,6322,-8722,241,-1347,763,69,-94,310
14:16:46:372916,-10917,5763,6322,-8722,241,-1347,763,69,-94,310
14:16:46:381203,-10861,5824,6370,-8717,192,-1611,849,-513,-126,157
14:16:46:381949,-10861,5824,6370,-8717,192,-1611,849,-513,-126,157
14:16:46:395469,-10861,5824,6370,-8717,192,-1611,849,-513,-126,157
14:16:46:403785,-10823,5871,6415,-8699,376,-1845,966,-455,-56,101
14:16:46:404457,-10823,5871,6415,-8699,376,-1845,966,-455,-56,101
14:16:46:410380,-10823,5871,6415,-8699,376,-1845,966,-455,-56,101
14:16:46:426196,-10819,5869,6402,-8715,448,-1840,1041,9,28,173
14:16:46:426928,-10819,5869,6402,-8715,448,-1840,1041,9,28,173
14:16:46:433055,-10819,5869,6402,-8715,448,-1840,1041,9,28,173
14:16:46:441195,-10823,5847,6375,-8746,400,-1570,1044,107,5,193
14:16:46:441986,-10823,5847,6375,-8746,400,-1570,1044,107,5,193
14:16:46:455526,-10823,5847,6375,-8746,400,-1570,1044,107,5,193
14:16:46:463680,-10807,5847,6376,-8765,342,-1651,946,-54,-64,162
14:16:46:464454,-10807,5847,6376,-8765,342,-1651,946,-54,-64,162
14:16:46:470495,-10807,5847,6376,-8765,342,-1651,946,-54,-64,162
14:16:46:486214,-10799,5851,6379,-8770,363,-1726,1052,-121,-15,98
14:16:46:486925,-10799,5851,6379,-8770,363,-1726,1052,-121,-15,98
14:16:46:493005,-10799,5851,6379,-8770,363,-1726,1052,-121,-15,98
14:16:46:501157,-10791,5857,6372,-8780,382,-1767,1050,-77,23,148
14:16:46:501920,-10791,5857,6372,-8780,382,-1767,1050,-77,23,148
14:16:46:515551,-10791,5857,6372,-8780,382,-1767,1050,-77,23,148
14:16:46:523715,-10790,5861,6353,-8792,355,-1817,1045,-9,68,141
14:16:46:524443,-10790,5861,6353,-8792,355,-1817,1045,-9,68,141
14:16:46:530532,-10790,5861,6353,-8792,355,-1817,1045,-9,68,141
14:16:46:546269,-10796,5853,6333,-8804,279,-1813,948,112,44,59
14:16:46:546992,-10796,5853,6333,-8804,279,-1813,948,112,44,59
14:16:46:553041,-10796,5853,6333,-8804,279,-1813,948,112,44,59
14:16:46:561122,-10803,5841,6315,-8818,234,-1852,950,136,9,27
14:16:46:561909,-10803,5841,6315,-8818,234,-1852,950,136,9,27
14:16:46:575462,-10803,5841,6315,-8818,234,-1852,950,136,9,27
14:16:46:583647,-10806,5829,6297,-8834,262,-1807,945,126,5,61
14:16:46:584426,-10806,5829,6297,-8834,262,-1807,945,126,5,61
14:16:46:590504,-10806,5829,6297,-8834,262,-1807,945,126,5,61
14:16:46:606207,-10815,5818,6271,-8849,302,-1731,970,134,61,89
14:16:46:607016,-10815,5818,6271,-8849,302,-1731,970,134,61,89
14:16:46:612934,-10815,5818,6271,-8849,302,-1731,970,134,61,89
14:16:46:621168,-10830,5812,6249,-8850,241,-1748,977,86,92,-11
14:16:46:621912,-10830,5812,6249,-8850,241,-1748,977,86,92,-11
14:16:46:635545,-10830,5812,6249,-8850,241,-1748,977,86,92,-11
14:16:46:643662,-10846,5809,6238,-8841,215,-1740,941,39,72,-78
14:16:46:644469,-10846,5809,6238,-8841,215,-1740,941,39,72,-78
14:16:46:650434,-10846,5809,6238,-8841,215,-1740,941,39,72,-78
14:16:46:666257,-10848,5812,6241,-8835,246,-1816,902,-9,15,-32
14:16:46:666963,-10848,5812,6241,-8835,246,-1816,902,-9,15,-32
14:16:46:672982,-10848,5812,6241,-8835,246,-1816,902,-9,15,-32
14:16:46:681185,-10852,5807,6238,-8835,275,-1840,910,57,12,-9
14:16:46:681968,-10852,5807,6238,-8835,275,-1840,910,57,12,-9
14:16:46:695450,-10852,5807,6238,-8835,275,-1840,910,57,12,-9
14:16:46:703757,-10866,5798,6230,-8828,257,-1777,920,76,49,-70
14:16:46:704450,-10866,5798,6230,-8828,257,-1777,920,76,49,-70
14:16:46:710396,-10866,5798,6230,-8828,257,-1777,920,76,49,-70
14:16:46:726227,-10886,5786,6222,-8817,229,-1776,961,71,51,-120
14:16:46:726927,-10886,5786,6222,-8817,229,-1776,961,71,51,-120
14:16:46:733115,-10886,5786,6222,-8817,229,-1776,961,71,51,-120
14:16:46:741193,-10903,5772,6223,-8805,238,-1750,907,65,8,-136
14:16:46:741960,-10903,5772,6223,-8805,238,-1750,907,65,8,-136
14:16:46:755446,-10903,5772,6223,-8805,238,-1750,907,65,8,-136
14:16:46:763708,-10905,5762,6245,-8793,297,-1753,867,-21,-68,-94
14:16:46:764460,-10905,5762,6245,-8793,297,-1753,867,-21,-68,-94
14:16:46:770545,-10905,5762,6245,-8793,297,-1753,867,-21,-68,-94
14:16:46:786231,-10901,5762,6269,-8781,317,-1826,847,-58,-59,-60
14:16:46:786967,-10901,5762,6269,-8781,317,-1826,847,-58,-59,-60
14:16:46:792895,-10901,5762,6269,-8781,317,-1826,847,-58,-59,-60
14:16:46:801289,-10895,5766,6285,-8774,272,-1817,852,-44,-39,-36
14:16:46:801952,-10895,5766,6285,-8774,272,-1817,852,-44,-39,-36
14:16:46:815491,-10895,5766,6285,-8774,272,-1817,852,-44,-39,-36
14:16:46:823693,-10890,5770,6293,-8772,211,-1837,917,-33,-42,-35
14:16:46:824474,-10890,5770,6293,-8772,211,-1837,917,-33,-42,-35
14:16:46:830490,-10890,5770,6293,-8772,211,-1837,917,-33,-42,-35
14:16:46:846154,-10885,5774,6305,-8768,174,-1820,886,-44,-53,-65
14:16:46:846894,-10885,5774,6305,-8768,174,-1820,886,-44,-53,-65
14:16:46:853018,-10885,5774,6305,-8768,174,-1820,886,-44,-53,-65
14:16:46:860490,-10879,5781,6323,-8758,209,-1834,908,-96,-58,-73
14:16:46:868011,-10879,5781,6323,-8758,209,-1834,908,-96,-58,-73
14:16:46:875463,-10879,5781,6323,-8758,209,-1834,908,-96,-58,-73
14:16:46:883730,-10869,5790,6338,-8754,245,-1962,945,-82,-51,-24
14:16:46:884458,-10869,5790,6338,-8754,245,-1962,945,-82,-51,-24
14:16:46:897952,-10869,5790,6338,-8754,245,-1962,945,-82,-51,-24
14:16:46:906217,-10864,5789,6339,-8759,296,-1887,967,2,-29,31
14:16:46:906977,-10864,5789,6339,-8759,296,-1887,967,2,-29,31
14:16:46:912988,-10864,5789,6339,-8759,296,-1887,967,2,-29,31
14:16:46:920582,-10861,5791,6335,-8764,274,-1841,1011,-25,-4,36
14:16:46:927941,-10861,5791,6335,-8764,274,-1841,1011,-25,-4,36
14:16:46:935536,-10861,5791,6335,-8764,274,-1841,1011,-25,-4,36
14:16:46:943656,-10857,5793,6333,-8769,237,-1745,953,-29,-15,26
14:16:46:944450,-10857,5793,6333,-8769,237,-1745,953,-29,-15,26
14:16:46:958677,-10857,5793,6333,-8769,237,-1745,953,-29,-15,26
14:16:46:959526,-10848,5812,6343,-8761,274,-1929,943,-117,11,9
14:16:46:965521,-10848,5812,6343,-8761,274,-1929,943,-117,11,9
14:16:46:972988,-10848,5812,6343,-8761,274,-1929,943,-117,11,9
14:16:46:980536,-10837,5831,6335,-8768,273,-1957,942,-33,51,107
14:16:46:988011,-10837,5831,6335,-8768,273,-1957,942,-33,51,107
14:16:46:995462,-10837,5831,6335,-8768,273,-1957,942,-33,51,107
14:16:47:3745,-10829,5840,6308,-8790,263,-1913,1021,55,61,172
14:16:47:4464,-10829,5840,6308,-8790,263,-1913,1021,55,61,172
14:16:47:18016,-10829,5840,6308,-8790,263,-1913,1021,55,61,172
14:16:47:26207,-10816,5856,6289,-8810,209,-1891,1015,-9,35,159
14:16:47:26952,-10816,5856,6289,-8810,209,-1891,1015,-9,35,159
14:16:47:33038,-10816,5856,6289,-8810,209,-1891,1015,-9,35,159
14:16:47:40519,-10798,5873,6277,-8829,209,-1902,949,-17,9,163
14:16:47:48002,-10798,5873,6277,-8829,209,-1902,949,-17,9,163
14:16:47:55501,-10798,5873,6277,-8829,209,-1902,949,-17,9,163
14:16:47:63644,-10783,5889,6257,-8851,277,-1906,936,33,47,216
14:16:47:64404,-10783,5889,6257,-8851,277,-1906,936,33,47,216
14:16:47:78629,-10783,5889,6257,-8851,277,-1906,936,33,47,216
14:16:47:79427,-10777,5902,6223,-8874,244,-1844,960,84,110,210
14:16:47:85574,-10777,5902,6223,-8874,244,-1844,960,84,110,210
14:16:47:92988,-10777,5902,6223,-8874,244,-1844,960,84,110,210
14:16:47:100544,-10759,5937,6199,-8889,86,-1926,949,-47,91,161
14:16:47:107949,-10759,5937,6199,-8889,86,-1926,949,-47,91,161
