Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
14:15:51:136626,-6,-3,-2,-12,-21,11,-6,0
14:15:51:144091,-6,-3,-2,-12,-21,11,-6,0
14:15:51:151559,-1,-1,-2,-5,9,15,14,-3
14:15:51:159704,3,-1,-7,-25,-24,-13,5,1
14:15:51:160498,3,-1,-7,-25,-24,-13,5,1
14:15:51:166580,-2,1,-5,-8,-1,-5,-1,-4
14:15:51:182259,-2,0,2,7,-11,-21,-13,-7
14:15:51:182996,-2,0,2,7,-11,-21,-13,-7
14:15:51:189053,0,0,3,1,11,1,6,-2
14:15:51:196555,-1,-6,-5,4,28,5,13,2
14:15:51:204153,-1,-6,-5,4,28,5,13,2
14:15:51:211564,0,-1,-2,-6,4,-14,-13,-6
14:15:51:219772,5,8,4,-6,0,-2,0,-3
14:15:51:220493,5,8,4,-6,0,-2,0,-3
14:15:51:226482,-6,-3,-6,-3,2,2,-20,-4
14:15:51:242229,-4,-4,-3,0,-11,-7,-8,-5
14:15:51:242999,-4,-4,-3,0,-11,-7,-8,-5
14:15:51:249008,-1,-2,-1,24,-10,10,2,0
14:15:51:256634,6,3,-2,28,32,29,18,4
14:15:51:264094,6,3,-2,28,32,29,18,4
14:15:51:271515,2,-1,-1,-14,-18,-17,-8,6
14:15:51:279743,-7,-6,-1,-7,-16,-29,-17,0
14:15:51:280555,-7,-6,-1,-7,-16,-29,-17,0
14:15:51:286627,-2,-5,-8,-8,-3,1,8,3
14:15:51:302310,1,2,1,6,25,26,-13,0
14:15:51:303047,1,2,1,6,25,26,-13,0
14:15:51:309041,3,-1,3,6,-9,-9,2,-10
14:15:51:316573,-2,-1,-1,-33,5,22,-17,-6
14:15:51:324094,-2,-1,-1,-33,5,22,-17,-6
14:15:51:331561,4,1,6,-19,12,-7,-3,8
14:15:51:339703,-2,0,1,35,17,-17,-2,4
14:15:51:340527,-2,0,1,35,17,-17,-2,4
14:15:51:346567,-2,-2,-10,-30,-31,-17,-1,-8
14:15:51:362231,-4,-8,-4,-15,-16,-2,-2,-1
14:15:51:363060,-4,-8,-4,-15,-16,-2,-2,-1
14:15:51:369059,-1,1,-4,8,-2,-6,1,7
14:15:51:376506,-1,-6,-5,16,19,5,-2,-11
14:15:51:384130,-1,-6,-5,16,19,5,-2,-11
14:15:51:391564,2,0,0,25,17,6,-10,5
14:15:51:399703,0,8,10,5,-8,-9,18,10
14:15:51:400498,0,8,10,5,-8,-9,18,10
14:15:51:406570,-2,-1,-1,2,14,14,-7,-10
14:15:51:422278,-2,-3,2,14,-6,0,3,-5
14:15:51:423058,-2,-3,2,14,-6,0,3,-5
14:15:51:429041,-2,-1,2,-1,9,-2,0,-1
14:15:51:436629,-2,-2,-3,-30,-45,-13,1,-5
14:15:51:444115,-2,-2,-3,-30,-45,-13,1,-5
14:15:51:451585,-1,-5,-8,-43,-34,-9,-7,1
14:15:51:459679,2,1,-2,0,-26,-14,5,-1
14:15:51:460493,2,1,-2,0,-26,-14,5,-1
14:15:51:474062,1,2,-3,18,3,-27,-4,0
14:15:51:482234,2,2,1,-8,22,12,-2,4
14:15:51:483009,2,2,1,-8,22,12,-2,4
14:15:51:489050,-6,-5,4,21,5,11,6,-7
14:15:51:504775,-1,-2,-3,20,25,-16,6,8
14:15:51:505545,-1,-2,-3,20,25,-16,6,8
14:15:51:511507,-4,0,-6,-14,-1,-13,-10,0
14:15:51:519737,-1,0,-1,-44,-28,-20,4,1
14:15:51:520526,-1,0,-1,-44,-28,-20,4,1
14:15:51:534117,4,4,11,12,34,29,35,12
14:15:51:542274,-1,-2,2,7,-25,-10,0,-2
14:15:51:543037,-1,-2,2,7,-25,-10,0,-2
14:15:51:549090,-4,1,-2,25,13,1,0,-4
14:15:51:564822,-3,0,2,11,13,7,4,10
14:15:51:565552,-3,0,2,11,13,7,4,10
14:15:51:571581,-3,-7,-7,5,-20,-18,-7,-3
14:15:51:579729,-1,-2,-1,23,10,20,2,-5
14:15:51:580524,-1,-2,-1,23,10,20,2,-5
14:15:51:594014,2,-1,1,-1,-10,-8,11,1
14:15:51:602307,2,3,-4,-4,1,11,-25,-1
14:15:51:603090,2,3,-4,-4,1,11,-25,-1
14:15:51:609047,0,-1,5,8,20,-9,-30,-13
14:15:51:624814,-6,-3,1,14,6,-1,-1,-8
