Time,FT1,FT2,X,Y,Z
14:15:51:130284,0,0,-0.125,0.465,0.01
14:15:51:135459,0,0,-0.125,0.465037,0.01
14:15:51:140538,0,0,-0.125,0.465048,0.01
14:15:51:145512,0,0,-0.125,0.465053,0.01
14:15:51:150649,0,0,-0.125,0.465053,0.01
14:15:51:155767,0,0,-0.125,0.465059,0.01
14:15:51:160661,0,0,-0.125,0.465059,0.01
14:15:51:165783,0,0,-0.125,0.465065,0.01
14:15:51:170908,0,0,-0.125,0.465065,0.01
14:15:51:175900,0,0,-0.125,0.465065,0.01
14:15:51:180893,0,0,-0.125,0.465065,0.01
14:15:51:186016,0,0,-0.125,0.465065,0.01
14:15:51:191142,0,0,-0.125,0.465065,0.01
14:15:51:196137,0,0,-0.125,0.46507,0.01
14:15:51:201270,0,0,-0.125,0.46507,0.01
14:15:51:206267,0,0,-0.125,0.46507,0.01
14:15:51:211408,0,0,-0.125,0.46507,0.01
14:15:51:216399,0,0,-0.125,0.46507,0.01
14:15:51:221541,0,0,-0.125,0.46507,0.01
14:15:51:226412,0,0,-0.125,0.46507,0.01
14:15:51:231663,0,0,-0.125,0.46507,0.01
14:15:51:236768,0,0,-0.125,0.46507,0.01
14:15:51:241765,0,0,-0.125,0.465071,0.01
14:15:51:246767,0,0,-0.125,0.465071,0.01
14:15:51:251956,0,0,-0.125,0.465076,0.01
14:15:51:256908,0,0,-0.125,0.465076,0.01
14:15:51:262034,0,0,-0.125,0.465076,0.01
14:15:51:267078,0,0,-0.125,0.465076,0.01
14:15:51:272208,0,0,-0.125,0.465076,0.01
14:15:51:277172,0,0,-0.125,0.465076,0.01
14:15:51:282288,0,0,-0.125,0.465077,0.01
14:15:51:287389,0,0,-0.125,0.465077,0.01
14:15:51:292427,0,0,-0.125,0.465077,0.01
14:15:51:297540,0,0,-0.125,0.465077,0.01
14:15:51:302644,0,0,-0.125,0.465077,0.01
14:15:51:307681,0,0,-0.125,0.465077,0.01
14:15:51:312654,0,0,-0.125,0.465077,0.01
14:15:51:317770,0,0,-0.125,0.465077,0.01
14:15:51:322957,0,0,-0.125,0.465077,0.01
14:15:51:327904,0,0,-0.125,0.465077,0.01
14:15:51:332910,0,0,-0.125,0.465077,0.01
14:15:51:338052,0,0,-0.125,0.465077,0.01
14:15:51:343034,0,0,-0.125,0.465077,0.01
14:15:51:348186,0,0,-0.125,0.465077,0.01
14:15:51:353157,0,0,-0.125,0.465077,0.01
14:15:51:358325,0,0,-0.125,0.465077,0.01
