Time,FT1,FT2,X,Y,Z
14:14:09:178241,0,0,-0.125,0.465,0.01
14:14:09:183392,0,0,-0.125,0.465042,0.01
14:14:09:188386,0,0,-0.125,0.465047,0.01
14:14:09:193371,0,0,-0.125,0.465052,0.01
14:14:09:198644,0,0,-0.125007,0.465053,0.01
14:14:09:203780,0,0,-0.125007,0.465058,0.01
14:14:09:208876,0,0,-0.125007,0.465058,0.01
14:14:09:213764,0,0,-0.125007,0.465058,0.01
14:14:09:218882,0,0,-0.125007,0.465058,0.01
14:14:09:224009,0,0,-0.125007,0.465064,0.01
14:14:09:228993,0,0,-0.125007,0.465064,0.01
14:14:09:234131,0,0,-0.125007,0.465064,0.01
14:14:09:239139,0,0,-0.125007,0.465064,0.01
14:14:09:244148,0,0,-0.125007,0.465064,0.01
14:14:09:249263,0,0,-0.125007,0.465064,0.01
14:14:09:254394,0,0,-0.125007,0.465064,0.01
14:14:09:259389,0,0,-0.125007,0.465064,0.01
14:14:09:264554,0,0,-0.125007,0.465064,0.01
14:14:09:269396,0,0,-0.125007,0.465064,0.01
14:14:09:274418,0,0,-0.125007,0.465069,0.01
14:14:09:279819,0,0,-0.125007,0.465069,0.01
14:14:09:284757,0,0,-0.125007,0.465069,0.01
14:14:09:289889,0,0,-0.125007,0.465069,0.01
14:14:09:294746,0,0,-0.125007,0.465069,0.01
14:14:09:299891,0,0,-0.125007,0.465069,0.01
14:14:09:304996,0,0,-0.125007,0.465069,0.01
14:14:09:309998,0,0,-0.125007,0.46507,0.01
14:14:09:314997,0,0,-0.125007,0.46507,0.01
14:14:09:320119,0,0,-0.125007,0.46507,0.01
14:14:09:325122,0,0,-0.125007,0.46507,0.01
14:14:09:330248,0,0,-0.125007,0.46507,0.01
14:14:09:335271,0,0,-0.125007,0.46507,0.01
14:14:09:340382,0,0,-0.125007,0.46507,0.01
14:14:09:345367,0,0,-0.125007,0.46507,0.01
14:14:09:350520,0,0,-0.125007,0.46507,0.01
14:14:09:355646,0,0,-0.125007,0.46507,0.01
14:14:09:360623,0,0,-0.125007,0.46507,0.01
14:14:09:365621,0,0,-0.125007,0.46507,0.01
14:14:09:370763,0,0,-0.125007,0.46507,0.01
14:14:09:375770,0,0,-0.125007,0.46507,0.01
14:14:09:380890,0,0,-0.125007,0.46507,0.01
14:14:09:385901,0,0,-0.125007,0.46507,0.01
14:14:09:391014,0,0,-0.125007,0.465075,0.01
14:14:09:396011,0,0,-0.125007,0.465076,0.01
14:14:09:401132,0,0,-0.125007,0.465076,0.01
14:14:09:406123,0,0,-0.125007,0.465076,0.01
14:14:09:411263,0,0,-0.125007,0.465076,0.01
14:14:09:416248,0,0,-0.125007,0.465076,0.01
14:14:09:421384,-0.04,0.022,-0.125007,0.465076,0.01
14:14:09:426374,-0.06,0.012,-0.125007,0.465076,0.01
14:14:09:431513,-0.04,0.013,-0.125007,0.465076,0.01
14:14:09:436513,-0.008,0.03,-0.125007,0.465076,0.01
