Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
22:30:59:636341,-11119,4912,-1778,10840,444,-1299,1810,-13,-64,-31
22:30:59:637108,-11119,4912,-1778,10840,444,-1299,1810,-13,-64,-31
22:30:59:637924,-11119,4912,-1778,10840,444,-1299,1810,-13,-64,-31
22:30:59:638775,-11125,4921,-1765,10832,494,-1271,1882,5,-145,-3
22:30:59:641809,-11125,4921,-1765,10832,494,-1271,1882,5,-145,-3
22:30:59:642621,-11125,4921,-1765,10832,494,-1271,1882,5,-145,-3
22:30:59:648717,-11141,4915,-1730,10824,586,-1223,1801,169,-129,45
22:30:59:656161,-11141,4915,-1730,10824,586,-1223,1801,169,-129,45
22:30:59:663647,-11141,4915,-1730,10824,586,-1223,1801,169,-129,45
22:30:59:679379,-11162,4898,-1692,10816,561,-1116,1702,217,-100,66
22:30:59:680187,-11162,4898,-1692,10816,561,-1116,1702,217,-100,66
22:30:59:686855,-11162,4898,-1692,10816,561,-1116,1702,217,-100,66
22:30:59:687699,-11177,4891,-1662,10809,548,-1006,1710,90,-109,55
22:30:59:693658,-11177,4891,-1662,10809,548,-1006,1710,90,-109,55
22:30:59:701135,-11177,4891,-1662,10809,548,-1006,1710,90,-109,55
22:30:59:717926,-11184,4901,-1655,10798,578,-1153,1674,1,-66,59
22:30:59:724287,-11184,4901,-1655,10798,578,-1153,1674,1,-66,59
22:30:59:725091,-11184,4901,-1655,10798,578,-1153,1674,1,-66,59
22:30:59:731827,-11197,4897,-1657,10785,519,-1257,1659,81,-11,82
22:30:59:732628,-11197,4897,-1657,10785,519,-1257,1659,81,-11,82
22:30:59:746892,-11197,4897,-1657,10785,519,-1257,1659,81,-11,82
22:30:59:747695,-11224,4863,-1648,10774,442,-1225,1683,246,17,106
22:30:59:762218,-11224,4863,-1648,10774,442,-1225,1683,246,17,106
22:30:59:769338,-11224,4863,-1648,10774,442,-1225,1683,246,17,106
22:30:59:770169,-11257,4825,-1636,10759,452,-1220,1670,283,23,142
22:30:59:776167,-11257,4825,-1636,10759,452,-1220,1670,283,23,142
22:30:59:783661,-11257,4825,-1636,10759,452,-1220,1670,283,23,142
22:30:59:791827,-11290,4789,-1620,10743,477,-1171,1704,263,8,158
22:30:59:792606,-11290,4789,-1620,10743,477,-1171,1704,263,8,158
22:30:59:823109,-11290,4789,-1620,10743,477,-1171,1704,263,8,158
22:30:59:823944,-11323,4752,-1590,10729,543,-1083,1715,287,-14,161
22:30:59:824740,-11323,4752,-1590,10729,543,-1083,1715,287,-14,161
22:30:59:825539,-11323,4752,-1590,10729,543,-1083,1715,287,-14,161
22:30:59:828660,-11351,4719,-1548,10720,628,-1002,1751,264,-23,129
22:30:59:836127,-11351,4719,-1548,10720,628,-1002,1751,264,-23,129
22:30:59:868135,-11351,4719,-1548,10720,628,-1002,1751,264,-23,129
22:30:59:868964,-11369,4691,-1517,10718,616,-1008,1735,209,5,80
22:30:59:869768,-11369,4691,-1517,10718,616,-1008,1735,209,5,80
22:30:59:870573,-11369,4691,-1517,10718,616,-1008,1735,209,5,80
22:30:59:874349,-11379,4669,-1492,10721,547,-1023,1730,165,-5,11
22:30:59:875141,-11379,4669,-1492,10721,547,-1023,1730,165,-5,11
22:30:59:881106,-11379,4669,-1492,10721,547,-1023,1730,165,-5,11
22:30:59:905080,-11377,4661,-1473,10729,510,-1012,1690,85,-28,-56
