Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
22:57:21:421901,0.374036,0.17237,2.082,-2.453,1.538,0.074,0.03,-0.089,519,0.000293255
22:57:21:427043,0.374071,0.170871,3.064,-2.385,1.701,0.061,0.114,-0.075,458,-0.00328446
22:57:21:431908,0.374044,0.169245,4.151,-2.118,1.384,0.035,0.244,-0.045,458,-0.00328446
22:57:21:437016,0.37407,0.167539,4.307,-1.826,1.01,0.025,0.279,-0.025,401,-0.00662757
22:57:21:442154,0.374069,0.165726,3.357,-1.385,0.573,0.023,0.21,-0.011,350,-0.00961877
22:57:21:447168,0.374051,0.163912,2.066,-1.31,0.365,0.017,0.113,-0.02,350,-0.00961877
22:57:21:452288,0.374044,0.162192,-0.19,-1.73,-0.056,-0.027,-0.024,-0.045,308,-0.0120821
22:57:21:457266,0.37404,0.160585,-1.551,-2.2,-0.467,-0.074,-0.087,-0.052,275,-0.0140176
22:57:21:462406,0.37405,0.159075,-3.028,-2.628,-1.092,-0.123,-0.15,-0.038,275,-0.0140176
22:57:21:467306,0.374068,0.157673,-3.482,-2.52,-1.341,-0.126,-0.175,-0.019,253,-0.0153079
22:57:21:472538,0.374061,0.156358,-3.219,-1.876,-1.253,-0.099,-0.173,0.001,241,-0.0160117
22:57:21:477504,0.374066,0.155151,-2.569,-1.391,-0.881,-0.082,-0.139,0.004,241,-0.0160117
22:57:21:482520,0.374047,0.154031,-1.427,-1.087,-0.128,-0.083,-0.06,-0.008,242,-0.0159531
22:57:21:487673,0.374044,0.153019,-0.376,-1.617,0.286,-0.114,0.012,-0.034,242,-0.0159531
22:57:21:492652,0.374062,0.152116,0.321,-2.403,0.213,-0.142,0.048,-0.053,263,-0.0147214
22:57:21:497763,0.374055,0.151302,1.161,-4.005,-0.092,-0.188,0.081,-0.088,304,-0.0123167
22:57:21:502786,0.374071,0.150597,1.294,-5.199,-0.121,-0.229,0.088,-0.119,304,-0.0123167
22:57:21:507921,0.374064,0.149985,0.801,-6.729,0.254,-0.307,0.073,-0.171,362,-0.00891496
22:57:21:513046,0.37404,0.149461,0.349,-7.189,0.629,-0.349,0.051,-0.196,427,-0.00510264
22:57:21:518023,0.374033,0.14905,0.026,-6.631,1.073,-0.35,0.011,-0.196,427,-0.00510264
22:57:21:523037,0.374056,0.148745,0.119,-5.597,1.197,-0.311,-0.008,-0.173,498,-0.000938416
22:57:21:528167,0.374066,0.148524,0.777,-3.816,1.056,-0.243,0,-0.125,498,-0.000938416
22:57:21:533135,0.374071,0.148233,1.572,-2.828,0.797,-0.212,0.048,-0.097,580,0.00387097
22:57:21:538275,0.374056,0.147833,2.699,-1.786,0.483,-0.182,0.157,-0.072,662,0.00868035
22:57:21:543178,0.374054,0.147346,2.79,-1.265,0.454,-0.165,0.204,-0.06,662,0.00868035
22:57:21:548395,0.374072,0.14676,1.615,-0.337,0.417,-0.13,0.161,-0.03,740,0.0132551
22:57:21:553318,0.374061,0.146067,0.432,0.602,0.148,-0.087,0.067,0.004,803,0.0169501
22:57:21:558524,0.374068,0.145277,-1.13,2.403,-0.495,0.006,-0.084,0.063,803,0.0169501
22:57:21:563570,0.374044,0.144374,-2.032,3.492,-0.748,0.061,-0.152,0.09,841,0.0191789
22:57:21:568670,0.374036,0.143379,-3.288,4.406,-0.714,0.094,-0.198,0.107,840,0.0191202
22:57:21:573657,0.374037,0.142292,-3.792,4.584,-0.823,0.102,-0.2,0.112,840,0.0191202
22:57:21:578797,0.374054,0.141105,-3.377,4.553,-1.168,0.12,-0.178,0.115,800,0.0167742
22:57:21:583908,0.374034,0.139806,-1.947,4.461,-1.56,0.153,-0.116,0.112,800,0.0167742
22:57:21:588909,0.374065,0.138426,-0.833,4.473,-1.391,0.173,-0.061,0.11,736,0.0130205
22:57:21:593895,0.374058,0.136935,0.722,5.034,-0.656,0.246,0.024,0.131,649,0.00791789
22:57:21:599015,0.374059,0.135339,1.545,5.907,-0.251,0.353,0.074,0.167,649,0.00791789
22:57:21:604054,0.37406,0.133653,2.005,7.377,-0.16,0.55,0.112,0.219,549,0.00205279
22:57:21:609179,0.374064,0.131858,1.594,7.777,-0.336,0.631,0.095,0.222,444,-0.00410557
22:57:21:614155,0.374064,0.129973,0.185,6.699,-0.56,0.595,0.01,0.165,444,-0.00410557
22:57:21:619299,0.374063,0.127979,-0.787,4.929,-0.515,0.485,-0.056,0.106,337,-0.0103812
22:57:21:624260,0.374037,0.12591,-1.497,1.563,-0.051,0.277,-0.109,0.021,337,-0.0103812
22:57:21:629406,0.374032,0.123941,-1.296,-0.531,0.44,0.154,-0.096,-0.023,240,-0.0160704
22:57:21:634408,0.374051,0.122071,-0.135,-2.723,1.021,0.028,-0.026,-0.073,176,-0.019824
22:57:21:639521,0.374048,0.120301,1.019,-3.497,1.045,-0.022,0.04,-0.092,176,-0.019824
22:57:21:644536,0.374067,0.118635,2.837,-4.001,0.538,-0.08,0.15,-0.1,158,-0.0208798
22:57:21:649657,0.374069,0.117065,3.803,-4.169,-0.025,-0.127,0.227,-0.099,181,-0.0195308
22:57:21:654654,0.374059,0.115587,3.495,-4.192,-0.152,-0.144,0.227,-0.103,181,-0.0195308
22:57:21:659775,0.374073,0.114223,1.729,-4.236,-0.013,-0.156,0.137,-0.112,236,-0.016305
22:57:21:664782,0.374034,0.112938,0.209,-4.513,0.126,-0.189,0.046,-0.118,303,-0.0123754
22:57:21:669916,0.37407,0.111778,-1.733,-5.78,0.241,-0.345,-0.067,-0.129,303,-0.0123754
22:57:21:674883,0.374055,0.1107,-2.605,-7.191,0.265,-0.517,-0.108,-0.142,385,-0.00756598
22:57:21:680046,0.374032,0.109724,-3.168,-9.332,0.226,-0.76,-0.122,-0.174,385,-0.00756598
22:57:21:685037,0.374046,0.108853,-3.006,-10.087,0.078,-0.819,-0.111,-0.199,476,-0.00222874
22:57:21:690154,0.374055,0.108087,-2.104,-9.621,-0.392,-0.713,-0.08,-0.225,572,0.00340176
22:57:21:695149,0.374059,0.107412,-1.253,-8.423,-0.734,-0.574,-0.055,-0.219,572,0.00340176
22:57:21:700161,0.374059,0.106843,0.218,-5.875,-0.813,-0.377,-0.003,-0.167,670,0.00914956
22:57:21:705268,0.374056,0.106368,1.236,-3.873,-0.414,-0.264,0.045,-0.116,755,0.0141349
22:57:21:710398,0.374056,0.105982,2.307,-0.734,0.544,-0.096,0.117,-0.046,755,0.0141349
22:57:21:715405,0.374041,0.105528,2.364,1.095,1.009,0.001,0.138,-0.012,819,0.0178886
22:57:21:720394,0.37407,0.104984,1.465,2.868,1.004,0.077,0.108,0.03,819,0.0178886
22:57:21:725519,0.374056,0.104331,0.557,3.353,0.627,0.084,0.063,0.058,844,0.0193548
22:57:21:730525,0.374043,0.103572,-0.761,3.42,-0.003,0.075,-0.007,0.084,832,0.018651
22:57:21:735656,0.374067,0.10273,-1.748,3.358,-0.334,0.082,-0.081,0.074,832,0.018651
22:57:21:740782,0.374049,0.101772,-1.988,3.627,-0.405,0.108,-0.128,0.06,796,0.0165396
22:57:21:745678,0.374067,0.100727,-1.406,4.958,-0.493,0.209,-0.15,0.075,750,0.0138416
22:57:21:750908,0.374037,0.0995644,-0.576,6.485,-0.606,0.331,-0.104,0.126,750,0.0138416
22:57:21:755896,0.374043,0.0983166,0.487,9.107,-0.738,0.564,0.023,0.23,695,0.0106158
22:57:21:760911,0.374043,0.0969599,0.707,10.439,-0.646,0.694,0.088,0.278,625,0.00651026
22:57:21:766021,0.374072,0.0955203,0.292,10.929,-0.08,0.744,0.071,0.273,625,0.00651026
22:57:21:771043,0.37405,0.0939577,-0.258,10.219,0.498,0.666,-0.004,0.235,546,0.00187683
22:57:21:776177,0.374052,0.0923116,-0.96,8.326,1.255,0.476,-0.108,0.183,546,0.00187683
22:57:21:781152,0.374043,0.0905543,-1.043,6.915,1.431,0.366,-0.118,0.162,460,-0.00316716
22:57:21:786326,0.374056,0.0887062,-0.546,4.583,1.04,0.246,-0.037,0.133,372,-0.00832845
22:57:21:791295,0.37405,0.0867503,-0.178,2.734,0.465,0.164,0.034,0.1,372,-0.00832845
22:57:21:796388,0.374064,0.084704,-0.23,-0.227,-0.428,0.028,0.088,0.035,293,-0.0129619
22:57:21:801283,0.374073,0.0826156,-0.59,-1.953,-0.815,-0.038,0.069,-0.009,232,-0.0165396
22:57:21:806412,0.374074,0.0806223,-0.88,-3.842,-0.953,-0.082,-0.014,-0.073,232,-0.0165396
22:57:21:811569,0.37407,0.0787312,-0.418,-4.951,-0.659,-0.103,-0.096,-0.123,200,-0.0184164
22:57:21:816557,0.374058,0.0769379,0.147,-5.217,-0.296,-0.114,-0.105,-0.139,196,-0.018651
22:57:21:821646,0.374043,0.0752419,1.021,-4.885,0.397,-0.11,-0.018,-0.133,196,-0.018651
22:57:21:826650,0.374032,0.0736489,1.502,-4.475,0.851,-0.108,0.086,-0.12,218,-0.0173607
22:57:21:831783,0.374063,0.0721649,1.859,-4.421,1.257,-0.155,0.21,-0.113,218,-0.0173607
22:57:21:836790,0.374056,0.0707701,1.74,-5.058,1.219,-0.228,0.216,-0.125,261,-0.0148387
