Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
23:40:55:511206,0.374037,0,0.05,0.065,-0.049,-0.004,0.001,-0.002,513,-5.8651e-05
23:40:55:516344,0.374037,0,0.033,0.044,-0.07,-0.004,0,-0.003,513,-5.8651e-05
23:40:55:521315,0.374037,0,0.023,0.025,-0.081,-0.005,0,-0.003,513,-5.8651e-05
23:40:55:526439,0.374034,0.000177133,0.024,0.037,-0.065,-0.006,-0.001,-0.002,513,-5.8651e-05
23:40:55:531454,0.374034,0.000375745,0.039,0.051,-0.07,-0.005,-0.001,-0.002,513,-5.8651e-05
23:40:55:536606,0.374034,0.000642239,0.078,0.051,-0.137,-0.005,-0.001,-0.002,513,-5.8651e-05
23:40:55:541567,0.374032,0.000980786,0.103,0.033,-0.202,-0.004,-0.001,-0.002,513,-5.8651e-05
23:40:55:546712,0.374031,0.00138445,0.109,-0.002,-0.23,-0.006,0,-0.003,513,-5.8651e-05
23:40:55:551709,0.374074,0.00185724,0.094,-0.022,-0.167,-0.007,0,-0.004,513,-5.8651e-05
23:40:55:556840,0.374067,0.00239189,0.076,-0.037,-0.009,-0.009,0,-0.007,513,-5.8651e-05
23:40:55:561821,0.374062,0.00299193,0.083,-0.036,0.07,-0.009,0,-0.008,513,-5.8651e-05
23:40:55:566984,0.374052,0.0036505,0.106,-0.007,0.083,-0.008,0,-0.007,511,-0.000175953
23:40:55:571973,0.374037,0.00437029,0.103,0.028,0.024,-0.006,0.001,-0.002,510,-0.000234604
23:40:55:577067,0.374067,0.00514562,0.058,0.072,-0.136,-0.004,0.001,0.002,510,-0.000234604
23:40:55:582072,0.374046,0.00597775,0.022,0.059,-0.249,-0.003,0,-0.002,509,-0.000293255
23:40:55:587194,0.374065,0.00686079,0.003,-0.042,-0.283,-0.006,-0.003,-0.025,514,0
23:40:55:592221,0.374034,0.00779531,0.023,-0.106,-0.16,-0.011,-0.006,-0.038,514,0
23:40:55:597321,0.374044,0.00877695,0.103,-0.006,0.112,-0.015,-0.003,-0.024,514,0
23:40:55:602320,0.374044,0.00980544,0.193,0.275,0.195,-0.008,0.004,0.002,514,0
23:40:55:607454,0.374039,0.0108755,0.367,0.969,0.075,0.02,0.018,0.034,509,-0.000293255
23:40:55:612441,0.374073,0.0119891,0.477,1.719,-0.078,0.054,0.025,0.031,509,-0.000293255
23:40:55:617567,0.374055,0.013137,0.435,2.119,-0.053,0.067,0.021,0.025,509,-0.000293255
23:40:55:622698,0.37407,0.0143231,0.177,2.555,0.098,0.074,0.008,0.038,513,-5.8651e-05
23:40:55:627696,0.374032,0.0155384,-0.057,2.792,0.13,0.08,-0.004,0.058,513,-5.8651e-05
23:40:55:632702,0.374032,0.016786,-0.349,3.082,-0.026,0.103,-0.027,0.08,513,-5.8651e-05
23:40:55:637825,0.374069,0.0180622,-0.437,3.158,-0.179,0.116,-0.039,0.08,513,-5.8651e-05
23:40:55:642821,0.37405,0.0193615,-0.37,2.984,-0.274,0.11,-0.045,0.068,513,-5.8651e-05
23:40:55:647851,0.374065,0.0206844,-0.21,2.714,-0.217,0.091,-0.036,0.055,513,-5.8651e-05
23:40:55:652955,0.374073,0.0220282,0.09,2.301,-0.052,0.064,-0.013,0.037,513,-5.8651e-05
23:40:55:658083,0.374069,0.023388,0.236,2.098,0.045,0.057,0,0.032,513,-5.8651e-05
23:40:55:663082,0.374057,0.024764,0.275,1.808,0.146,0.052,0.01,0.031,513,-5.8651e-05
23:40:55:668207,0.374032,0.0261521,0.203,1.516,0.174,0.04,0.01,0.027,513,-5.8651e-05
23:40:55:673187,0.374043,0.0275548,0.067,0.939,0.107,0.008,0.006,0.012,513,-5.8651e-05
23:40:55:678194,0.374045,0.0289669,0.013,0.597,-0.022,-0.01,0.002,0.002,513,-5.8651e-05
23:40:55:683306,0.374035,0.0303861,0.011,0.353,-0.226,-0.014,-0.002,-0.002,513,-5.8651e-05
23:40:55:688307,0.374063,0.0318153,0.054,0.355,-0.256,-0.002,-0.003,-0.001,513,-5.8651e-05
23:40:55:693448,0.374034,0.0332449,0.159,0.428,-0.085,0.017,-0.001,-0.006,512,-0.000117302
23:40:55:698451,0.374041,0.0346814,0.263,0.455,0.153,0.022,0.003,-0.011,512,-0.000117302
23:40:55:703577,0.374036,0.0361197,0.306,0.453,0.222,0.016,0.008,-0.009,512,-0.000117302
23:40:55:708714,0.374071,0.0375619,0.322,0.451,0.165,0.004,0.016,-0.001,513,-5.8651e-05
23:40:55:713698,0.374048,0.0390007,0.294,0.465,0.086,0,0.02,0.001,513,-5.8651e-05
23:40:55:718830,0.374064,0.040441,0.16,0.554,0.036,0,0.017,0.003,513,-5.8651e-05
23:40:55:723841,0.374069,0.0418814,0.019,0.686,0.072,0.003,0.008,0.007,507,-0.000410557
23:40:55:728952,0.374065,0.0433148,-0.108,0.975,0.165,0.014,-0.003,0.021,507,-0.000410557
23:40:55:733957,0.374053,0.0447484,0.001,1.199,0.213,0.024,-0.003,0.029,498,-0.000938416
23:40:55:739086,0.374032,0.0461711,0.541,1.54,0.289,0.044,0.013,0.032,499,-0.000879765
23:40:55:744083,0.374049,0.0476002,0.987,1.732,0.375,0.062,0.03,0.03,499,-0.000879765
23:40:55:749246,0.374057,0.0490183,1.219,1.78,0.445,0.08,0.045,0.022,513,-5.8651e-05
23:40:55:754203,0.374059,0.0504297,0.832,1.528,0.304,0.072,0.04,0.016,513,-5.8651e-05
23:40:55:759345,0.374052,0.051834,-0.364,0.763,-0.214,0.018,0.009,0.008,512,-0.000117302
23:40:55:764350,0.37404,0.0532315,-1.092,0.241,-0.537,-0.029,-0.016,0.005,513,-5.8651e-05
23:40:55:769477,0.374065,0.0546287,-1.301,-0.084,-0.57,-0.068,-0.044,0.003,513,-5.8651e-05
23:40:55:774451,0.374037,0.0560083,-0.512,0.189,-0.193,-0.036,-0.045,0.001,513,-5.8651e-05
23:40:55:779459,0.374051,0.0573846,0.082,0.463,-0.004,0.01,-0.034,-0.001,513,-5.8651e-05
23:40:55:784618,0.374056,0.0587539,0.463,0.638,-0.013,0.068,-0.013,-0.005,513,-5.8651e-05
23:40:55:789710,0.374057,0.060113,0.368,0.521,-0.129,0.074,-0.005,-0.006,513,-5.8651e-05
23:40:55:794706,0.374052,0.0614575,0.033,0.035,-0.339,0.025,-0.009,-0.008,513,-5.8651e-05
23:40:55:799845,0.374041,0.0627952,-0.17,-0.401,-0.516,-0.03,-0.017,-0.012,513,-5.8651e-05
23:40:55:804825,0.374071,0.0641304,-0.309,-0.911,-0.769,-0.093,-0.02,-0.018,513,-5.8651e-05
23:40:55:809830,0.374049,0.065447,-0.209,-0.964,-0.788,-0.095,-0.011,-0.021,513,-5.8651e-05
