Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
21:56:45:116315,0.374037,0,-0.033,-0.042,-0.045,-0.002,0,0,519,0.000293255,380
21:56:45:121504,0.374037,0,0.006,-0.042,-0.051,-0.001,0.001,0,519,0.000293255,380
21:56:45:126505,0.374037,0,0.04,-0.046,-0.136,0,0.001,0,519,0.000293255,380
21:56:45:131626,0.374034,-0.000210403,0.071,-0.051,-0.325,0,0.001,0.001,519,0.000293255,380
21:56:45:136568,0.374034,-0.000465582,0.074,-0.043,-0.382,0,0.001,0.002,519,0.000293255,380
21:56:45:141820,0.374034,-0.000820786,0.064,-0.004,-0.258,0,0.001,0.002,519,0.000293255,380
21:56:45:146756,0.374031,-0.00127593,0.053,0.029,-0.095,0,0.001,0.001,519,0.000293255,380
21:56:45:151927,0.374074,-0.0018315,0.04,0.06,0.079,0,0,0,519,0.000293255,380
21:56:45:156927,0.374067,-0.00248683,0.037,0.062,0.092,0,0,0,519,0.000293255,380
21:56:45:161999,0.374057,-0.00324213,0.05,0.057,-0.02,0.001,0,0.001,519,0.000293255,380
21:56:45:167011,0.374044,-0.0040973,0.075,0.071,-0.168,0.002,0,0.003,519,0.000293255,380
21:56:45:172131,0.374069,-0.00505291,0.084,0.087,-0.199,0.002,0.001,0.003,519,0.000293255,380
21:56:45:177286,0.374041,-0.00610787,0.069,0.091,-0.086,0.002,0.001,0,519,0.000293255,380
21:56:45:182283,0.374052,-0.00726355,0.042,0.071,0.031,0.001,0,-0.002,519,0.000293255,380
21:56:45:187380,0.374054,-0.0085189,0.007,0.035,0.09,0,0,0.001,514,0,380
21:56:45:192445,0.374042,-0.00987379,0.008,0.038,0.029,0,0,0.009,505,-0.000527859,380
21:56:45:197381,0.374063,-0.0113296,0.043,0.1,-0.067,0.001,0.002,0.019,505,-0.000527859,380
21:56:45:202505,0.374069,-0.0128848,0.055,0.138,-0.066,0.004,0.003,0.021,493,-0.00123167,380
21:56:45:207630,0.374056,-0.0145396,-0.032,0.032,-0.041,0.007,0.002,0.021,493,-0.00123167,380
21:56:45:212632,0.37407,-0.0162951,-0.175,-0.253,-0.086,0.001,0,0.021,478,-0.00211144,380
21:56:45:217772,0.374061,-0.0181492,-0.433,-1.09,-0.243,-0.025,-0.009,0.006,465,-0.0028739,380
21:56:45:222681,0.374075,-0.0201046,-0.546,-1.853,-0.322,-0.05,-0.015,-0.02,465,-0.0028739,380
21:56:45:227924,0.374059,-0.0221577,-0.514,-3.021,-0.271,-0.082,-0.02,-0.071,455,-0.00346041,380
21:56:45:232795,0.374059,-0.0243109,-0.338,-3.64,-0.126,-0.095,-0.018,-0.092,449,-0.00381232,380
21:56:45:238005,0.374033,-0.0265352,0.127,-4.185,0.084,-0.104,0,-0.097,449,-0.00381232,380
21:56:45:243011,0.374035,-0.0286891,0.652,-4.281,0.065,-0.11,0.032,-0.091,448,-0.00387097,380
21:56:45:248156,0.374034,-0.0307437,0.832,-4.154,-0.057,-0.113,0.052,-0.089,448,-0.00387097,380
21:56:45:253176,0.374069,-0.0327016,0.564,-3.878,-0.168,-0.118,0.053,-0.087,452,-0.00363636,380
21:56:45:258254,0.37406,-0.0345563,0.035,-3.802,-0.131,-0.126,0.025,-0.085,462,-0.00304985,380
21:56:45:263184,0.374051,-0.0363114,-0.897,-3.995,-0.095,-0.15,-0.041,-0.087,462,-0.00304985,380
21:56:45:268379,0.374046,-0.0379674,-1.297,-4.225,-0.201,-0.168,-0.078,-0.091,472,-0.00246334,380
21:56:45:273424,0.374047,-0.0395228,-1.191,-4.319,-0.43,-0.185,-0.078,-0.09,484,-0.00175953,380
21:56:45:278506,0.374055,-0.0409812,-0.643,-4.023,-0.429,-0.183,-0.037,-0.078,484,-0.00175953,380
21:56:45:283489,0.374072,-0.0423388,0.44,-3.069,-0.097,-0.154,0.044,-0.05,496,-0.00105572,380
21:56:45:288632,0.374055,-0.0435901,0.898,-2.338,0.159,-0.123,0.076,-0.034,508,-0.000351906,380
21:56:45:293630,0.374053,-0.0447484,0.668,-1.651,0.216,-0.085,0.059,-0.023,508,-0.000351906,380
21:56:45:298756,0.374064,-0.0458058,0.029,-1.628,0.038,-0.078,0.016,-0.028,523,0.000527859,380
21:56:45:303899,0.374047,-0.0467607,-0.798,-1.996,-0.158,-0.089,-0.042,-0.05,523,0.000527859,380
21:56:45:308880,0.374046,-0.0476145,-0.784,-2.174,-0.048,-0.091,-0.054,-0.066,537,0.00134897,380
21:56:45:313783,0.374064,-0.0483752,0.171,-1.93,0.373,-0.067,-0.021,-0.073,560,0.00269795,380
21:56:45:319010,0.374056,-0.0490292,1.387,-1.117,0.61,-0.033,0.051,-0.05,560,0.00269795,380
21:56:45:324005,0.374069,-0.0495864,1.768,-0.459,0.484,-0.018,0.095,-0.024,583,0.00404692,380
21:56:45:329135,0.374058,-0.0500405,1.356,0.458,-0.006,-0.003,0.104,0.012,604,0.00527859,380
21:56:45:334132,0.374067,-0.0503975,0.603,1.025,-0.323,0.008,0.057,0.03,604,0.00527859,380
21:56:45:339255,0.374054,-0.0506514,-0.589,1.979,-0.498,0.039,-0.054,0.05,617,0.00604106,380
21:56:45:344298,0.374065,-0.0508085,-1.081,2.736,-0.402,0.067,-0.113,0.065,617,0.00604106,380
21:56:45:349380,0.374049,-0.0508658,-1.129,3.904,-0.144,0.112,-0.124,0.091,617,0.00604106,380
21:56:45:354303,0.37406,-0.0508228,-0.82,4.538,-0.028,0.139,-0.086,0.109,602,0.00516129,380
21:56:45:359382,0.37405,-0.0506767,-0.273,5.042,-0.03,0.162,-0.011,0.126,602,0.00516129,380
21:56:45:364506,0.374058,-0.0504333,-0.016,5.04,-0.112,0.167,0.024,0.127,578,0.00375367,380
21:56:45:369631,0.374067,-0.0501899,0.292,4.688,-0.167,0.172,0.043,0.112,554,0.00234604,380
21:56:45:374632,0.374057,-0.0500441,0.567,4.409,-0.037,0.188,0.04,0.097,554,0.00234604,380
21:56:45:379757,0.374067,-0.050001,0.985,4.104,0.329,0.224,0.029,0.078,528,0.000821114,380
21:56:45:380477,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380519,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380544,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380567,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380590,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380613,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380635,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380658,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380681,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380704,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380727,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380749,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380774,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380797,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380819,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380842,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380865,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380887,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380910,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380933,0.374067,-0.050001,0.985,4.104,0.329,-0.224,0.029,0.078,528,0.00351906
21:56:45:380955,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.029,0.078,528,0.00351906
21:56:45:380978,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381001,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381024,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381047,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381069,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381092,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381114,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381137,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381159,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381182,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381204,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381227,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381249,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381273,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381295,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381318,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381341,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381373,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381398,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381421,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381443,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381466,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381488,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381511,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381533,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381556,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381578,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381601,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381623,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381646,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381668,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381691,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381713,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381736,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381758,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
21:56:45:381781,0.374067,-0.050001,1.054,3.998,0.401,-0.23,0.025,0.073,528,0.00351906
