Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
13:18:35:897983,3,1,2,0,1,-1,-5,-8
13:18:35:905485,-3,0,-1,0,-3,-3,-12,-23
13:18:35:913692,-3,0,-1,0,-3,-3,-12,-23
13:18:35:914511,-5,-3,-1,2,-3,-1,-6,-14
13:18:35:928049,-11,-6,-2,-4,0,-2,6,4
13:18:35:936189,-11,-6,-2,-4,0,-2,6,4
13:18:35:936998,37,8,1,-2,1,-3,-3,-9
13:18:35:942978,-32,-7,-7,-2,-3,-6,-7,-21
13:18:35:950544,-32,-7,-7,-2,-3,-6,-7,-21
13:18:35:957968,-25,-10,-6,3,-4,-1,17,15
13:18:35:965470,9,2,3,3,2,5,8,13
13:18:35:973732,9,2,3,3,2,5,8,13
13:18:35:974499,-39,-9,-4,0,0,-1,-16,-37
13:18:35:987979,2,-2,-1,-2,-3,-2,-2,7
13:18:35:996174,2,-2,-1,-2,-3,-2,-2,7
13:18:35:996994,11,4,-2,-1,0,6,31,36
13:18:36:3000,-2,-1,1,-5,2,-2,-16,-13
13:18:36:10555,-2,-1,1,-5,2,-2,-16,-13
13:18:36:17999,1,1,3,-7,-3,-3,-7,-2
13:18:36:25537,6,-1,0,-1,-3,-1,-2,2
13:18:36:33728,6,-1,0,-1,-3,-1,-2,2
13:18:36:34519,10,2,0,0,0,0,-5,-14
13:18:36:47962,-6,1,1,0,0,1,6,3
13:18:36:56219,-6,1,1,0,0,1,6,3
13:18:36:56997,-19,-6,1,-1,0,-3,-10,8
13:18:36:62993,0,5,1,0,1,-1,-1,1
13:18:36:70571,0,5,1,0,1,-1,-1,1
13:18:36:86138,1,-1,-1,-2,-3,-1,-5,-9
13:18:36:86934,6,0,-1,-3,-1,-3,-3,10
13:18:36:93710,6,0,-1,-3,-1,-3,-3,10
13:18:36:94492,0,-2,-1,-1,-1,-3,-5,-2
13:18:36:107991,5,1,0,1,0,-2,6,5
13:18:36:116208,5,1,0,1,0,-2,6,5
13:18:36:117004,6,-2,-2,-4,1,-1,3,4
13:18:36:122976,-11,-7,-6,0,-1,-1,-6,-28
13:18:36:130576,-11,-7,-6,0,-1,-1,-6,-28
13:18:36:138022,10,2,-2,0,1,-2,2,-7
13:18:36:145509,7,1,1,1,2,1,4,6
