time,bd,bv,hd,hv,md1,md2
0.0,1.4590422537932385e-18,1.0505955260038519e-19,-7.712035303277714e-19,-2.709912376880182e-21,-0.05,0.05
0.006,-8.668313781936861e-05,-0.01444718963656168,7.931462015238724e-05,0.013219103358731332,-0.05016555909968792,0.05016555909968792
0.012,-0.00025725638536981357,-0.028428874591740826,0.00022646410022346923,0.024524913345180335,-0.05031564961386578,0.05031564961386578
0.018000000000000002,-0.0005088444524313324,-0.04193134451025315,0.0004291470184103314,0.03378048636447703,-0.05045416756823468,0.05045416756823468
0.024,-0.0008384940889786895,-0.05494160609122617,0.0006747320497323561,0.04093083855367079,-0.050585048933399226,0.050585048933399226
0.03,-0.0012431746599753611,-0.0674467618327786,0.0009506656953333237,0.04598894093349459,-0.05071127377548665,0.05071127377548665
0.036000000000000004,-0.0017197776507758774,-0.07943383180008609,0.0012448078189255028,0.04902368726536321,-0.050834907369090826,0.050834907369090826
0.042,-0.0022651175343070666,-0.09088998058853148,0.0015457080173812018,0.05015003307594982,-0.05095742681851094,0.05095742681851094
0.048,-0.0028759389069507907,-0.1018035621072873,0.0018428269997972466,0.04951983040267416,-0.05107884698911352,0.05107884698911352
0.05399999999999999,-0.0035489357206008854,-0.11216613560834919,0.00212669726916799,0.04731171156179057,-0.05119675244060226,0.05119675244060226
0.06,-0.00428078231201584,-0.12197443190249231,0.0023890328766303856,0.04372260124373265,-0.05130765008851308,0.05130765008851308
0.066,-0.00506816715771577,-0.13123080761665523,0.0026228136095891217,0.03896345549312276,-0.05140935818400314,0.05140935818400314
0.07200000000000001,-0.005907822273941396,-0.13994251937093746,0.0028223578213106937,0.033257368620261844,-0.05150173860002641,0.05150173860002641
0.078,-0.00679654712054243,-0.14812080776683925,0.002983376111951017,0.026836381773387267,-0.05158582599306872,0.05158582599306872
0.084,-0.007731228344637061,-0.15578020401577158,0.003102990142798734,0.019935671807952783,-0.051662851255279425,0.051662851255279425
0.09,-0.008708855606973773,-0.16293787705611892,0.0031797056036712425,0.012785910145418078,-0.05173381686633141,0.05173381686633141
0.096,-0.009726534199479513,-0.1696130987509563,0.003213337381113968,0.005605296240454335,-0.0517994304946322,0.0517994304946322
0.10200000000000001,-0.010781493862100679,-0.17582661043686085,0.0032048907898602876,-0.0014077652089468141,-0.05186017541977638,0.05186017541977638
0.10799999999999998,-0.011871093809783219,-0.18159999128042395,0.0031564076608994757,-0.008080521493468591,-0.0519163751003616,0.0519163751003616
0.11399999999999999,-0.01299282456478236,-0.18695512583318974,0.0030707895085520373,-0.014269692057906416,-0.05196825791517124,0.05196825791517124
0.12,-0.014144305818319547,-0.19191354225619794,0.0029516092026775514,-0.019863384312414262,-0.05201598947934859,0.05201598947934859
0.126,-0.01532328254759586,-0.1964961215460518,0.002802924753657683,-0.02478074150331143,-0.05205970733369641,0.05205970733369641
0.132,-0.0165276192675751,-0.20072278666320764,0.002629104360954591,-0.02897006545051541,-0.05209955022700856,0.05209955022700856
0.138,-0.017755293365029023,-0.20461234957565322,0.0024346702250445194,-0.03240568931834529,-0.05213569852642749,0.05213569852642749
0.14400000000000002,-0.01900438669828118,-0.2081822222086934,0.0022241636536851316,-0.03508442855989794,-0.052168388074125646,0.052168388074125646
0.15000000000000002,-0.020273078561978207,-0.21144864394950372,0.0020020351313287024,-0.03702142039273816,-0.05219792078194851,0.05219792078194851
0.156,-0.0215596387720795,-0.21442670168354938,0.0017725565148953438,-0.03824643607222651,-0.052224634222694896,0.052224634222694896
0.162,-0.022862420796361672,-0.21713033738036233,0.001539752681362578,-0.038800638922127574,-0.052248866233700904,0.052248866233700904
0.168,-0.024179856580884757,-0.21957263075384703,0.0013073510133723037,-0.03873361133171236,-0.05227088717325274,0.05227088717325274
0.17400000000000002,-0.025510451488204064,-0.22176581788655128,0.0010787442935578252,-0.03810111996907973,-0.05229083930985781,0.05229083930985781
0.18,-0.026852780723614106,-0.22372153923500726,0.0008569661329189494,-0.036963026773146064,-0.05230873410723594,0.05230873410723594
0.186,-0.02820548698704229,-0.22545104390469714,0.0006446769356275142,-0.035381532881905826,-0.05232453867612234,0.05232453867612234
0.192,-0.029567274208206023,-0.22696453686062176,0.00044415383622641345,-0.0334205165668501,-0.05233828087116567,0.05233828087116567
0.198,-0.030936905412955545,-0.2282718674582537,0.00025729060796669145,-0.031143871376620308,-0.0523501033889058,0.0523501033889058
0.20400000000000001,-0.032313201931662344,-0.2293827531177998,8.560316729569114e-05,-0.028614573445166696,-0.052360239328982094,0.052360239328982094
0.21000000000000002,-0.033695040058530974,-0.23030635447810496,-6.976386986966675e-05,-0.02589450619422629,-0.052368963082291435,0.052368963082291435
0.21599999999999997,-0.035081348556694925,-0.23105141636065898,-0.00020802649026278316,-0.023043770065519536,-0.052376550195607254,0.052376550195607254
0.22199999999999998,-0.03647110742229788,-0.2316264776004925,-0.00032874606146152173,-0.02011992853312308,-0.0523832525627425,0.0523832525627425
0.22799999999999998,-0.03786334732049627,-0.23203998303306442,-0.0004318100664773805,-0.017177334169309773,-0.052389276601273564,0.052389276601273564
0.23399999999999999,-0.03925714576156393,-0.23229974017794344,-0.000517412377080481,-0.014267051767183398,-0.05239476969005352,0.05239476969005352
0.24,-0.04065163040034015,-0.23241410646270325,-0.0005860232581645456,-0.011435146847344105,-0.052399828257236075,0.052399828257236075
0.246,-0.042045976579518626,-0.23239102986307916,-0.0006383619111255767,-0.008723108826838499,-0.05240450931180066,0.05240450931180066
0.252,-0.04343940466235872,-0.23223801380668171,-0.000675366540417619,-0.006167438215340396,-0.0524088669075394,0.0524088669075394
0.258,-0.044831181031235456,-0.2319627281461246,-0.0006981589693962004,-0.0037987381630969035,-0.05241295779207032,0.05241295779207032
0.264,-0.04622061851009965,-0.23157291314403186,-0.0007080088007924425,-0.001641638566040354,-0.052416859681689965,0.052416859681689965
0.27,-0.04760707521094717,-0.23107611680792062,-0.000706298723483909,0.00028501288475558977,-0.05242065504515385,0.05242065504515385
0.276,-0.048989951446337145,-0.23047937256499543,-0.0006944919300242425,0.0019677989099444004,-0.052424437025438586,0.052424437025438586
0.28200000000000003,-0.05036869476508248,-0.22979055312422325,-0.0006740928035524202,0.003399854411970398,-0.05242828671312299,0.05242828671312299
0.28800000000000003,-0.051742794014496246,-0.22901654156896004,-0.0006466198897954373,0.004578818959497155,-0.05243228057507154,0.05243228057507154
0.29400000000000004,-0.05311177883209405,-0.22816413626629992,-0.0006135755873664979,0.005507383738156557,-0.052436468714637356,0.052436468714637356
0.30000000000000004,-0.05447521753306605,-0.22723978349533305,-0.0005764199943265729,0.006192598839987493,-0.05244089229119676,0.05244089229119676
0.306,-0.05583271943143904,-0.22625031639550042,-0.0005365435284891119,0.0066460776395768605,-0.052445573325237124,0.052445573325237124
0.312,-0.057183928157444865,-0.22520145433430272,-0.0004952514262219175,0.006882017044532389,-0.05245053043416015,0.05245053043416015
0.318,-0.058528521102149365,-0.22409882411741744,-0.0004537455015042054,0.006917654119618684,-0.05245576625614265,0.05245576625614265
0.324,-0.05986620812991761,-0.22294783796137416,-0.00041311008600724804,0.006772569249492886,-0.052461283827368116,0.052461283827368116
0.33,-0.06119672977504224,-0.22175360752077075,-0.000374301865539625,0.006468036744603834,-0.052467077154208556,0.052467077154208556
0.336,-0.06251985337484849,-0.2205205999677086,-0.00033814493675219135,0.006026154797905595,-0.05247313964527443,0.05247313964527443
0.342,-0.06383537145472408,-0.2192530133125975,-0.000305326755011466,0.005469696956787556,-0.052479454435815136,0.052479454435815136
0.34800000000000003,-0.06514309867851897,-0.21795453729914996,-0.00027639838471997416,0.004821395048581963,-0.05248600320633275,0.05248600320633275
0.354,-0.06644287538783374,-0.21662945155245897,-0.00025177126918661915,0.004104519255559195,-0.052492758717866114,0.052492758717866114
0.36,-0.06773455762909218,-0.21528037354307605,-0.00023172943381021035,0.003340305896068124,-0.05249969317091076,0.05249969317091076
0.366,-0.06901801806748213,-0.21391007306499088,-0.0002164331358033274,0.002549383001147154,-0.05250677374887775,0.05250677374887775
0.372,-0.07029315157492129,-0.2125222512398575,-0.00020592026453229438,0.0017521452118388402,-0.052513968649342276,0.052513968649342276
0.378,-0.07155986326553529,-0.21111861510233468,-0.00020012618198774634,0.000965680424091336,-0.05252123955367403,0.05252123955367403
0.384,-0.07281807515489541,-0.20970198156001837,-0.00019888675866945572,0.00020657055304844062,-0.05252854611714817,0.05252854611714817
0.39,-0.07406771919905829,-0.20827400736047988,-0.00020195562004008414,-0.0005114768951047398,-0.05253583698843772,0.05253583698843772
0.396,-0.07530871867558836,-0.20683324608834616,-0.0002090323966848474,-0.0011794627741272073,-0.05254305492563808,0.05254305492563808
0.402,-0.07654100744014923,-0.20538146076014488,-0.00021975475458870384,-0.001787059650642741,-0.052550128225865016,0.052550128225865016
0.40800000000000003,-0.07776452520790855,-0.2039196279598868,-0.00023371429374405346,-0.0023265898592249343,-0.05255697912021526,0.05255697912021526
0.41400000000000003,-0.07897921548193075,-0.2024483790037003,-0.00025046958166632537,-0.0027925479870453216,-0.05256351640322788,0.05256351640322788
0.42000000000000004,-0.08018501697237818,-0.20096691507457007,-0.0002695647731814548,-0.0031825319191882352,-0.05256964997518321,0.05256964997518321
0.42599999999999993,-0.08138187324261213,-0.1994760450389951,-0.0002905301470608483,-0.003494228979898955,-0.052575285918278494,0.052575285918278494
0.43199999999999994,-0.08256972923936774,-0.19797599945926933,-0.0003128949341921091,-0.003727464521876793,-0.05258034646424768,0.05258034646424768
0.43799999999999994,-0.08374853015442416,-0.19646681917606537,-0.0003361969990706156,-0.0038836774797510864,-0.05258476954554112,0.05258476954554112
0.44399999999999995,-0.08491822464506259,-0.19494908177307332,-0.00035998758810742743,-0.00396509817280196,-0.05258852269477771,0.05258852269477771
0.44999999999999996,-0.08607875731256978,-0.19342211125119912,-0.00038384541872490827,-0.00397630510291347,-0.05259159489128267,0.05259159489128267
0.45599999999999996,-0.08723005926321148,-0.1918836584402813,-0.0004073910390213931,-0.003924270049414144,-0.05259401592801403,0.05259401592801403
0.46199999999999997,-0.08837206023572243,-0.19033349541849243,-0.00043027941789791765,-0.003814729812754086,-0.05259583214145375,0.05259583214145375
0.46799999999999997,-0.08950468429062605,-0.18877067581727056,-0.0004522077445395207,-0.00365472110693383,-0.05259712018239792,0.05259712018239792
0.474,-0.09062786283049264,-0.18719642331109695,-0.0004729058647042949,-0.0034496866941290285,-0.05259795854805365,0.05259795854805365
0.48,-0.09174153185507256,-0.18561150409665295,-0.0004921414930695461,-0.003205938060875201,-0.05259844340306718,0.05259844340306718
0.486,-0.09284562682331682,-0.18401582804071012,-0.0005097265710246804,-0.0029308463258557065,-0.05259865666509802,0.05259865666509802
0.492,-0.09394008200963967,-0.18240919772047393,-0.0005255182125920743,-0.00263194026123233,-0.052598682176215855,0.052598682176215855
0.498,-0.09502484717318643,-0.18079419392446147,-0.0005394026789927256,-0.0023140777334418592,-0.052598572574584425,0.052598572574584425
0.504,-0.09609987747394558,-0.1791717167931909,-0.0005513047727418956,-0.0019836822915283384,-0.05259837300219483,0.05259837300219483
0.51,-0.09716512949918939,-0.17754200420730235,-0.0005611900703313029,-0.0016475495982345538,-0.052598080201255885,0.052598080201255885
0.516,-0.09822057866749781,-0.1759081947180695,-0.0005690463977890442,-0.001309387909623587,-0.052597671630617376,0.052597671630617376
0.522,-0.09926618635089522,-0.1742679472329033,-0.0005749127030791892,-0.0009777175483574924,-0.052597072035875964,0.052597072035875964
0.528,-0.10030191360765287,-0.1726212094596046,-0.0005788615843428168,-0.000658146877271268,-0.052596163739267544,0.052596163739267544
0.534,-0.10132772588601593,-0.17096871306051345,-0.0005809907726996909,-0.00035486472614567016,-0.05259479605719241,0.05259479605719241
0.54,-0.10234361349721055,-0.16931460186576705,-0.0005814001370463913,-6.822739111672127e-05,-0.05259279716522301,0.05259279716522301
0.546,-0.1033495827298433,-0.16766153877212697,-0.0005801974393482735,0.00020044961635294828,-0.05258994559057174,0.05258994559057174
0.552,-0.10434563721682066,-0.16600908116289317,-0.000577512557281578,0.00044748034444926603,-0.052586016800789205,0.052586016800789205
0.558,-0.10533178547850135,-0.1643580436134472,-0.0005734859413312471,0.0006711026583884635,-0.052580742960450885,0.052580742960450885
0.5640000000000001,-0.10630803679973976,-0.16270855353973457,-0.000568268582692869,0.0008695597730630315,-0.05257386170019409,0.05257386170019409
0.5700000000000001,-0.10727438983601599,-0.1610588393793709,-0.0005620285132406201,0.0010400115753748153,-0.05256508911536757,0.05256508911536757
0.5760000000000001,-0.10823086794342099,-0.15941301790083304,-0.0005549133389448086,0.0011858623826352353,-0.05255416343072919,0.05255416343072919
0.5820000000000001,-0.10917749913548652,-0.15777186534425672,-0.0005470672517016653,0.0013076812071905536,-0.05254082903698913,0.05254082903698913
0.5880000000000001,-0.11011433090050717,-0.15613862750343752,-0.0005386146859963531,0.0014087609508853715,-0.052524868728527296,0.052524868728527296
0.5940000000000001,-0.11104140285499478,-0.15451199241460434,-0.0005296846421354343,0.0014883406434864556,-0.05250607750616697,0.05250607750616697
0.6000000000000001,-0.11195877230655425,-0.15289490859324642,-0.000520384286139097,0.0015500593327228728,-0.05248431397086825,0.05248431397086825
0.6060000000000001,-0.1128665004970826,-0.15128803175472325,-0.0005108113642579751,0.001595486980186996,-0.05245945654041574,0.05245945654041574
0.612,-0.11376463174653187,-0.14968854157488018,-0.0005010725850467659,0.0016231298685348884,-0.05243146055304799,0.05243146055304799
0.618,-0.11465320761129272,-0.14809597746014194,-0.0004912681046765492,0.0016340800617027675,-0.05240032095848594,0.05240032095848594
0.624,-0.11553227137967485,-0.14651062806368867,-0.00048148632192299633,0.0016302971255921514,-0.0523660977979777,0.0523660977979777
0.63,-0.11640186508164495,-0.14493228366168096,-0.0004718063026874095,0.0016133365392644713,-0.052328925301269806,0.052328925301269806
0.636,-0.11726201434066323,-0.1433582098363831,-0.0004623115451429449,0.0015824595907440965,-0.05228902433932123,0.05228902433932123
0.642,-0.11811273782522709,-0.1417872474273086,-0.0004530799000928713,0.001538607508345598,-0.052246676251035684,0.052246676251035684
0.648,-0.1189540566673512,-0.14021980702068704,-0.0004441744992944767,0.001484233466399105,-0.05220226915203325,0.05220226915203325
0.654,-0.1197859852111315,-0.13865475729671295,-0.0004356529272840791,0.001420262001732936,-0.05215624406072753,0.05215624406072753
0.66,-0.12060851324029642,-0.1370880048608225,-0.00042758378852838255,0.0013448564592827518,-0.05210915118277338,0.05210915118277338
0.666,-0.12142162875156412,-0.13551925187794897,-0.00042002434965490265,0.001259906478913315,-0.0520616132651505,0.0520616132651505
0.672,-0.12222530916157864,-0.1339467350024184,-0.00041302938886381835,0.001165826798514051,-0.05201436619744275,0.05201436619744275
0.678,-0.12301952095143107,-0.13236863164207419,-0.0004066516658087027,0.0010629538425192665,-0.05196821608967219,0.05196821608967219
0.684,-0.12380420153403987,-0.13078009710146563,-0.0004009589321787195,0.0009487889383305425,-0.051924078350180425,0.051924078350180425
0.6900000000000001,-0.12457927041009378,-0.12917814600898544,-0.0003960223177324975,0.0008227690743703276,-0.051882931425092906,0.051882931425092906
0.6960000000000001,-0.12534466527884588,-0.1275658114586829,-0.0003918826439247052,0.0006899456346320466,-0.051845861795213846,0.051845861795213846
0.7020000000000001,-0.12610030886271897,-0.12594059731218224,-0.00038858403715275416,0.0005497677953251797,-0.05181401200561199,0.05181401200561199
0.708,-0.12684612816227345,-0.12430321659241511,-0.0003861566793828614,0.00040455962831546506,-0.0517886148833869,0.0517886148833869
0.714,-0.12758205862373287,-0.12265507690990117,-0.00038461523946631406,0.0002569066527578961,-0.051770932952212724,0.051770932952212724
0.72,-0.12830799734327553,-0.12098978659044307,-0.0003840049645395065,0.00010171248780124603,-0.051762269505585344,0.051762269505585344
0.726,-0.12902382884924316,-0.11930525099460854,-0.00038437673012796093,-6.196093140907085e-05,-0.051763947435959495,0.051763947435959495
0.732,-0.12972941725130308,-0.11759806700998499,-0.00038579512367171656,-0.00023639892395926906,-0.05177730922472325,0.05177730922472325
0.738,-0.13042460801640654,-0.11586512751724139,-0.00038833682681639484,-0.00042361719077971044,-0.051803643346806656,0.051803643346806656
0.744,-0.1311092179477339,-0.11410165522122746,-0.0003920999011228296,-0.0006271790510724563,-0.05184418562253629,0.05184418562253629
0.75,-0.13178305628129433,-0.11230638892673968,-0.0003971832872539979,-0.0008472310218613851,-0.05190006466748101,0.05190006466748101
0.756,-0.13244592001989713,-0.11047728976713395,-0.00040369177183874794,-0.0010847474307916665,-0.05197228525927949,0.05197228525927949
0.762,-0.133097602502947,-0.10861374717497352,-0.00041172825131989316,-0.001339413246857538,-0.052061647395202804,0.052061647395202804
0.768,-0.13373790126962443,-0.10671646111290813,-0.00042138735012396157,-0.001609849800678073,-0.05216876659119621,0.05216876659119621
0.774,-0.13436661753151383,-0.1047860436482303,-0.0004327573517716237,-0.0018950002746103464,-0.052293985391676,0.052293985391676
0.78,-0.13498360094717776,-0.10283056927732163,-0.00044588010532380307,-0.0021871255920299037,-0.052437395460732276,0.052437395460732276
0.786,-0.1355886662322269,-0.10084421417485652,-0.000460833097418927,-0.0024921653491873142,-0.05259877833802154,0.05259877833802154
0.792,-0.1361816648643822,-0.09883310535921806,-0.0004776609090111653,-0.0028046352653730397,-0.05277763752811245,0.05277763752811245
0.798,-0.13676246104291268,-0.09679936308841397,-0.0004964005182446611,-0.0031232682055826375,-0.0529731447231335,0.0529731447231335
0.804,-0.1373309459486233,-0.09474748428510406,-0.0005170689201544271,-0.003444733651627658,-0.053184207000014895,0.053184207000014895
0.81,-0.13788701208810536,-0.09267768991367596,-0.0005396884136474354,-0.0037699155821680525,-0.05340944258344954,0.05340944258344954
0.8160000000000001,-0.13843055216268688,-0.09059001243025354,-0.0005642867253958639,-0.004099718624738086,-0.05364724377273992,0.05364724377273992
0.8220000000000001,-0.13896147857286356,-0.08848773502944927,-0.0005908773394937978,-0.0044317690163223145,-0.05389577048499111,0.05389577048499111
0.8280000000000001,-0.13947971352317287,-0.08637249171821582,-0.0006194683329148716,-0.004765165570178961,-0.05415303857278902,0.05415303857278902
0.8340000000000001,-0.13998524618794506,-0.08425544412869374,-0.0006500077952136293,-0.005089910383126266,-0.05441691674904658,0.05441691674904658
0.8400000000000001,-0.14047805426282808,-0.08213467914717666,-0.0006824596352660431,-0.0054086400087356365,-0.054685205569910904,0.054685205569910904
0.8459999999999999,-0.1409581334443064,-0.08001319691305532,-0.0007167730828769038,-0.00571890793514362,-0.05495563819117521,0.05495563819117521
0.8519999999999999,-0.14142550752078908,-0.07789567941378374,-0.0007528722445656632,-0.006016526948126551,-0.05522595566761472,0.05522595566761472
0.8579999999999999,-0.14188025049083594,-0.0757904950078022,-0.0007906351205481388,-0.006293812663745921,-0.05549390670768828,0.05549390670768828
0.8639999999999999,-0.14232243116176616,-0.07369677848837257,-0.0008299466821981727,-0.006551926941672309,-0.05575733011520481,0.05575733011520481
0.8699999999999999,-0.14275212529950299,-0.07161568962280523,-0.0008706851481031982,-0.006789744317504238,-0.05601415320179044,0.05601415320179044
0.8759999999999999,-0.14316935321004728,-0.06953798509071428,-0.000912778960946501,-0.00701563547388381,-0.056262475350144656,0.056262475350144656
0.8819999999999999,-0.1435741414640405,-0.06746470899887126,-0.0009561436632281454,-0.007227450380274054,-0.0565005650968088,0.0565005650968088
0.8879999999999999,-0.1439665138836959,-0.06539540327590208,-0.0010006893704444055,-0.007424284536043353,-0.05672694483479335,0.05672694483479335
0.8939999999999999,-0.14434647942058307,-0.06332758948119356,-0.001046330935524207,-0.0076069275133002455,-0.056940381525934704,0.056940381525934704
0.8999999999999999,-0.14471404754802267,-0.061261354573265675,-0.0010929720128307204,-0.007773512884418899,-0.05713996282986991,0.05713996282986991
0.9059999999999999,-0.14506918830190382,-0.05919012564686071,-0.0011405423415689526,-0.00792838812303869,-0.05732506970828852,0.05732506970828852
0.9119999999999999,-0.14541182859735874,-0.05710671590914945,-0.0011889989191566544,-0.00807609626461695,-0.057495430877665094,0.057495430877665094
0.9179999999999999,-0.14574185807427842,-0.05500491281994873,-0.0012383183300744235,-0.008219901819628181,-0.057651060674398354,0.057651060674398354
0.9239999999999999,-0.14605903777466472,-0.052863283397718626,-0.0012885809033182467,-0.008377095540637161,-0.0577922837516991,0.0577922837516991
0.9299999999999999,-0.14636312789147557,-0.0506816861351392,-0.0013398439076812672,-0.008543834060503465,-0.05791962903617075,0.05791962903617075
0.9359999999999999,-0.1466537748277213,-0.04844115604095676,-0.0013922487689749519,-0.008734143548947406,-0.05803382869107977,0.05803382869107977
0.942,-0.1469305691813787,-0.04613239227623286,-0.0014459609569792873,-0.008952031334055909,-0.05813568613533858,0.05813568613533858
0.948,-0.14719307861002065,-0.043751571440323746,-0.0015011371506760173,-0.009196032282788336,-0.058226060855470683,0.058226060855470683
0.954,-0.14744079497092907,-0.04128606015140004,-0.0015579747596709118,-0.009472934832482387,-0.05830573564466771,0.05830573564466771
0.96,-0.147673142169819,-0.03872453314832575,-0.001616701039159562,-0.009787713248108386,-0.058375406828568635,0.058375406828568635
0.966,-0.14788948372189414,-0.036056925345854716,-0.0016775625336105842,-0.010143582408503651,-0.05843554731527734,0.05843554731527734
0.972,-0.14808914169951437,-0.03327632960337041,-0.001740803858142807,-0.010540220755370455,-0.05848639796565211,0.05848639796565211
0.978,-0.14827144768160624,-0.03038433034865066,-0.0018066168588831005,-0.010968833456715567,-0.058527814430148484,0.058527814430148484
0.984,-0.14843565725885777,-0.027368262875249166,-0.0018752200559646137,-0.011433866180252208,-0.05855924538576988,0.05855924538576988
0.99,-0.14858098255087882,-0.024220882003511923,-0.0019468205179904313,-0.011933410337636256,-0.05857953867677396,0.05857953867677396
0.996,-0.14870664790041943,-0.02094422492343638,-0.0020215541546468687,-0.012455606109406275,-0.05858688602524973,0.05858688602524973
1.002,-0.14881186234209104,-0.01753574027859951,-0.0020995049279147653,-0.012991795544649347,-0.0585786192894729,0.0585786192894729
1.008,-0.14889580343646053,-0.013990182394915528,-0.0021807085277476615,-0.01353393330548277,-0.05855122380594034,0.05855122380594034
1.014,-0.14895764096431174,-0.010306254641864245,-0.0022651136352479537,-0.014067517916715283,-0.058500309477873,0.058500309477873
1.02,-0.14899658848308822,-0.006491253129415838,-0.0023525145727717033,-0.014566822920624873,-0.05842099468055356,0.05842099468055356
1.026,-0.14901186858925589,-0.0025466843612782443,-0.002442564451617043,-0.015008313140890038,-0.05830839593990546,0.05830839593990546
1.032,-0.14900278285128418,0.0015142896619472742,-0.0025346860885113592,-0.015353606149053066,-0.058158563295889046,0.058158563295889046
1.0379999999999998,-0.1489686672497359,0.005685933591385395,-0.002628094979333124,-0.015568148470293974,-0.05796925098267613,0.05796925098267613
1.044,-0.14890892982913842,0.009956236766245753,-0.0027217458601041236,-0.015608480128500026,-0.05774058162063937,0.05774058162063937
1.0499999999999998,-0.14882302017697252,0.014318275360982478,-0.00281435210288896,-0.01543437379747275,-0.057475153872497624,0.057475153872497624
1.056,-0.14871050508005976,0.01875251615212529,-0.0029043131361277947,-0.014993505539805744,-0.05717766999194543,0.05717766999194543
1.0619999999999998,-0.14857103486592022,0.023245035689924736,-0.0029897599725592578,-0.014241139405243776,-0.056854001986644025,0.056854001986644025
1.068,-0.1484043653310354,0.027778255814139813,-0.0030685586015245865,-0.013133104827554825,-0.056510360282366855,0.056510360282366855
1.0739999999999998,-0.14821037997938766,0.03233089194128649,-0.0031383249866080245,-0.011627730847239642,-0.05615221783450232,0.05615221783450232
1.08,-0.14798904786650155,0.036888685481021415,-0.0031965099396008907,-0.00969749216547765,-0.055783637250919796,0.055783637250919796
1.0859999999999999,-0.14774050028563362,0.0414245968113186,-0.0032403738357028645,-0.007310649350328994,-0.05540670791967545,0.05540670791967545
1.092,-0.14746508795778931,0.04590205464071878,-0.003266983490496255,-0.0044349424655651245,-0.05502122402494063,0.05502122402494063
1.0979999999999999,-0.14716336347607858,0.05028741361845681,-0.0032732768862969762,-0.0010488993001202033,-0.05462461777289474,0.05462461777289474
1.104,-0.14683609469327402,0.054544797134091626,-0.0032560920480794817,0.0028641397029157997,-0.0542124388277443,0.0542124388277443
1.1099999999999999,-0.1464842654819977,0.05863820187938706,-0.0032122060509531063,0.007314332854395879,-0.053778878972173136,0.053778878972173136
1.116,-0.1461090933012622,0.06252869678924844,-0.0031383709029149482,0.01230585800635961,-0.0533180133175361,0.0533180133175361
1.1219999999999999,-0.1457119946907697,0.0661831017487484,-0.0030314356241938796,0.017822546453511532,-0.05282520836229218,0.05282520836229218
1.1280000000000001,-0.1452946796866452,0.06955250068741928,-0.00288842292182022,0.023835450395609886,-0.052299205202952684,0.052299205202952684
1.134,-0.1448591840802864,0.07258260105980247,-0.0027067920625763516,0.030271809873978064,-0.051743918172654814,0.051743918172654814
1.1400000000000001,-0.1444080548983724,0.07518819698566138,-0.0024847308202805775,0.037010207049295585,-0.051170614306251194,0.051170614306251194
1.146,-0.1439444309881614,0.07727065170183582,-0.0022217913520728326,0.04382324470129079,-0.05060333929072134,0.05060333929072134
1.1520000000000001,-0.14347230659101456,0.07868739952447108,-0.001919817600130148,0.050328958657114065,-0.05010433047134305,0.05010433047134305
1.158,-0.14299727361874184,0.07917216204545414,-0.0015853041776281304,0.05575223708366953,-0.049949050267765784,0.049949050267765784
1.1640000000000001,-0.14252674877618246,0.07842080709323024,-0.0012301720959033834,0.0591886802874578,-0.05059787383820177,0.05059787383820177
1.17,-0.1420672733822488,0.07657923232227933,-0.0008637200146878909,0.061075346869248696,-0.051375137832788915,0.051375137832788915
1.1760000000000002,-0.14162409752619717,0.07386264267526978,-0.0004925386044809248,0.06186356836782764,-0.052185104070593645,0.052185104070593645
1.182,-0.1412012000503382,0.07048291264315835,-0.00012114437660281811,0.061899037979684386,-0.05300629326368388,0.05300629326368388
1.1880000000000002,-0.14080133849490423,0.06664359257233084,0.0002473533903363896,0.0614162944898679,-0.05382967619117486,0.05382967619117486
1.194,-0.14042619198340445,0.06252441858329927,0.0006107735346430442,0.06057002405110904,-0.05464942827716269,0.05464942827716269
1.2000000000000002,-0.14007631487744154,0.058312850993816064,0.0009673255441515492,0.05942533491808411,-0.05546009248982569,0.05546009248982569
1.206,-0.13975127260033676,0.05417371285079481,0.0013153601120037045,0.058005761308692505,-0.056254822176548355,0.056254822176548355
1.2120000000000002,-0.13944965977715237,0.050268803864064786,0.0016530908951322763,0.05628846385476188,-0.05702307079032777,0.05702307079032777
1.218,-0.13916923000801926,0.04673829485552092,0.0019784784169894582,0.054231253642863665,-0.05774578887107292,0.05774578887107292
