Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
15:33:38:855956,16,13,-4,1,4,1,-1,0
15:33:38:871672,16,13,-4,1,4,1,-1,0
15:33:38:872491,11,-2,7,0,-1,0,-6,21
15:33:38:878438,-2,-9,-6,-6,-3,-4,-8,1
15:33:38:886673,-2,-9,-6,-6,-3,-4,-8,1
15:33:38:887479,5,5,-5,-2,1,0,1,4
15:33:38:901008,-17,-34,-109,-8,-3,-2,-3,3
15:33:38:909144,-17,-34,-109,-8,-3,-2,-3,3
15:33:38:909936,-7,3,31,-2,-4,-2,-1,-3
15:33:38:915930,-5,2,14,2,-1,-1,2,4
15:33:38:931650,-5,2,14,2,-1,-1,2,4
15:33:38:932452,-14,-14,-8,-7,-1,-1,1,-2
15:33:38:938453,-12,-2,1,1,-1,-2,-7,-8
15:33:38:946696,-12,-2,1,1,-1,-2,-7,-8
15:33:38:947463,-3,8,-28,0,2,1,-2,-11
15:33:38:960963,2,2,29,-1,1,1,1,1
15:33:38:969142,2,2,29,-1,1,1,1,1
15:33:38:969952,-11,-4,3,1,2,0,1,-1
15:33:38:975940,-6,-11,-5,-1,-1,-1,-2,20
15:33:38:991633,-6,-11,-5,-1,-1,-1,-2,20
15:33:38:992406,14,3,-10,2,-2,0,3,2
15:33:38:998480,9,14,31,1,-3,-3,-3,3
15:33:39:6673,9,14,31,1,-3,-3,-3,3
15:33:39:7471,-1,2,14,6,-1,-1,-1,5
15:33:39:21001,7,11,19,3,1,0,0,-6
15:33:39:29159,7,11,19,3,1,0,0,-6
15:33:39:29992,-8,-16,-9,-9,-6,-3,-5,-23
15:33:39:35960,0,5,2,3,0,1,4,-2
15:33:39:51665,0,5,2,3,0,1,4,-2
15:33:39:52513,-4,-1,-44,-4,1,0,-2,11
15:33:39:58519,-12,-15,3,-5,-1,-2,-3,-8
15:33:39:66716,-12,-15,3,-5,-1,-2,-3,-8
15:33:39:67461,4,5,7,-2,0,0,0,-8
15:33:39:80966,14,-3,-20,1,1,3,2,7
15:33:39:89105,14,-3,-20,1,1,3,2,7
15:33:39:89929,9,-1,32,3,1,-1,-2,9
15:33:39:95980,10,9,44,3,-2,-2,2,0
15:33:39:111711,10,9,44,3,-2,-2,2,0
15:33:39:112452,12,-11,-77,-4,-2,-2,-1,-2
15:33:39:118469,-2,3,22,5,1,-1,-2,2
15:33:39:126610,-2,3,22,5,1,-1,-2,2
15:33:39:127419,3,18,-3,-1,3,3,4,10
15:33:39:140990,0,-15,-15,-6,-1,-2,1,-6
15:33:39:149239,0,-15,-15,-6,-1,-2,1,-6
15:33:39:150020,3,5,27,-4,-2,-3,-8,1
15:33:39:155964,-2,18,35,8,-2,-2,-2,9
15:33:39:171724,-2,18,35,8,-2,-2,-2,9
15:33:39:172475,-3,2,71,8,-4,-1,1,-2
15:33:39:178442,-1,-15,-2,-12,-4,-1,-1,-3
15:33:39:186670,-1,-15,-2,-12,-4,-1,-1,-3
15:33:39:187498,-11,-9,14,-1,-7,-4,-1,0
15:33:39:201015,-4,5,-35,6,2,1,-2,-9
15:33:39:209150,-4,5,-35,6,2,1,-2,-9
15:33:39:209965,-12,-1,-14,-2,-1,-1,-2,-17
15:33:39:215927,0,-9,-74,-7,-1,0,3,10
15:33:39:231682,0,-9,-74,-7,-1,0,3,10
15:33:39:232493,-5,5,-13,-7,-1,-1,0,1
15:33:39:238446,1,-2,20,-5,-2,-4,-9,-7
15:33:39:246679,1,-2,20,-5,-2,-4,-9,-7
15:33:39:247447,-3,-14,-32,-12,1,-2,4,2
15:33:39:260893,-6,4,-10,-2,0,-1,1,6
15:33:39:269170,-6,4,-10,-2,0,-1,1,6
15:33:39:269967,9,12,34,9,1,2,2,6
15:33:39:275910,-10,13,59,1,-1,-2,-2,-20
15:33:39:291629,-10,13,59,1,-1,-2,-2,-20
15:33:39:292432,-12,-5,12,0,-1,-3,-2,6
15:33:39:298452,-1,5,-1,5,1,1,-3,-12
15:33:39:306693,-1,5,-1,5,1,1,-3,-12
15:33:39:307461,19,-7,-46,-2,-1,1,1,5
15:33:39:320964,-7,-5,-17,-1,-3,-4,-7,-57
15:33:39:329205,-7,-5,-17,-1,-3,-4,-7,-57
15:33:39:330020,-16,-31,-58,-10,-5,-5,-1,-4
15:33:39:335965,17,9,-13,2,3,2,4,19
15:33:39:351692,17,9,-13,2,3,2,4,19
15:33:39:352448,2,10,16,7,2,1,-2,-4
15:33:39:358451,22,-2,-11,-5,-2,-1,3,17
15:33:39:366755,22,-2,-11,-5,-2,-1,3,17
15:33:39:367531,-6,-25,-19,-9,-5,-3,1,14
15:33:39:381034,-6,-14,-25,-2,-2,-2,-3,0
15:33:39:389137,-6,-14,-25,-2,-2,-2,-3,0
15:33:39:389962,1,16,10,2,0,-1,-4,-13
15:33:39:395939,-27,-5,-1,1,0,0,4,12
15:33:39:411634,-27,-5,-1,1,0,0,4,12
15:33:39:412433,-29,3,-19,6,2,-3,-5,-11
15:33:39:418507,-27,-9,23,-3,-3,-4,-4,-13
15:33:39:426606,-27,-9,23,-3,-3,-4,-4,-13
15:33:39:427433,9,1,-11,1,0,0,10,-3
15:33:39:440943,7,1,-10,0,2,0,4,17
15:33:39:449158,7,1,-10,0,2,0,4,17
15:33:39:449983,9,2,-8,-4,0,-1,-5,-11
15:33:39:455924,5,-3,-20,-1,0,2,2,3
15:33:39:471694,5,-3,-20,-1,0,2,2,3
15:33:39:472433,-10,-2,16,1,-2,-5,-10,-11
15:33:39:478501,3,2,-30,-6,-3,-2,-5,8
15:33:39:486633,3,2,-30,-6,-3,-2,-5,8
15:33:39:487413,27,15,48,3,-3,1,3,27
15:33:39:501039,3,8,33,3,2,3,6,16
15:33:39:509139,3,8,33,3,2,3,6,16
