Time,FT1,FT2,X,Y,Z
15:07:27:623704,0,0,-0.125,0.465,0.01
15:07:27:628588,0,0,-0.125007,0.465037,0.01
15:07:27:633688,0,0,-0.125007,0.465042,0.01
15:07:27:638816,0,0,-0.125007,0.465042,0.01
15:07:27:643827,0,0,-0.125007,0.465043,0.01
15:07:27:648934,0,0,-0.125007,0.465048,0.01
15:07:27:653958,0,0,-0.125007,0.465049,0.01
15:07:27:659067,0,0,-0.125007,0.465049,0.01
15:07:27:664075,0,0,-0.125007,0.465049,0.01
15:07:27:669189,0,0,-0.125007,0.465054,0.01
15:07:27:674202,0,0,-0.125007,0.465054,0.01
15:07:27:679331,0,0,-0.125007,0.465054,0.01
15:07:27:684337,0,0,-0.125007,0.465054,0.01
15:07:27:689441,0,0,-0.125007,0.465054,0.01
15:07:27:694467,0,0,-0.125007,0.465054,0.01
15:07:27:699580,0,0,-0.125007,0.465054,0.01
15:07:27:704567,0,0,-0.125007,0.465054,0.01
15:07:27:709720,0,0,-0.125007,0.465054,0.01
15:07:27:714680,0,0,-0.125007,0.465054,0.01
15:07:27:719810,0,0,-0.125007,0.465054,0.01
15:07:27:724806,0,0,-0.125007,0.465054,0.01
15:07:27:729957,0,0,-0.125007,0.465054,0.01
15:07:27:734944,0,0,-0.125007,0.46506,0.01
15:07:27:739944,0,0,-0.125007,0.46506,0.01
15:07:27:745065,0,0,-0.125007,0.46506,0.01
15:07:27:750206,0,0,-0.125007,0.46506,0.01
15:07:27:755316,0,0,-0.125007,0.46506,0.01
15:07:27:760205,0,0,-0.125007,0.46506,0.01
15:07:27:765305,0,0,-0.125007,0.46506,0.01
15:07:27:770431,0,0,-0.125007,0.46506,0.01
15:07:27:775436,0,0,-0.125007,0.46506,0.01
15:07:27:780565,0,0,-0.125007,0.46506,0.01
15:07:27:785559,0,0,-0.125007,0.46506,0.01
15:07:27:790583,0,0,-0.125007,0.46506,0.01
15:07:27:795688,0,0,-0.125007,0.46506,0.01
15:07:27:800805,0,0,-0.125007,0.46506,0.01
15:07:27:805813,0,0,-0.125007,0.46506,0.01
15:07:27:810943,0,0,-0.125007,0.46506,0.01
15:07:27:815930,0,0,-0.125007,0.46506,0.01
15:07:27:820984,0,0,-0.125007,0.46506,0.01
15:07:27:825979,0,0,-0.125007,0.46506,0.01
15:07:27:831199,0,0,-0.125007,0.46506,0.01
15:07:27:836178,0,0,-0.125007,0.46506,0.01
15:07:27:841329,0,0,-0.125007,0.465061,0.01
15:07:27:846334,0,0,-0.125007,0.465061,0.01
15:07:27:851429,0,0,-0.125007,0.465061,0.01
15:07:27:856457,0,0,-0.125007,0.465061,0.01
15:07:27:861587,0,0,-0.125007,0.465061,0.01
15:07:27:866716,0.013,0.015,-0.125007,0.465061,0.01
15:07:27:871691,0.045,0.004,-0.125007,0.465061,0.01
15:07:27:876808,0.032,-0.008,-0.125007,0.465061,0.01
15:07:27:881825,-0.026,-0.02,-0.125007,0.465061,0.01
15:07:27:886836,-0.06,-0.023,-0.125007,0.465061,0.01
15:07:27:891928,-0.072,-0.033,-0.125007,0.465061,0.01
15:07:27:897068,-0.056,-0.046,-0.125007,0.465061,0.01
15:07:27:902061,-0.015,-0.059,-0.125007,0.465061,0.01
15:07:27:907091,0.009,-0.055,-0.125007,0.465061,0.01
15:07:27:912185,0.024,-0.03,-0.125007,0.465061,0.01
15:07:27:917311,0.019,-0.009,-0.125007,0.465061,0.01
15:07:27:922334,0.005,0.006,-0.125007,0.465061,0.01
15:07:27:927459,0.006,-0.001,-0.125007,0.465061,0.01
15:07:27:932445,0.013,-0.032,-0.125007,0.465061,0.01
15:07:27:937555,0.01,-0.045,-0.125007,0.465061,0.01
15:07:27:942585,-0.005,-0.027,-0.125007,0.465061,0.01
15:07:27:947691,-0.005,0.022,-0.125007,0.465061,0.01
15:07:27:952686,0.009,0.052,-0.125007,0.465061,0.01
15:07:27:957831,0.028,0.063,-0.125007,0.465061,0.01
15:07:27:962951,0.022,0.043,-0.125007,0.465061,0.01
15:07:27:967959,-0.013,-0.013,-0.125007,0.465062,0.01
15:07:27:973060,-0.033,-0.041,-0.125007,0.465062,0.01
15:07:27:978062,-0.031,-0.029,-0.125007,0.465062,0.01
15:07:27:983202,-0.014,0.012,-0.125007,0.465067,0.01
15:07:27:988191,0.001,0.062,-0.125007,0.465067,0.01
15:07:27:993312,-0.005,0.053,-0.125007,0.465067,0.01
15:07:27:998307,-0.023,-0.017,-0.125007,0.465067,0.01
15:07:28:3457,-0.028,-0.063,-0.125007,0.465067,0.01
15:07:28:8449,-0.022,-0.078,-0.125007,0.465067,0.01
15:07:28:13566,-0.013,-0.052,-0.125013,0.465067,0.01
15:07:28:18562,0.003,-0.004,-0.125013,0.465067,0.01
15:07:28:23685,0.018,0.009,-0.125013,0.465063,0.01
15:07:28:28727,0.015,-0.01,-0.125013,0.465063,0.01
15:07:28:33811,-0.012,-0.063,-0.125013,0.465063,0.01
15:07:28:38808,-0.032,-0.089,-0.125013,0.465063,0.01
15:07:28:43988,-0.031,-0.076,-0.125013,0.465063,0.01
15:07:28:48954,-0.011,-0.031,-0.125013,0.465063,0.01
15:07:28:54061,0.019,0.046,-0.125013,0.465063,0.01
15:07:28:59063,0.027,0.073,-0.125013,0.465063,0.01
15:07:28:64203,0.028,0.048,-0.125013,0.465063,0.01
15:07:28:69196,0.028,0,-0.125013,0.465063,0.01
15:07:28:74315,0.025,-0.068,-0.125013,0.465063,0.01
15:07:28:79312,0.018,-0.084,-0.125013,0.465067,0.01
15:07:28:84438,0.01,-0.057,-0.125013,0.465067,0.01
15:07:28:89586,0.007,-0.006,-0.125013,0.465067,0.01
15:07:28:94558,0.003,0.012,-0.125013,0.465067,0.01
15:07:28:99753,-0.006,0.002,-0.125013,0.465068,0.01
15:07:28:104732,-0.011,-0.015,-0.125013,0.465068,0.01
15:07:28:109836,-0.016,-0.03,-0.125013,0.465068,0.01
15:07:28:114808,-0.027,-0.028,-0.125013,0.465068,0.01
15:07:28:119948,-0.071,-0.03,-0.125013,0.465068,0.01
15:07:28:124954,-0.11,-0.041,-0.125013,0.465068,0.01
15:07:28:130084,-0.134,-0.043,-0.125013,0.465068,0.01
15:07:28:135060,-0.109,-0.022,-0.125013,0.465068,0.01
15:07:28:140187,-0.038,0.022,-0.125013,0.465068,0.01
15:07:28:145212,-0.001,0.032,-0.125013,0.465068,0.01
15:07:28:150313,0.012,-0.004,-0.125013,0.465063,0.01
15:07:28:155314,0.01,-0.039,-0.125013,0.465063,0.01
