Time,FT1,FT2,X,Y,Z
15:10:48:264204,0,0,-0.125,0.465,0.01
15:10:48:269215,0,0,-0.125007,0.465042,0.01
15:10:48:274212,0,0,-0.125007,0.465048,0.01
15:10:48:279323,0,0,-0.125007,0.465053,0.01
15:10:48:284217,0,0,-0.125007,0.465053,0.01
15:10:48:289465,0,0,-0.125007,0.465059,0.01
15:10:48:294590,0,0,-0.125007,0.465059,0.01
15:10:48:299598,0,0,-0.125007,0.465059,0.01
15:10:48:304590,0,0,-0.125007,0.465059,0.01
15:10:48:309620,0,0,-0.125007,0.465059,0.01
15:10:48:314710,0,0,-0.125007,0.465059,0.01
15:10:48:319832,0,0,-0.125007,0.465059,0.01
15:10:48:324732,0,0,-0.125007,0.465059,0.01
15:10:48:329961,0,0,-0.125007,0.465059,0.01
15:10:48:334948,0,0,-0.125007,0.465059,0.01
15:10:48:339965,0,0,-0.125007,0.465059,0.01
15:10:48:344971,0,0,-0.125007,0.465059,0.01
15:10:48:350091,0,0,-0.125007,0.465059,0.01
15:10:48:355213,0,0,-0.125007,0.465059,0.01
15:10:48:360321,0,0,-0.125007,0.465064,0.01
15:10:48:365333,0,0,-0.125013,0.465064,0.01
15:10:48:370443,0,0,-0.125013,0.465064,0.01
15:10:48:375566,0,0,-0.125013,0.465064,0.01
15:10:48:380575,0,0,-0.125013,0.465065,0.01
15:10:48:385565,0,0,-0.125013,0.465065,0.01
15:10:48:390581,0,0,-0.125013,0.465065,0.01
15:10:48:395740,0,0,-0.125013,0.465065,0.01
15:10:48:400693,0,0,-0.125013,0.465065,0.01
15:10:48:405826,0,0,-0.125013,0.465065,0.01
15:10:48:410877,0,0,-0.125013,0.465065,0.01
15:10:48:415959,0,0,-0.125013,0.465065,0.01
15:10:48:420958,0,0,-0.125013,0.465065,0.01
15:10:48:425984,0,0,-0.125013,0.465065,0.01
15:10:48:431220,0,0,-0.125013,0.465065,0.01
15:10:48:436216,0,0,-0.125013,0.465065,0.01
15:10:48:441341,0,0,-0.125013,0.465065,0.01
15:10:48:446463,0,0,-0.125013,0.465065,0.01
15:10:48:451482,0,0,-0.125013,0.465065,0.01
15:10:48:456588,0,0,-0.125013,0.465065,0.01
15:10:48:461592,0,0,-0.125013,0.465065,0.01
15:10:48:466476,0,0,-0.125013,0.465065,0.01
15:10:48:471711,0,0,-0.125013,0.465065,0.01
15:10:48:476873,0,0,-0.125013,0.465065,0.01
15:10:48:481845,0,0,-0.125013,0.465065,0.01
15:10:48:486830,0,0,-0.125013,0.465065,0.01
15:10:48:491870,0,0,-0.125013,0.465065,0.01
15:10:48:497087,0,0,-0.125013,0.465065,0.01
15:10:48:502120,0,0,-0.125013,0.465065,0.01
15:10:48:507232,0.047,-0.006,-0.125013,0.465065,0.01
15:10:48:512210,0.051,-0.031,-0.125013,0.465065,0.01
15:10:48:517314,0.006,-0.041,-0.125013,0.465065,0.01
15:10:48:522321,-0.047,-0.013,-0.125013,0.465065,0.01
15:10:48:527462,-0.095,0.055,-0.125013,0.465065,0.01
15:10:48:532443,-0.072,0.085,-0.125013,0.465065,0.01
15:10:48:537463,0.018,0.082,-0.125013,0.465065,0.01
15:10:48:542586,0.058,0.037,-0.125013,0.465065,0.01
15:10:48:547490,0.012,0,-0.125013,0.465065,0.01
15:10:48:552693,-0.099,-0.037,-0.125013,0.465065,0.01
15:10:48:557695,-0.125,-0.038,-0.125013,0.465066,0.01
15:10:48:562820,-0.042,-0.007,-0.125013,0.465066,0.01
15:10:48:567946,0.038,0.016,-0.125013,0.465066,0.01
15:10:48:573068,0.067,0.025,-0.125013,0.465066,0.01
15:10:48:578066,0.011,0.009,-0.125013,0.465066,0.01
15:10:48:583066,-0.086,-0.023,-0.125013,0.465066,0.01
15:10:48:588211,-0.104,-0.037,-0.125013,0.465066,0.01
15:10:48:593210,-0.056,-0.032,-0.125013,0.465066,0.01
15:10:48:598326,-0.013,-0.018,-0.125013,0.465066,0.01
15:10:48:603319,0.02,-0.001,-0.125013,0.465066,0.01
15:10:48:608494,0.012,-0.011,-0.125013,0.465066,0.01
15:10:48:613446,-0.005,-0.034,-0.125013,0.465066,0.01
15:10:48:618583,-0.036,-0.075,-0.125013,0.465066,0.01
15:10:48:623574,-0.054,-0.09,-0.125013,0.465066,0.01
15:10:48:628694,-0.076,-0.081,-0.125013,0.465066,0.01
15:10:48:633816,-0.091,-0.062,-0.125013,0.465066,0.01
15:10:48:638862,-0.104,-0.032,-0.125013,0.465066,0.01
15:10:48:643715,-0.09,-0.017,-0.125013,0.465066,0.01
15:10:48:648852,-0.031,-0.001,-0.125013,0.465066,0.01
15:10:48:653851,0.002,0.005,-0.125013,0.465071,0.01
15:10:48:659069,0.003,0.004,-0.125013,0.465071,0.01
15:10:48:664097,-0.013,0,-0.125013,0.465072,0.01
15:10:48:669227,0.004,-0.005,-0.125013,0.465072,0.01
15:10:48:674196,0.048,-0.007,-0.125013,0.465072,0.01
15:10:48:679338,0.085,-0.02,-0.125013,0.465072,0.01
15:10:48:684217,0.055,-0.033,-0.125013,0.465073,0.01
15:10:48:689457,-0.026,-0.039,-0.125013,0.465073,0.01
15:10:48:694465,-0.05,-0.018,-0.125013,0.465078,0.01
15:10:48:699565,-0.022,0.005,-0.125013,0.465079,0.01
15:10:48:704576,0.036,0.038,-0.125013,0.465079,0.01
15:10:48:709721,0.059,0.053,-0.125013,0.465079,0.01
15:10:48:714694,0.068,0.06,-0.125013,0.465079,0.01
15:10:48:719817,0.067,0.056,-0.125013,0.465079,0.01
15:10:48:724858,0.073,0.037,-0.125013,0.465079,0.01
15:10:48:729983,0.079,0.014,-0.125013,0.465085,0.01
15:10:48:734944,0.069,-0.023,-0.125013,0.465085,0.01
15:10:48:740068,0.04,-0.036,-0.125013,0.465085,0.01
15:10:48:744976,-0.024,-0.026,-0.125013,0.46509,0.01
15:10:48:750205,-0.059,-0.011,-0.125013,0.465095,0.01
15:10:48:755201,-0.065,0,-0.125013,0.465095,0.01
15:10:48:760317,-0.042,0.001,-0.125013,0.465095,0.01
15:10:48:765475,0,0.011,-0.125013,0.4651,0.01
15:10:48:770452,0.013,0.021,-0.125013,0.4651,0.01
15:10:48:775571,0.02,0.032,-0.125013,0.465101,0.01
15:10:48:780572,0.039,0.038,-0.125013,0.465101,0.01
15:10:48:785702,0.055,0.044,-0.125013,0.465101,0.01
15:10:48:790705,0.054,0.044,-0.125013,0.465106,0.01
15:10:48:795817,0.03,0.03,-0.125013,0.465106,0.01
15:10:48:800818,-0.011,-0.011,-0.125013,0.465106,0.01
15:10:48:805947,-0.028,-0.042,-0.125013,0.465106,0.01
15:10:48:810951,-0.037,-0.071,-0.125013,0.465106,0.01
15:10:48:815943,-0.042,-0.071,-0.125013,0.465106,0.01
15:10:48:821113,-0.05,-0.043,-0.125013,0.465106,0.01
15:10:48:826221,-0.045,-0.016,-0.125013,0.465106,0.01
15:10:48:831221,-0.014,0.01,-0.125013,0.465107,0.01
15:10:48:836194,0.012,0.008,-0.125013,0.465112,0.01
15:10:48:841346,0.043,-0.007,-0.125013,0.465112,0.01
15:10:48:846463,0.044,-0.006,-0.125013,0.465112,0.01
15:10:48:851465,0.008,0.015,-0.125013,0.465112,0.01
15:10:48:856569,-0.042,0.024,-0.125013,0.465112,0.01
15:10:48:861569,-0.054,0.012,-0.125013,0.465112,0.01
15:10:48:866722,-0.029,-0.015,-0.125013,0.465112,0.01
15:10:48:871719,-0.011,-0.025,-0.125013,0.465112,0.01
15:10:48:876816,-0.021,-0.03,-0.125013,0.465112,0.01
15:10:48:881825,-0.043,-0.03,-0.125013,0.465112,0.01
15:10:48:886967,-0.056,-0.018,-0.125013,0.465112,0.01
15:10:48:891977,-0.045,-0.003,-0.125013,0.465112,0.01
15:10:48:897069,-0.022,0.014,-0.125013,0.465112,0.01
15:10:48:902206,-0.011,0.015,-0.125013,0.465112,0.01
15:10:48:907205,0.004,0.001,-0.125013,0.465112,0.01
15:10:48:912216,0.012,-0.009,-0.125013,0.465112,0.01
15:10:48:917316,0.009,-0.021,-0.125013,0.465112,0.01
15:10:48:922327,-0.01,-0.035,-0.125013,0.465112,0.01
15:10:48:927449,-0.055,-0.067,-0.125013,0.465112,0.01
15:10:48:932455,-0.081,-0.082,-0.125013,0.465112,0.01
15:10:48:937569,-0.086,-0.065,-0.125013,0.465112,0.01
15:10:48:942576,-0.045,-0.013,-0.125013,0.465112,0.01
15:10:48:947711,-0.016,0.011,-0.125013,0.465112,0.01
15:10:48:952695,-0.018,0.005,-0.125013,0.465117,0.01
15:10:48:957828,-0.055,-0.016,-0.125013,0.465117,0.01
15:10:48:962944,-0.114,-0.043,-0.125013,0.465117,0.01
15:10:48:967962,-0.122,-0.043,-0.125013,0.465118,0.01
15:10:48:972952,-0.081,-0.016,-0.125013,0.465118,0.01
15:10:48:978067,-0.049,0.01,-0.125013,0.465118,0.01
15:10:48:983087,-0.046,0.049,-0.125013,0.465118,0.01
15:10:48:988074,-0.07,0.064,-0.125013,0.465118,0.01
15:10:48:993213,-0.106,0.054,-0.125013,0.465118,0.01
15:10:48:998209,-0.114,0.019,-0.125013,0.465123,0.01
15:10:49:3317,-0.117,-0.048,-0.125013,0.465123,0.01
15:10:49:8336,-0.12,-0.071,-0.125013,0.465123,0.01
15:10:49:13464,-0.111,-0.038,-0.125013,0.465123,0.01
15:10:49:18449,-0.095,0.009,-0.125013,0.465123,0.01
15:10:49:23597,-0.078,0.053,-0.125013,0.465129,0.01
15:10:49:28580,-0.089,0.035,-0.125013,0.465134,0.01
15:10:49:33583,-0.103,0.011,-0.125013,0.465135,0.01
15:10:49:38714,-0.103,-0.003,-0.125013,0.46514,0.01
15:10:49:43589,-0.081,-0.004,-0.125013,0.465145,0.01
15:10:49:48696,-0.019,-0.007,-0.125013,0.46515,0.01
15:10:49:53817,0.028,-0.007,-0.125013,0.465156,0.01
15:10:49:58837,0.074,0.008,-0.125013,0.465161,0.01
15:10:49:63960,0.067,0.02,-0.125013,0.465166,0.01
15:10:49:68955,0.015,0.007,-0.125013,0.465171,0.01
15:10:49:74085,-0.016,-0.019,-0.125013,0.465177,0.01
15:10:49:79085,-0.014,-0.048,-0.125013,0.465183,0.01
15:10:49:84235,0.01,-0.046,-0.125013,0.465179,0.01
15:10:49:89212,0.027,-0.019,-0.125013,0.465184,0.01
15:10:49:94316,0.008,0.002,-0.125013,0.465185,0.01
15:10:49:99221,-0.027,0.036,-0.125013,0.46519,0.01
15:10:49:104477,-0.02,0.057,-0.125013,0.465196,0.01
15:10:49:109462,0.028,0.066,-0.125013,0.465196,0.01
15:10:49:114607,0.039,0.034,-0.125013,0.465196,0.01
15:10:49:119592,0.001,0.003,-0.125013,0.465201,0.01
15:10:49:124743,-0.066,-0.016,-0.125013,0.465202,0.01
15:10:49:129646,-0.074,-0.011,-0.125013,0.465202,0.01
15:10:49:134856,-0.03,-0.013,-0.125013,0.465203,0.01
15:10:49:139819,0.002,-0.031,-0.125013,0.465208,0.01
15:10:49:145012,0.015,-0.051,-0.125013,0.465205,0.01
15:10:49:149849,0.002,-0.041,-0.125013,0.465205,0.01
15:10:49:155087,-0.014,-0.008,-0.125013,0.46521,0.01
15:10:49:160097,-0.008,-0.001,-0.125013,0.46521,0.01
15:10:49:165086,0.022,-0.03,-0.125013,0.46521,0.01
15:10:49:170214,0.035,-0.057,-0.125013,0.465211,0.01
15:10:49:175113,0.017,-0.064,-0.125013,0.465211,0.01
15:10:49:180360,-0.014,-0.042,-0.125013,0.465216,0.01
15:10:49:185342,-0.05,-0.002,-0.125013,0.465216,0.01
15:10:49:190460,-0.031,0.011,-0.125013,0.465216,0.01
15:10:49:195476,0.013,0.011,-0.125013,0.465216,0.01
15:10:49:200590,0.094,0.021,-0.125013,0.465216,0.01
15:10:49:205720,0.128,0.031,-0.125013,0.465216,0.01
15:10:49:210736,0.107,0.025,-0.125013,0.465216,0.01
15:10:49:215712,0.051,0.002,-0.125013,0.465221,0.01
15:10:49:220821,-0.033,-0.033,-0.125013,0.465221,0.01
15:10:49:225882,-0.054,-0.04,-0.125013,0.465221,0.01
15:10:49:231012,-0.03,-0.022,-0.125013,0.465221,0.01
15:10:49:235964,-0.004,-0.006,-0.125013,0.465221,0.01
15:10:49:241131,0.016,-0.002,-0.125013,0.465222,0.01
15:10:49:245977,0.021,-0.015,-0.125013,0.465222,0.01
15:10:49:251214,0.029,-0.034,-0.125013,0.465222,0.01
15:10:49:256202,0.029,-0.024,-0.125013,0.465222,0.01
15:10:49:261264,0.019,0.023,-0.125013,0.465222,0.01
15:10:49:266225,0.011,0.047,-0.125013,0.465217,0.01
15:10:49:271451,0.001,0.027,-0.125013,0.465217,0.01
15:10:49:276502,-0.006,-0.012,-0.125013,0.465217,0.01
15:10:49:281627,-0.025,-0.045,-0.125013,0.465217,0.01
15:10:49:286594,-0.039,-0.012,-0.125013,0.465217,0.01
15:10:49:291644,-0.039,0.022,-0.125013,0.465217,0.01
15:10:49:296625,-0.029,0.04,-0.125013,0.465218,0.01
15:10:49:301838,-0.019,0.026,-0.125013,0.465218,0.01
15:10:49:306870,-0.002,-0.003,-0.125013,0.465218,0.01
15:10:49:311974,0.011,-0.014,-0.125013,0.465218,0.01
15:10:49:317094,0.028,-0.02,-0.125013,0.465223,0.01
15:10:49:322079,0.028,-0.023,-0.125013,0.465223,0.01
15:10:49:327217,0.014,-0.024,-0.125013,0.465223,0.01
15:10:49:332211,0.012,-0.02,-0.125013,0.465223,0.01
15:10:49:337319,0.038,-0.004,-0.125013,0.465223,0.01
15:10:49:342343,0.055,0.006,-0.125013,0.465223,0.01
15:10:49:347477,0.035,0.011,-0.125013,0.465223,0.01
15:10:49:352466,-0.035,0.001,-0.125013,0.465223,0.01
15:10:49:357572,-0.08,-0.004,-0.125013,0.465223,0.01
15:10:49:362701,-0.118,-0.002,-0.125013,0.465223,0.01
15:10:49:367720,-0.13,0.001,-0.125013,0.465223,0.01
15:10:49:372844,-0.136,-0.005,-0.125013,0.465223,0.01
15:10:49:377844,-0.129,-0.018,-0.125013,0.465223,0.01
15:10:49:382974,-0.1,-0.024,-0.125013,0.465223,0.01
15:10:49:387952,-0.081,-0.004,-0.125013,0.465223,0.01
15:10:49:393138,-0.073,0.049,-0.125013,0.465223,0.01
15:10:49:398076,-0.08,0.074,-0.125013,0.465223,0.01
15:10:49:403083,-0.089,0.055,-0.125013,0.465223,0.01
15:10:49:408221,-0.079,0.007,-0.125013,0.465224,0.01
15:10:49:413328,-0.041,-0.058,-0.125013,0.465224,0.01
15:10:49:418331,-0.016,-0.062,-0.125013,0.465224,0.01
15:10:49:423330,-0.015,-0.007,-0.125013,0.465224,0.01
15:10:49:428344,-0.036,0.035,-0.125013,0.465224,0.01
15:10:49:433445,-0.057,0.053,-0.125013,0.465224,0.01
15:10:49:438580,-0.029,0.031,-0.125013,0.465229,0.01
15:10:49:443494,0.003,0.023,-0.125013,0.46523,0.01
15:10:49:448701,0.024,0.026,-0.125013,0.46523,0.01
