Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
15:10:48:274631,0,-4,-1,-6,-2,-1,-5,-11
15:10:48:275384,0,-4,-1,-6,-2,-1,-5,-11
15:10:48:276164,1,-2,0,-14,-2,0,-1,-2
15:10:48:281433,-2,-3,-5,-1,-1,-2,-4,-6
15:10:48:282289,-2,-3,-5,-1,-1,-2,-4,-6
15:10:48:295670,-1,-3,-7,-1,-2,0,-3,-5
15:10:48:303908,1,7,4,3,-1,-3,-1,7
15:10:48:304713,1,7,4,3,-1,-3,-1,7
15:10:48:310666,-2,0,2,5,0,-4,0,-4
15:10:48:326398,-4,-1,0,0,0,-3,-1,-2
15:10:48:327211,-4,-1,0,0,0,-3,-1,-2
15:10:48:333173,-2,1,-1,6,-2,-1,-4,2
15:10:48:341382,-7,-6,-3,-4,-7,-5,-12,-11
15:10:48:342296,-7,-6,-3,-4,-7,-5,-12,-11
15:10:48:355709,-1,-4,-6,-7,0,-3,0,1
15:10:48:363875,-2,-5,-3,-1,0,1,7,2
15:10:48:364700,-2,-5,-3,-1,0,1,7,2
15:10:48:370673,2,8,1,-3,-2,-2,1,2
15:10:48:386407,2,2,4,5,-2,1,5,2
15:10:48:387212,2,2,4,5,-2,1,5,2
15:10:48:393180,0,-5,-5,-1,-2,1,0,3
15:10:48:401431,0,3,0,-7,-3,-1,-4,-9
15:10:48:402245,0,3,0,-7,-3,-1,-4,-9
15:10:48:415637,-1,2,-1,1,0,-1,-4,-10
15:10:48:423899,-1,-7,-5,3,10,3,-3,-2
15:10:48:424710,-1,-7,-5,3,10,3,-3,-2
15:10:48:430673,-3,-9,-4,-1,-1,-3,-4,-8
15:10:48:446390,0,3,-1,1,5,0,5,5
15:10:48:447233,0,3,-1,1,5,0,5,5
15:10:48:453196,2,1,1,-3,1,1,-1,12
15:10:48:468890,2,4,1,3,-1,-2,-5,-2
15:10:48:469687,2,4,1,3,-1,-2,-5,-2
15:10:48:475688,-2,1,0,2,1,-5,5,0
15:10:48:483868,2,2,-1,-8,-5,2,-3,-2
15:10:48:484704,2,2,-1,-8,-5,2,-3,-2
15:10:48:490654,0,0,6,2,1,6,2,-2
15:10:48:506440,-2,-9,-4,-10,-11,-3,-3,0
15:10:48:507225,-2,-9,-4,-10,-11,-3,-3,0
15:10:48:513255,-1,1,-4,0,1,-3,-3,-4
15:10:48:521414,-2,-3,-4,-1,-4,-7,-8,3
15:10:48:522225,-2,-3,-4,-1,-4,-7,-8,3
15:10:48:535769,0,2,6,6,0,-1,-2,-6
15:10:48:552098,-5,-8,-1,0,1,-3,-6,-4
15:10:48:552852,-5,-8,-1,0,1,-3,-6,-4
15:10:48:553655,1,3,2,-5,-4,1,7,6
15:10:48:566409,1,3,2,-5,-4,1,7,6
15:10:48:567201,0,-3,1,1,7,4,4,-1
