Time,FT1,FT2,X,Y,Z
15:08:43:826407,0,0,-0.125,0.465,0.01
15:08:43:831411,0,0,-0.125007,0.465031,0.01
15:08:43:836401,0,0,-0.125007,0.465036,0.01
15:08:43:841557,0,0,-0.125011,0.465042,0.01
15:08:43:846543,0,0,-0.125011,0.465042,0.01
15:08:43:851641,0,0,-0.125011,0.465047,0.01
15:08:43:856636,0,0,-0.125011,0.465047,0.01
15:08:43:861775,0,0,-0.125011,0.465048,0.01
15:08:43:866774,0,0,-0.125011,0.465053,0.01
15:08:43:871940,0,0,-0.125011,0.465059,0.01
15:08:43:877023,0,0,-0.125011,0.465059,0.01
15:08:43:882003,0,0,-0.125011,0.465064,0.01
15:08:43:887138,0,0,-0.125011,0.465064,0.01
15:08:43:892150,0,0,-0.125011,0.465069,0.01
15:08:43:897293,0,0,-0.125011,0.465074,0.01
15:08:43:902301,0,0,-0.125011,0.465074,0.01
15:08:43:907281,0,0,-0.125011,0.465074,0.01
15:08:43:912402,0,0,-0.125011,0.465074,0.01
15:08:43:917508,0,0,-0.125011,0.465075,0.01
15:08:43:922509,0,0,-0.125011,0.465075,0.01
15:08:43:927637,0,0,-0.125011,0.46508,0.01
15:08:43:932762,0,0,-0.125011,0.46508,0.01
15:08:43:937888,0,0,-0.125011,0.46508,0.01
15:08:43:942891,0,0,-0.125011,0.46508,0.01
15:08:43:948005,0,0,-0.125011,0.46508,0.01
15:08:43:953011,0,0,-0.125011,0.46508,0.01
15:08:43:958149,0,0,-0.125011,0.46508,0.01
15:08:43:963259,0,0,-0.125011,0.46508,0.01
15:08:43:968295,0,0,-0.125011,0.46508,0.01
15:08:43:973257,0,0,-0.125011,0.46508,0.01
15:08:43:978395,0,0,-0.125011,0.46508,0.01
15:08:43:983380,0,0,-0.125011,0.46508,0.01
15:08:43:988509,0,0,-0.125011,0.46508,0.01
15:08:43:993559,0,0,-0.125011,0.46508,0.01
15:08:43:998627,0,0,-0.125011,0.46508,0.01
15:08:44:3630,0,0,-0.125011,0.46508,0.01
15:08:44:8758,0,0,-0.125011,0.465081,0.01
15:08:44:13782,0,0,-0.125011,0.465081,0.01
15:08:44:18763,0,0,-0.125011,0.465081,0.01
15:08:44:23879,0,0,-0.125011,0.465081,0.01
15:08:44:29032,0,0,-0.125011,0.465081,0.01
15:08:44:34006,0,0,-0.125011,0.465081,0.01
15:08:44:39155,0,0,-0.125011,0.465081,0.01
15:08:44:44141,0,0,-0.125011,0.465081,0.01
