Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
01:59:46:938036,0.374037,0,0.006,-0.025,-0.011,-0.003,0,-0.002,517,0.000175953
01:59:46:943185,0.374037,0,0.019,-0.023,0.024,-0.003,0,-0.002,517,0.000175953
01:59:46:948302,0.374037,0,0.016,-0.03,0.036,-0.002,0.002,-0.001,517,0.000175953
01:59:46:953332,0.374034,-0.000237325,0.001,-0.035,0.028,-0.001,0.002,-0.001,518,0.000234604
01:59:46:958330,0.374034,-0.000506011,-0.009,-0.031,0,0,0.001,0,517,0.000175953
01:59:46:963448,0.374034,-0.000874702,-0.002,-0.024,-0.027,0,0,0,517,0.000175953
01:59:46:968554,0.374031,-0.0013434,-0.003,-0.02,-0.051,0,0,0,517,0.000175953
01:59:46:973614,0.374074,-0.00191236,-0.022,-0.021,-0.031,0,0,0,517,0.000175953
01:59:46:978554,0.374066,-0.00258257,-0.049,-0.011,0.052,0,0.001,0,517,0.000175953
01:59:46:983647,0.374055,-0.00335327,-0.039,0.009,0.112,-0.001,0.001,-0.001,517,0.000175953
01:59:46:988691,0.374041,-0.0042238,0.013,0.042,0.152,-0.001,0.001,-0.001,517,0.000175953
01:59:46:993818,0.374067,-0.00519508,0.049,0.048,0.141,-0.001,0.001,-0.001,517,0.000175953
01:59:46:998820,0.374037,-0.00626527,0.066,0.029,0.096,0,0.001,-0.005,517,0.000175953
01:59:47:3918,0.374045,-0.00743655,0.051,0.016,0.071,0,0,-0.006,517,0.000175953
01:59:47:8952,0.374045,-0.00870824,0.012,0.022,0.058,0,0,0,512,-0.000117302
01:59:47:14066,0.374033,-0.0100806,-0.014,0.055,0.06,0,0,0.015,503,-0.000645161
01:59:47:19055,0.374051,-0.0115542,-0.017,0.075,0.056,0.001,0.001,0.021,503,-0.000645161
01:59:47:24221,0.374055,-0.0131272,-0.043,0.063,0.029,0.007,0.002,0.021,491,-0.00134897
01:59:47:29173,0.374038,-0.0147993,-0.118,-0.038,-0.018,0.009,0.002,0.02,491,-0.00134897
01:59:47:34294,0.37405,-0.016573,-0.333,-0.539,-0.168,0,-0.002,0.018,476,-0.00222874
01:59:47:39283,0.374038,-0.0184455,-0.483,-1.198,-0.297,-0.023,-0.008,0.005,461,-0.0031085
01:59:47:44417,0.374056,-0.0203275,-0.555,-2.524,-0.397,-0.072,-0.018,-0.041,461,-0.0031085
01:59:47:49784,0.374064,-0.0221095,-0.448,-3.37,-0.329,-0.1,-0.02,-0.077,444,-0.00410557
01:59:47:54833,0.374073,-0.0237914,-0.085,-4.177,-0.07,-0.117,-0.007,-0.105,428,-0.00504399
01:59:47:59936,0.374033,-0.0253702,0.361,-4.368,0.138,-0.111,0.025,-0.099,428,-0.00504399
01:59:47:64951,0.37404,-0.0268519,0.568,-4.257,0.161,-0.106,0.048,-0.092,413,-0.00592375
01:59:47:70066,0.374048,-0.0282339,0.519,-3.897,0.077,-0.098,0.059,-0.087,401,-0.00662757
01:59:47:75059,0.374064,-0.0295147,0.21,-3.635,0.005,-0.09,0.043,-0.084,401,-0.00662757
01:59:47:80189,0.374039,-0.0306921,-0.447,-3.431,-0.078,-0.087,0,-0.077,393,-0.00709677
01:59:47:85177,0.374068,-0.0317736,-0.809,-3.458,-0.102,-0.096,-0.029,-0.073,393,-0.00709677
01:59:47:90305,0.37406,-0.0327525,-1.019,-3.512,-0.027,-0.112,-0.055,-0.071,392,-0.00715543
01:59:47:95305,0.374067,-0.0336323,-0.914,-3.383,0.092,-0.112,-0.054,-0.067,399,-0.00674487
01:59:47:100442,0.374037,-0.0344088,-0.416,-2.908,0.222,-0.096,-0.023,-0.057,399,-0.00674487
01:59:47:105432,0.374069,-0.0350899,0.064,-2.528,0.193,-0.087,0.013,-0.056,416,-0.0057478
01:59:47:110582,0.374067,-0.0356668,0.663,-2.058,0.069,-0.083,0.063,-0.068,439,-0.00439883
01:59:47:115435,0.374033,-0.0361407,0.754,-1.823,0.068,-0.087,0.071,-0.073,439,-0.00439883
01:59:47:120708,0.374062,-0.0365214,0.39,-1.405,0.262,-0.091,0.034,-0.053,468,-0.00269795
