Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
01:57:06:536970,0.374037,0,0.064,-0.12,0.02,0,0,-0.002,514,0
01:57:06:541961,0.374037,0,0.066,-0.112,-0.031,0,0.001,-0.001,514,0
01:57:06:546948,0.374037,0,0.091,-0.091,-0.171,0,0.001,0,514,0
01:57:06:552074,0.374034,-0.000229108,0.096,-0.075,-0.212,0.001,0.001,0.001,514,0
01:57:06:557061,0.374034,-0.000494159,0.056,-0.042,-0.119,0.001,0,0,514,0
01:57:06:562195,0.374033,-0.000859142,0.016,-0.009,0.009,0.001,-0.001,0,514,0
01:57:06:567188,0.374031,-0.0013241,-0.015,0.039,0.167,0.003,-0.001,0,514,0
01:57:06:572326,0.374074,-0.00189033,-0.008,0.053,0.19,0.003,0,0,514,0
01:57:06:577465,0.374066,-0.00255522,0.021,0.034,0.107,0.002,0.001,0,514,0
01:57:06:582440,0.374056,-0.00332227,0.038,0.012,0.026,0.001,0.001,0,514,0
01:57:06:587440,0.374043,-0.0041882,0.048,-0,-0.026,0.001,0,0.001,514,0
01:57:06:592575,0.374067,-0.00515545,0.038,0.01,0.062,0.001,0,0,514,0
01:57:06:597583,0.374041,-0.0061544,0.028,0.005,0.161,0.001,0,-0.003,514,0
01:57:06:602701,0.37406,-0.00705892,0.023,-0.034,0.21,-0.001,0,-0.005,514,0
01:57:06:607721,0.374031,-0.00787745,0.033,-0.055,0.115,-0.002,0,0,513,-5.8651e-05
01:57:06:612840,0.374045,-0.00871369,0.063,-0.026,-0.128,0,0.001,0.013,512,-0.000117302
01:57:06:617852,0.374051,-0.0096503,0.086,0.031,-0.236,0.004,0.002,0.02,512,-0.000117302
01:57:06:622963,0.374049,-0.0106854,0.078,0.073,-0.238,0.009,0.002,0.02,512,-0.000117302
01:57:06:627940,0.374037,-0.0118212,0,-0.027,-0.214,0.008,0,0.019,511,-0.000175953
01:57:06:633076,0.374058,-0.0130585,-0.256,-0.541,-0.295,-0.004,-0.006,0.017,511,-0.000175953
01:57:06:638070,0.374067,-0.0143951,-0.461,-1.183,-0.399,-0.022,-0.012,0.005,512,-0.000117302
01:57:06:643192,0.374058,-0.015832,-0.624,-2.51,-0.4,-0.069,-0.02,-0.038,512,-0.000117302
01:57:06:648200,0.374034,-0.0173669,-0.553,-3.471,-0.211,-0.112,-0.02,-0.074,514,0
01:57:06:653351,0.374035,-0.0190053,-0.189,-4.694,0.216,-0.173,-0.003,-0.113,515,5.8651e-05
01:57:06:658426,0.374062,-0.020744,0.144,-5.234,0.407,-0.196,0.017,-0.128,515,5.8651e-05
01:57:06:663561,0.374062,-0.0225823,0.632,-5.477,0.383,-0.198,0.047,-0.148,516,0.000117302
01:57:06:668546,0.374037,-0.0245187,0.923,-4.815,0.166,-0.167,0.055,-0.147,516,0.000117302
01:57:06:673442,0.374073,-0.0265593,0.893,-3.837,0.032,-0.13,0.044,-0.118,516,0.000117302
01:57:06:678667,0.37404,-0.0286547,0.416,-1.991,-0.198,-0.061,0.014,-0.035,515,5.8651e-05
01:57:06:683675,0.37404,-0.0306805,-0.119,-0.936,-0.417,-0.021,-0.004,0.017,515,5.8651e-05
01:57:06:688823,0.374039,-0.0326036,-0.877,-0.075,-0.668,0.009,-0.024,0.048,515,5.8651e-05
01:57:06:693825,0.374035,-0.0344274,-1.111,0.084,-0.607,0.013,-0.033,0.038,513,-5.8651e-05
01:57:06:698930,0.374032,-0.0361505,-0.905,0.106,-0.138,0.012,-0.041,0.014,513,-5.8651e-05
01:57:06:703948,0.374035,-0.0377751,-0.523,0.126,0.216,0.015,-0.044,0.009,509,-0.000293255
01:57:06:709080,0.374041,-0.0392978,0.045,0.172,0.413,0.02,-0.037,0.014,502,-0.000703812
01:57:06:714194,0.374057,-0.0407238,0.297,0.151,0.269,0.021,-0.021,0.015,502,-0.000703812
01:57:06:719164,0.374038,-0.0420437,0.482,-0.104,-0.122,0.013,0.02,0.009,494,-0.00117302
01:57:06:724191,0.374075,-0.043268,0.488,-0.516,-0.333,-0.002,0.046,0.006,489,-0.00146628
01:57:06:729300,0.374033,-0.0443881,0.254,-1.534,-0.422,-0.043,0.058,-0.001,489,-0.00146628
01:57:06:734301,0.374054,-0.0454094,-0.023,-2.369,-0.304,-0.074,0.041,-0.018,487,-0.00158358
01:57:06:739467,0.374044,-0.0463315,-0.265,-3.542,0.136,-0.108,0,-0.073,491,-0.00134897
01:57:06:744433,0.374052,-0.0471531,-0.097,-4.125,0.521,-0.117,-0.017,-0.121,491,-0.00134897
01:57:06:749562,0.374035,-0.0478719,0.585,-4.565,0.876,-0.118,-0.006,-0.173,500,-0.000821114
01:57:06:754703,0.374036,-0.0484936,1.219,-4.343,0.557,-0.119,0.042,-0.161,500,-0.000821114
01:57:06:759694,0.374058,-0.0490147,1.325,-3.78,0.009,-0.121,0.076,-0.119,519,0.000293255
01:57:06:764664,0.374056,-0.0494365,0.897,-2.5,-0.787,-0.118,0.084,-0.05,549,0.00205279
01:57:06:769816,0.37403,-0.0497515,0.311,-1.594,-0.998,-0.106,0.049,-0.022,549,0.00205279
01:57:06:774796,0.374072,-0.0499757,-0.661,-0.364,-0.729,-0.074,-0.033,-0.008,584,0.00410557
01:57:06:779930,0.374044,-0.0500903,-1.104,0.523,-0.332,-0.043,-0.078,0.002,621,0.00627566
01:57:06:784935,0.374041,-0.0501086,-1.179,2.335,0.187,0.02,-0.099,0.045,621,0.00627566
01:57:06:790099,0.374059,-0.0500333,-0.914,3.789,0.316,0.069,-0.086,0.086,654,0.00821114
01:57:06:795054,0.374054,-0.0498474,-0.489,5.639,0.107,0.128,-0.054,0.139,654,0.00821114
01:57:06:800198,0.374071,-0.0495719,-0.385,6.253,-0.181,0.145,-0.035,0.157,679,0.00967742
01:57:06:805206,0.374044,-0.0492867,-0.384,6.135,-0.418,0.14,-0.013,0.155,687,0.0101466
01:57:06:810308,0.374038,-0.0491083,-0.246,5.58,-0.258,0.13,-0.001,0.138,687,0.0101466
01:57:06:815338,0.374056,-0.0490292,0.335,4.472,0.304,0.12,0.016,0.104,682,0.00985337
01:57:06:820446,0.374049,-0.0490506,0.765,3.718,0.567,0.117,0.023,0.081,669,0.00909091
01:57:06:825436,0.37407,-0.0491719,0.967,2.75,0.433,0.111,0.026,0.054,669,0.00909091
01:57:06:830561,0.374067,-0.0493935,0.59,2.14,0.038,0.097,0.022,0.037,653,0.00815249
01:57:06:835591,0.374039,-0.049712,0.302,1.936,0.004,0.082,0.019,0.032,631,0.00686217
01:57:06:840592,0.374036,-0.0501339,0.167,1.731,0.381,0.059,0.014,0.031,631,0.00686217
01:57:06:845690,0.374052,-0.0506586,0.227,1.51,0.653,0.047,0.01,0.027,606,0.00539589
01:57:06:850707,0.374047,-0.0512768,0.23,0.986,0.666,0.042,0.002,-0.001,606,0.00539589
01:57:06:855828,0.374061,-0.0520021,0.071,0.626,0.41,0.045,-0.004,-0.025,582,0.00398827
01:57:06:860953,0.374048,-0.0528243,-0.328,0.337,-0.083,0.049,-0.015,-0.027,557,0.00252199
01:57:06:865948,0.374053,-0.053746,-0.578,0.36,-0.344,0.045,-0.02,0.005,557,0.00252199
01:57:06:871044,0.374075,-0.0547752,-0.715,0.603,-0.56,0.036,-0.023,0.06,532,0.00105572
01:57:06:876088,0.374042,-0.0558118,-0.581,0.822,-0.59,0.036,-0.025,0.063,505,-0.000527859
01:57:06:881057,0.374032,-0.056752,-0.104,1.159,-0.462,0.05,-0.025,0.028,505,-0.000527859
01:57:06:886178,0.374042,-0.0575995,0.257,1.336,-0.288,0.058,-0.019,0.018,476,-0.00222874
01:57:06:891190,0.374074,-0.0583464,0.61,1.385,-0.033,0.056,0.002,0.05,476,-0.00222874
01:57:06:896220,0.37404,-0.0589826,0.637,1.201,0.05,0.048,0.02,0.069,449,-0.00381232
01:57:06:901307,0.374033,-0.0595227,0.396,0.534,0.039,0.036,0.035,0.042,423,-0.00533724
01:57:06:906458,0.374048,-0.0599695,0.152,-0.175,0.024,0.018,0.03,0.001,423,-0.00533724
01:57:06:911450,0.374047,-0.0603093,-0.039,-1.533,0.132,-0.032,0.008,-0.042,406,-0.00633431
01:57:06:916564,0.374074,-0.0605527,0.196,-2.912,0.341,-0.086,-0.005,-0.059,400,-0.00668622
01:57:06:921560,0.374035,-0.0606883,0.481,-3.666,0.396,-0.11,0,-0.074,400,-0.00668622
01:57:06:926678,0.374068,-0.0607349,0.65,-4.481,0.196,-0.138,0.023,-0.103,411,-0.00604106
01:57:06:931688,0.374041,-0.0606705,0.426,-4.832,-0.063,-0.162,0.039,-0.115,439,-0.00439883
01:57:06:936690,0.374039,-0.0605096,-0.233,-5.057,-0.345,-0.195,0.039,-0.121,439,-0.00439883
01:57:06:941826,0.374063,-0.0602559,-0.621,-4.994,-0.34,-0.206,0.016,-0.129,475,-0.00228739
01:57:06:946930,0.374069,-0.0598981,-0.819,-4.635,-0.104,-0.213,-0.032,-0.147,475,-0.00228739
01:57:06:951950,0.374067,-0.0595692,-0.745,-4.257,0.068,-0.222,-0.055,-0.147,507,-0.000410557
01:57:06:956978,0.374038,-0.0593332,-0.612,-3.493,0.179,-0.234,-0.053,-0.111,529,0.000879765
01:57:06:962056,0.374074,-0.0592083,-0.578,-2.863,0.144,-0.229,-0.032,-0.075,529,0.000879765
01:57:06:967067,0.374035,-0.0591721,-0.41,-1.721,0.06,-0.202,0.005,-0.03,538,0.00140762
01:57:06:972198,0.37406,-0.0592471,-0.103,-0.73,0.088,-0.179,0.02,-0.009,540,0.00152493
01:57:06:977321,0.374061,-0.059419,0.469,1.269,0.298,-0.139,0.022,0.024,540,0.00152493
01:57:06:982310,0.374035,-0.0596836,0.643,2.827,0.448,-0.105,0.015,0.057,545,0.00181818
01:57:06:987322,0.37407,-0.0600628,0.29,4.851,0.492,-0.049,-0.001,0.123,545,0.00181818
01:57:06:992445,0.374034,-0.0605276,-0.239,5.599,0.42,-0.021,-0.015,0.162,545,0.00181818
01:57:06:997457,0.374059,-0.0610997,-0.935,5.599,0.392,-0.003,-0.039,0.176,541,0.00158358
01:57:07:2567,0.374048,-0.0616363,-0.981,4.632,0.608,0.003,-0.053,0.127,541,0.00158358
01:57:07:7593,0.374062,-0.0620764,-0.598,3.803,0.798,0.02,-0.051,0.082,529,0.000879765
01:57:07:12688,0.374059,-0.0624165,0.335,2.707,0.893,0.067,-0.021,0.042,509,-0.000293255
01:57:07:17679,0.374036,-0.0626521,0.982,2.147,0.741,0.094,0.015,0.04,509,-0.000293255
01:57:07:22810,0.374042,-0.062788,1.572,1.373,0.233,0.098,0.078,0.047,489,-0.00146628
01:57:07:27827,0.374032,-0.0628274,1.466,0.703,-0.173,0.074,0.103,0.04,469,-0.0026393
01:57:07:32933,0.37405,-0.0627669,0.441,-0.745,-0.598,0.018,0.081,0.004,469,-0.0026393
01:57:07:37944,0.374049,-0.0626056,-0.524,-1.928,-0.615,-0.02,0.027,-0.028,457,-0.00334311
01:57:07:43090,0.374034,-0.0623373,-1.539,-3.54,-0.214,-0.066,-0.068,-0.071,457,-0.00334311
01:57:07:48082,0.374045,-0.0619763,-1.617,-4.226,0.169,-0.08,-0.11,-0.091,457,-0.00334311
01:57:07:53091,0.374036,-0.0615109,-0.982,-4.647,0.471,-0.088,-0.104,-0.116,471,-0.00252199
01:57:07:58208,0.37407,-0.0610642,-0.312,-4.746,0.349,-0.104,-0.052,-0.128,471,-0.00252199
01:57:07:63187,0.374031,-0.0607063,0.72,-4.916,-0.115,-0.15,0.064,-0.14,497,-0.000997067
01:57:07:68319,0.374052,-0.0604595,1.221,-5.007,-0.357,-0.185,0.127,-0.144,510,-0.000234604
01:57:07:73304,0.37405,-0.0603059,1.209,-4.91,-0.402,-0.228,0.13,-0.145,510,-0.000234604
01:57:07:78446,0.374063,-0.0602595,0.541,-4.645,-0.308,-0.251,0.068,-0.136,513,-5.8651e-05
01:57:07:83586,0.37405,-0.0603059,-1.02,-3.897,-0.243,-0.265,-0.058,-0.105,518,0.000234604
01:57:07:88571,0.374054,-0.0604599,-2.083,-2.464,-0.295,-0.224,-0.131,-0.057,518,0.000234604
01:57:07:93562,0.374039,-0.0606814,-2.018,-0.993,-0.268,-0.173,-0.129,-0.017,530,0.000938416
01:57:07:98709,0.374044,-0.0608318,-0.883,1.765,0.005,-0.114,-0.074,0.053,530,0.000938416
01:57:07:103701,0.374073,-0.0608852,0.086,3.564,0.285,-0.097,-0.03,0.099,536,0.00129032
01:57:07:108796,0.374044,-0.0608318,0.983,5.382,0.592,-0.073,0.012,0.137,534,0.00117302
01:57:07:113822,0.374039,-0.0606816,0.994,5.734,0.603,-0.037,0.019,0.138,534,0.00117302
01:57:07:118928,0.37406,-0.0604346,0.386,5.113,0.343,0.033,0.01,0.127,524,0.00058651
01:57:07:123944,0.374066,-0.0600808,-0.115,4.274,0.111,0.067,0.001,0.125,505,-0.000527859
01:57:07:129093,0.37405,-0.0596262,-0.53,3.002,-0.063,0.084,-0.004,0.118,505,-0.000527859
01:57:07:134055,0.374062,-0.0590795,-0.42,2.366,0.019,0.086,-0.003,0.098,489,-0.00146628
01:57:07:139056,0.374054,-0.0584252,0.251,1.73,0.338,0.104,0.003,0.05,489,-0.00146628
01:57:07:144199,0.374067,-0.0576743,0.709,1.283,0.496,0.122,0.009,0.019,488,-0.00152493
01:57:07:149308,0.37406,-0.0568197,0.642,-0.029,0.349,0.112,0.015,-0.011,508,-0.000351906
01:57:07:154306,0.374075,-0.0558689,-0.053,-1.5,-0.003,0.066,0.011,-0.032,508,-0.000351906
01:57:07:159439,0.374065,-0.0548147,-1.381,-4.142,-0.558,-0.04,-0.006,-0.086,526,0.000703812
01:57:07:164448,0.374074,-0.0536637,-1.801,-5.652,-0.67,-0.114,-0.025,-0.133,528,0.000821114
01:57:07:169327,0.374055,-0.0524059,-1.21,-6.89,-0.241,-0.22,-0.045,-0.193,528,0.000821114
01:57:07:174586,0.374053,-0.0510517,0.205,-6.92,0.5,-0.329,-0.03,-0.213,517,0.000175953
01:57:07:179705,0.374059,-0.0496332,0.954,-6.529,0.696,-0.397,0.006,-0.2,516,0.000117302
01:57:07:184701,0.374034,-0.0482898,1.129,-5.581,0.069,-0.442,0.075,-0.152,516,0.000117302
01:57:07:189685,0.374074,-0.0470561,0.648,-4.522,-0.752,-0.387,0.096,-0.11,520,0.000351906
01:57:07:194817,0.374042,-0.0459139,-0.305,-1.512,-1.59,-0.12,0.052,-0.035,520,0.000351906
01:57:07:199703,0.374072,-0.0448762,-0.639,1.631,-1.465,0.147,-0.014,0.026,520,0.000351906
01:57:07:204956,0.374034,-0.0439344,-0.41,6.922,-0.526,0.482,-0.108,0.137,516,0.000117302
01:57:07:210075,0.374061,-0.0431005,0.021,9.605,0.06,0.542,-0.128,0.208,516,0.000117302
01:57:07:215059,0.374068,-0.0423604,0.52,11.093,0.26,0.39,-0.075,0.273,515,5.8651e-05
01:57:07:220205,0.374054,-0.0417213,0.561,10.669,0.001,0.255,-0.005,0.282,515,5.8651e-05
01:57:07:225201,0.374062,-0.0411844,0.217,9.135,-0.482,0.192,0.08,0.255,515,5.8651e-05
01:57:07:230310,0.374051,-0.0407451,-0.133,7.888,-0.628,0.233,0.087,0.218,515,5.8651e-05
01:57:07:235313,0.374067,-0.0404119,-0.558,5.657,-0.446,0.263,0.01,0.143,515,5.8651e-05
01:57:07:240440,0.374065,-0.0401761,-0.665,4.022,-0.139,0.209,-0.067,0.092,510,-0.000234604
01:57:07:245437,0.374045,-0.0400378,-0.481,2.014,0.248,0.074,-0.134,0.048,494,-0.00117302
01:57:07:250445,0.374051,-0.0400016,-0.097,1.298,0.251,0.008,-0.108,0.048,494,-0.00117302
01:57:07:251246,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,494,0.00152493
01:57:07:251288,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,494,0.00152493
01:57:07:251320,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,494,0.00152493
01:57:07:251349,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,494,0.00152493
01:57:07:251378,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,494,0.00152493
01:57:07:251406,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,494,0.00152493
01:57:07:251433,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,494,0.00152493
01:57:07:251462,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,494,0.00152493
01:57:07:251491,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,494,0.00152493
01:57:07:251520,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,494,0.00152493
01:57:07:251564,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,494,0.00152493
01:57:07:251594,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251623,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251653,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251684,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251712,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251737,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251763,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251788,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251813,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251838,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251864,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251889,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251914,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251940,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251965,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:251990,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252015,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252043,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252119,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252150,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252180,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252209,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252238,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252268,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252297,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252327,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252357,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252386,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252415,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252444,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252473,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252505,0.374051,-0.0400016,0.166,1.122,0.164,0.007,-0.073,0.053,482,0.000821114
01:57:07:252535,0.374051,-0.0400016,0.462,1.023,0.037,0.013,-0.028,0.058,482,0.000821114
01:57:07:252578,0.374051,-0.0400016,0.462,1.023,0.037,0.013,-0.028,0.058,482,0.000821114
01:57:07:252607,0.374051,-0.0400016,0.462,1.023,0.037,0.013,-0.028,0.058,482,0.000821114
01:57:07:252633,0.374051,-0.0400016,0.462,1.023,0.037,0.013,-0.028,0.058,482,0.000821114
01:57:07:252659,0.374051,-0.0400016,0.462,1.023,0.037,0.013,-0.028,0.058,482,0.000821114
01:57:07:252686,0.374051,-0.0400016,0.462,1.023,0.037,0.013,-0.028,0.058,482,0.000821114
