Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
22:33:51:152587,0.374037,0,0.037,-0.014,-0.018,0,0.001,-0.001,513,-5.8651e-05
22:33:51:157580,0.374037,0,0.07,-0.009,-0.143,0,0.002,0,513,-5.8651e-05
22:33:51:162727,0.374037,0,0.086,-0.014,-0.334,0.001,0.002,0.001,513,-5.8651e-05
22:33:51:167718,0.374034,-0.000212148,0.059,-0.015,-0.292,0.001,0.003,0.001,513,-5.8651e-05
22:33:51:172835,0.374034,-0.000467982,-0.006,-0.013,-0.009,0.001,0.002,0,513,-5.8651e-05
22:33:51:177979,0.374034,-0.000824094,-0.033,-0.01,0.152,0.001,0.001,0,513,-5.8651e-05
22:33:51:182965,0.374031,-0.00120256,-0.015,0.006,0.169,0.001,0,0,513,-5.8651e-05
22:33:51:187965,0.374075,-0.00164308,0.021,0.024,0.063,0.001,0,0,513,-5.8651e-05
22:33:51:193087,0.374068,-0.0021837,0.063,0.026,-0.13,0.002,0,0,513,-5.8651e-05
22:33:51:198076,0.374063,-0.00282413,0.065,-0,-0.222,0.002,0,0.001,513,-5.8651e-05
22:33:51:203214,0.374053,-0.00356436,0.047,-0.039,-0.236,0.002,0.002,0.002,513,-5.8651e-05
22:33:51:208199,0.374036,-0.00440484,0.042,-0.025,-0.143,0.002,0.002,0.001,513,-5.8651e-05
22:33:51:213332,0.374061,-0.00534555,0.05,-0.004,-0.121,0.001,0.002,0,513,-5.8651e-05
22:33:51:218314,0.374036,-0.00634236,0.062,-0.022,-0.234,0.001,0.001,-0.002,513,-5.8651e-05
22:33:51:223458,0.374053,-0.00725082,0.062,-0.059,-0.325,0,0.001,0,512,-0.000117302
22:33:51:228460,0.37407,-0.00805982,0.055,-0.059,-0.293,0.001,0.001,0.014,512,-0.000117302
22:33:51:233455,0.374044,-0.00876786,0.054,-0.004,-0.167,0.003,0.001,0.022,512,-0.000117302
22:33:51:238566,0.374063,-0.00937665,0.045,0.05,-0.023,0.007,0.002,0.018,511,-0.000175953
22:33:51:243711,0.374041,-0.00988434,0.007,-0.034,-0.036,0.007,0.001,0.009,511,-0.000175953
22:33:51:248695,0.374067,-0.0102937,-0.139,-0.45,-0.138,-0.005,-0.001,0.003,511,-0.000175953
22:33:51:253838,0.374055,-0.0106019,-0.276,-0.922,-0.165,-0.021,-0.004,0.001,511,-0.000175953
22:33:51:258843,0.374043,-0.0108166,-0.42,-1.849,-0.049,-0.055,-0.009,-0.019,513,-5.8651e-05
22:33:51:263853,0.374031,-0.0110764,-0.41,-2.529,0.105,-0.082,-0.01,-0.046,513,-5.8651e-05
22:33:51:269079,0.374058,-0.0114379,-0.235,-3.474,0.3,-0.119,-0.001,-0.08,513,-5.8651e-05
22:33:51:274069,0.374032,-0.0118975,-0.075,-3.991,0.304,-0.136,0.01,-0.088,513,-5.8651e-05
22:33:51:279094,0.374047,-0.0124585,0.118,-4.547,0.099,-0.149,0.027,-0.097,520,0.000351906
22:33:51:284218,0.374056,-0.0131192,0.235,-4.684,-0.094,-0.15,0.03,-0.122,532,0.00105572
22:33:51:289205,0.374054,-0.0138797,0.284,-4.392,-0.062,-0.142,0.023,-0.137,532,0.00105572
22:33:51:294324,0.374045,-0.0147394,0.285,-3.32,0.175,-0.109,0.009,-0.126,548,0.00199413
22:33:51:299439,0.374067,-0.0157012,0.202,-2.361,0.296,-0.075,0.004,-0.093,559,0.0026393
22:33:51:304473,0.374037,-0.0167603,-0.021,-0.979,0.259,-0.029,0.001,-0.032,559,0.0026393
22:33:51:309598,0.374036,-0.0179205,-0.121,-0.149,0.169,-0.01,0,-0.001,563,0.0028739
22:33:51:314583,0.374067,-0.0191827,0.009,1.301,0.15,0.014,0,0.028,563,0.0028739
22:33:51:319579,0.374035,-0.0205415,0.252,2.59,0.21,0.047,0.001,0.053,558,0.00258065
