Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
23:39:24:477946,0.374037,0,0.046,0.063,-0.016,-0.004,-0.001,-0.004,513,-5.8651e-05
23:39:24:482955,0.374037,0,0.102,0.009,-0.049,-0.006,0.001,-0.003,513,-5.8651e-05
23:39:24:488083,0.374037,0,0.112,-0.001,-0.056,-0.007,0.003,-0.003,513,-5.8651e-05
23:39:24:493095,0.374037,-0.000166114,0.083,0.024,-0.022,-0.006,0.003,-0.002,513,-5.8651e-05
23:39:24:498088,0.374034,-0.000365384,0.057,0.045,0.006,-0.005,0.002,-0.002,513,-5.8651e-05
23:39:24:503178,0.374034,-0.000641475,0.045,0.061,0.007,-0.003,0.001,-0.002,513,-5.8651e-05
23:39:24:508198,0.374032,-0.000993293,0.05,0.071,-0.02,-0.003,0,-0.002,513,-5.8651e-05
23:39:24:513319,0.37403,-0.00141993,0.046,0.103,-0.051,-0.003,0,-0.001,513,-5.8651e-05
23:39:24:518330,0.374074,-0.00192112,0.032,0.122,-0.042,-0.003,0,-0.001,513,-5.8651e-05
23:39:24:523431,0.374067,-0.00249508,0.026,0.107,-0.012,-0.004,0.001,-0.003,513,-5.8651e-05
23:39:24:528445,0.374058,-0.00314091,0.043,0.071,-0.005,-0.005,0.002,-0.003,513,-5.8651e-05
23:39:24:533575,0.374046,-0.0038577,0.073,0.022,-0.016,-0.008,0.002,-0.004,513,-5.8651e-05
23:39:24:538556,0.374032,-0.00464405,0.073,0.01,-0.031,-0.008,0.001,-0.005,513,-5.8651e-05
23:39:24:543707,0.374058,-0.00549899,0.045,0.021,-0.095,-0.008,0,-0.006,513,-5.8651e-05
23:39:24:548709,0.374032,-0.0064201,0.025,0.039,-0.175,-0.007,-0.002,-0.004,512,-0.000117302
23:39:24:553803,0.374047,-0.00740712,0.011,0.081,-0.274,-0.006,-0.004,0.004,512,-0.000117302
23:39:24:558826,0.374056,-0.00845748,0.011,0.114,-0.269,-0.004,-0.004,0.011,505,-0.000527859
23:39:24:563818,0.374055,-0.00956888,0.02,0.138,-0.172,-0.001,-0.002,0.012,496,-0.00105572
23:39:24:568964,0.374047,-0.0107396,0.017,0.057,-0.102,-0.001,0,0.007,496,-0.00105572
23:39:24:573944,0.374074,-0.0119677,-0.029,-0.124,-0.115,-0.006,0,0.007,508,-0.000351906
23:39:24:579079,0.374047,-0.0132488,-0.204,-0.729,-0.206,-0.024,-0.003,0.005,512,-0.000117302
23:39:24:584061,0.374055,-0.0145818,-0.342,-1.38,-0.283,-0.044,-0.008,-0.01,512,-0.000117302
23:39:24:589199,0.374048,-0.0159623,-0.403,-2.544,-0.348,-0.088,-0.014,-0.057,512,-0.000117302
23:39:24:594322,0.374032,-0.0173861,-0.27,-3.236,-0.303,-0.119,-0.012,-0.087,513,-5.8651e-05
23:39:24:599318,0.374048,-0.018851,0.123,-3.863,-0.092,-0.152,0.005,-0.103,513,-5.8651e-05
23:39:24:604428,0.374051,-0.0203502,0.388,-3.974,0.055,-0.156,0.024,-0.096,513,-5.8651e-05
23:39:24:609439,0.374041,-0.0218778,0.57,-3.806,0.091,-0.136,0.045,-0.08,513,-5.8651e-05
23:39:24:614432,0.374066,-0.0234302,0.496,-3.562,-0.043,-0.117,0.044,-0.074,511,-0.000175953
23:39:24:619581,0.374075,-0.0249983,0.144,-3.103,-0.326,-0.095,0.021,-0.069,512,-0.000117302
23:39:24:624567,0.374072,-0.0265739,-0.161,-2.776,-0.423,-0.085,0,-0.062,512,-0.000117302
23:39:24:629706,0.374059,-0.0281496,-0.537,-2.335,-0.323,-0.073,-0.021,-0.047,513,-5.8651e-05
23:39:24:634679,0.374036,-0.0297166,-0.631,-2.113,-0.169,-0.067,-0.024,-0.039,513,-5.8651e-05
23:39:24:639819,0.374048,-0.0312712,-0.49,-1.878,-0.043,-0.063,-0.02,-0.038,513,-5.8651e-05
23:39:24:644817,0.374055,-0.0328019,-0.286,-1.725,-0.081,-0.062,-0.017,-0.039,512,-0.000117302
