Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
02:10:44:58034,0.374037,0,0.059,-0.077,-0.276,-0.003,0,-0.002,514,0
02:10:44:63009,0.374037,0,0.064,-0.118,-0.319,-0.003,0.001,-0.001,514,0
02:10:44:68133,0.374037,0,0.047,-0.131,-0.24,-0.004,0,-0.001,514,0
02:10:44:73135,0.374037,0.000165758,0.024,-0.099,-0.115,-0.003,0,-0.001,514,0
02:10:44:78260,0.374034,0.000316368,0.005,-0.028,0.028,-0.002,0,-0.002,514,0
02:10:44:83244,0.374034,0.000510265,0.013,0.001,0.022,-0.001,0,-0.001,514,0
02:10:44:88394,0.374034,0.000746,0.025,0.009,-0.088,0,0.002,0,514,0
02:10:44:93397,0.374032,0.00102216,0.015,0.01,-0.128,0.001,0.003,0.001,514,0
02:10:44:98495,0.374031,0.00134642,-0.013,0.033,-0.068,0.001,0.002,0.001,514,0
02:10:44:103525,0.374075,0.00170736,-0.016,0.05,-0.022,0,0,0,514,0
02:10:44:108669,0.374071,0.00210321,0.015,0.036,-0.087,0,-0.001,-0.001,514,0
02:10:44:113628,0.374066,0.00253257,0.04,0.006,-0.19,0,-0.001,0,514,0
02:10:44:118761,0.374062,0.00299404,0.051,-0.013,-0.254,0,0,0.005,514,0
02:10:44:123762,0.374053,0.00348612,0.041,0.009,-0.159,0,0.002,0.006,514,0
02:10:44:128878,0.374044,0.00401404,0.041,0.003,-0.085,0,0.002,-0.001,514,0
02:10:44:133879,0.374034,0.00456881,0.054,-0.085,-0.032,-0.002,-0.002,-0.022,514,0
02:10:44:139045,0.374067,0.00514963,0.07,-0.142,-0.011,-0.006,-0.005,-0.031,514,0
02:10:44:144042,0.374051,0.0057538,0.12,-0.039,0.006,-0.008,-0.004,-0.017,514,0
02:10:44:149128,0.374035,0.00638089,0.18,0.217,-0.029,-0.001,0.002,0.007,514,0
02:10:44:154120,0.374061,0.00702984,0.279,0.788,-0.161,0.023,0.015,0.04,514,0
02:10:44:159260,0.374036,0.00770259,0.299,1.165,-0.23,0.042,0.019,0.041,515,5.8651e-05
02:10:44:164270,0.374058,0.00839459,0.194,1.562,-0.21,0.056,0.01,0.02,515,5.8651e-05
02:10:44:169396,0.374074,0.00910331,0.055,1.716,-0.135,0.056,0,0.012,515,5.8651e-05
02:10:44:174374,0.374043,0.00982653,-0.134,1.886,-0.025,0.053,-0.008,0.034,514,0
02:10:44:179390,0.374056,0.0105659,-0.186,1.989,0.025,0.059,-0.009,0.056,514,0
02:10:44:184516,0.374063,0.0113183,-0.144,2.051,0.08,0.075,-0.01,0.058,514,0
02:10:44:189525,0.374068,0.0120861,-0.082,1.97,0.097,0.08,-0.016,0.039,514,0
02:10:44:194634,0.37407,0.0128648,-0.019,1.681,0.033,0.067,-0.025,0.021,514,0
02:10:44:199765,0.374067,0.013653,-0.01,1.452,-0.093,0.051,-0.025,0.028,514,0
02:10:44:204765,0.374063,0.0144507,0.007,1.147,-0.365,0.036,-0.013,0.043,514,0
02:10:44:209767,0.374053,0.0152559,0.065,0.963,-0.522,0.034,-0.002,0.036,514,0
02:10:44:214905,0.374042,0.0160684,0.216,0.665,-0.594,0.028,0.013,0.008,515,5.8651e-05
02:10:44:219887,0.374071,0.0168906,0.328,0.321,-0.467,0.009,0.021,-0.003,515,5.8651e-05
02:10:44:225012,0.374051,0.0177161,0.332,0.085,-0.343,-0.005,0.022,0,515,5.8651e-05
02:10:44:230148,0.374075,0.0185483,0.257,-0.211,-0.218,-0.018,0.012,-0.001,516,0.000117302
02:10:44:235148,0.374049,0.0193819,0.191,-0.326,-0.206,-0.017,0.004,-0.008,516,0.000117302
02:10:44:240275,0.374065,0.0202215,0.089,-0.343,-0.272,-0.01,-0.004,-0.013,516,0.000117302
02:10:44:245259,0.374031,0.0210611,0.028,-0.27,-0.329,-0.007,-0.005,-0.008,516,0.000117302
02:10:44:250256,0.37404,0.0219058,-0.014,-0.071,-0.341,-0.003,-0.004,0,517,0.000175953
02:10:44:255390,0.374046,0.0227521,0.002,0.102,-0.276,0,-0.003,0.001,517,0.000175953
02:10:44:260518,0.374047,0.0235987,0.059,0.347,-0.127,0.01,-0.003,0.002,517,0.000175953
02:10:44:265498,0.374045,0.0244462,0.089,0.433,-0.073,0.016,-0.002,0.005,517,0.000175953
02:10:44:270516,0.374042,0.0252938,0.117,0.424,-0.118,0.019,0.001,0.008,517,0.000175953
02:10:44:275642,0.374033,0.0261405,0.138,0.404,-0.163,0.019,0.004,0.006,517,0.000175953
02:10:44:280758,0.374068,0.0269899,0.165,0.516,-0.085,0.021,0.007,0.006,517,0.000175953
02:10:44:285650,0.374054,0.0278343,0.156,0.686,0.05,0.024,0.007,0.013,517,0.000175953
02:10:44:290747,0.374038,0.0286776,0.088,0.922,0.162,0.03,0.004,0.028,517,0.000175953
02:10:44:295880,0.374062,0.0295219,-0.01,0.963,0.006,0.033,-0.001,0.029,517,0.000175953
02:10:44:300915,0.374041,0.0303609,-0.075,0.879,-0.159,0.032,-0.005,0.021,517,0.000175953
02:10:44:306016,0.374058,0.0312009,-0.164,0.671,-0.27,0.028,-0.01,0.009,517,0.000175953
02:10:44:311022,0.374031,0.0320339,-0.207,0.51,-0.219,0.023,-0.011,0.007,517,0.000175953
02:10:44:316148,0.374045,0.0328677,-0.187,0.251,-0.092,0.013,-0.013,0.01,517,0.000175953
02:10:44:321153,0.374057,0.0336982,-0.073,0.085,-0.048,0.005,-0.012,0.007,517,0.000175953
02:10:44:326277,0.374064,0.0345252,0.28,-0.087,-0.021,-0.004,0,-0.004,517,0.000175953
02:10:44:331268,0.374072,0.035349,0.604,-0.125,0.023,-0.007,0.018,-0.009,517,0.000175953
02:10:44:336394,0.374031,0.0361643,1.054,-0.103,0.133,-0.008,0.053,-0.007,517,0.000175953
02:10:44:341403,0.374032,0.0369775,1.186,-0.093,0.182,-0.008,0.066,-0.004,517,0.000175953
02:10:44:346271,0.374031,0.0377894,0.936,-0.144,0.145,-0.009,0.052,-0.01,517,0.000175953
02:10:44:351514,0.374073,0.0386026,0.478,-0.198,0.041,-0.009,0.025,-0.017,517,0.000175953
02:10:44:356513,0.374068,0.0394038,-0.404,-0.242,-0.213,-0.009,-0.016,-0.016,517,0.000175953
02:10:44:361506,0.374061,0.0402014,-0.923,-0.239,-0.418,-0.01,-0.037,-0.006,518,0.000234604
02:10:44:366637,0.374052,0.0409918,-1.318,-0.21,-0.626,-0.013,-0.059,0.007,518,0.000234604
02:10:44:371642,0.37404,0.0417786,-1.251,-0.164,-0.588,-0.013,-0.069,0.007,518,0.000234604
02:10:44:376773,0.374074,0.0425674,-0.679,0.004,-0.237,-0.004,-0.07,-0.003,518,0.000234604
02:10:44:381886,0.374058,0.0433435,0.243,0.263,0.205,0.013,-0.034,-0.009,518,0.000234604
02:10:44:386885,0.374041,0.044116,0.851,0.405,0.367,0.023,0.012,-0.004,518,0.000234604
02:10:44:392009,0.374069,0.0448907,1.346,0.476,0.296,0.027,0.087,0.007,518,0.000234604
02:10:44:397015,0.37405,0.0456526,1.191,0.434,0.095,0.023,0.109,0.013,518,0.000234604
