Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
23:42:11:973077,0.374037,0,0.039,0.121,-0.108,-0.001,0,0.001,513,-5.8651e-05
23:42:11:978076,0.374037,0,0.038,0.13,0.171,-0.002,0,-0.002,513,-5.8651e-05
23:42:11:983195,0.374037,0,0.042,0.113,0.17,-0.002,0,-0.004,513,-5.8651e-05
23:42:11:988188,0.374034,0.000177133,0.047,0.07,-0.013,-0.004,0,-0.003,513,-5.8651e-05
23:42:11:993311,0.374034,0.000375745,0.043,0.04,-0.112,-0.005,0,-0.002,513,-5.8651e-05
23:42:11:998318,0.374034,0.000642239,0.026,0.007,-0.096,-0.006,0,-0.002,513,-5.8651e-05
23:42:12:3437,0.374032,0.000980786,0.015,-0.003,-0.03,-0.006,0,-0.003,513,-5.8651e-05
23:42:12:8463,0.374031,0.00138445,0.028,-0.009,-0.018,-0.005,0,-0.004,513,-5.8651e-05
23:42:12:13442,0.374074,0.00185724,0.061,-0.016,-0.087,-0.004,0,-0.003,513,-5.8651e-05
23:42:12:18574,0.374067,0.00239189,0.113,-0.037,-0.164,-0.005,0,-0.003,513,-5.8651e-05
23:42:12:23567,0.374062,0.00299193,0.122,-0.053,-0.128,-0.006,0,-0.004,513,-5.8651e-05
23:42:12:28688,0.374052,0.0036505,0.098,-0.048,-0.015,-0.007,0,-0.004,513,-5.8651e-05
23:42:12:33699,0.374037,0.00437029,0.076,0.013,0.003,-0.006,0,0,513,-5.8651e-05
23:42:12:38842,0.374067,0.00514562,0.077,0.068,-0.024,-0.003,0,0.004,512,-0.000117302
23:42:12:43929,0.374046,0.00597775,0.077,0.099,0.024,0,0,-0.004,511,-0.000175953
23:42:12:48928,0.374065,0.00686079,0.062,0.067,0.146,0,-0.001,-0.021,511,-0.000175953
23:42:12:54044,0.374034,0.00779531,0.038,0.02,0.326,-0.009,-0.004,-0.037,514,0
23:42:12:59076,0.374044,0.00877695,0.052,0.089,0.349,-0.013,-0.003,-0.027,514,0
23:42:12:64050,0.374044,0.00980544,0.15,0.475,0.239,-0.003,0.005,0.011,513,-5.8651e-05
23:42:12:69180,0.374039,0.0108755,0.25,0.904,0.156,0.016,0.013,0.031,508,-0.000351906
23:42:12:74175,0.374073,0.0119891,0.356,1.642,0.144,0.051,0.021,0.031,508,-0.000351906
23:42:12:79205,0.374055,0.013137,0.34,2.091,0.192,0.065,0.02,0.025,506,-0.000469208
