Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
22:03:17:703405,0.374048,0.0604774,0.473,4.62,0.622,0.107,-0.033,0.095,840,0.0191202,435
22:03:17:708438,0.374039,0.0596693,0.437,5.282,0.416,0.139,0.004,0.12,830,0.0185337,433
22:03:17:713530,0.374055,0.0587575,0.109,4.796,0.193,0.118,0.025,0.123,830,0.0185337,444
22:03:17:718530,0.374049,0.0577458,-0.564,3.558,-0.161,0.074,0.014,0.103,796,0.0165396,456
22:03:17:723657,0.374062,0.056634,-0.866,3.183,-0.326,0.077,-0.015,0.086,796,0.0165396,467
22:03:17:728654,0.374049,0.0554222,-0.819,3.998,-0.397,0.172,-0.061,0.084,749,0.013783,479
22:03:17:733779,0.374055,0.0541105,-0.505,5.315,-0.364,0.296,-0.075,0.103,686,0.010088,490
22:03:17:738779,0.374033,0.0526959,0.079,7.656,-0.248,0.533,-0.054,0.15,686,0.010088,502
22:03:17:743907,0.374068,0.0511872,0.505,9.305,0.024,0.703,0.003,0.199,608,0.0055132,513
22:03:17:748905,0.37407,0.0495792,0.64,9.547,0.326,0.71,0.04,0.226,521,0.000410557,520
22:03:17:754030,0.374039,0.0478613,0.599,8.571,0.806,0.579,0.061,0.243,521,0.000410557,518
22:03:17:759030,0.374058,0.0460525,0.421,7.274,0.974,0.46,0.048,0.223,430,-0.00492669,507
22:03:17:764155,0.374039,0.0441379,0.076,4.76,0.798,0.304,0.014,0.147,430,-0.00492669,495
22:03:17:769155,0.374067,0.042128,-0.071,2.867,0.424,0.212,-0.003,0.082,341,-0.0101466,484
22:03:17:774280,0.374046,0.0400305,-0.077,0.076,-0.234,0.081,-0.015,0.001,265,-0.0146041,472
22:03:17:779280,0.374042,0.0379963,-0.022,-1.488,-0.519,0.013,-0.018,-0.034,265,-0.0146041,461
22:03:17:784406,0.374045,0.0360659,0.029,-3.134,-0.551,-0.048,-0.022,-0.07,214,-0.0175953,449
22:03:17:789405,0.374066,0.034234,0.118,-3.745,-0.432,-0.073,-0.015,-0.086,194,-0.0187683,437
22:03:17:794530,0.374053,0.032503,0.479,-3.996,-0.366,-0.103,0.012,-0.094,194,-0.0187683,431
22:03:17:799530,0.374061,0.0308698,0.737,-3.837,-0.391,-0.112,0.035,-0.091,201,-0.0183578,442
22:03:17:804659,0.374041,0.0293383,0.686,-3.509,-0.21,-0.11,0.044,-0.085,232,-0.0165396,454
22:03:17:809655,0.374045,0.0279049,0.306,-3.503,0.126,-0.116,0.027,-0.087,232,-0.0165396,465
22:03:17:814782,0.374072,0.0265771,-0.322,-4.169,0.585,-0.178,-0.009,-0.106,280,-0.0137243,477
22:03:17:819783,0.374035,0.0253404,-0.497,-5.159,0.607,-0.27,-0.023,-0.126,280,-0.0137243,488
22:03:17:824906,0.374073,0.0242132,-0.37,-7.243,0.226,-0.465,-0.014,-0.161,345,-0.00991202,500
22:03:17:829928,0.374045,0.0231777,-0.082,-9.038,-0.254,-0.631,0.01,-0.194,423,-0.00533724,511
22:03:17:835031,0.374052,0.0222481,0.077,-9.398,-0.492,-0.662,0.024,-0.212,423,-0.00533724,520
22:03:17:840036,0.374043,0.0214138,0.12,-8.385,-0.687,-0.565,0.026,-0.221,508,-0.000351906,520
22:03:17:845157,0.374065,0.0206851,-0.079,-7.022,-0.663,-0.453,0.01,-0.208,601,0.00510264,509
22:03:17:850155,0.374034,0.0200498,-0.627,-4.716,-0.339,-0.302,-0.032,-0.151,601,0.00510264,497
22:03:17:855281,0.374037,0.0195201,-0.886,-3.199,-0.014,-0.224,-0.061,-0.097,690,0.0103226,486
22:03:17:860307,0.374073,0.0190882,-0.686,-0.981,0.339,-0.119,-0.068,-0.019,690,0.0103226,474
22:03:17:865414,0.374068,0.018614,-0.194,0.402,0.377,-0.059,-0.041,0.019,765,0.0147214,463
22:03:17:870408,0.374072,0.0180444,0.57,2.167,0.193,-0.001,0.026,0.062,817,0.0177713,451
22:03:17:875533,0.374034,0.0173687,0.804,3.078,0.026,0.025,0.058,0.083,817,0.0177713,440
22:03:17:880531,0.374048,0.0165994,0.608,3.918,-0.198,0.067,0.054,0.104,842,0.0192375,428
22:03:17:885656,0.374066,0.0157263,0.218,4.027,-0.371,0.089,0.017,0.106,832,0.018651,440
22:03:17:890657,0.374043,0.0147554,-0.532,3.631,-0.708,0.094,-0.047,0.093,832,0.018651,451
22:03:17:895783,0.374065,0.0136827,-1.017,3.337,-0.878,0.09,-0.076,0.085,799,0.0167155,463
22:03:17:900784,0.374044,0.0125119,-1.414,3.586,-0.76,0.121,-0.083,0.089,749,0.013783,474
22:03:17:905911,0.374068,0.0112388,-1.071,5.088,-0.192,0.246,-0.058,0.119,749,0.013783,486
22:03:17:910908,0.374042,0.00986835,-0.462,6.599,0.177,0.382,-0.033,0.148,684,0.00997067,497
22:03:17:915908,0.374058,0.00839494,0.554,8.724,0.357,0.598,0.011,0.189,684,0.00997067,509
22:03:17:921032,0.374066,0.00682515,1.032,9.452,0.291,0.685,0.039,0.211,603,0.00521994,520
22:03:17:926032,0.374067,0.00515145,1.352,9.041,0.338,0.662,0.061,0.226,514,0,520
22:03:17:931158,0.374054,0.00338126,1.407,7.927,0.571,0.564,0.06,0.218,514,0,511
22:03:17:936157,0.37403,0.0015073,1.349,5.58,0.879,0.383,0.046,0.168,423,-0.00533724,499
22:03:17:941281,0.374034,-0.000462419,1.148,3.827,0.768,0.277,0.038,0.116,336,-0.0104399,488
22:03:17:946281,0.374066,-0.00253639,0.471,1.206,0.076,0.144,0.027,0.035,336,-0.0104399,476
22:03:17:951407,0.374032,-0.00460987,-0.177,-0.379,-0.468,0.069,0.011,-0.005,261,-0.0148387,465
22:03:17:956442,0.374074,-0.00658051,-1.13,-2.294,-0.88,-0.02,-0.036,-0.044,212,-0.0177126,453
22:03:17:961533,0.374056,-0.00845384,-1.532,-3.173,-0.758,-0.06,-0.081,-0.066,212,-0.0177126,442
22:03:17:966532,0.374073,-0.0102243,-1.468,-3.784,-0.165,-0.084,-0.121,-0.096,193,-0.018827,430
22:03:17:971660,0.374032,-0.0118968,-0.884,-3.748,0.268,-0.082,-0.096,-0.105,193,-0.018827,437
22:03:17:976657,0.374034,-0.0134668,0.566,-3.406,0.625,-0.081,0.023,-0.097,201,-0.0183578,449
22:03:17:981782,0.374075,-0.0149421,1.455,-3.32,0.612,-0.097,0.116,-0.084,233,-0.0164809,460
22:03:17:986783,0.374069,-0.0163119,1.723,-3.806,0.402,-0.155,0.166,-0.082,233,-0.0164809,472
22:03:17:991909,0.374061,-0.0175854,0.445,-5.138,0.242,-0.26,0.07,-0.11,284,-0.0134897,483
22:03:17:996907,0.374057,-0.0187549,-0.745,-6.401,0.176,-0.366,-0.029,-0.136,353,-0.00944282,495
22:03:18:2042,0.374055,-0.0198285,-1.862,-8.325,-0.027,-0.552,-0.125,-0.171,353,-0.00944282,506
22:03:18:7033,0.374055,-0.0207987,-1.809,-9.104,-0.261,-0.64,-0.12,-0.191,432,-0.00480938,514
22:03:18:12158,0.374062,-0.0216729,-0.845,-8.829,-0.541,-0.631,-0.034,-0.217,432,-0.00480938,503
22:03:18:17158,0.374032,-0.0224407,-0.091,-7.728,-0.51,-0.538,0.028,-0.222,518,0.000234604,491
22:03:18:22283,0.374053,-0.0231158,0.578,-5.385,-0.087,-0.361,0.071,-0.19,610,0.0056305,480
22:03:18:27407,0.374038,-0.0236847,0.647,-3.761,0.281,-0.261,0.058,-0.14,610,0.0056305,468
22:03:18:32408,0.374031,-0.0241582,0.375,-1.578,0.573,-0.149,0.005,-0.051,698,0.0107918,457
22:03:18:37408,0.374067,-0.0246745,0.05,-0.357,0.48,-0.096,-0.029,-0.001,774,0.0152493,445
22:03:18:42533,0.374043,-0.0252825,-0.528,1.155,0.031,-0.042,-0.059,0.043,774,0.0152493,434
22:03:18:47533,0.374051,-0.025997,-0.851,2.022,-0.313,-0.015,-0.063,0.06,824,0.0181818,422
22:03:18:52664,0.374044,-0.0268065,-0.99,3.097,-0.67,0.027,-0.048,0.081,843,0.0192962,411
22:03:18:57784,0.374067,-0.0277219,-0.81,3.535,-0.709,0.053,-0.034,0.091,843,0.0192962,404
22:03:18:62783,0.37403,-0.028729,-0.299,3.708,-0.381,0.077,-0.018,0.096,819,0.0178886,415
22:03:18:67782,0.374066,-0.0298457,0.068,3.719,0.047,0.089,-0.011,0.093,819,0.0178886,427
22:03:18:72908,0.374033,-0.0310527,0.518,4.108,0.664,0.119,-0.003,0.094,769,0.014956,438
22:03:18:77932,0.374074,-0.03237,0.729,5.174,0.792,0.191,0.008,0.112,700,0.0109091,450
22:03:18:83033,0.374043,-0.0337771,0.712,6.172,0.568,0.285,0.017,0.136,700,0.0109091,452
22:03:18:88032,0.374033,-0.0352898,0.578,7.836,0.126,0.502,0.029,0.182,616,0.0059824,441
22:03:18:93157,0.374045,-0.0369017,0.527,8.826,0.011,0.655,0.031,0.211,519,0.000293255,429
22:03:18:98158,0.374069,-0.0386168,0.545,9.548,0.218,0.772,0.021,0.236,519,0.000293255,418
22:03:18:103283,0.374066,-0.0404264,0.55,9.217,0.441,0.736,0.007,0.234,417,-0.00568915,406
22:03:18:108285,0.374074,-0.0423241,0.475,7.377,0.488,0.557,-0.007,0.2,417,-0.00568915,395
22:03:18:113411,0.374035,-0.0441559,0.383,5.455,0.223,0.413,-0.005,0.156,322,-0.011261,383
22:03:18:118409,0.374047,-0.0458849,0.164,2.188,-0.405,0.225,0.008,0.075,255,-0.0151906,372
22:03:18:123410,0.374067,-0.047521,-0.04,0.187,-0.748,0.126,0.017,0.024,255,-0.0151906,360
22:03:18:128534,0.374049,-0.0490506,-0.281,-2.079,-0.909,0.005,0.014,-0.034,239,-0.016129,349
22:03:18:133535,0.374048,-0.0504838,-0.278,-3.104,-0.786,-0.06,0,-0.062,267,-0.0144868,337
22:03:18:138659,0.374055,-0.0518344,-0.056,-4.113,-0.388,-0.121,-0.03,-0.095,267,-0.0144868,339
22:03:18:143659,0.37407,-0.0531097,0.112,-4.451,-0.076,-0.128,-0.04,-0.108,328,-0.0109091,342
22:03:18:148784,0.374053,-0.0543072,0.327,-4.502,0.254,-0.12,-0.013,-0.113,407,-0.00627566,345
22:03:18:153784,0.374047,-0.0554368,0.47,-4.585,0.275,-0.158,0.031,-0.115,407,-0.00627566,350
22:03:18:158910,0.374053,-0.0564948,0.464,-5.855,-0.008,-0.365,0.091,-0.134,496,-0.00105572,355
22:03:18:163913,0.374071,-0.0574847,-0.315,-8.933,-0.422,-0.704,0.066,-0.188,496,-0.00105572,361
22:03:18:169034,0.374057,-0.0584034,-1.241,-11.251,-0.6,-0.888,-0.005,-0.239,579,0.00381232,367
22:03:18:174043,0.374059,-0.0592582,-2.395,-13.192,-0.608,-0.949,-0.127,-0.31,511,-0.000175953,374
22:03:18:179159,0.374033,-0.0600342,-2.443,-12.828,-0.494,-0.857,-0.158,-0.329,511,-0.000175953,380
22:03:18:184160,0.374064,-0.0607567,-1.23,-10.186,-0.416,-0.642,-0.083,-0.289,448,-0.00387097,386
22:03:18:189284,0.374067,-0.0614002,0.004,-7.589,-0.54,-0.471,0.014,-0.219,412,-0.0059824,390
22:03:18:194284,0.374045,-0.0619763,1.393,-2.932,-0.672,-0.135,0.118,-0.087,412,-0.0059824,394
22:03:18:199409,0.374038,-0.0624878,1.574,0.386,-0.306,0.064,0.114,-0.004,385,-0.00756598,396
22:03:18:204438,0.374047,-0.0629349,0.731,4.271,1.068,0.026,0.013,0.101,412,-0.0059824,398
22:03:18:209537,0.374032,-0.0633104,-0.178,5.307,1.956,-0.246,-0.062,0.155,412,-0.0059824,399
22:03:18:214535,0.374031,-0.0636289,-1.166,4.905,2.063,-0.558,-0.108,0.188,429,-0.00498534,400
22:03:18:219662,0.37405,-0.0638832,-1.25,4.253,1.282,-0.452,-0.086,0.165,429,-0.00498534,401
22:03:18:224660,0.374037,-0.0640796,-0.665,3.084,-0.128,-0.074,-0.031,0.081,414,-0.0058651,402
22:03:18:229785,0.374045,-0.0642161,-0.178,1.659,-0.626,-0.018,-0.018,0.022,398,-0.00680352,403
22:03:18:234910,0.374065,-0.064302,0.188,-1.264,-0.5,-0.295,-0.029,-0.039,398,-0.00680352,404
22:03:18:239912,0.374056,-0.0643304,0.199,-3.081,0.039,-0.463,-0.02,-0.068,388,-0.00739003,405
22:03:18:244910,0.374063,-0.0643129,0.229,-3.07,0.222,-0.391,0.007,-0.071,360,-0.00903226,406
22:03:18:250037,0.374037,-0.0642408,0.355,-2.116,0.163,-0.285,0.047,-0.054,360,-0.00903226,408
22:03:18:255035,0.374067,-0.0641411,0.323,-1.569,0.151,-0.321,0.053,-0.037,342,-0.010088,409
22:03:18:260197,0.374064,-0.0639981,-0.051,-1.488,0.442,-0.398,0.038,-0.029,342,-0.010088,411
22:03:18:265167,0.374068,-0.0638265,-0.364,-1.968,0.699,-0.369,0.024,-0.046,321,-0.0113196,412
22:03:18:270293,0.374033,-0.0636178,-0.572,-3.142,0.788,-0.253,0.009,-0.094,307,-0.0121408,413
22:03:18:275461,0.374049,-0.0634033,-0.512,-3.884,0.575,-0.221,0.003,-0.122,307,-0.0121408,415
22:03:18:280412,0.374071,-0.0631788,-0.333,-4.518,0.024,-0.297,0.001,-0.137,303,-0.0123754,416
22:03:18:285411,0.374047,-0.0629349,-0.24,-4.523,-0.287,-0.37,0.004,-0.128,299,-0.01261,417
22:03:18:290536,0.37407,-0.0626991,-0.166,-3.941,-0.373,-0.399,0.011,-0.107,299,-0.01261,417
22:03:18:295540,0.374044,-0.0624588,-0.178,-3.385,-0.194,-0.382,0.008,-0.097,301,-0.0124927,418
22:03:18:300681,0.374064,-0.0622339,-0.364,-2.82,0.109,-0.405,-0.01,-0.082,302,-0.012434,418
22:03:18:305660,0.374034,-0.0620156,-0.622,-2.679,0.211,-0.459,-0.025,-0.068,302,-0.012434,419
22:03:18:310786,0.374044,-0.0618153,-1.131,-2.601,0.233,-0.536,-0.039,-0.051,305,-0.0122581,419
22:03:18:315832,0.374049,-0.0616292,-1.432,-2.662,0.202,-0.578,-0.048,-0.051,305,-0.0122581,419
22:03:18:320929,0.374052,-0.0614613,-1.612,-3.135,0.178,-0.657,-0.067,-0.07,307,-0.0121408,419
22:03:18:325913,0.374049,-0.0613074,-1.423,-3.841,0.349,-0.709,-0.086,-0.093,311,-0.0119062,420
22:03:18:331082,0.374037,-0.0611747,-1.183,-4.223,0.551,-0.697,-0.093,-0.106,311,-0.0119062,420
22:03:18:336088,0.37407,-0.0610642,-0.846,-4.684,0.707,-0.651,-0.098,-0.129,314,-0.0117302,421
22:03:18:341207,0.374052,-0.0609603,-0.745,-4.963,0.622,-0.633,-0.1,-0.145,313,-0.0117889,421
22:03:18:346182,0.37403,-0.0608706,-0.909,-5.139,0.368,-0.615,-0.099,-0.154,313,-0.0117889,422
22:03:18:351329,0.37405,-0.0607994,-1.19,-5,0.257,-0.589,-0.094,-0.145,310,-0.0119648,422
22:03:18:356308,0.374068,-0.0607349,-1.575,-4.619,0.258,-0.533,-0.084,-0.122,310,-0.0119648,423
22:03:18:361413,0.374041,-0.0606705,-1.647,-4.46,0.334,-0.501,-0.079,-0.114,304,-0.0123167,424
22:03:18:366412,0.374055,-0.0606169,-1.447,-4.535,0.455,-0.47,-0.077,-0.121,300,-0.0125513,426
22:03:18:371540,0.374071,-0.0605598,-1.202,-4.781,0.485,-0.458,-0.075,-0.135,300,-0.0125513,427
22:03:18:376581,0.374046,-0.060492,-0.864,-5.336,0.434,-0.46,-0.068,-0.156,298,-0.0126686,428
22:03:18:381661,0.374065,-0.0604204,-0.757,-5.732,0.353,-0.478,-0.06,-0.166,298,-0.0126686,430
22:03:18:386660,0.374042,-0.0603308,-0.836,-6.152,0.143,-0.526,-0.052,-0.168,298,-0.0126686,431
22:03:18:391834,0.374071,-0.060231,-0.994,-6.202,-0.071,-0.558,-0.051,-0.161,300,-0.0125513,433
22:03:18:396809,0.374058,-0.0601057,-1.205,-5.844,-0.381,-0.579,-0.057,-0.142,301,-0.0124927,434
22:03:18:401938,0.374054,-0.0599592,-1.251,-5.135,-0.404,-0.57,-0.065,-0.123,301,-0.0124927,436
22:03:18:406917,0.374053,-0.0597873,-1.195,-4.684,-0.229,-0.564,-0.07,-0.115,301,-0.0124927,438
22:03:18:411944,0.374064,-0.0595874,-1.075,-4.315,0.091,-0.571,-0.077,-0.111,301,-0.0124927,439
22:03:18:417037,0.374033,-0.0593547,-1.035,-4.278,0.224,-0.577,-0.08,-0.111,302,-0.012434,441
22:03:18:422209,0.374054,-0.0591007,-1.086,-4.349,0.288,-0.572,-0.082,-0.114,302,-0.012434,442
22:03:18:427181,0.374042,-0.0588075,-1.168,-4.397,0.294,-0.558,-0.08,-0.115,302,-0.012434,444
22:03:18:432291,0.374038,-0.0584787,-1.286,-4.481,0.293,-0.538,-0.075,-0.117,302,-0.012434,445
22:03:18:437316,0.37404,-0.0581246,-1.326,-4.566,0.3,-0.531,-0.072,-0.12,302,-0.012434,447
22:03:18:442417,0.37405,-0.0577349,-1.308,-4.674,0.348,-0.52,-0.072,-0.125,302,-0.012434,448
22:03:18:447411,0.374069,-0.0573167,-1.251,-4.679,0.386,-0.505,-0.073,-0.128,301,-0.0124927,449
22:03:18:452614,0.374049,-0.0568589,-1.148,-4.591,0.374,-0.474,-0.075,-0.13,300,-0.0125513,450
22:03:18:457537,0.374035,-0.0563765,-1.099,-4.512,0.322,-0.455,-0.074,-0.128,300,-0.0125513,450
22:03:18:462665,0.374074,-0.0558762,-1.057,-4.384,0.312,-0.44,-0.069,-0.123,302,-0.012434,451
22:03:18:467685,0.37407,-0.0553472,-1.038,-4.27,0.391,-0.435,-0.063,-0.12,302,-0.012434,451
22:03:18:472787,0.374069,-0.0548004,-1.046,-4.092,0.494,-0.43,-0.055,-0.116,307,-0.0121408,451
22:03:18:477835,0.374068,-0.0542425,-1.097,-4.048,0.424,-0.433,-0.052,-0.116,317,-0.0115543,451
22:03:18:482913,0.37407,-0.0536816,-1.194,-4.137,0.1,-0.45,-0.055,-0.123,317,-0.0115543,450
22:03:18:487940,0.374066,-0.0531314,-1.19,-4.127,-0.206,-0.467,-0.066,-0.125,329,-0.0108504,449
22:03:18:493079,0.374056,-0.0525953,-1.119,-3.852,-0.249,-0.461,-0.071,-0.112,344,-0.00997067,448
22:03:18:498064,0.37404,-0.0520882,-1.017,-3.005,-0.093,-0.416,-0.071,-0.075,344,-0.00997067,447
22:03:18:503168,0.374057,-0.0516233,-0.985,-2.331,0.026,-0.371,-0.066,-0.054,359,-0.00909091,446
22:03:18:508184,0.374064,-0.0512052,-0.919,-1.51,0.057,-0.31,-0.056,-0.047,359,-0.00909091,445
22:03:18:513297,0.374057,-0.0508408,-0.821,-1.171,0.011,-0.283,-0.05,-0.049,376,-0.00809384,444
22:03:18:518305,0.374036,-0.0505303,-0.668,-0.933,-0.011,-0.26,-0.042,-0.038,393,-0.00709677,442
22:03:18:523461,0.374044,-0.0502943,-0.64,-0.91,0.006,-0.251,-0.038,-0.025,393,-0.00709677,441
22:03:18:528413,0.374038,-0.0501193,-0.72,-1.009,-0.023,-0.234,-0.032,-0.022,410,-0.00609971,441
22:03:18:533558,0.37406,-0.050026,-0.787,-1.094,-0.075,-0.22,-0.028,-0.031,423,-0.00533724,440
22:03:18:538541,0.374067,-0.050001,-0.815,-1.131,-0.064,-0.198,-0.023,-0.039,423,-0.00533724,440
22:03:18:539359,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539404,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539436,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539460,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539482,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539504,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539526,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539548,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539571,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539611,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539638,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539660,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539682,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539705,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539727,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539750,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539772,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539794,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539816,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539838,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539875,0.374067,-0.050001,-0.815,-1.131,-0.064,0.198,-0.023,-0.039,423,-0.0026393
22:03:18:539901,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:539923,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:539945,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:539968,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:539990,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540012,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540039,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540063,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540086,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540108,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540130,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540153,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540175,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540197,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540219,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540241,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540264,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540286,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540308,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540330,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540352,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540374,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540396,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540428,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540451,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540473,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540495,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540532,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,423,-0.0026393
22:03:18:540555,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540577,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540599,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540621,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540643,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540665,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540687,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540710,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540732,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540754,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540776,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540798,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540821,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540843,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540865,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540887,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540909,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540931,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540953,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540976,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:540998,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541020,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
22:03:18:541042,0.374067,-0.050001,-0.804,-1.109,-0.027,0.191,-0.022,-0.037,434,-0.00199413
