Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
22:04:42:99289,0.374068,0.0868237,0.842,0.055,0.241,0.014,0.067,0.01,513,-5.8651e-05,140
22:04:42:104406,0.37405,0.0856903,0.864,-0.207,0.417,-0.005,0.067,0.004,513,-5.8651e-05,140
22:04:42:109528,0.374075,0.0845571,0.294,-0.61,0.321,-0.021,0.029,-0.013,513,-5.8651e-05,140
22:04:42:114534,0.374054,0.0833956,-0.11,-0.853,0.117,-0.027,-0.004,-0.023,513,-5.8651e-05,140
22:04:42:119564,0.374035,0.0822248,-0.496,-1.132,-0.281,-0.034,-0.042,-0.026,514,0,140
22:04:42:124706,0.374057,0.0810458,-0.629,-1.266,-0.495,-0.039,-0.051,-0.025,514,0,140
22:04:42:129783,0.374035,0.0798434,-0.57,-1.366,-0.568,-0.045,-0.032,-0.025,513,-5.8651e-05,140
22:04:42:134712,0.374055,0.0786406,-0.223,-1.315,-0.453,-0.045,-0.001,-0.026,513,-5.8651e-05,140
22:04:42:139836,0.374074,0.0774198,0.641,-1.011,-0.21,-0.032,0.052,-0.021,513,-5.8651e-05,140
22:04:42:144907,0.374044,0.0761754,1.066,-0.719,-0.091,-0.016,0.073,-0.017,513,-5.8651e-05,140
22:04:42:149912,0.374061,0.0749271,0.912,-0.4,0.02,0.003,0.059,-0.016,514,0,140
22:04:42:155053,0.374071,0.073668,0.345,-0.395,0.06,0.003,0.023,-0.019,514,0,140
22:04:42:160157,0.374037,0.0723827,-0.585,-0.676,-0.026,-0.015,-0.038,-0.02,514,0,140
22:04:42:165074,0.374044,0.0710921,-0.933,-0.89,-0.211,-0.032,-0.064,-0.017,514,0,140
22:04:42:170281,0.374047,0.0697877,-0.862,-0.933,-0.494,-0.041,-0.061,-0.011,513,-5.8651e-05,140
22:04:42:175312,0.374048,0.0684691,-0.51,-0.703,-0.537,-0.032,-0.035,-0.006,513,-5.8651e-05,140
22:04:42:180192,0.374046,0.0671371,0.069,-0.137,-0.37,-0.002,0.015,0.006,513,-5.8651e-05,140
22:04:42:185439,0.374038,0.0657905,0.182,0.286,-0.178,0.019,0.04,0.019,513,-5.8651e-05,140
22:04:42:190532,0.374071,0.0644381,-0.088,0.323,-0.104,0.018,0.026,0.019,513,-5.8651e-05,140
22:04:42:195540,0.374057,0.0630639,-0.675,0.046,0.001,0,-0.029,0.006,513,-5.8651e-05,140
22:04:42:200705,0.374038,0.0616758,-0.895,-0.22,0.086,-0.011,-0.064,-0.003,513,-5.8651e-05,140
22:04:42:205784,0.374056,0.060277,-0.634,-0.522,0.155,-0.012,-0.062,-0.011,513,-5.8651e-05,140
22:04:42:210784,0.37407,0.0588718,-0.064,-0.603,0.151,-0.007,-0.017,-0.01,513,-5.8651e-05,140
22:04:42:215786,0.374037,0.0574384,0.986,-0.568,0.168,-0.006,0.075,-0.006,513,-5.8651e-05,140
22:04:42:220935,0.37404,0.0560051,1.431,-0.5,0.23,-0.013,0.111,-0.006,513,-5.8651e-05,140
22:04:42:225907,0.374037,0.054554,1.255,-0.484,0.323,-0.02,0.09,-0.011,514,0,140
22:04:42:231083,0.374074,0.0530954,0.664,-0.622,0.324,-0.02,0.038,-0.016,513,-5.8651e-05,140
22:04:42:236203,0.374058,0.051616,-0.298,-1.069,0.228,-0.023,-0.036,-0.024,513,-5.8651e-05,140
22:04:42:241168,0.374038,0.0501229,-0.632,-1.408,0.127,-0.035,-0.058,-0.031,513,-5.8651e-05,140
22:04:42:246158,0.374053,0.0486254,-0.483,-1.632,-0.047,-0.058,-0.036,-0.039,513,-5.8651e-05,140
22:04:42:251287,0.374062,0.0471099,-0.1,-1.444,-0.14,-0.063,0.001,-0.035,513,-5.8651e-05,140
22:04:42:256199,0.374063,0.0455841,0.406,-0.746,-0.131,-0.042,0.055,-0.015,513,-5.8651e-05,140
22:04:42:261504,0.374058,0.0440442,0.368,-0.096,0.073,-0.007,0.057,0.003,513,-5.8651e-05,140
22:04:42:266409,0.374042,0.04249,0.036,0.016,0.203,0.006,0.022,0.005,513,-5.8651e-05,140
22:04:42:271540,0.374064,0.040927,-0.564,-0.262,0.193,0.009,-0.048,-0.007,513,-5.8651e-05,140
22:04:42:276705,0.374033,0.0393447,-0.831,-0.491,0.059,0.007,-0.079,-0.016,513,-5.8651e-05,140
22:04:42:281658,0.374037,0.0377569,-0.872,-0.543,-0.153,0.008,-0.073,-0.015,513,-5.8651e-05,140
22:04:42:286784,0.374032,0.0361548,-0.626,-0.41,-0.223,0.007,-0.04,-0.006,513,-5.8651e-05,140
22:04:42:291833,0.374063,0.0345441,0.083,-0.233,-0.218,-0.004,0.023,0.005,513,-5.8651e-05,140
22:04:42:296909,0.374037,0.0329154,0.581,-0.216,-0.166,-0.016,0.056,0.007,513,-5.8651e-05,140
22:04:42:301939,0.374047,0.0312784,0.882,-0.308,-0.075,-0.023,0.068,0,513,-5.8651e-05,140
22:04:42:307056,0.374048,0.0296283,0.682,-0.404,-0.06,-0.019,0.049,-0.004,513,-5.8651e-05,140
22:04:42:312034,0.374037,0.0279653,0.095,-0.568,-0.136,-0.012,-0.002,-0.011,513,-5.8651e-05,140
22:04:42:317063,0.374061,0.026293,-0.247,-0.682,-0.197,-0.012,-0.032,-0.014,513,-5.8651e-05,140
22:04:42:322158,0.374073,0.0246084,-0.551,-0.862,-0.205,-0.021,-0.05,-0.016,513,-5.8651e-05,140
22:04:42:327208,0.374074,0.0229109,-0.616,-0.966,-0.18,-0.031,-0.041,-0.015,513,-5.8651e-05,140
22:04:42:332329,0.374064,0.0212012,-0.403,-0.959,-0.205,-0.04,-0.007,-0.008,513,-5.8651e-05,140
22:04:42:337288,0.37404,0.0194791,-0.031,-0.765,-0.255,-0.032,0.018,-0.004,513,-5.8651e-05,140
22:04:42:342408,0.374049,0.0177481,0.556,-0.318,-0.266,0.003,0.042,-0.001,513,-5.8651e-05,140
22:04:42:347416,0.374046,0.0160044,0.628,-0.149,-0.139,0.031,0.034,-0.006,513,-5.8651e-05,140
22:04:42:352442,0.374031,0.0142498,0.346,-0.35,-0.018,0.021,0.016,-0.013,513,-5.8651e-05,140
22:04:42:357561,0.374046,0.0124851,-0.146,-0.904,0.118,-0.03,-0.013,-0.025,513,-5.8651e-05,140
22:04:42:362660,0.374048,0.010709,-0.307,-1.189,0.128,-0.066,-0.024,-0.03,513,-5.8651e-05,140
22:04:42:367678,0.374037,0.0089212,-0.31,-1.221,-0.002,-0.08,-0.022,-0.026,513,-5.8651e-05,140
22:04:42:372832,0.374056,0.00712432,-0.272,-0.981,-0.135,-0.061,-0.01,-0.014,513,-5.8651e-05,140
22:04:42:377790,0.374061,0.00531574,-0.208,-0.398,-0.214,-0.015,0.009,0.003,513,-5.8651e-05,140
22:04:42:382961,0.374053,0.00349732,-0.116,0.011,-0.113,0.008,0.018,0.01,513,-5.8651e-05,140
22:04:42:387839,0.374075,0.00166856,0.074,0.43,0.161,0.028,0.02,0.013,513,-5.8651e-05,140
22:04:42:393080,0.374037,-0.000169874,0.157,0.484,0.257,0.037,0.018,0.014,513,-5.8651e-05,140
22:04:42:398049,0.374073,-0.00201832,0.117,0.204,0.104,0.04,0.014,0.013,513,-5.8651e-05,140
22:04:42:403164,0.374046,-0.00387552,-0.024,-0.163,-0.109,0.024,0.007,0.005,513,-5.8651e-05,140
22:04:42:408091,0.374051,-0.00574217,-0.352,-0.829,-0.298,-0.03,-0.009,-0.018,514,0,140
22:04:42:413353,0.374041,-0.00761687,-0.556,-1.226,-0.251,-0.071,-0.021,-0.032,513,-5.8651e-05,140
22:04:42:418285,0.374059,-0.00950096,-0.591,-1.49,-0.028,-0.097,-0.026,-0.036,513,-5.8651e-05,140
22:04:42:423453,0.374059,-0.0113917,-0.153,-1.144,0.172,-0.06,-0.011,-0.025,513,-5.8651e-05,140
22:04:42:428337,0.374046,-0.0132899,0.257,-0.637,0.226,-0.013,0.007,-0.016,513,-5.8651e-05,140
22:04:42:433542,0.374059,-0.0151953,0.577,0.128,0.145,0.044,0.034,0,513,-5.8651e-05,140
22:04:42:438535,0.374054,-0.0171058,0.427,0.399,-0.006,0.056,0.041,0.013,513,-5.8651e-05,140
22:04:42:443681,0.374035,-0.0190205,-0.143,0.301,-0.222,0.034,0.024,0.026,513,-5.8651e-05,140
22:04:42:448593,0.374042,-0.0209406,-0.467,-0.016,-0.23,0.007,-0.001,0.019,514,0,140
22:04:42:453832,0.374032,-0.0228622,-0.561,-0.65,0.013,-0.024,-0.039,-0.009,513,-5.8651e-05,140
22:04:42:458814,0.374052,-0.0247878,-0.4,-1.065,0.202,-0.038,-0.048,-0.028,513,-5.8651e-05,140
22:04:42:463911,0.374055,-0.026713,-0.053,-1.467,0.19,-0.058,-0.022,-0.04,512,-0.000117302,140
22:04:42:468958,0.374043,-0.0286366,0.134,-1.453,-0.032,-0.07,0.012,-0.034,512,-0.000117302,140
22:04:42:473912,0.374057,-0.0305604,0.177,-0.957,-0.298,-0.069,0.052,-0.015,513,-5.8651e-05,140
22:04:42:479083,0.374055,-0.0324797,-0.002,-0.442,-0.194,-0.05,0.049,-0.002,513,-5.8651e-05,140
22:04:42:484067,0.37404,-0.034393,-0.382,0.279,0.306,-0.001,0.004,0.009,513,-5.8651e-05,140
22:04:42:489160,0.374054,-0.0363025,-0.476,0.604,0.569,0.038,-0.027,0.01,513,-5.8651e-05,140
22:04:42:494316,0.37405,-0.038203,-0.258,0.735,0.483,0.084,-0.041,0.005,513,-5.8651e-05,140
22:04:42:499320,0.374036,-0.0400919,-0.086,0.514,0.174,0.082,-0.027,0.002,513,-5.8651e-05,140
22:04:42:504411,0.374052,-0.0419678,-0.181,-0.253,-0.226,0.012,0,0,513,-5.8651e-05,140
22:04:42:509385,0.374055,-0.0438299,-0.444,-0.835,-0.249,-0.058,0.008,-0.002,513,-5.8651e-05,140
22:04:42:514535,0.374046,-0.0456742,-0.701,-1.249,0.061,-0.121,0.007,-0.008,513,-5.8651e-05,140
22:04:42:519558,0.374069,-0.0475029,-0.45,-0.835,0.4,-0.081,0.006,-0.01,513,-5.8651e-05,140
22:04:42:524708,0.374041,-0.0492975,-0.083,-0.297,0.461,-0.018,0.01,-0.006,513,-5.8651e-05,140
22:04:42:529684,0.374061,-0.0510194,0.366,0.362,0.375,0.056,0.017,0,513,-5.8651e-05,140
22:04:42:534714,0.374045,-0.0526419,0.425,0.516,0.361,0.068,0.015,0.002,514,0,140
22:04:42:539695,0.374043,-0.0541607,0.226,0.361,0.559,0.039,0.002,0,514,0,140
22:04:42:544911,0.374054,-0.0555867,0.121,0.151,0.743,0.008,0.001,-0.003,513,-5.8651e-05,140
22:04:42:549934,0.374038,-0.0569057,0.236,-0.097,0.789,-0.023,0.024,-0.008,513,-5.8651e-05,140
22:04:42:555058,0.374039,-0.0581282,0.359,-0.172,0.588,-0.028,0.046,-0.008,513,-5.8651e-05,140
22:04:42:560037,0.374059,-0.0592544,0.218,-0.198,0.138,-0.018,0.048,-0.004,513,-5.8651e-05,140
22:04:42:565207,0.374056,-0.060277,-0.106,-0.213,-0.065,-0.01,0.019,-0.003,513,-5.8651e-05,140
22:04:42:570307,0.374035,-0.0611929,-0.523,-0.259,-0.128,-0.005,-0.039,-0.004,514,0,140
22:04:42:575215,0.374031,-0.062015,-0.54,-0.25,-0.138,-0.004,-0.06,-0.003,514,0,140
22:04:42:580459,0.374058,-0.062742,-0.241,-0.049,-0.324,0.008,-0.046,0.003,514,0,140
22:04:42:585339,0.374061,-0.0633642,-0.004,0.194,-0.517,0.023,-0.018,0.01,509,-0.000293255,140
22:04:42:590339,0.37405,-0.0638832,0.218,0.499,-0.631,0.037,0.016,0.011,495,-0.00111437,140
22:04:42:595561,0.374064,-0.0643093,0.27,0.538,-0.368,0.023,0.022,0.003,495,-0.00111437,140
22:04:42:600662,0.374062,-0.0646315,0.237,0.479,-0.087,0.003,0.013,-0.001,490,-0.00140762,140
22:04:42:605693,0.374041,-0.0648489,0.168,0.483,0.16,-0.022,0,0,490,-0.00140762,140
22:04:42:610714,0.374053,-0.0649711,0.159,0.688,0.096,-0.017,0.001,0.008,490,-0.00140762,140
22:04:42:615787,0.374044,-0.0649959,0.151,1.646,-0.176,0.057,0.014,0.036,489,-0.00146628,140
22:04:42:620940,0.374063,-0.0649317,0.049,2.763,-0.225,0.143,0.016,0.063,489,-0.00146628,140
22:04:42:625917,0.37406,-0.0647887,-0.321,4.094,0.161,0.179,-0.008,0.089,487,-0.00158358,140
22:04:42:631037,0.374035,-0.0645667,-0.656,3.484,0.591,0,-0.038,0.071,485,-0.00170088,140
22:04:42:636037,0.374066,-0.0642947,-1.209,-1.251,0.879,-0.705,-0.076,-0.034,485,-0.00170088,140
22:04:42:641161,0.374074,-0.0639623,-1.611,-6.583,0.544,-1.383,-0.09,-0.146,484,-0.00175953,140
22:04:42:646163,0.374045,-0.0635787,-2.132,-15.346,-0.518,-2.363,-0.1,-0.332,484,-0.00175953,140
22:04:42:651288,0.374071,-0.0631751,-2.246,-20.301,-1.024,-2.812,-0.106,-0.447,484,-0.00175953,140
22:04:42:656287,0.374058,-0.062742,-1.97,-25.633,-0.826,-3,-0.117,-0.589,483,-0.00181818,140
22:04:42:661323,0.374045,-0.0622982,-1.671,-28.158,-0.701,-3,-0.124,-0.663,481,-0.00193548,140
22:04:42:666412,0.374032,-0.0618544,-1.403,-31.307,-3.178,-3,-0.133,-0.751,481,-0.00193548,140
22:04:42:671538,0.374064,-0.0614184,-1.293,-34.174,-10.429,-3,-0.133,-0.825,479,-0.00205279,140
22:04:42:676538,0.374044,-0.0609851,-1.16,-35.875,-16.497,-3,-0.124,-0.869,479,-0.00205279,140
22:04:42:681667,0.374069,-0.0605744,-0.932,-37.894,-23.34,-3,-0.095,-0.919,478,-0.00211144,140
22:04:42:686663,0.37404,-0.0601699,-0.933,-38.89,-25.149,-3,-0.071,-0.939,478,-0.00211144,140
22:04:42:691788,0.374051,-0.0597907,-1.265,-40.145,-24.923,-3,-0.042,-0.97,478,-0.00211144,140
22:04:42:696787,0.374058,-0.0594372,-1.536,-41.003,-24.275,-3,-0.032,-0.999,478,-0.00211144,140
22:04:42:701788,0.374054,-0.0591007,-1.589,-42.353,-23.863,-3,-0.03,-1.047,478,-0.00211144,140
22:04:42:706912,0.374047,-0.058786,-1.304,-43.159,-23.88,-3,-0.024,-1.068,478,-0.00211144,140
22:04:42:711913,0.374034,-0.0584966,-0.697,-44.02,-23.914,-3,0.012,-1.084,478,-0.00211144,140
22:04:42:717040,0.374058,-0.0582357,-0.454,-44.369,-23.906,-3,0.054,-1.091,478,-0.00211144,140
22:04:42:722038,0.37403,-0.0579853,-0.529,-44.691,-23.97,-3,0.119,-1.1,478,-0.00211144,140
22:04:42:727163,0.374042,-0.0577671,-0.744,-44.781,-24.067,-3,0.146,-1.099,478,-0.00211144,140
22:04:42:732165,0.374051,-0.0575672,-0.96,-44.576,-24.175,-3,0.149,-1.086,478,-0.00211144,140
22:04:42:737447,0.374051,-0.0573847,-0.88,-43.801,-24.142,-3,0.118,-1.076,478,-0.00211144,140
22:04:42:742415,0.374047,-0.05722,-0.732,-43.028,-24.07,-3,0.092,-1.075,478,-0.00211144,140
22:04:42:747428,0.37404,-0.0570737,-0.608,-42.207,-24.022,-3,0.069,-1.074,478,-0.00211144,140
22:04:42:752538,0.374074,-0.0569449,-0.609,-41.222,-24.068,-3,0.051,-1.063,478,-0.00211144,140
22:04:42:757539,0.37406,-0.0568197,-0.849,-40.796,-24.196,-3,0.049,-1.041,478,-0.00211144,140
22:04:42:762663,0.374042,-0.056709,-1.049,-40.793,-24.252,-3,0.052,-1.029,478,-0.00211144,140
22:04:42:767666,0.374069,-0.0566128,-1.24,-40.972,-24.266,-3,0.051,-1.024,478,-0.00211144,140
22:04:42:772788,0.374048,-0.0565125,-1.265,-41.068,-24.27,-3,0.044,-1.03,478,-0.00211144,140
22:04:42:777789,0.37407,-0.0564266,-1.24,-41.071,-24.299,-3,0.023,-1.046,478,-0.00211144,140
22:04:42:782931,0.374047,-0.0563337,-1.255,-41.02,-24.303,-3,0.007,-1.053,478,-0.00211144,140
22:04:42:788041,0.374071,-0.0562481,-1.359,-41.035,-24.25,-3,-0.009,-1.051,478,-0.00211144,140
22:04:42:793038,0.374049,-0.0561515,-1.436,-41.171,-24.217,-3,-0.012,-1.047,478,-0.00211144,140
22:04:42:798040,0.374072,-0.0560583,-1.482,-41.489,-24.258,-3,-0.007,-1.047,478,-0.00211144,140
22:04:42:803164,0.374053,-0.0559512,-1.477,-41.642,-24.325,-3,-0.002,-1.052,478,-0.00211144,140
22:04:42:808163,0.374037,-0.0558372,-1.51,-41.542,-24.373,-3,-0.003,-1.057,478,-0.00211144,140
22:04:42:813293,0.374068,-0.055719,-1.578,-41.191,-24.342,-3,-0.012,-1.052,478,-0.00211144,140
22:04:42:818288,0.374055,-0.0555794,-1.678,-40.312,-24.266,-3,-0.035,-1.038,478,-0.00211144,140
22:04:42:823418,0.374049,-0.0554258,-1.694,-39.271,-24.251,-3,-0.06,-1.022,478,-0.00211144,140
22:04:42:828414,0.374045,-0.0552617,-1.684,-38.651,-24.284,-3,-0.074,-1.014,478,-0.00211144,140
22:04:42:833429,0.374045,-0.0550756,-1.732,-37.992,-24.365,-3,-0.09,-1.001,479,-0.00205279,140
22:04:42:838540,0.374049,-0.0548754,-1.83,-37.732,-24.41,-3,-0.099,-0.993,480,-0.00199413,140
22:04:42:843668,0.374057,-0.0546572,-2.033,-37.489,-24.44,-3,-0.114,-0.98,480,-0.00199413,140
22:04:42:848664,0.374071,-0.0544178,-2.162,-37.338,-24.453,-3,-0.125,-0.974,480,-0.00199413,140
22:04:42:853790,0.374044,-0.0541535,-2.279,-37.048,-24.52,-3,-0.142,-0.972,481,-0.00193548,140
22:04:42:858789,0.374067,-0.0538745,-2.293,-36.816,-24.603,-3,-0.154,-0.974,481,-0.00193548,140
22:04:42:863914,0.374049,-0.0535708,-2.283,-36.448,-24.734,-3,-0.171,-0.974,481,-0.00193548,140
22:04:42:868916,0.374036,-0.0532532,-2.317,-36.201,-24.806,-3,-0.181,-0.969,481,-0.00193548,140
22:04:42:874040,0.374069,-0.0529238,-2.478,-35.793,-24.894,-3,-0.197,-0.958,482,-0.00187683,140
22:04:42:879039,0.374063,-0.0525741,-2.625,-35.453,-24.925,-3,-0.21,-0.952,482,-0.00187683,140
22:04:42:884040,0.374056,-0.0522168,-2.8,-34.764,-24.868,-3,-0.234,-0.948,482,-0.00187683,140
22:04:42:889166,0.374048,-0.0518557,-2.844,-34.166,-24.778,-3,-0.255,-0.942,483,-0.00181818,140
22:04:42:894290,0.37404,-0.0514985,-2.776,-33.079,-24.723,-3,-0.289,-0.919,484,-0.00175953,140
22:04:42:899293,0.374076,-0.0511586,-2.655,-32.253,-24.762,-3,-0.306,-0.896,484,-0.00175953,140
22:04:42:904415,0.374058,-0.0508335,-2.418,-30.911,-24.604,-3,-0.313,-0.86,485,-0.00170088,140
22:04:42:909428,0.374032,-0.0505446,-2.205,-29.528,-23.619,-3,-0.295,-0.837,485,-0.00170088,140
22:04:42:914415,0.374042,-0.0503088,-2.1,-28.63,-22.445,-3,-0.274,-0.828,486,-0.00164223,140
22:04:42:919540,0.374037,-0.0501302,-1.992,-27.319,-20.243,-3,-0.243,-0.804,487,-0.00158358,140
22:04:42:924665,0.374059,-0.0500296,-1.945,-26.402,-18.545,-3,-0.229,-0.768,487,-0.00158358,140
22:04:42:929665,0.374067,-0.050001,-1.846,-24.818,-15.291,-3,-0.222,-0.696,490,-0.00140762,140
22:04:42:930478,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930515,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930541,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930564,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930587,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930610,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930633,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930674,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930719,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930751,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930775,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930797,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930820,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930843,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930866,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930889,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930911,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930934,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930957,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:930980,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931002,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931025,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931048,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931070,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931093,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931116,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931139,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931161,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931184,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931207,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931230,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931253,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931275,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931298,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931320,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931343,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931366,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931403,0.374067,-0.050001,-1.846,-24.818,-15.291,3,-0.222,-0.696,490,0.00129032
22:04:42:931429,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931452,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931475,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931498,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931521,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931544,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931581,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931627,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931652,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931675,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931698,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931722,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931745,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931768,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931791,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931813,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931836,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931859,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931882,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931905,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931928,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931951,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931973,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:931996,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932019,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932042,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932065,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932088,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932111,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932134,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932156,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932179,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932202,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932225,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932248,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
22:04:42:932271,0.374067,-0.050001,-1.779,-24.219,-13.962,3,-0.222,-0.676,490,0.00129032
