Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
22:05:49:65470,0.374038,0.0616758,-0.6,3.442,-0.23,0.411,-0.078,0.079,514,0,300
22:05:49:70671,0.374056,0.060277,-0.137,3.264,-0.196,0.411,-0.063,0.072,513,-5.8651e-05,300
22:05:49:75632,0.37407,0.0588718,0.519,3.335,-0.071,0.41,-0.002,0.075,513,-5.8651e-05,300
22:05:49:80624,0.374037,0.0574384,1.523,3.593,0.316,0.407,0.102,0.084,513,-5.8651e-05,300
22:05:49:85751,0.37404,0.0560051,1.847,3.688,0.566,0.406,0.137,0.086,513,-5.8651e-05,300
22:05:49:90727,0.374037,0.054554,1.516,3.485,0.67,0.404,0.101,0.078,514,0,300
22:05:49:95846,0.374074,0.0530954,0.895,3.129,0.559,0.397,0.039,0.067,514,0,300
22:05:49:100870,0.374058,0.051616,-0.033,2.521,0.331,0.378,-0.044,0.052,514,0,300
22:05:49:105970,0.374038,0.0501229,-0.338,2.266,0.234,0.366,-0.063,0.047,514,0,300
22:05:49:111099,0.374053,0.0486254,-0.145,2.324,0.174,0.36,-0.028,0.05,514,0,300
22:05:49:116103,0.374062,0.0471099,0.28,2.643,0.132,0.364,0.019,0.06,514,0,300
22:05:49:121219,0.374063,0.0455841,0.845,3.286,-0.006,0.38,0.077,0.077,514,0,300
22:05:49:126175,0.374058,0.0440442,0.899,3.621,-0.125,0.393,0.08,0.084,514,0,300
22:05:49:131219,0.374042,0.04249,0.436,3.757,-0.196,0.409,0.026,0.083,514,0,300
22:05:49:136345,0.374064,0.040927,-0.027,3.633,-0.102,0.414,-0.024,0.077,514,0,300
22:05:49:141273,0.374033,0.0393447,-0.539,3.38,0.15,0.414,-0.073,0.07,514,0,300
22:05:49:146398,0.374037,0.0377569,-0.615,3.301,0.214,0.414,-0.072,0.071,514,0,300
22:05:49:151516,0.374032,0.0361548,-0.243,3.365,-0.044,0.413,-0.028,0.081,514,0,300
22:05:49:156661,0.374063,0.0345441,0.596,3.54,-0.489,0.41,0.037,0.092,514,0,300
22:05:49:161720,0.374037,0.0329154,1.154,3.645,-0.628,0.408,0.072,0.096,514,0,300
22:05:49:166758,0.374047,0.0312784,1.459,3.668,-0.463,0.404,0.085,0.093,514,0,300
22:05:49:171877,0.374048,0.0296283,1.199,3.54,-0.261,0.401,0.061,0.084,514,0,300
22:05:49:176848,0.374037,0.0279653,0.451,3.171,-0.163,0.391,-0.002,0.068,515,5.8651e-05,300
22:05:49:182041,0.374061,0.026293,0.014,2.914,-0.268,0.383,-0.038,0.059,515,5.8651e-05,300
22:05:49:186970,0.374073,0.0246084,-0.274,2.717,-0.431,0.376,-0.052,0.059,515,5.8651e-05,300
22:05:49:192095,0.374074,0.0229109,-0.218,2.779,-0.403,0.377,-0.033,0.067,513,-5.8651e-05,300
22:05:49:197245,0.374064,0.0212012,0.154,3.142,-0.184,0.387,0.015,0.084,513,-5.8651e-05,300
22:05:49:202220,0.37404,0.0194791,0.496,3.457,-0.061,0.399,0.044,0.09,512,-0.000117302,300
22:05:49:207267,0.374049,0.0177481,0.846,3.731,-0.082,0.42,0.056,0.085,513,-5.8651e-05,300
22:05:49:212390,0.374046,0.0160044,0.829,3.65,-0.188,0.429,0.044,0.075,513,-5.8651e-05,300
22:05:49:217345,0.374031,0.0142498,0.509,3.217,-0.26,0.422,0.015,0.059,514,0,300
22:05:49:222498,0.374046,0.0124851,0.298,2.914,-0.178,0.405,0,0.053,516,0.000117302,300
22:05:49:227521,0.374048,0.010709,0.2,2.705,0.047,0.373,-0.012,0.053,516,0.000117302,300
22:05:49:232596,0.374037,0.0089212,0.226,2.755,0.162,0.359,-0.011,0.058,516,0.000117302,300
22:05:49:237768,0.374056,0.00712432,0.221,3.027,0.201,0.358,0.003,0.069,516,0.000117302,300
22:05:49:242728,0.374061,0.00531574,0.19,3.433,0.144,0.381,0.024,0.079,515,5.8651e-05,300
22:05:49:247723,0.374053,0.00349732,0.247,3.708,0.112,0.403,0.033,0.084,513,-5.8651e-05,300
22:05:49:252869,0.374075,0.00166856,0.439,3.952,0.107,0.429,0.03,0.09,513,-5.8651e-05,300
22:05:49:257972,0.374037,-0.000169874,0.542,3.928,0.098,0.436,0.02,0.093,513,-5.8651e-05,300
22:05:49:263022,0.374073,-0.00201832,0.529,3.681,-0.046,0.431,0.005,0.092,514,0,300
22:05:49:268116,0.374046,-0.00387552,0.402,3.475,-0.259,0.421,0.001,0.085,514,0,300
22:05:49:273095,0.374051,-0.00574217,0.112,3.169,-0.587,0.401,-0.001,0.071,516,0.000117302,300
22:05:49:278268,0.374041,-0.00761687,-0.048,2.953,-0.646,0.384,-0.003,0.064,516,0.000117302,300
22:05:49:283222,0.374059,-0.00950096,-0.019,2.729,-0.37,0.363,-0.007,0.062,516,0.000117302,300
22:05:49:288223,0.374059,-0.0113917,0.234,2.794,-0.068,0.362,-0.003,0.063,515,5.8651e-05,300
22:05:49:293368,0.374046,-0.0132899,0.734,3.261,0.185,0.384,0.015,0.068,515,5.8651e-05,300
22:05:49:298471,0.374059,-0.0151953,0.885,3.63,0.1,0.405,0.031,0.074,513,-5.8651e-05,300
22:05:49:303472,0.374054,-0.0171058,0.613,3.879,-0.261,0.426,0.041,0.09,514,0,300
22:05:49:308517,0.374035,-0.0190205,0.26,3.787,-0.458,0.43,0.034,0.099,514,0,300
22:05:49:313597,0.374042,-0.0209406,-0.003,3.447,-0.457,0.424,0.009,0.094,514,0,300
22:05:49:318760,0.374032,-0.0228622,0.277,3.089,-0.155,0.405,-0.013,0.07,516,0.000117302,300
22:05:49:323767,0.374052,-0.0247878,0.567,2.897,0.047,0.387,-0.019,0.057,516,0.000117302,300
22:05:49:328724,0.374055,-0.026713,0.764,2.764,0.092,0.366,-0.005,0.057,516,0.000117302,300
22:05:49:333870,0.374043,-0.0286366,0.687,2.836,-0.088,0.362,0.018,0.066,516,0.000117302,300
22:05:49:338972,0.374057,-0.0305604,0.367,3.192,-0.424,0.371,0.048,0.08,515,5.8651e-05,300
22:05:49:343972,0.374055,-0.0324797,0.083,3.522,-0.463,0.384,0.045,0.086,515,5.8651e-05,300
22:05:49:349116,0.37404,-0.034393,-0.284,3.944,-0.097,0.41,0.004,0.088,515,5.8651e-05,300
22:05:49:354095,0.374054,-0.0363025,-0.332,4.046,0.256,0.426,-0.027,0.086,515,5.8651e-05,300
22:05:49:359226,0.37405,-0.038203,0.015,3.821,0.475,0.441,-0.042,0.08,516,0.000117302,300
22:05:49:364241,0.374036,-0.0400919,0.38,3.501,0.29,0.437,-0.021,0.078,516,0.000117302,300
22:05:49:369375,0.374052,-0.0419678,0.684,3.116,-0.211,0.408,0.029,0.078,516,0.000117302,300
22:05:49:374346,0.374055,-0.0438299,0.584,3.091,-0.404,0.384,0.052,0.081,516,0.000117302,300
22:05:49:379276,0.374046,-0.0456742,0.138,3.388,-0.202,0.367,0.046,0.083,516,0.000117302,300
22:05:49:384518,0.374069,-0.0475029,-0.147,3.665,0.161,0.374,0.021,0.084,516,0.000117302,300
22:05:49:389643,0.374041,-0.0492975,-0.308,3.963,0.602,0.4,-0.021,0.085,516,0.000117302,300
22:05:49:394628,0.374061,-0.0510194,-0.118,4.019,0.55,0.423,-0.032,0.085,516,0.000117302,300
22:05:49:399728,0.374045,-0.0526419,0.181,3.931,0.293,0.428,-0.015,0.083,516,0.000117302,300
22:05:49:404758,0.374043,-0.0541607,0.864,3.692,-0.053,0.422,0.037,0.078,516,0.000117302,300
22:05:49:409847,0.374054,-0.0555867,1.363,3.534,-0.1,0.416,0.073,0.073,517,0.000175953,300
22:05:49:414876,0.374038,-0.0569057,1.723,3.401,0.043,0.41,0.094,0.069,517,0.000175953,300
22:05:49:419998,0.374039,-0.0581282,1.472,3.397,0.114,0.407,0.077,0.07,517,0.000175953,300
22:05:49:425000,0.374059,-0.0592544,0.483,3.498,0.02,0.404,0.021,0.081,517,0.000175953,300
22:05:49:430174,0.374056,-0.060277,-0.215,3.612,-0.111,0.402,-0.017,0.091,518,0.000234604,300
22:05:49:435097,0.374035,-0.0611929,-0.714,3.782,-0.218,0.408,-0.053,0.099,518,0.000234604,300
22:05:49:440221,0.374031,-0.062015,-0.59,3.865,-0.222,0.415,-0.057,0.098,519,0.000293255,300
22:05:49:445152,0.374058,-0.062742,0.014,3.98,-0.292,0.427,-0.035,0.091,519,0.000293255,300
22:05:49:450347,0.374061,-0.0633642,0.475,4.072,-0.438,0.434,-0.006,0.087,523,0.000527859,300
22:05:49:455347,0.37405,-0.0638832,0.965,4.164,-0.664,0.437,0.045,0.083,500,-0.000821114,300
22:05:49:460519,0.374064,-0.0643093,1.062,4.156,-0.675,0.432,0.065,0.08,500,-0.000821114,300
22:05:49:465471,0.374062,-0.0646315,0.85,4.141,-0.418,0.412,0.055,0.078,461,-0.0031085,300
22:05:49:470673,0.374041,-0.0648489,0.405,4.385,-0.097,0.4,0.009,0.084,449,-0.00381232,300
22:05:49:475654,0.374053,-0.0649711,0.128,4.787,-0.002,0.421,-0.017,0.093,449,-0.00381232,300
22:05:49:480733,0.374044,-0.0649959,-0.139,5.708,0.016,0.493,-0.026,0.112,426,-0.00516129,300
22:05:49:485868,0.374063,-0.0649317,-0.226,6.346,0.084,0.515,-0.018,0.128,426,-0.00516129,300
22:05:49:490851,0.37406,-0.0647887,-0.247,6.806,0.341,0.418,-0.01,0.153,414,-0.0058651,300
22:05:49:495849,0.374035,-0.0645667,-0.216,6.613,0.493,0.304,-0.013,0.161,403,-0.00651026,300
22:05:49:500993,0.374066,-0.0642947,-0.177,5.817,0.415,0.219,-0.022,0.149,403,-0.00651026,300
22:05:49:506098,0.374074,-0.0639623,-0.14,5.136,0.143,0.232,-0.02,0.125,394,-0.00703812,300
22:05:49:511097,0.374045,-0.0635787,0.107,3.807,-0.26,0.195,-0.004,0.077,391,-0.00721408,300
22:05:49:516269,0.374071,-0.0631751,0.416,2.674,-0.274,0.072,0.008,0.048,391,-0.00721408,300
22:05:49:521224,0.374058,-0.062742,0.73,0.986,0.114,-0.14,0.017,0.015,385,-0.00756598,300
22:05:49:526174,0.374045,-0.0622982,0.606,0.083,0.357,-0.222,0.011,0,384,-0.00762463,300
22:05:49:531347,0.374032,-0.0618544,0.045,-1.063,0.285,-0.296,-0.012,-0.023,384,-0.00762463,300
22:05:49:536394,0.374064,-0.0614184,-0.279,-1.822,0.087,-0.366,-0.029,-0.043,380,-0.00785924,300
22:05:49:541519,0.374044,-0.0609851,-0.417,-2.872,0.084,-0.483,-0.04,-0.078,380,-0.00785924,300
22:05:49:546404,0.374069,-0.0605744,-0.36,-3.497,0.289,-0.542,-0.037,-0.097,380,-0.00785924,300
22:05:49:551616,0.37404,-0.0601699,-0.313,-4.53,0.488,-0.622,-0.028,-0.114,379,-0.00791789,300
22:05:49:556527,0.374051,-0.0597907,-0.392,-5.29,0.459,-0.685,-0.024,-0.123,379,-0.00791789,300
22:05:49:561723,0.374058,-0.0594372,-0.695,-6.239,0.434,-0.768,-0.022,-0.146,380,-0.00785924,300
22:05:49:566871,0.374054,-0.0591007,-1.021,-6.85,0.577,-0.82,-0.031,-0.17,381,-0.00780059,300
22:05:49:571895,0.374047,-0.058786,-1.073,-7.18,0.665,-0.852,-0.045,-0.178,381,-0.00780059,300
22:05:49:576973,0.374034,-0.0584966,-0.828,-7.579,0.736,-0.896,-0.072,-0.182,381,-0.00780059,300
22:05:49:582030,0.374058,-0.0582357,-0.603,-7.728,0.802,-0.915,-0.085,-0.189,383,-0.00768328,300
22:05:49:587099,0.37403,-0.0579853,-0.544,-7.871,0.896,-0.938,-0.096,-0.202,383,-0.00768328,300
22:05:49:592098,0.374042,-0.0577671,-0.776,-7.993,0.852,-0.957,-0.096,-0.205,384,-0.00762463,300
22:05:49:597269,0.374051,-0.0575672,-1.308,-8.136,0.597,-0.967,-0.091,-0.195,384,-0.00762463,300
22:05:49:602224,0.374051,-0.0573847,-1.545,-8.115,0.42,-0.948,-0.088,-0.187,384,-0.00762463,300
22:05:49:607349,0.374047,-0.05722,-1.487,-7.945,0.36,-0.897,-0.089,-0.184,385,-0.00756598,300
22:05:49:612276,0.37404,-0.0570737,-1.249,-7.83,0.465,-0.865,-0.093,-0.19,385,-0.00756598,300
22:05:49:617520,0.374074,-0.0569449,-0.945,-7.719,0.664,-0.834,-0.103,-0.202,385,-0.00756598,300
22:05:49:622474,0.37406,-0.0568197,-0.921,-7.66,0.727,-0.822,-0.109,-0.205,386,-0.00750733,300
22:05:49:627626,0.374042,-0.056709,-1.141,-7.551,0.674,-0.81,-0.114,-0.199,386,-0.00750733,300
22:05:49:632631,0.374069,-0.0566128,-1.45,-7.446,0.501,-0.802,-0.115,-0.187,387,-0.00744868,300
22:05:49:637775,0.374048,-0.0565125,-1.577,-7.402,0.358,-0.797,-0.114,-0.183,387,-0.00744868,300
22:05:49:642685,0.37407,-0.0564266,-1.571,-7.355,0.202,-0.788,-0.116,-0.186,388,-0.00739003,300
22:05:49:647870,0.374047,-0.0563337,-1.477,-7.305,0.206,-0.781,-0.12,-0.187,389,-0.00733138,300
22:05:49:652972,0.374071,-0.0562481,-1.361,-7.176,0.376,-0.771,-0.13,-0.18,389,-0.00733138,300
22:05:49:657979,0.374049,-0.0561515,-1.355,-7.075,0.488,-0.765,-0.137,-0.173,391,-0.00721408,300
22:05:49:663157,0.374072,-0.0560583,-1.433,-6.944,0.424,-0.758,-0.142,-0.17,391,-0.00721408,300
22:05:49:668094,0.374053,-0.0559512,-1.505,-6.866,0.21,-0.752,-0.143,-0.174,391,-0.00721408,300
22:05:49:673238,0.374037,-0.0558372,-1.593,-6.724,-0.136,-0.738,-0.145,-0.176,392,-0.00715543,300
22:05:49:678196,0.374068,-0.055719,-1.621,-6.615,-0.222,-0.725,-0.148,-0.174,393,-0.00709677,300
22:05:49:683350,0.374055,-0.0555794,-1.612,-6.481,-0.06,-0.706,-0.152,-0.172,393,-0.00709677,300
22:05:49:688350,0.374049,-0.0554258,-1.597,-6.434,0.141,-0.694,-0.155,-0.173,395,-0.00697947,300
22:05:49:693350,0.374045,-0.0552617,-1.619,-6.413,0.337,-0.68,-0.156,-0.176,395,-0.00697947,300
22:05:49:698474,0.374045,-0.0550756,-1.672,-6.402,0.313,-0.674,-0.157,-0.176,397,-0.00686217,300
22:05:49:703634,0.374049,-0.0548754,-1.764,-6.334,0.102,-0.665,-0.159,-0.169,399,-0.00674487,300
22:05:49:708679,0.374057,-0.0546572,-1.789,-6.163,-0.074,-0.654,-0.161,-0.157,399,-0.00674487,300
22:05:49:713724,0.374071,-0.0544178,-1.739,-6.002,-0.071,-0.645,-0.16,-0.15,400,-0.00668622,300
22:05:49:718763,0.374044,-0.0541535,-1.577,-5.762,0.063,-0.63,-0.152,-0.148,403,-0.00651026,300
22:05:49:723770,0.374067,-0.0538745,-1.45,-5.646,0.139,-0.618,-0.144,-0.151,403,-0.00651026,300
22:05:49:728878,0.374049,-0.0535708,-1.323,-5.544,0.137,-0.6,-0.131,-0.153,406,-0.00633431,300
22:05:49:733849,0.374036,-0.0532532,-1.328,-5.481,0.103,-0.588,-0.127,-0.149,406,-0.00633431,300
22:05:49:739020,0.374069,-0.0529238,-1.475,-5.331,0.131,-0.568,-0.132,-0.144,410,-0.00609971,300
22:05:49:743875,0.374063,-0.0525741,-1.61,-5.193,0.211,-0.554,-0.14,-0.145,414,-0.0058651,300
22:05:49:749103,0.374056,-0.0522168,-1.734,-4.971,0.302,-0.532,-0.153,-0.152,414,-0.0058651,300
22:05:49:754224,0.374048,-0.0518557,-1.716,-4.817,0.277,-0.519,-0.158,-0.151,418,-0.0056305,300
22:05:49:759271,0.37404,-0.0514985,-1.539,-4.536,0.161,-0.497,-0.153,-0.135,423,-0.00533724,300
22:05:49:764154,0.374076,-0.0511586,-1.356,-4.304,0.124,-0.479,-0.143,-0.117,423,-0.00533724,300
22:05:49:769350,0.374058,-0.0508335,-1.055,-3.95,0.204,-0.45,-0.12,-0.098,428,-0.00504399,300
22:05:49:774349,0.374032,-0.0505446,-0.881,-3.764,0.293,-0.431,-0.104,-0.099,435,-0.00463343,300
22:05:49:779479,0.374042,-0.0503088,-0.746,-3.572,0.376,-0.406,-0.084,-0.117,435,-0.00463343,300
22:05:49:784521,0.374037,-0.0501302,-0.77,-3.439,0.424,-0.392,-0.074,-0.125,442,-0.00422287,300
22:05:49:789623,0.374059,-0.0500296,-0.931,-3.099,0.586,-0.368,-0.061,-0.102,442,-0.00422287,300
22:05:49:794629,0.374067,-0.050001,-1.049,-2.587,0.751,-0.333,-0.05,-0.049,450,-0.00375367,300
22:05:49:795414,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795457,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795489,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795514,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795537,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795560,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795583,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795632,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795657,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795680,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795702,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795725,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795748,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795783,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795821,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795845,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795888,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795932,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795962,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:795985,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796007,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796029,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796052,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796074,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796096,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796119,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796141,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796163,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796186,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796208,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796231,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796253,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796276,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796298,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796321,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796343,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796365,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796387,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796410,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796432,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796454,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796477,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796499,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796522,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796544,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796566,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796588,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796611,0.374067,-0.050001,-1.049,-2.587,0.751,0.333,-0.05,-0.049,450,-0.00105572
22:05:49:796633,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796656,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796678,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796700,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796722,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796744,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796776,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796800,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796822,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796844,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796867,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796889,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796919,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796942,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796965,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:796987,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797011,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797033,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797055,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797078,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797100,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797122,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797144,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797167,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797189,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797211,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797233,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797255,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797278,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797300,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797322,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797344,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797366,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797388,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797410,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797433,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797455,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797477,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797499,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797522,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797544,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797566,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797616,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797645,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797668,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797691,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797714,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797737,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797760,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
22:05:49:797794,0.374067,-0.050001,-1.038,-2.408,0.759,0.318,-0.047,-0.036,450,-0.00105572
