Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
01:49:56:620383,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620401,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620421,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620432,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620442,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620461,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620471,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620481,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620491,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620500,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620520,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620529,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620539,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620549,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620559,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620569,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620578,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620588,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620598,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
01:49:56:620608,0.374051,-0.0400016,0.403,3.704,0.086,-0.213,0.009,0.068,572,0.00609971
