Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
14:43:38:353218,-14992,4502,3355,-3485,524,-1249,1599,0,-33,6
14:43:38:360981,-14990,4504,3359,-3488,533,-1250,1589,-7,-25,8
14:43:38:361774,-14990,4504,3359,-3488,533,-1250,1589,-7,-25,8
14:43:38:367847,-14990,4504,3359,-3488,533,-1250,1589,-7,-25,8
14:43:38:375289,-14988,4508,3361,-3491,530,-1253,1595,-15,-18,11
14:43:38:382797,-14988,4508,3361,-3491,530,-1253,1595,-15,-18,11
14:43:38:391037,-14988,4508,3361,-3491,530,-1253,1595,-15,-18,11
14:43:38:391844,-14988,4508,3361,-3491,531,-1252,1601,-8,-12,12
14:43:38:397801,-14988,4508,3361,-3491,531,-1252,1601,-8,-12,12
14:43:38:413465,-14988,4508,3361,-3491,531,-1252,1601,-8,-12,12
14:43:38:414269,-14988,4509,3361,-3491,530,-1257,1620,3,-13,15
14:43:38:420251,-14988,4509,3361,-3491,530,-1257,1620,3,-13,15
14:43:38:427748,-14988,4509,3361,-3491,530,-1257,1620,3,-13,15
14:43:38:435323,-14987,4510,3361,-3495,518,-1255,1606,1,-18,11
14:43:38:442770,-14987,4510,3361,-3495,518,-1255,1606,1,-18,11
14:43:38:451003,-14987,4510,3361,-3495,518,-1255,1606,1,-18,11
14:43:38:451812,-14986,4510,3362,-3498,518,-1263,1631,0,-25,4
14:43:38:457794,-14986,4510,3362,-3498,518,-1263,1631,0,-25,4
14:43:38:473507,-14986,4510,3362,-3498,518,-1263,1631,0,-25,4
14:43:38:474358,-14985,4508,3365,-3500,513,-1261,1624,9,-34,-4
14:43:38:488430,-14985,4508,3365,-3500,513,-1261,1624,9,-34,-4
14:43:38:489237,-14985,4508,3365,-3500,513,-1261,1624,9,-34,-4
14:43:38:495372,-14984,4506,3369,-3503,514,-1263,1614,14,-42,-9
14:43:38:502784,-14984,4506,3369,-3503,514,-1263,1614,14,-42,-9
14:43:38:510983,-14984,4506,3369,-3503,514,-1263,1614,14,-42,-9
14:43:38:511787,-14984,4502,3375,-3504,523,-1259,1609,15,-50,-15
14:43:38:517780,-14984,4502,3375,-3504,523,-1259,1609,15,-50,-15
14:43:38:533497,-14984,4502,3375,-3504,523,-1259,1609,15,-50,-15
14:43:38:534319,-14982,4500,3383,-3506,524,-1265,1595,16,-55,-15
14:43:38:540275,-14982,4500,3383,-3506,524,-1265,1595,16,-55,-15
14:43:38:547766,-14982,4500,3383,-3506,524,-1265,1595,16,-55,-15
14:43:38:555338,-14981,4496,3391,-3507,535,-1269,1601,24,-55,-17
14:43:38:562792,-14981,4496,3391,-3507,535,-1269,1601,24,-55,-17
14:43:38:570985,-14981,4496,3391,-3507,535,-1269,1601,24,-55,-17
14:43:38:571833,-14981,4489,3399,-3509,542,-1258,1589,39,-53,-15
14:43:38:577779,-14981,4489,3399,-3509,542,-1258,1589,39,-53,-15
14:43:38:593496,-14981,4489,3399,-3509,542,-1258,1589,39,-53,-15
14:43:38:594306,-14981,4481,3406,-3511,550,-1247,1587,41,-49,-13
14:43:38:600276,-14981,4481,3406,-3511,550,-1247,1587,41,-49,-13
14:43:38:607788,-14981,4481,3406,-3511,550,-1247,1587,41,-49,-13
14:43:38:623469,-14982,4474,3412,-3513,548,-1242,1600,39,-46,-8
14:43:38:624299,-14982,4474,3412,-3513,548,-1242,1600,39,-46,-8
14:43:38:631002,-14982,4474,3412,-3513,548,-1242,1600,39,-46,-8
14:43:38:631804,-14982,4468,3416,-3516,543,-1229,1584,32,-36,-2
14:43:38:637791,-14982,4468,3416,-3516,543,-1229,1584,32,-36,-2
14:43:38:653486,-14982,4468,3416,-3516,543,-1229,1584,32,-36,-2
14:43:38:654307,-14981,4466,3420,-3520,535,-1247,1600,11,-35,1
14:43:38:660305,-14981,4466,3420,-3520,535,-1247,1600,11,-35,1
14:43:38:667785,-14981,4466,3420,-3520,535,-1247,1600,11,-35,1
14:43:38:675383,-14979,4466,3424,-3522,542,-1272,1597,16,-30,-4
14:43:38:682789,-14979,4466,3424,-3522,542,-1272,1597,16,-30,-4
14:43:38:691035,-14979,4466,3424,-3522,542,-1272,1597,16,-30,-4
14:43:38:691805,-14980,4460,3426,-3524,548,-1260,1605,41,-24,-8
14:43:38:697816,-14980,4460,3426,-3524,548,-1260,1605,41,-24,-8
14:43:38:713478,-14980,4460,3426,-3524,548,-1260,1605,41,-24,-8
14:43:38:714291,-14981,4453,3427,-3527,536,-1249,1605,46,-25,-5
14:43:38:720277,-14981,4453,3427,-3527,536,-1249,1605,46,-25,-5
14:43:38:727782,-14981,4453,3427,-3527,536,-1249,1605,46,-25,-5
14:43:38:735393,-14982,4447,3429,-3529,541,-1240,1609,30,-28,-7
14:43:38:742805,-14982,4447,3429,-3529,541,-1240,1609,30,-28,-7
14:43:38:750969,-14982,4447,3429,-3529,541,-1240,1609,30,-28,-7
14:43:38:751786,-14981,4446,3432,-3530,538,-1248,1602,11,-30,-12
14:43:38:757797,-14981,4446,3432,-3530,538,-1248,1602,11,-30,-12
14:43:38:773513,-14981,4446,3432,-3530,538,-1248,1602,11,-30,-12
14:43:38:774336,-14981,4443,3436,-3530,546,-1243,1611,13,-32,-13
14:43:38:780288,-14981,4443,3436,-3530,546,-1243,1611,13,-32,-13
14:43:38:787783,-14981,4443,3436,-3530,546,-1243,1611,13,-32,-13
14:43:38:795319,-14981,4439,3441,-3531,553,-1238,1611,17,-33,-12
14:43:38:802792,-14981,4439,3441,-3531,553,-1238,1611,17,-33,-12
14:43:38:812004,-14981,4439,3441,-3531,553,-1238,1611,17,-33,-12
14:43:38:817801,-14981,4435,3446,-3531,564,-1230,1605,13,-29,-11
14:43:38:825258,-14981,4435,3446,-3531,564,-1230,1605,13,-29,-11
14:43:38:833232,-14981,4435,3446,-3531,564,-1230,1605,13,-29,-11
14:43:38:840953,-14981,4433,3450,-3531,569,-1242,1603,11,-26,-8
14:43:38:841789,-14981,4433,3450,-3531,569,-1242,1603,11,-26,-8
14:43:38:855944,-14981,4433,3450,-3531,569,-1242,1603,11,-26,-8
14:43:38:856768,-14981,4430,3453,-3532,561,-1253,1613,19,-23,-8
14:43:38:862748,-14981,4430,3453,-3532,561,-1253,1613,19,-23,-8
14:43:38:870985,-14981,4430,3453,-3532,561,-1253,1613,19,-23,-8
14:43:38:871801,-14982,4424,3454,-3533,548,-1229,1610,30,-19,-8
14:43:38:885289,-14982,4424,3454,-3533,548,-1229,1610,30,-19,-8
14:43:38:893439,-14982,4424,3454,-3533,548,-1229,1610,30,-19,-8
14:43:38:894311,-14983,4420,3454,-3535,537,-1225,1620,19,-22,-8
14:43:38:900230,-14983,4420,3454,-3535,537,-1225,1620,19,-22,-8
14:43:38:916421,-14983,4420,3454,-3535,537,-1225,1620,19,-22,-8
14:43:38:917249,-14982,4420,3457,-3536,541,-1237,1613,1,-27,-7
14:43:38:931596,-14982,4420,3457,-3536,541,-1237,1613,1,-27,-7
14:43:38:932395,-14982,4420,3457,-3536,541,-1237,1613,1,-27,-7
14:43:38:933248,-14981,4421,3460,-3537,544,-1251,1605,-5,-29,-9
14:43:38:962280,-14981,4421,3460,-3537,544,-1251,1605,-5,-29,-9
14:43:38:963062,-14981,4421,3460,-3537,544,-1251,1605,-5,-29,-9
14:43:38:963911,-14980,4421,3464,-3537,554,-1246,1605,1,-26,-13
14:43:38:964787,-14980,4421,3464,-3537,554,-1246,1605,1,-26,-13
14:43:38:984169,-14980,4421,3464,-3537,554,-1246,1605,1,-26,-13
14:43:38:984986,-14979,4421,3467,-3537,543,-1241,1602,1,-26,-11
14:43:38:985776,-14979,4421,3467,-3537,543,-1241,1602,1,-26,-11
14:43:38:991009,-14979,4421,3467,-3537,543,-1241,1602,1,-26,-11
14:43:38:991834,-14978,4423,3470,-3538,550,-1249,1597,-1,-25,-8
14:43:39:5274,-14978,4423,3470,-3538,550,-1249,1597,-1,-25,-8
14:43:39:13502,-14978,4423,3470,-3538,550,-1249,1597,-1,-25,-8
14:43:39:14303,-14977,4423,3474,-3538,563,-1240,1602,-1,-24,-5
14:43:39:20282,-14977,4423,3474,-3538,563,-1240,1602,-1,-24,-5
14:43:39:35994,-14977,4423,3474,-3538,563,-1240,1602,-1,-24,-5
14:43:39:36809,-14975,4423,3477,-3539,558,-1242,1590,0,-21,-6
14:43:39:42773,-14975,4423,3477,-3539,558,-1242,1590,0,-21,-6
14:43:39:50984,-14975,4423,3477,-3539,558,-1242,1590,0,-21,-6
14:43:39:51804,-14975,4423,3479,-3540,560,-1246,1607,3,-17,-6
14:43:39:65763,-14975,4423,3479,-3540,560,-1246,1607,3,-17,-6
14:43:39:73483,-14975,4423,3479,-3540,560,-1246,1607,3,-17,-6
14:43:39:74301,-14974,4423,3481,-3541,557,-1244,1601,6,-17,-4
14:43:39:80314,-14974,4423,3481,-3541,557,-1244,1601,6,-17,-4
14:43:39:95997,-14974,4423,3481,-3541,557,-1244,1601,6,-17,-4
14:43:39:96806,-14974,4423,3481,-3541,552,-1237,1598,3,-15,-3
14:43:39:102791,-14974,4423,3481,-3541,552,-1237,1598,3,-15,-3
14:43:39:118510,-14974,4423,3481,-3541,552,-1237,1598,3,-15,-3
14:43:39:119278,-14974,4423,3481,-3541,563,-1236,1605,-2,-14,-4
14:43:39:125302,-14974,4423,3481,-3541,563,-1236,1605,-2,-14,-4
14:43:39:133479,-14974,4423,3481,-3541,563,-1236,1605,-2,-14,-4
14:43:39:134323,-14974,4424,3481,-3541,558,-1244,1604,-2,-14,-3
14:43:39:140267,-14974,4424,3481,-3541,558,-1244,1604,-2,-14,-3
14:43:39:156004,-14974,4424,3481,-3541,558,-1244,1604,-2,-14,-3
14:43:39:156805,-14974,4424,3480,-3541,556,-1248,1605,3,-14,-3
14:43:39:162779,-14974,4424,3480,-3541,556,-1248,1605,3,-14,-3
14:43:39:170993,-14974,4424,3480,-3541,556,-1248,1605,3,-14,-3
14:43:39:171826,-14974,4425,3480,-3541,563,-1245,1606,7,-11,-5
14:43:39:185331,-14974,4425,3480,-3541,563,-1245,1606,7,-11,-5
14:43:39:193471,-14974,4425,3480,-3541,563,-1245,1606,7,-11,-5
14:43:39:194268,-14974,4425,3480,-3541,558,-1242,1602,7,-11,-4
14:43:39:207839,-14974,4425,3480,-3541,558,-1242,1602,7,-11,-4
14:43:39:216014,-14974,4425,3480,-3541,558,-1242,1602,7,-11,-4
14:43:39:216781,-14974,4425,3480,-3541,555,-1237,1598,7,-8,-3
14:43:39:222761,-14974,4425,3480,-3541,555,-1237,1598,7,-8,-3
14:43:39:230959,-14974,4425,3480,-3541,555,-1237,1598,7,-8,-3
14:43:39:231813,-14974,4426,3479,-3542,555,-1248,1599,7,-8,-4
14:43:39:245313,-14974,4426,3479,-3542,555,-1248,1599,7,-8,-4
14:43:39:253481,-14974,4426,3479,-3542,555,-1248,1599,7,-8,-4
14:43:39:254287,-14974,4426,3479,-3542,562,-1244,1592,9,-4,-4
14:43:39:260263,-14974,4426,3479,-3542,562,-1244,1592,9,-4,-4
14:43:39:275969,-14974,4426,3479,-3542,562,-1244,1592,9,-4,-4
14:43:39:276789,-14973,4426,3479,-3542,563,-1243,1590,12,-1,-5
14:43:39:282836,-14973,4426,3479,-3542,563,-1243,1590,12,-1,-5
14:43:39:290961,-14973,4426,3479,-3542,563,-1243,1590,12,-1,-5
14:43:39:291803,-14973,4427,3479,-3542,556,-1236,1594,10,-3,0
14:43:39:305319,-14973,4427,3479,-3542,556,-1236,1594,10,-3,0
14:43:39:314201,-14973,4427,3479,-3542,561,-1246,1607,8,-2,1
14:43:39:314985,-14973,4427,3479,-3542,561,-1246,1607,8,-2,1
14:43:39:320309,-14973,4427,3479,-3542,561,-1246,1607,8,-2,1
14:43:39:336047,-14973,4427,3479,-3542,551,-1247,1611,10,2,0
14:43:39:336747,-14973,4427,3479,-3542,551,-1247,1611,10,2,0
14:43:39:342830,-14973,4427,3479,-3542,551,-1247,1611,10,2,0
14:43:39:358519,-14973,4428,3478,-3542,558,-1249,1606,10,0,-1
14:43:39:359315,-14973,4428,3478,-3542,558,-1249,1606,10,0,-1
14:43:39:365299,-14973,4428,3478,-3542,558,-1249,1606,10,0,-1
14:43:39:373468,-14973,4428,3478,-3542,551,-1241,1607,12,0,-1
14:43:39:374259,-14973,4428,3478,-3542,551,-1241,1607,12,0,-1
14:43:39:380315,-14973,4428,3478,-3542,551,-1241,1607,12,0,-1
14:43:39:396010,-14973,4428,3478,-3543,551,-1235,1603,10,0,1
14:43:39:396814,-14973,4428,3478,-3543,551,-1235,1603,10,0,1
14:43:39:402790,-14973,4428,3478,-3543,551,-1235,1603,10,0,1
14:43:39:418521,-14973,4429,3477,-3543,556,-1247,1609,-8,-3,4
14:43:39:419326,-14973,4429,3477,-3543,556,-1247,1609,-8,-3,4
14:43:39:425309,-14973,4429,3477,-3543,556,-1247,1609,-8,-3,4
14:43:39:433552,-14973,4429,3477,-3543,554,-1265,1620,6,-5,-1
14:43:39:434340,-14973,4429,3477,-3543,554,-1265,1620,6,-5,-1
14:43:39:440294,-14973,4429,3477,-3543,554,-1265,1620,6,-5,-1
14:43:39:456035,-14974,4425,3474,-3545,549,-1253,1613,32,-2,-3
14:43:39:456796,-14974,4425,3474,-3545,549,-1253,1613,32,-2,-3
14:43:39:462799,-14974,4425,3474,-3545,549,-1253,1613,32,-2,-3
14:43:39:486642,-14974,4424,3472,-3548,539,-1235,1592,20,-6,5
14:43:39:487422,-14974,4424,3472,-3548,539,-1235,1592,20,-6,5
14:43:39:488281,-14974,4424,3472,-3548,539,-1235,1592,20,-6,5
14:43:39:493508,-14974,4424,3472,-3548,537,-1241,1586,0,-11,2
14:43:39:494289,-14974,4424,3472,-3548,537,-1241,1586,0,-11,2
14:43:39:500280,-14974,4424,3472,-3548,537,-1241,1586,0,-11,2
14:43:39:515998,-14974,4425,3472,-3548,558,-1249,1586,-6,-8,-5
14:43:39:516775,-14974,4425,3472,-3548,558,-1249,1586,-6,-8,-5
14:43:39:522763,-14974,4425,3472,-3548,558,-1249,1586,-6,-8,-5
14:43:39:538451,-14974,4425,3472,-3548,567,-1248,1596,3,-4,-2
14:43:39:539270,-14974,4425,3472,-3548,567,-1248,1596,3,-4,-2
14:43:39:545338,-14974,4425,3472,-3548,567,-1248,1596,3,-4,-2
14:43:39:553487,-14974,4426,3472,-3548,565,-1256,1601,9,0,0
14:43:39:554301,-14974,4426,3472,-3548,565,-1256,1601,9,0,0
14:43:39:560303,-14974,4426,3472,-3548,565,-1256,1601,9,0,0
14:43:39:575961,-14974,4426,3472,-3548,567,-1251,1589,10,5,-2
14:43:39:576775,-14974,4426,3472,-3548,567,-1251,1589,10,5,-2
14:43:39:582840,-14974,4426,3472,-3548,567,-1251,1589,10,5,-2
14:43:39:598475,-14973,4427,3472,-3548,560,-1247,1599,12,8,0
14:43:39:599270,-14973,4427,3472,-3548,560,-1247,1599,12,8,0
14:43:39:605289,-14973,4427,3472,-3548,560,-1247,1599,12,8,0
14:43:39:613462,-14973,4427,3472,-3548,552,-1253,1610,11,7,2
14:43:39:614269,-14973,4427,3472,-3548,552,-1253,1610,11,7,2
14:43:39:620340,-14973,4427,3472,-3548,552,-1253,1610,11,7,2
14:43:39:635983,-14973,4428,3471,-3549,539,-1240,1606,14,5,-1
14:43:39:636775,-14973,4428,3471,-3549,539,-1240,1606,14,5,-1
14:43:39:642768,-14973,4428,3471,-3549,539,-1240,1606,14,5,-1
14:43:39:658563,-14973,4428,3470,-3549,532,-1237,1607,7,0,-3
14:43:39:659284,-14973,4428,3470,-3549,532,-1237,1607,7,0,-3
14:43:39:665288,-14973,4428,3470,-3549,532,-1237,1607,7,0,-3
14:43:39:673472,-14973,4428,3470,-3549,538,-1238,1597,1,-6,-1
14:43:39:674250,-14973,4428,3470,-3549,538,-1238,1597,1,-6,-1
14:43:39:680291,-14973,4428,3470,-3549,538,-1238,1597,1,-6,-1
14:43:39:696038,-14973,4429,3470,-3549,549,-1248,1608,1,-7,-3
14:43:39:696806,-14973,4429,3470,-3549,549,-1248,1608,1,-7,-3
14:43:39:702824,-14973,4429,3470,-3549,549,-1248,1608,1,-7,-3
14:43:39:718521,-14973,4429,3469,-3549,551,-1247,1607,6,-5,-2
14:43:39:719300,-14973,4429,3469,-3549,551,-1247,1607,6,-5,-2
14:43:39:725288,-14973,4429,3469,-3549,551,-1247,1607,6,-5,-2
14:43:39:733522,-14973,4429,3469,-3550,539,-1241,1612,8,-3,-1
14:43:39:734325,-14973,4429,3469,-3550,539,-1241,1612,8,-3,-1
14:43:39:747782,-14973,4429,3469,-3550,539,-1241,1612,8,-3,-1
14:43:39:756026,-14973,4430,3468,-3550,547,-1244,1609,7,-3,-1
14:43:39:756814,-14973,4430,3468,-3550,547,-1244,1609,7,-3,-1
14:43:39:762791,-14973,4430,3468,-3550,547,-1244,1609,7,-3,-1
14:43:39:778491,-14973,4430,3468,-3550,552,-1249,1603,4,-5,-2
14:43:39:779299,-14973,4430,3468,-3550,552,-1249,1603,4,-5,-2
14:43:39:785273,-14973,4430,3468,-3550,552,-1249,1603,4,-5,-2
14:43:39:793552,-14973,4431,3468,-3550,544,-1254,1602,6,-4,-5
14:43:39:794346,-14973,4431,3468,-3550,544,-1254,1602,6,-4,-5
14:43:39:807767,-14973,4431,3468,-3550,544,-1254,1602,6,-4,-5
14:43:39:816015,-14973,4431,3467,-3551,538,-1248,1599,9,-4,-8
14:43:39:816811,-14973,4431,3467,-3551,538,-1248,1599,9,-4,-8
14:43:39:822800,-14973,4431,3467,-3551,538,-1248,1599,9,-4,-8
14:43:39:839002,-14973,4432,3467,-3551,547,-1237,1596,9,-7,-5
14:43:39:839765,-14973,4432,3467,-3551,547,-1237,1596,9,-7,-5
14:43:39:845269,-14973,4432,3467,-3551,547,-1237,1596,9,-7,-5
14:43:39:853503,-14973,4432,3466,-3551,550,-1241,1606,-1,-6,-1
14:43:39:854314,-14973,4432,3466,-3551,550,-1241,1606,-1,-6,-1
14:43:39:867772,-14973,4432,3466,-3551,550,-1241,1606,-1,-6,-1
14:43:39:876014,-14973,4432,3466,-3551,544,-1245,1597,-7,-5,-1
14:43:39:876815,-14973,4432,3466,-3551,544,-1245,1597,-7,-5,-1
14:43:39:882789,-14973,4432,3466,-3551,544,-1245,1597,-7,-5,-1
14:43:39:898490,-14972,4433,3466,-3551,549,-1252,1602,2,-6,-2
14:43:39:899287,-14972,4433,3466,-3551,549,-1252,1602,2,-6,-2
14:43:39:905273,-14972,4433,3466,-3551,549,-1252,1602,2,-6,-2
14:43:39:913517,-14972,4433,3465,-3551,546,-1249,1607,9,-5,-1
14:43:39:914273,-14972,4433,3465,-3551,546,-1249,1607,9,-5,-1
14:43:39:927837,-14972,4433,3465,-3551,546,-1249,1607,9,-5,-1
14:43:39:936000,-14972,4434,3465,-3552,547,-1249,1612,9,-3,-2
14:43:39:936782,-14972,4434,3465,-3552,547,-1249,1612,9,-3,-2
14:43:39:950958,-14972,4434,3465,-3552,547,-1249,1612,9,-3,-2
14:43:39:951788,-14972,4434,3465,-3552,552,-1243,1600,8,-3,-2
14:43:39:957784,-14972,4434,3465,-3552,552,-1243,1600,8,-3,-2
14:43:39:965248,-14972,4434,3465,-3552,552,-1243,1600,8,-3,-2
14:43:39:973509,-14972,4434,3465,-3552,559,-1252,1606,7,-3,-4
14:43:39:974290,-14972,4434,3465,-3552,559,-1252,1606,7,-3,-4
14:43:39:987811,-14972,4434,3465,-3552,559,-1252,1606,7,-3,-4
14:43:39:995962,-14972,4434,3464,-3552,552,-1245,1615,10,-4,-9
14:43:39:996802,-14972,4434,3464,-3552,552,-1245,1615,10,-4,-9
14:43:40:2767,-14972,4434,3464,-3552,552,-1245,1615,10,-4,-9
14:43:40:10341,-14972,4434,3464,-3552,542,-1233,1629,14,-14,-7
14:43:40:17752,-14972,4434,3464,-3552,542,-1233,1629,14,-14,-7
14:43:40:25243,-14972,4434,3464,-3552,542,-1233,1629,14,-14,-7
14:43:40:33497,-14970,4436,3472,-3553,546,-1208,1638,-42,-57,-7
14:43:40:34310,-14970,4436,3472,-3553,546,-1208,1638,-42,-57,-7
14:43:40:47785,-14970,4436,3472,-3553,546,-1208,1638,-42,-57,-7
14:43:40:56000,-14954,4458,3508,-3555,557,-1119,1644,-244,-193,12
14:43:40:56798,-14954,4458,3508,-3555,557,-1119,1644,-244,-193,12
14:43:40:62774,-14954,4458,3508,-3555,557,-1119,1644,-244,-193,12
14:43:40:78488,-14924,4508,3570,-3558,609,-1252,1654,-398,-298,26
14:43:40:79298,-14924,4508,3570,-3558,609,-1252,1654,-398,-298,26
14:43:40:85285,-14924,4508,3570,-3558,609,-1252,1654,-398,-298,26
14:43:40:93506,-14885,4584,3637,-3555,744,-1286,1581,-534,-232,71
14:43:40:94286,-14885,4584,3637,-3555,744,-1286,1581,-534,-232,71
14:43:40:107829,-14885,4584,3637,-3555,744,-1286,1581,-534,-232,71
14:43:40:124148,-14840,4675,3696,-3565,802,-1238,1506,-603,-174,206
14:43:40:124933,-14840,4675,3696,-3565,802,-1238,1506,-603,-174,206
14:43:40:125758,-14840,4675,3696,-3565,802,-1238,1506,-603,-174,206
14:43:40:138551,-14784,4797,3738,-3590,734,-1472,1561,-681,-127,302
14:43:40:139310,-14784,4797,3738,-3590,734,-1472,1561,-681,-127,302
14:43:40:145326,-14784,4797,3738,-3590,734,-1472,1561,-681,-127,302
14:43:40:153482,-14726,4941,3731,-3640,721,-1828,1594,-598,98,496
14:43:40:154270,-14726,4941,3731,-3640,721,-1828,1594,-598,98,496
14:43:40:167789,-14726,4941,3731,-3640,721,-1828,1594,-598,98,496
14:43:40:176033,-14702,5041,3629,-3705,641,-1883,1586,-161,524,618
14:43:40:176796,-14702,5041,3629,-3705,641,-1883,1586,-161,524,618
14:43:40:182835,-14702,5041,3629,-3705,641,-1883,1586,-161,524,618
14:43:40:198508,-14703,5099,3435,-3803,297,-1606,1645,114,791,795
14:43:40:199304,-14703,5099,3435,-3803,297,-1606,1645,114,791,795
14:43:40:205279,-14703,5099,3435,-3803,297,-1606,1645,114,791,795
14:43:40:213551,-14677,5239,3187,-3927,6,-1299,1672,-378,999,1121
14:43:40:214292,-14677,5239,3187,-3927,6,-1299,1672,-378,999,1121
14:43:40:227805,-14677,5239,3187,-3927,6,-1299,1672,-378,999,1121
14:43:40:236001,-14581,5547,2930,-4061,-69,-1818,1858,-1228,1170,1417
14:43:40:236830,-14581,5547,2930,-4061,-69,-1818,1858,-1228,1170,1417
14:43:40:242776,-14581,5547,2930,-4061,-69,-1818,1858,-1228,1170,1417
14:43:40:258505,-14538,5760,2593,-4146,-387,-1927,1896,-581,1513,1074
14:43:40:259287,-14538,5760,2593,-4146,-387,-1927,1896,-581,1513,1074
14:43:40:265279,-14538,5760,2593,-4146,-387,-1927,1896,-581,1513,1074
14:43:40:273530,-14460,5947,2224,-4362,-793,-1376,1883,-421,1512,1991
14:43:40:274296,-14460,5947,2224,-4362,-793,-1376,1883,-421,1512,1991
14:43:40:287757,-14460,5947,2224,-4362,-793,-1376,1883,-421,1512,1991
14:43:40:296003,-14411,6111,1900,-4453,-310,-1697,1870,-449,1498,1183
14:43:40:296804,-14411,6111,1900,-4453,-310,-1697,1870,-449,1498,1183
14:43:40:302791,-14411,6111,1900,-4453,-310,-1697,1870,-449,1498,1183
14:43:40:318506,-14385,6189,1568,-4556,-266,-1837,1828,117,1462,1231
14:43:40:319275,-14385,6189,1568,-4556,-266,-1837,1828,117,1462,1231
14:43:40:325275,-14385,6189,1568,-4556,-266,-1837,1828,117,1462,1231
