Time,FT1,FT2,X,Y,Z
14:52:28:709075,0,0,-0.125,0.465,0.01
14:52:28:714194,0,0,-0.125,0.465036,0.01
14:52:28:719337,0,0,-0.125,0.465041,0.01
14:52:28:724445,0,0,-0.125,0.465042,0.01
14:52:28:729426,0,0,-0.125,0.465047,0.01
14:52:28:734433,0,0,-0.125,0.465047,0.01
14:52:28:739466,0,0,-0.125,0.465047,0.01
14:52:28:744547,0,0,-0.125,0.465047,0.01
14:52:28:749672,0,0,-0.125,0.465047,0.01
14:52:28:754816,0,0,-0.125,0.465053,0.01
14:52:28:759696,0,0,-0.125,0.465053,0.01
14:52:28:764821,0,0,-0.125,0.465053,0.01
14:52:28:769924,0,0,-0.125007,0.465053,0.01
14:52:28:775047,0,0,-0.125007,0.465053,0.01
14:52:28:780070,0,0,-0.125007,0.465053,0.01
14:52:28:785052,0,0,-0.125007,0.465053,0.01
14:52:28:790179,0,0,-0.125007,0.465053,0.01
14:52:28:795183,0,0,-0.125007,0.465058,0.01
14:52:28:800295,0,0,-0.125007,0.465058,0.01
14:52:28:805202,0,0,-0.125007,0.465058,0.01
14:52:28:810444,0,0,-0.125007,0.465058,0.01
14:52:28:816067,0,0,-0.125007,0.465058,0.01
14:52:28:820922,0,0,-0.125007,0.465058,0.01
14:52:28:826052,0,0,-0.125007,0.465058,0.01
14:52:28:831076,0,0,-0.125007,0.465058,0.01
14:52:28:836188,0,0,-0.125007,0.465058,0.01
14:52:28:841173,0,0,-0.125007,0.465058,0.01
14:52:28:846329,0,0,-0.125007,0.465058,0.01
14:52:28:851292,0,0,-0.125007,0.465058,0.01
14:52:28:856422,0,0,-0.125007,0.465058,0.01
14:52:28:861447,0,0,-0.125007,0.465058,0.01
14:52:28:866546,0,0,-0.125007,0.465058,0.01
14:52:28:871550,0,0,-0.125007,0.465058,0.01
14:52:28:876679,0,0,-0.125007,0.465058,0.01
14:52:28:881672,0,0,-0.125007,0.465058,0.01
14:52:28:886822,0,0,-0.125007,0.465058,0.01
14:52:28:891793,0,0,-0.125007,0.465064,0.01
14:52:28:896923,0,0,-0.125007,0.465064,0.01
14:52:28:902064,0,0,-0.125007,0.465064,0.01
14:52:28:907054,0,0,-0.125007,0.465064,0.01
14:52:28:912197,0,0,-0.125007,0.465064,0.01
14:52:28:917174,0,0,-0.125007,0.465064,0.01
14:52:28:922170,0,0,-0.125007,0.465069,0.01
14:52:28:927322,0,0,-0.125007,0.465069,0.01
14:52:28:932421,0,0,-0.125007,0.465069,0.01
14:52:28:937450,0,0,-0.125007,0.465069,0.01
14:52:28:942419,0,0,-0.125007,0.465069,0.01
14:52:28:947553,0,0,-0.125007,0.465069,0.01
14:52:28:952707,0.051,0.005,-0.125011,0.465069,0.01
14:52:28:957587,0.052,0.012,-0.125011,0.465069,0.01
14:52:28:962799,0.05,0.025,-0.125011,0.465069,0.01
14:52:28:967799,0.034,0.029,-0.125011,0.465069,0.01
14:52:28:972803,0.016,0.016,-0.125011,0.465069,0.01
14:52:28:977947,0.023,0.001,-0.125011,0.465069,0.01
14:52:28:982927,0.042,-0.01,-0.125011,0.465069,0.01
14:52:28:988077,0.035,-0.005,-0.125011,0.465069,0.01
14:52:28:993074,0.006,0.01,-0.125011,0.465069,0.01
14:52:28:998170,0.002,0.02,-0.125011,0.46507,0.01
14:52:29:3204,0.034,0.025,-0.125011,0.46507,0.01
14:52:29:8323,0.063,0.017,-0.125011,0.46507,0.01
14:52:29:13322,0.079,-0.008,-0.125011,0.46507,0.01
14:52:29:18440,0.061,-0.027,-0.125011,0.46507,0.01
14:52:29:23425,0.011,-0.031,-0.125011,0.46507,0.01
14:52:29:28567,-0.011,-0.009,-0.125011,0.46507,0.01
14:52:29:33552,-0.003,0.042,-0.125011,0.46507,0.01
14:52:29:38696,0.021,0.058,-0.125011,0.46507,0.01
14:52:29:43700,0.033,0.028,-0.125011,0.46507,0.01
14:52:29:48800,-0.019,-0.023,-0.125011,0.46507,0.01
14:52:29:53715,-0.067,-0.031,-0.125011,0.46507,0.01
