Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
14:52:28:709666,0,0,38,3,-17,-8,0,-4
14:52:28:725446,0,0,38,3,-17,-8,0,-4
14:52:28:726250,0,1,-7,-1,-3,-8,-4,-2
14:52:28:732841,2,-2,-1,7,-8,-8,-1,0
14:52:28:733691,2,-2,-1,7,-8,-8,-1,0
14:52:28:739694,-3,0,26,0,19,7,-2,-1
14:52:28:755394,0,-2,-26,-3,-4,2,1,0
14:52:28:756233,0,-2,-26,-3,-4,2,1,0
14:52:28:762160,0,-2,14,3,-11,-7,2,3
14:52:28:769648,-6,-5,4,-13,-13,-10,-3,-4
14:52:28:777253,-6,-5,4,-13,-13,-10,-3,-4
14:52:28:784650,-4,-1,19,6,19,15,1,-2
14:52:28:792842,-2,1,23,2,10,1,0,-4
14:52:28:793692,-2,1,23,2,10,1,0,-4
14:52:28:799653,1,-2,24,14,-9,-10,-5,-7
14:52:28:815376,1,-2,24,14,-9,-10,-5,-7
14:52:28:817664,2,0,-6,3,4,-6,-2,-2
14:52:28:822155,0,-5,-20,-3,-11,-6,-1,1
14:52:28:837866,0,-5,-20,-3,-11,-6,-1,1
14:52:28:838690,1,-3,-15,-9,2,6,-2,-1
14:52:28:844638,2,-5,-76,-7,8,3,0,-1
14:52:28:852875,2,-5,-76,-7,8,3,0,-1
14:52:28:853669,-2,-4,-73,-11,-10,-12,-1,1
14:52:28:859674,-3,3,84,4,9,-5,-1,1
14:52:28:875429,-3,3,84,4,9,-5,-1,1
14:52:28:876187,1,2,29,2,12,-1,-5,2
14:52:28:882131,-6,-4,36,-5,-8,0,-1,-3
14:52:28:897923,-6,-4,36,-5,-8,0,-1,-3
14:52:28:898643,-1,1,10,9,6,8,1,-1
14:52:28:904651,3,3,-6,-14,2,-3,2,4
14:52:28:912842,3,3,-6,-14,2,-3,2,4
14:52:28:913680,-3,-1,-12,-3,-12,-8,-3,-1
14:52:28:919632,-1,0,14,8,-11,4,-2,0
14:52:28:935399,-1,0,14,8,-11,4,-2,0
14:52:28:936166,0,-2,-6,-4,-6,0,1,-2
14:52:28:942107,-2,-2,-47,12,-1,-3,-1,-2
14:52:28:958339,-2,-2,-47,12,-1,-3,-1,-2
14:52:28:959148,-3,-3,-14,2,4,2,0,-1
14:52:28:964627,-2,-4,36,-2,0,3,0,0
14:52:28:981064,-2,-4,36,-2,0,3,0,0
14:52:28:981812,-2,-3,-16,4,-2,-1,0,-1
14:52:28:982571,-1,2,-21,-2,-3,2,-3,-5
14:52:28:995334,-1,2,-21,-2,-3,2,-3,-5
14:52:28:996109,-1,-2,-26,-5,-3,-4,2,-2
14:52:29:2132,1,0,-4,4,-5,-10,1,-2
14:52:29:17864,1,0,-4,4,-5,-10,1,-2
14:52:29:18662,-2,-3,-11,8,6,0,-1,-3
14:52:29:24686,-3,0,-2,-3,-9,-1,-1,1
14:52:29:32842,-3,0,-2,-3,-9,-1,-1,1
14:52:29:33620,-1,-3,37,-2,-3,3,-3,1
14:52:29:47189,-3,-3,2,-13,-7,-4,0,2
14:52:29:55420,-3,-3,2,-13,-7,-4,0,2
14:52:29:56255,-2,0,9,-10,9,10,-2,4
14:52:29:62211,3,-1,22,1,18,-3,-4,-4
14:52:29:77859,3,-1,22,1,18,-3,-4,-4
14:52:29:78713,-1,5,33,6,-28,-11,-5,-9
14:52:29:84613,2,0,11,-11,-8,-1,-2,-2
14:52:29:92915,2,0,11,-11,-8,-1,-2,-2
14:52:29:93680,3,12,-6,4,-2,-7,1,9
14:52:29:107143,0,1,30,7,18,12,6,12
14:52:29:115343,0,1,30,7,18,12,6,12
14:52:29:116155,-2,-1,12,-13,-1,-9,-1,5
14:52:29:122172,-3,-4,-36,-16,3,-2,-2,-18
14:52:29:137889,-3,-4,-36,-16,3,-2,-2,-18
14:52:29:138676,0,-3,-24,4,3,3,0,-6
14:52:29:144664,-1,0,-35,8,-17,-1,2,-1
14:52:29:152909,-1,0,-35,8,-17,-1,2,-1
14:52:29:153684,-3,-2,14,-9,-1,2,-4,-5
14:52:29:167096,1,0,-37,8,-6,-6,-3,0
14:52:29:175397,1,0,-37,8,-6,-6,-3,0
14:52:29:176178,1,-5,48,13,22,19,3,-7
14:52:29:182128,-1,1,25,1,7,-2,2,11
14:52:29:197917,-1,1,25,1,7,-2,2,11
14:52:29:198652,-4,-1,29,-5,-11,-12,-9,-10
14:52:29:213493,-7,-8,-20,-6,9,-1,-5,-11
14:52:29:214295,-7,-8,-20,-6,9,-1,-5,-11
14:52:29:215139,1,1,-27,-23,-10,-3,6,10
14:52:29:236089,-2,3,34,-9,-5,0,3,7
14:52:29:236856,-2,3,34,-9,-5,0,3,7
14:52:29:237673,0,-5,-21,-3,15,0,-1,-4
14:52:29:242132,3,1,-4,-4,-18,-1,2,1
14:52:29:257894,3,1,-4,-4,-18,-1,2,1
14:52:29:258715,-3,0,-33,-3,5,4,-5,-2
14:52:29:264635,0,-18,5,3,-14,0,-3,0
14:52:29:272879,0,-18,5,3,-14,0,-3,0
14:52:29:273679,-2,-1,-3,12,-7,0,2,-12
14:52:29:296045,-3,2,-39,-6,-12,-16,-7,-9
14:52:29:296818,-3,2,-39,-6,-12,-16,-7,-9
14:52:29:297630,-5,-5,-17,-9,0,5,0,7
14:52:29:302069,0,21,-19,-9,-2,19,1,1
14:52:29:317809,0,21,-19,-9,-2,19,1,1
14:52:29:318640,-4,-2,-15,4,-17,0,7,4
14:52:29:324706,-2,-1,-1,4,29,-2,-8,-9
14:52:29:332804,-2,-1,-1,4,29,-2,-8,-9
14:52:29:333697,2,-11,-74,-4,1,2,-6,-7
14:52:29:347251,0,-4,23,-2,-12,-2,3,4
14:52:29:355344,0,-4,23,-2,-12,-2,3,4
14:52:29:356160,2,-1,20,2,-2,-5,5,2
14:52:29:362165,1,-4,-8,1,2,-2,-4,1
14:52:29:377866,1,-4,-8,1,2,-2,-4,1
14:52:29:378652,1,5,32,6,1,-5,1,14
14:52:29:384626,-15,-3,27,6,8,5,1,-6
14:52:29:392606,-15,-3,27,6,8,5,1,-6
14:52:29:399710,-4,-7,24,1,-2,-9,-6,-2
14:52:29:407184,-1,8,5,4,2,-11,-18,-19
14:52:29:423579,-1,8,5,4,2,-11,-18,-19
14:52:29:424401,-8,-5,-107,-2,-10,0,-1,1
14:52:29:425199,7,-12,47,0,-22,-2,5,4
14:52:29:446082,7,-12,47,0,-22,-2,5,4
14:52:29:446791,10,18,77,12,7,-2,5,3
14:52:29:447610,-2,-25,-44,-8,-9,-9,-6,-1
14:52:29:452853,-2,-25,-44,-8,-9,-9,-6,-1
14:52:29:453652,-2,2,1,-10,4,-3,-6,1
14:52:29:467091,-3,8,-26,26,6,1,4,4
14:52:29:475415,-3,8,-26,26,6,1,4,4
14:52:29:476170,-4,-15,-12,-3,-2,0,4,11
14:52:29:482144,0,7,13,-16,4,0,-5,-22
14:52:29:497926,0,7,13,-16,4,0,-5,-22
14:52:29:498710,13,7,11,-7,-6,-3,-6,-16
14:52:29:504678,-2,-7,-19,-3,4,0,-2,1
14:52:29:512892,-2,-7,-19,-3,4,0,-2,1
14:52:29:513701,-12,-2,15,-5,0,2,7,3
14:52:29:527267,6,11,-17,2,4,1,2,4
14:52:29:535376,6,11,-17,2,4,1,2,4
14:52:29:536194,4,16,81,-3,1,1,-2,-16
14:52:29:542133,-1,20,72,-25,-10,-7,-3,0
14:52:29:558349,-1,20,72,-25,-10,-7,-3,0
14:52:29:559139,13,11,27,-6,4,5,6,21
14:52:29:564677,-25,-37,-29,-13,-13,-14,-8,-10
14:52:29:572848,-25,-37,-29,-13,-13,-14,-8,-10
14:52:29:573659,-18,-3,-6,12,4,5,12,-9
14:52:29:587161,8,13,22,13,-5,-3,-5,6
14:52:29:595357,8,13,22,13,-5,-3,-5,6
14:52:29:596133,12,9,-15,-1,-5,-3,-1,22
14:52:29:602191,2,9,56,-1,4,18,-3,6
14:52:29:617825,2,9,56,-1,4,18,-3,6
14:52:29:618602,2,2,4,6,-16,-3,7,2
14:52:29:624697,-18,-28,20,-18,16,-1,5,14
14:52:29:632857,-18,-28,20,-18,16,-1,5,14
14:52:29:633715,-8,-2,-41,1,9,9,-5,-31
14:52:29:656077,12,-13,-40,2,-11,-7,11,8
14:52:29:656857,12,-13,-40,2,-11,-7,11,8
14:52:29:657674,2,2,-28,-11,0,-14,-10,12
14:52:29:662149,-13,6,-5,0,22,10,3,14
14:52:29:677890,-13,6,-5,0,22,10,3,14
14:52:29:678650,-15,-45,28,11,-8,-16,-36,-18
14:52:29:684624,13,-9,-16,12,0,-2,4,6
14:52:29:692885,13,-9,-16,12,0,-2,4,6
14:52:29:693688,-2,-7,10,0,4,1,9,1
14:52:29:707153,-12,-1,5,-9,-10,-8,2,-12
14:52:29:715394,-12,-1,5,-9,-10,-8,2,-12
14:52:29:716162,3,14,25,-6,14,12,-8,2
14:52:29:722189,-7,-20,-12,-7,2,6,-14,-15
14:52:29:737916,-7,-20,-12,-7,2,6,-14,-15
14:52:29:738669,16,8,14,0,-13,-4,-7,-12
14:52:29:744679,-9,-16,-29,11,-2,-8,-10,-9
14:52:29:752908,-9,-16,-29,11,-2,-8,-10,-9
14:52:29:753684,-1,-29,-12,16,-12,-4,4,-1
14:52:29:776107,8,20,24,-1,-13,-2,11,-3
14:52:29:776847,8,20,24,-1,-13,-2,11,-3
14:52:29:777620,-4,3,28,-3,4,3,8,0
14:52:29:782104,11,52,1,-6,-13,-25,-12,0
14:52:29:797856,11,52,1,-6,-13,-25,-12,0
14:52:29:798631,-2,21,-9,15,7,0,5,-21
14:52:29:804684,-10,-15,-17,13,10,-1,10,12
14:52:29:812842,-10,-15,-17,13,10,-1,10,12
14:52:29:813670,-6,-6,12,-15,-9,-5,-7,-16
14:52:29:827190,7,-3,-8,-10,-5,6,7,20
14:52:29:835338,7,-3,-8,-10,-5,6,7,20
14:52:29:836141,-7,-22,-8,-21,-12,-2,-7,15
14:52:29:842156,3,-2,52,4,0,23,7,0
14:52:29:857906,3,-2,52,4,0,23,7,0
14:52:29:858689,-2,-31,-35,6,-1,-1,1,-7
14:52:29:864659,4,2,-40,-3,-4,-8,9,-4
14:52:29:872872,4,2,-40,-3,-4,-8,9,-4
14:52:29:873657,5,-24,-27,11,16,9,5,-18
14:52:29:887154,-8,-24,-94,12,-19,-4,-11,-60
14:52:29:895324,-8,-24,-94,12,-19,-4,-11,-60
14:52:29:896135,-16,-8,-29,5,-15,-17,-35,-13
14:52:29:902149,6,23,13,-2,4,1,-1,-10
14:52:29:917631,6,23,13,-2,4,1,-1,-10
14:52:29:925381,6,15,-6,-1,-22,-10,15,22
14:52:29:926122,7,-14,50,12,21,16,-1,17
14:52:29:932854,7,-14,50,12,21,16,-1,17
14:52:29:933656,2,7,-19,4,7,-2,14,22
14:52:29:947228,-6,-16,10,-26,-16,-17,-12,-15
14:52:29:955416,-6,-16,10,-26,-16,-17,-12,-15
14:52:29:956197,1,-11,-61,-18,6,-21,-27,-58
14:52:29:962148,-5,19,-17,-6,17,10,-2,3
14:52:29:977933,-5,19,-17,-6,17,10,-2,3
14:52:29:978719,0,23,12,-2,-6,-2,8,15
14:52:29:984637,4,16,-57,-3,3,2,4,22
14:52:29:992201,4,16,-57,-3,3,2,4,22
14:52:29:999661,-4,-3,-1,-15,-7,0,3,15
14:52:30:7182,-1,-3,-5,-4,-8,4,10,28
14:52:30:15343,-1,-3,-5,-4,-8,4,10,28
14:52:30:16131,0,18,33,15,22,25,13,19
14:52:30:29681,7,2,41,6,19,14,0,-39
14:52:30:37907,7,2,41,6,19,14,0,-39
14:52:30:38724,-4,9,-35,-22,13,-14,-22,0
14:52:30:44719,1,-4,-4,-29,-15,-10,-13,-16
14:52:30:52188,1,-4,-4,-29,-15,-10,-13,-16
14:52:30:59683,-17,-17,22,4,-12,-2,-2,-12
14:52:30:67148,4,-27,-25,14,10,1,2,8
14:52:30:75405,4,-27,-25,14,10,1,2,8
14:52:30:76172,-7,-12,6,-20,-5,3,8,-15
14:52:30:89697,0,6,12,-1,1,-12,5,11
14:52:30:97890,0,6,12,-1,1,-12,5,11
