Time,FT1,FT2,X,Y,Z
14:50:57:257533,0,0,-0.125,0.465,0.01
14:50:57:262765,0,0,-0.125,0.465037,0.01
14:50:57:267756,0,0,-0.125,0.465043,0.01
14:50:57:272742,0,0,-0.125,0.465048,0.01
14:50:57:277776,0,0,-0.125,0.465048,0.01
14:50:57:283021,0,0,-0.125,0.465054,0.01
14:50:57:287983,0,0,-0.125,0.465054,0.01
14:50:57:293115,0,0,-0.125,0.465059,0.01
14:50:57:298110,0,0,-0.125,0.465059,0.01
14:50:57:303234,0,0,-0.125,0.465059,0.01
14:50:57:308271,0,0,-0.125,0.465065,0.01
14:50:57:313395,0,0,-0.125,0.465065,0.01
14:50:57:318357,0,0,-0.125,0.465065,0.01
14:50:57:323480,0,0,-0.125,0.465065,0.01
14:50:57:328484,0,0,-0.125,0.465065,0.01
14:50:57:333627,0,0,-0.125,0.465065,0.01
14:50:57:338609,0,0,-0.125,0.465065,0.01
14:50:57:343608,0,0,-0.125,0.465065,0.01
14:50:57:348756,0,0,-0.125,0.465065,0.01
14:50:57:353861,0,0,-0.125,0.465065,0.01
14:50:57:358909,0,0,-0.125,0.465065,0.01
14:50:57:363755,0,0,-0.125007,0.465065,0.01
14:50:57:368987,0,0,-0.125007,0.465065,0.01
14:50:57:374141,0,0,-0.125007,0.46507,0.01
14:50:57:379131,0,0,-0.125007,0.46507,0.01
14:50:57:384129,0,0,-0.125007,0.46507,0.01
14:50:57:389257,0,0,-0.125007,0.46507,0.01
14:50:57:394250,0,0,-0.125007,0.46507,0.01
14:50:57:399359,0,0,-0.125007,0.46507,0.01
14:50:57:404296,0,0,-0.125007,0.465071,0.01
14:50:57:409538,0,0,-0.125007,0.465071,0.01
14:50:57:414513,0,0,-0.125007,0.465071,0.01
14:50:57:419626,0,0,-0.125007,0.465071,0.01
14:50:57:424744,0,0,-0.125007,0.465071,0.01
14:50:57:429786,0,0,-0.125007,0.465071,0.01
14:50:57:434743,0,0,-0.125007,0.465071,0.01
14:50:57:439885,0,0,-0.125007,0.465071,0.01
14:50:57:444889,0,0,-0.125007,0.465071,0.01
14:50:57:450036,0,0,-0.125007,0.465071,0.01
14:50:57:455147,0,0,-0.125007,0.465071,0.01
14:50:57:460148,0,0,-0.125007,0.465071,0.01
14:50:57:465166,0,0,-0.125007,0.465071,0.01
14:50:57:470318,0,0,-0.125007,0.465071,0.01
14:50:57:475291,0,0,-0.125007,0.465071,0.01
14:50:57:480276,0,0,-0.125007,0.465071,0.01
14:50:57:485361,0,0,-0.125007,0.465071,0.01
14:50:57:490510,0,0,-0.125007,0.465072,0.01
14:50:57:495632,0,0,-0.125007,0.465072,0.01
14:50:57:500668,0.013,0.018,-0.125007,0.465072,0.01
14:50:57:505669,-0.002,0.018,-0.125007,0.465072,0.01
14:50:57:510631,-0.026,0.017,-0.125007,0.465072,0.01
14:50:57:515888,-0.06,0.027,-0.125007,0.465072,0.01
14:50:57:520867,-0.066,0.042,-0.125007,0.465072,0.01
14:50:57:525916,-0.033,0.058,-0.125007,0.465072,0.01
14:50:57:531006,0.017,0.052,-0.125007,0.465072,0.01
14:50:57:536017,0.096,0.024,-0.125007,0.465072,0.01
14:50:57:541145,0.109,0,-0.125007,0.465077,0.01
14:50:57:546113,0.036,-0.026,-0.125007,0.465077,0.01
14:50:57:551290,-0.034,-0.032,-0.125007,0.465078,0.01
14:50:57:556245,-0.068,-0.018,-0.125007,0.465078,0.01
14:50:57:561392,-0.021,-0.001,-0.125007,0.465078,0.01
14:50:57:566386,0.071,0.01,-0.125007,0.465078,0.01
14:50:57:571384,0.085,0.006,-0.125007,0.465078,0.01
14:50:57:576523,0.014,0.001,-0.125007,0.465078,0.01
14:50:57:581636,-0.067,0.023,-0.125007,0.465078,0.01
14:50:57:586536,-0.077,0.046,-0.125007,0.465078,0.01
14:50:57:591638,-0.027,0.064,-0.125007,0.465078,0.01
14:50:57:596756,0.013,0.053,-0.125007,0.465078,0.01
14:50:57:601881,0.037,0.015,-0.125007,0.465078,0.01
14:50:57:606912,0.027,-0.006,-0.125007,0.465078,0.01
14:50:57:611988,0.003,-0.011,-0.125007,0.465078,0.01
14:50:57:617016,-0.003,0.004,-0.125007,0.465078,0.01
14:50:57:622003,0.003,0.037,-0.125007,0.465078,0.01
14:50:57:627152,0.012,0.046,-0.125007,0.465078,0.01
14:50:57:632146,0.022,0.031,-0.125007,0.465078,0.01
