Time,FT1,FT2,X,Y,Z
14:49:10:985713,0,0,-0.125,0.465,0.01
14:49:10:990827,0,0,-0.125,0.465037,0.01
14:49:10:995846,0,0,-0.125,0.465047,0.01
14:49:11:858,0,0,-0.125,0.465053,0.01
14:49:11:5955,0,0,-0.125,0.465058,0.01
14:49:11:11087,0,0,-0.125,0.465058,0.01
14:49:11:16081,0,0,-0.125,0.465064,0.01
14:49:11:21202,0,0,-0.125,0.465064,0.01
14:49:11:26231,0,0,-0.125,0.465064,0.01
14:49:11:31318,0,0,-0.125,0.46507,0.01
14:49:11:36316,0,0,-0.125,0.46507,0.01
14:49:11:41330,0,0,-0.125,0.46507,0.01
14:49:11:46443,0,0,-0.125,0.46507,0.01
14:49:11:51598,0,0,-0.125,0.46507,0.01
14:49:11:56456,0,0,-0.125,0.46507,0.01
14:49:11:61565,0,0,-0.125,0.46507,0.01
14:49:11:66618,0,0,-0.125,0.46507,0.01
14:49:11:71690,0,0,-0.125,0.465075,0.01
14:49:11:76834,0,0,-0.125,0.465075,0.01
14:49:11:81941,0,0,-0.125,0.465075,0.01
14:49:11:86930,0,0,-0.125,0.465075,0.01
14:49:11:92084,0,0,-0.125,0.465075,0.01
14:49:11:97084,0,0,-0.125,0.465075,0.01
14:49:11:102180,0,0,-0.125,0.465075,0.01
14:49:11:107185,0,0,-0.125,0.465075,0.01
14:49:11:112313,0,0,-0.125,0.465076,0.01
14:49:11:117335,0,0,-0.125,0.465076,0.01
14:49:11:122436,0,0,-0.125,0.465076,0.01
14:49:11:127458,0,0,-0.125,0.465076,0.01
14:49:11:132580,0,0,-0.125,0.465081,0.01
14:49:11:137564,0,0,-0.125,0.465081,0.01
14:49:11:142685,0,0,-0.125,0.465081,0.01
14:49:11:147690,0,0,-0.125,0.465081,0.01
14:49:11:152703,0,0,-0.125,0.465081,0.01
14:49:11:157826,0,0,-0.125,0.465081,0.01
14:49:11:162812,0,0,-0.125,0.465081,0.01
14:49:11:167939,0,0,-0.125,0.465081,0.01
14:49:11:172853,0,0,-0.125,0.465081,0.01
14:49:11:178085,0,0,-0.125,0.465081,0.01
14:49:11:183069,0,0,-0.125,0.465081,0.01
14:49:11:188201,0,0,-0.125,0.465081,0.01
14:49:11:193335,0,0,-0.125,0.465081,0.01
14:49:11:198318,0,0,-0.125,0.465081,0.01
14:49:11:203316,0,0,-0.125,0.465081,0.01
14:49:11:208459,0,0,-0.125,0.465081,0.01
14:49:11:213443,0,0,-0.125007,0.465081,0.01
14:49:11:218583,0,0,-0.125007,0.465082,0.01
14:49:11:223560,0,0,-0.125007,0.465082,0.01
14:49:11:228684,-0.037,-0.023,-0.125007,0.465082,0.01
14:49:11:233850,-0.039,-0.036,-0.125007,0.465082,0.01
14:49:11:238810,0,-0.008,-0.125007,0.465082,0.01
14:49:11:243931,0.004,0.029,-0.125007,0.465082,0.01
14:49:11:248932,-0.028,0.028,-0.125007,0.465082,0.01
14:49:11:254085,-0.075,0,-0.125007,0.465082,0.01
14:49:11:259088,-0.07,-0.011,-0.125007,0.465082,0.01
14:49:11:264198,-0.029,-0.001,-0.125007,0.465082,0.01
14:49:11:269187,-0.017,0.011,-0.125007,0.465082,0.01
14:49:11:274335,-0.049,0.02,-0.125007,0.465082,0.01
14:49:11:279335,-0.085,0.018,-0.125007,0.465082,0.01
14:49:11:284443,-0.112,0.013,-0.125007,0.465082,0.01
14:49:11:289437,-0.1,0.012,-0.125007,0.465082,0.01
14:49:11:294566,-0.046,0.019,-0.125007,0.465082,0.01
14:49:11:299588,0.001,0.024,-0.125007,0.465078,0.01
14:49:11:304691,0.063,0.019,-0.125007,0.465078,0.01
14:49:11:309687,0.074,0.005,-0.125007,0.465078,0.01
14:49:11:314824,0.027,-0.016,-0.125007,0.465079,0.01
14:49:11:319837,-0.03,-0.023,-0.125007,0.465079,0.01
14:49:11:324938,-0.089,-0.017,-0.125007,0.465079,0.01
14:49:11:329939,-0.063,-0.001,-0.125007,0.465079,0.01
14:49:11:335072,-0.013,0.009,-0.125007,0.465084,0.01
14:49:11:340065,0.054,0.017,-0.125007,0.465084,0.01
14:49:11:345184,0.071,0.016,-0.125007,0.465084,0.01
14:49:11:350185,0.054,0.017,-0.125007,0.465084,0.01
14:49:11:355092,0.027,0.025,-0.125007,0.465084,0.01
14:49:11:360307,-0.003,0.045,-0.125007,0.465084,0.01
14:49:11:365445,0.004,0.053,-0.125007,0.465084,0.01
14:49:11:370461,0.066,0.039,-0.125007,0.465084,0.01
14:49:11:375604,0.117,0.013,-0.125007,0.465084,0.01
14:49:11:380579,0.151,-0.028,-0.125007,0.465084,0.01
14:49:11:385696,0.133,-0.043,-0.125007,0.465084,0.01
14:49:11:390691,0.081,-0.035,-0.125007,0.465084,0.01
14:49:11:395819,0.06,-0.014,-0.125007,0.465084,0.01
14:49:11:400838,0.074,0.026,-0.125007,0.465084,0.01
14:49:11:405968,0.117,0.055,-0.125007,0.465089,0.01
14:49:11:410944,0.137,0.061,-0.125007,0.46509,0.01
14:49:11:416083,0.14,0.054,-0.125007,0.46509,0.01
14:49:11:421063,0.129,0.043,-0.125007,0.46509,0.01
14:49:11:426104,0.099,0.027,-0.125007,0.46509,0.01
