Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
14:52:28:709666,-10733,5502,4452,-10157,-135,-1635,1276,-12,3,9
14:52:28:725446,-10732,5502,4452,-10157,-142,-1650,1284,-6,4,5
14:52:28:726250,-10732,5502,4452,-10157,-142,-1650,1284,-6,4,5
14:52:28:732841,-10732,5502,4452,-10157,-142,-1650,1284,-6,4,5
14:52:28:733691,-10736,5498,4449,-10157,-111,-1614,1284,43,4,-8
14:52:28:739694,-10736,5498,4449,-10157,-111,-1614,1284,43,4,-8
14:52:28:755394,-10736,5498,4449,-10157,-111,-1614,1284,43,4,-8
14:52:28:756233,-10739,5495,4446,-10157,-109,-1594,1291,22,9,-9
14:52:28:762160,-10739,5495,4446,-10157,-109,-1594,1291,22,9,-9
14:52:28:769648,-10739,5495,4446,-10157,-109,-1594,1291,22,9,-9
14:52:28:777253,-10739,5495,4447,-10156,-120,-1623,1284,-4,4,-1
14:52:28:784650,-10739,5495,4447,-10156,-120,-1623,1284,-4,4,-1
14:52:28:792842,-10739,5495,4447,-10156,-120,-1623,1284,-4,4,-1
14:52:28:793692,-10737,5501,4451,-10153,-133,-1647,1281,-25,4,-6
14:52:28:799653,-10737,5501,4451,-10153,-133,-1647,1281,-25,4,-6
14:52:28:815376,-10739,5503,4449,-10151,-141,-1636,1279,18,13,-16
14:52:28:817664,-10739,5503,4449,-10151,-141,-1636,1279,18,13,-16
14:52:28:822155,-10739,5503,4449,-10151,-141,-1636,1279,18,13,-16
14:52:28:837866,-10741,5501,4445,-10152,-133,-1601,1291,28,6,-7
14:52:28:838690,-10741,5501,4445,-10152,-133,-1601,1291,28,6,-7
14:52:28:844638,-10741,5501,4445,-10152,-133,-1601,1291,28,6,-7
14:52:28:852875,-10743,5499,4446,-10150,-122,-1603,1294,5,-3,-18
14:52:28:853669,-10743,5499,4446,-10150,-122,-1603,1294,5,-3,-18
14:52:28:859674,-10743,5499,4446,-10150,-122,-1603,1294,5,-3,-18
14:52:28:875429,-10746,5495,4447,-10149,-121,-1613,1302,14,-9,-17
14:52:28:876187,-10746,5495,4447,-10149,-121,-1613,1302,14,-9,-17
14:52:28:882131,-10746,5495,4447,-10149,-121,-1613,1302,14,-9,-17
14:52:28:897923,-10746,5495,4447,-10149,-114,-1615,1284,5,-10,-5
14:52:28:898643,-10746,5495,4447,-10149,-114,-1615,1284,5,-10,-5
14:52:28:904651,-10746,5495,4447,-10149,-114,-1615,1284,5,-10,-5
14:52:28:912842,-10744,5498,4450,-10148,-129,-1629,1299,-21,-5,1
14:52:28:913680,-10744,5498,4450,-10148,-129,-1629,1299,-21,-5,1
14:52:28:919632,-10744,5498,4450,-10148,-129,-1629,1299,-21,-5,1
14:52:28:935399,-10743,5499,4451,-10148,-141,-1645,1281,9,2,-10
14:52:28:936166,-10743,5499,4451,-10148,-141,-1645,1281,9,2,-10
14:52:28:942107,-10743,5499,4451,-10148,-141,-1645,1281,9,2,-10
14:52:28:958339,-10748,5492,4448,-10148,-111,-1608,1289,47,-6,-15
14:52:28:959148,-10748,5492,4448,-10148,-111,-1608,1289,47,-6,-15
14:52:28:964627,-10748,5492,4448,-10148,-111,-1608,1289,47,-6,-15
14:52:28:981064,-10750,5489,4445,-10148,-116,-1594,1296,23,5,-10
14:52:28:981812,-10750,5489,4445,-10148,-116,-1594,1296,23,5,-10
14:52:28:982571,-10750,5489,4445,-10148,-116,-1594,1296,23,5,-10
14:52:28:995334,-10751,5492,4447,-10146,-123,-1607,1301,-20,9,-8
14:52:28:996109,-10751,5492,4447,-10146,-123,-1607,1301,-20,9,-8
