Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
22:47:31:389750,0.374037,0,0.078,0.216,-0.041,0.004,0.002,0.004,520,0.000351906
22:47:31:394735,0.374037,0,0.077,0.181,-0.162,0.003,0,0.004,520,0.000351906
22:47:31:399902,0.374037,0,0.061,0.164,-0.183,0.003,0,0.003,520,0.000351906
22:47:31:404883,0.374034,0.000198492,0.045,0.158,-0.081,0.003,0,0.001,520,0.000351906
22:47:31:409998,0.374034,0.000420973,0.04,0.12,0.148,0,0.002,-0.001,520,0.000351906
22:47:31:415138,0.374034,0.00071935,0.063,0.056,0.24,-0.002,0.003,-0.003,520,0.000351906
22:47:31:420036,0.374031,0.00109825,0.125,-0.091,0.182,-0.008,0.005,-0.006,520,0.000351906
22:47:31:425221,0.37403,0.00154987,0.157,-0.19,0.051,-0.011,0.005,-0.007,520,0.000351906
22:47:31:430231,0.374071,0.00207863,0.156,-0.258,-0.132,-0.011,0.003,-0.006,520,0.000351906
22:47:31:435365,0.374065,0.00267623,0.131,-0.231,-0.19,-0.01,0.002,-0.005,520,0.000351906
22:47:31:440376,0.374055,0.00334654,0.103,-0.114,-0.19,-0.005,0,-0.004,520,0.000351906
22:47:31:445521,0.374044,0.00408203,0.104,-0.018,-0.161,-0.001,0,-0.002,520,0.000351906
22:47:31:450503,0.374072,0.00488566,0.111,0.114,-0.115,0.002,0,0.002,520,0.000351906
22:47:31:455612,0.374051,0.00574981,0.104,0.183,-0.104,0.005,0.001,0.007,520,0.000351906
22:47:31:460635,0.374072,0.0066776,0.09,0.229,-0.128,0.007,0.001,0.007,522,0.000469208
22:47:31:465748,0.374039,0.00766012,0.099,0.218,-0.14,0.006,0.001,0,522,0.000469208
22:47:31:470718,0.374046,0.00870097,0.121,0.178,-0.08,0.003,0,-0.02,529,0.000879765
22:47:31:475864,0.374044,0.00979199,0.081,0.162,0.05,0,-0.001,-0.022,540,0.00152493
22:47:31:480864,0.374036,0.0109347,0.029,0.174,0.112,0,-0.001,-0.009,540,0.00152493
22:47:31:485994,0.374065,0.0121235,0.055,0.3,0.127,0.001,0.001,0.006,554,0.00234604
22:47:31:491006,0.37404,0.0133563,0.208,0.569,0.122,0.007,0.006,0.005,567,0.0031085
22:47:31:496124,0.37405,0.0146297,0.545,1.391,0.143,0.032,0.016,0.004,567,0.0031085
22:47:31:501119,0.374052,0.0159424,0.674,2.122,0.151,0.055,0.021,0.02,583,0.00404692
22:47:31:506325,0.37404,0.0172878,0.487,3.053,0.088,0.081,0.017,0.065,583,0.00404692
22:47:31:511252,0.374065,0.0186682,0.129,3.336,-0.001,0.086,0.007,0.088,598,0.00492669
22:47:31:516385,0.374033,0.0200735,-0.459,3.227,-0.144,0.071,-0.012,0.092,611,0.00568915
22:47:31:521370,0.374034,0.0215074,-0.671,2.97,-0.213,0.057,-0.025,0.08,611,0.00568915
22:47:31:526487,0.374067,0.0229659,-0.527,2.644,-0.232,0.049,-0.035,0.059,620,0.00621701
22:47:31:531470,0.374046,0.0244422,-0.181,2.558,-0.172,0.057,-0.034,0.051,624,0.00645161
22:47:31:536650,0.374056,0.0259371,0.373,2.541,-0.023,0.074,-0.024,0.046,624,0.00645161
22:47:31:541609,0.374057,0.0274473,0.548,2.484,0.026,0.076,-0.014,0.045,626,0.00656891
22:47:31:546763,0.374045,0.0289676,0.368,2.216,-0.089,0.065,-0.001,0.043,624,0.00645161
22:47:31:551753,0.374066,0.0305007,0.067,1.94,-0.245,0.056,0.004,0.041,624,0.00645161
22:47:31:556874,0.374031,0.0320357,-0.272,1.474,-0.371,0.05,0.008,0.037,621,0.00627566
22:47:31:561890,0.374073,0.0335822,-0.163,1.021,-0.205,0.046,0.008,0.027,621,0.00627566
22:47:31:567005,0.374062,0.0351263,0.137,0.791,0.013,0.043,0.007,0.016,619,0.00615836
22:47:31:572015,0.374039,0.0366697,0.639,0.671,0.288,0.048,0.008,0.002,615,0.00592375
22:47:31:577107,0.374049,0.0382139,0.822,0.728,0.339,0.057,0.009,-0.001,615,0.00592375
22:47:31:582144,0.374051,0.0397551,0.723,0.819,0.198,0.059,0.01,0.001,614,0.0058651
22:47:31:587258,0.374041,0.0412889,0.468,0.776,0.037,0.045,0.011,0.004,614,0.0058651
22:47:31:592235,0.374069,0.0428212,0.058,0.569,-0.1,0.015,0.014,0.005,614,0.0058651
22:47:31:597280,0.374043,0.0443413,-0.073,0.441,-0.046,0.002,0.013,0.003,614,0.0058651
22:47:31:602376,0.374053,0.0458561,0.114,0.44,0.203,-0.001,0.007,0,614,0.0058651
22:47:31:607482,0.374054,0.0473604,0.48,0.608,0.365,0.005,0.006,0,614,0.0058651
22:47:31:612558,0.37405,0.0488507,1.067,1.039,0.399,0.017,0.021,0.006,613,0.00580645
22:47:31:617513,0.374035,0.0503338,1.178,1.322,0.238,0.024,0.038,0.017,613,0.00580645
22:47:31:622596,0.37406,0.0518091,0.623,1.517,-0.194,0.022,0.048,0.039,610,0.0056305
22:47:31:627638,0.374032,0.0532637,-0.062,1.454,-0.495,0.015,0.032,0.049,605,0.00533724
22:47:31:632766,0.374043,0.0547147,-0.856,1.222,-0.715,0.007,-0.017,0.047,605,0.00533724
22:47:31:637757,0.374049,0.0561516,-0.937,1.106,-0.598,0.01,-0.049,0.035,599,0.00498534
22:47:31:642891,0.374046,0.0575739,-0.558,1.033,-0.107,0.025,-0.072,0.013,592,0.00457478
22:47:31:647785,0.37404,0.0589826,-0.311,0.949,0.213,0.033,-0.071,0.004,592,0.00457478
22:47:31:653002,0.374076,0.060385,-0.253,0.602,0.327,0.027,-0.055,-0.002,586,0.00422287
22:47:31:657979,0.374056,0.0617686,-0.237,0.085,0.064,0.003,-0.025,-0.004,586,0.00422287
22:47:31:663108,0.374036,0.0631353,0.011,-0.189,-0.074,-0.012,0.003,-0.003,580,0.00387097
22:47:31:668119,0.374056,0.0644954,0.669,-0.355,0.026,-0.021,0.054,-0.001,573,0.00346041
22:47:31:673239,0.37407,0.0658413,1.009,-0.333,0.239,-0.02,0.075,-0.002,573,0.00346041
22:47:31:678238,0.374035,0.0671688,0.981,-0.238,0.485,-0.013,0.068,-0.008,566,0.00304985
22:47:31:683357,0.374043,0.0684871,0.665,-0.172,0.48,-0.009,0.042,-0.012,558,0.00258065
22:47:31:688353,0.374047,0.0697913,0.17,-0.044,0.287,-0.002,0.003,-0.01,558,0.00258065
22:47:31:693374,0.374047,0.0710815,-0.021,0.057,0.194,0.001,-0.009,-0.004,553,0.00228739
22:47:31:698521,0.374046,0.072358,-0.196,0.111,0.287,0.001,-0.012,0,553,0.00228739
22:47:31:703502,0.374042,0.0736203,-0.335,-0.008,0.418,-0.005,-0.013,-0.004,549,0.00205279
22:47:31:708625,0.374034,0.0748686,-0.496,-0.391,0.425,-0.026,-0.016,-0.015,547,0.00193548
22:47:31:713616,0.374069,0.0761122,-0.442,-0.611,0.269,-0.037,-0.017,-0.019,547,0.00193548
22:47:31:718739,0.374056,0.0773324,-0.079,-0.575,0.032,-0.038,-0.015,-0.013,546,0.00187683
22:47:31:723848,0.374043,0.078539,0.34,-0.128,-0.033,-0.021,-0.005,0,545,0.00181818
22:47:31:728882,0.374072,0.0797409,0.478,0.179,-0.058,-0.009,0.007,0.005,545,0.00181818
22:47:31:734003,0.374059,0.0809203,0.419,0.387,-0.179,-0.007,0.029,0.013,545,0.00181818
22:47:31:739010,0.37404,0.0820845,0.292,0.376,-0.262,-0.013,0.037,0.018,543,0.00170088
22:47:31:744118,0.374066,0.0832452,0.13,0.325,-0.247,-0.016,0.028,0.02,543,0.00170088
22:47:31:749115,0.374047,0.0843859,0.041,0.309,-0.141,-0.012,0.01,0.015,543,0.00170088
22:47:31:754252,0.374073,0.0855191,-0.169,0.206,0.024,-0.005,-0.017,0,543,0.00170088
22:47:31:759248,0.37405,0.086631,-0.353,0.024,0.038,-0.009,-0.03,-0.009,541,0.00158358
22:47:31:764374,0.37403,0.0877299,-0.477,-0.353,-0.154,-0.024,-0.039,-0.013,541,0.00158358
22:47:31:769387,0.374054,0.0888251,-0.356,-0.566,-0.347,-0.032,-0.039,-0.012,541,0.00158358
22:47:31:774488,0.374034,0.0898998,0.014,-0.699,-0.512,-0.034,-0.025,-0.01,541,0.00158358
22:47:31:779492,0.374055,0.0909705,0.225,-0.675,-0.489,-0.031,-0.005,-0.012,541,0.00158358
22:47:31:784626,0.374035,0.0920209,0.385,-0.598,-0.338,-0.028,0.031,-0.014,541,0.00158358
22:47:31:789604,0.374055,0.0930713,0.431,-0.569,-0.198,-0.029,0.047,-0.015,540,0.00152493
22:47:31:794954,0.374035,0.0940973,0.4,-0.514,0.075,-0.029,0.042,-0.017,539,0.00146628
22:47:31:799769,0.374056,0.0951237,0.251,-0.418,0.243,-0.026,0.023,-0.016,539,0.00146628
22:47:31:804734,0.374036,0.0961292,-0.108,-0.22,0.268,-0.016,-0.007,-0.009,539,0.00146628
22:47:31:809865,0.374055,0.0971387,-0.326,-0.133,0.012,-0.009,-0.022,0,539,0.00146628
22:47:31:814848,0.374036,0.0981235,-0.304,-0.19,-0.117,-0.009,-0.022,0,539,0.00146628
