Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
01:54:52:791955,0.374037,0,-0.057,-0.001,-0.062,-0.002,0,-0.002,528,0.000821114
01:54:52:797202,0.374037,0,-0.042,-0.014,-0.114,-0.003,0,-0.002,528,0.000821114
01:54:52:802202,0.374037,0,0.004,-0.045,-0.154,-0.003,0,-0.001,528,0.000821114
01:54:52:807193,0.374034,-0.000219885,0.017,-0.054,-0.097,-0.003,0,0,528,0.000821114
01:54:52:812337,0.374034,-0.000479725,0.001,-0.043,0.051,-0.001,0,0,528,0.000821114
01:54:52:817347,0.374034,-0.000839473,-0.006,-0.027,0.068,0,0,0,528,0.000821114
01:54:52:822457,0.374031,-0.00129909,0.011,-0.003,-0.084,0.001,0,0.001,528,0.000821114
01:54:52:827602,0.374074,-0.00185873,0.021,0.027,-0.143,0,0,0.001,528,0.000821114
01:54:52:832585,0.374066,-0.00251708,0.002,0.051,0.015,0,0,0,528,0.000821114
01:54:52:837582,0.374058,-0.00315341,-0.044,0.067,0.36,-0.002,0,-0.003,528,0.000821114
01:54:52:842690,0.374052,-0.00369013,-0.059,0.057,0.425,-0.002,-0.001,-0.003,528,0.000821114
01:54:52:847709,0.374043,-0.00412712,-0.034,0.026,0.139,-0.001,0,-0.001,528,0.000821114
01:54:52:852849,0.374036,-0.0044641,0,0.011,-0.151,0,0,0,528,0.000821114
01:54:52:857838,0.374031,-0.00470112,0.041,0.009,-0.406,0,0.001,0,526,0.000703812
01:54:52:862934,0.374073,-0.00483913,0.043,0.013,-0.41,0,0,0.003,526,0.000703812
01:54:52:867935,0.374072,-0.00487658,0.015,0.015,-0.3,0,0,0.013,520,0.000351906
01:54:52:873091,0.374073,-0.00481404,-0.004,0.018,-0.216,0,0,0.018,520,0.000351906
01:54:52:878079,0.374032,-0.00465095,-0.023,0.036,-0.092,0.005,0.002,0.019,511,-0.000175953
01:54:52:883199,0.374036,-0.00438884,-0.056,0.014,-0.032,0.008,0.002,0.02,503,-0.000645161
01:54:52:888207,0.374044,-0.0040264,-0.217,-0.311,-0.059,0.002,0,0.023,503,-0.000645161
01:54:52:893336,0.374053,-0.00356448,-0.403,-0.895,-0.145,-0.015,-0.006,0.011,498,-0.000938416
01:54:52:898348,0.374061,-0.00300244,-0.636,-2.297,-0.187,-0.065,-0.019,-0.046,498,-0.000938416
01:54:52:903333,0.374068,-0.00234048,-0.592,-3.249,-0.053,-0.099,-0.025,-0.1,498,-0.000938416
01:54:52:908452,0.374075,-0.00157865,-0.017,-3.894,0.321,-0.119,-0.012,-0.151,501,-0.000762463
01:54:52:913589,0.374034,-0.000716843,0.967,-3.192,0.537,-0.091,0.033,-0.132,513,-5.8651e-05
01:54:52:918594,0.374034,0.000244498,1.475,-2.241,0.434,-0.06,0.069,-0.09,513,-5.8651e-05
01:54:52:923700,0.374031,0.00126349,1.399,-0.85,-0.002,-0.028,0.086,-0.024,531,0.000997067
01:54:52:928711,0.374068,0.00219533,0.739,-0.199,-0.282,-0.024,0.061,0.005,531,0.000997067
01:54:52:933715,0.374059,0.00302718,-0.528,0.528,-0.38,-0.028,-0.01,0.023,552,0.00222874
01:54:52:938832,0.374049,0.00375919,-1.039,1.134,-0.212,-0.019,-0.052,0.027,579,0.00381232
01:54:52:943844,0.374036,0.00439102,-0.914,2.473,0.14,0.032,-0.073,0.037,579,0.00381232
01:54:52:948950,0.374072,0.00492348,-0.455,3.479,0.263,0.079,-0.062,0.055,606,0.00539589
01:54:52:953957,0.37406,0.00535573,0.098,4.548,0.15,0.118,-0.033,0.092,635,0.00709677
01:54:52:959099,0.374052,0.00568801,0.142,4.747,-0.062,0.108,-0.016,0.114,635,0.00709677
01:54:52:964205,0.374047,0.00591993,-0.146,4.444,-0.357,0.076,-0.003,0.118,661,0.0086217
01:54:52:969262,0.374042,0.00605225,-0.326,4.114,-0.404,0.07,0,0.099,677,0.00956012
01:54:52:974213,0.374042,0.0060846,-0.262,3.737,-0.175,0.086,0.003,0.067,677,0.00956012
01:54:52:979341,0.374045,0.00601701,0.003,3.572,0.09,0.095,0.005,0.062,684,0.00997067
01:54:52:984470,0.374049,0.00584943,0.478,3.326,0.384,0.096,0.008,0.08,684,0.00997067
01:54:52:989457,0.374057,0.00558188,0.641,3.091,0.405,0.095,0.009,0.092,678,0.00961877
01:54:52:994452,0.374066,0.00521472,0.431,2.553,0.22,0.09,0.003,0.087,658,0.00844575
01:54:52:999588,0.374076,0.00474717,-0.247,1.813,-0.032,0.077,-0.01,0.064,658,0.00844575
01:54:53:4590,0.374043,0.0041791,-0.748,1.222,-0.168,0.07,-0.021,0.044,630,0.00680352
01:54:53:9708,0.374053,0.00351168,-1.134,0.047,-0.272,0.064,-0.026,0.007,598,0.00492669
01:54:53:14696,0.374065,0.00274426,-0.971,-1.04,-0.226,0.052,-0.021,-0.023,598,0.00492669
01:54:53:19837,0.374074,0.00187677,-0.138,-2.942,0.079,0.002,-0.008,-0.074,564,0.00293255
01:54:53:24829,0.374033,0.000909096,0.579,-4.01,0.373,-0.039,0,-0.107,564,0.00293255
01:54:53:29977,0.374037,-0.000158341,1.423,-4.691,0.636,-0.075,0.022,-0.138,533,0.00111437
01:54:53:34949,0.374031,-0.00132573,1.653,-4.488,0.525,-0.074,0.049,-0.134,505,-0.000527859
01:54:53:40104,0.374066,-0.0025934,1.41,-3.613,-0.039,-0.056,0.093,-0.088,505,-0.000527859
01:54:53:45081,0.374045,-0.00396059,0.879,-2.928,-0.462,-0.047,0.099,-0.05,479,-0.00205279
01:54:53:50090,0.374059,-0.00542846,-0.254,-1.988,-0.726,-0.042,0.045,-0.018,455,-0.00346041
01:54:53:55211,0.374061,-0.00699565,-0.977,-1.441,-0.551,-0.04,-0.018,-0.013,455,-0.00346041
01:54:53:60235,0.374048,-0.00866281,-1.568,-0.78,0.037,-0.033,-0.099,-0.008,434,-0.00469208
01:54:53:65371,0.374063,-0.0104308,-1.543,-0.528,0.399,-0.028,-0.117,-0.001,414,-0.0058651
01:54:53:70472,0.374056,-0.0122979,-1.031,-0.569,0.527,-0.035,-0.079,0,414,-0.0058651
