Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
18:12:18:27554,0.374049,-0.0675739,-0.7,17.787,0.256,1.33,-0.077,0.416,397,-0.00686217
18:12:18:32665,0.374068,-0.0678144,-0.665,19.218,-0.112,1.483,-0.083,0.447,360,-0.00903226
18:12:18:37681,0.374072,-0.0679505,-0.281,16.789,-0.596,1.142,-0.058,0.401,367,-0.0086217
18:12:18:42789,0.37406,-0.067986,-0.032,13.196,-0.765,0.709,-0.029,0.33,367,-0.0086217
18:12:18:47797,0.374035,-0.0679211,-0.062,7.804,-0.789,0.216,0.006,0.212,397,-0.00686217
18:12:18:52706,0.374039,-0.0677601,-0.297,4.812,-0.731,0.06,0.017,0.137,397,-0.00686217
18:12:18:57930,0.37407,-0.0675062,-0.51,0.467,-0.517,-0.128,0.013,0.024,448,-0.00387097
18:12:18:63065,0.374044,-0.0671404,-0.399,-2.467,-0.167,-0.307,0.007,-0.055,503,-0.000645161
18:12:18:67946,0.374047,-0.0666824,0.013,-5.894,0.583,-0.555,0.006,-0.158,503,-0.000645161
18:12:18:73178,0.374032,-0.0661198,0.3,-7.023,0.921,-0.635,0.016,-0.195,555,0.00240469
18:12:18:78165,0.374045,-0.0654614,0.59,-7.118,0.821,-0.618,0.041,-0.196,594,0.00469208
18:12:18:83271,0.374041,-0.0647026,0.622,-6.435,0.513,-0.535,0.053,-0.177,594,0.00469208
18:12:18:88273,0.37406,-0.0638474,0.372,-4.772,0.166,-0.342,0.048,-0.142,604,0.00527859
18:12:18:93441,0.37406,-0.0628922,-0.018,-2.948,0.045,-0.162,0.019,-0.105,579,0.00381232
18:12:18:98402,0.37404,-0.0618333,-0.175,-1.867,0.008,-0.092,-0.001,-0.074,579,0.00381232
18:12:18:103403,0.374039,-0.0606778,-0.255,-0.465,-0.013,-0.035,-0.019,-0.032,558,0.00258065
18:12:18:108534,0.374061,-0.0594226,-0.329,0.282,-0.054,-0.001,-0.022,-0.013,558,0.00258065
18:12:18:113532,0.374044,-0.0581104,-0.527,0.989,-0.277,0.038,-0.024,0.002,553,0.00228739
18:12:18:118661,0.374042,-0.0568916,-0.599,1.311,-0.443,0.036,-0.031,0.013,551,0.00217009
18:12:18:123702,0.374053,-0.0557687,-0.445,2.108,-0.403,-0.011,-0.049,0.045,551,0.00217009
18:12:18:128797,0.374035,-0.0547469,-0.212,3.045,-0.169,-0.038,-0.061,0.074,555,0.00240469
18:12:18:133800,0.374034,-0.0538213,0.111,4.886,0.234,0.012,-0.07,0.116,557,0.00252199
18:12:18:138920,0.374051,-0.0529992,0.22,6.045,0.47,0.106,-0.062,0.135,557,0.00252199
18:12:18:143923,0.374041,-0.0522738,0.272,6.886,0.827,0.209,-0.025,0.142,558,0.00258065
18:12:18:148943,0.374052,-0.0516522,0.331,6.583,0.974,0.188,0.01,0.135,558,0.00258065
18:12:18:154032,0.374034,-0.0511268,0.495,5.178,0.735,0.081,0.06,0.113,563,0.0028739
18:12:18:159045,0.374042,-0.0507053,0.563,4.082,0.27,0.043,0.075,0.094,564,0.00293255
18:12:18:164169,0.37407,-0.0503831,0.489,2.735,-0.398,0.053,0.058,0.058,564,0.00293255
18:12:18:169278,0.37403,-0.0501515,0.367,2.142,-0.531,0.058,0.03,0.036,563,0.0028739
18:12:18:174277,0.374059,-0.0500296,0.148,1.851,-0.243,0.046,-0.012,0.029,554,0.00234604
18:12:18:179179,0.374067,-0.050001,-0.063,2.018,0.032,0.052,-0.029,0.044,554,0.00234604
18:12:18:180092,0.374067,-0.050001,-0.194,2.145,0.13,-0.06,-0.035,0.056,554,0.00504399
18:12:18:180127,0.374067,-0.050001,-0.194,2.145,0.13,-0.06,-0.035,0.056,554,0.00504399
18:12:18:180146,0.374067,-0.050001,-0.194,2.145,0.13,-0.06,-0.035,0.056,554,0.00504399
18:12:18:180162,0.374067,-0.050001,-0.194,2.145,0.13,-0.06,-0.035,0.056,554,0.00504399
18:12:18:180177,0.374067,-0.050001,-0.194,2.145,0.13,-0.06,-0.035,0.056,554,0.00504399
18:12:18:180193,0.374067,-0.050001,-0.194,2.145,0.13,-0.06,-0.035,0.056,554,0.00504399
18:12:18:180209,0.374067,-0.050001,-0.194,2.145,0.13,-0.06,-0.035,0.056,554,0.00504399
18:12:18:180225,0.374067,-0.050001,-0.194,2.145,0.13,-0.06,-0.035,0.056,554,0.00504399
18:12:18:180241,0.374067,-0.050001,-0.194,2.145,0.13,-0.06,-0.035,0.056,554,0.00504399
18:12:18:180257,0.374067,-0.050001,-0.194,2.145,0.13,-0.06,-0.035,0.056,554,0.00504399
18:12:18:180272,0.374067,-0.050001,-0.194,2.145,0.13,-0.06,-0.035,0.056,554,0.00504399
