Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
16:24:51:299986,9815,1706,-5062,11981,1147,-948,1685,-958,-434,52
16:24:51:300837,9772,1684,-5170,11973,1196,-987,1831,-424,-366,182
16:24:51:314354,9772,1684,-5170,11973,1196,-987,1831,-424,-366,182
16:24:51:322495,9772,1684,-5170,11973,1196,-987,1831,-424,-366,182
16:24:51:323343,9709,1712,-5185,12014,1234,-823,1851,144,-262,346
16:24:51:329338,9709,1712,-5185,12014,1234,-823,1851,144,-262,346
16:24:51:345033,9709,1712,-5185,12014,1234,-823,1851,144,-262,346
16:24:51:345880,9642,1747,-5183,12063,1173,-690,1796,210,-251,393
16:24:51:351829,9642,1747,-5183,12063,1173,-690,1796,210,-251,393
16:24:51:360009,9642,1747,-5183,12063,1173,-690,1796,210,-251,393
16:24:51:360876,9599,1773,-5199,12087,1115,-498,1770,-32,-264,285
16:24:51:374368,9599,1773,-5199,12087,1115,-498,1770,-32,-264,285
16:24:51:382482,9599,1773,-5199,12087,1115,-498,1770,-32,-264,285
16:24:51:383325,9577,1775,-5255,12080,1109,-491,1759,-353,-284,166
16:24:51:389365,9577,1775,-5255,12080,1109,-491,1759,-353,-284,166
16:24:51:404974,9577,1775,-5255,12080,1109,-491,1759,-353,-284,166
16:24:51:405838,9561,1756,-5342,12058,1160,-627,1766,-535,-283,119
16:24:51:411852,9561,1756,-5342,12058,1160,-627,1766,-535,-283,119
16:24:51:419962,9561,1756,-5342,12058,1160,-627,1766,-535,-283,119
16:24:51:420833,9545,1733,-5425,12036,1214,-829,1780,-455,-238,81
16:24:51:434357,9545,1733,-5425,12036,1214,-829,1780,-455,-238,81
16:24:51:442457,9545,1733,-5425,12036,1214,-829,1780,-455,-238,81
16:24:51:443322,9531,1739,-5451,12035,1275,-882,1805,-77,-151,49
16:24:51:449351,9531,1739,-5451,12035,1275,-882,1805,-77,-151,49
16:24:51:464989,9531,1739,-5451,12035,1275,-882,1805,-77,-151,49
16:24:51:465835,9528,1773,-5426,12044,1254,-659,1797,146,-71,16
16:24:51:471863,9528,1773,-5426,12044,1254,-659,1797,146,-71,16
16:24:51:480001,9528,1773,-5426,12044,1254,-659,1797,146,-71,16
16:24:51:480839,9537,1790,-5400,12045,1128,-599,1747,66,-25,-39
16:24:51:494370,9537,1790,-5400,12045,1128,-599,1747,66,-25,-39
16:24:51:502460,9537,1790,-5400,12045,1128,-599,1747,66,-25,-39
16:24:51:503348,9555,1786,-5400,12032,1105,-737,1746,-83,-20,-111
16:24:51:509358,9555,1786,-5400,12032,1105,-737,1746,-83,-20,-111
16:24:51:525053,9577,1784,-5405,12013,1172,-764,1678,-90,8,-147
16:24:51:525864,9577,1784,-5405,12013,1172,-764,1678,-90,8,-147
16:24:51:531724,9577,1784,-5405,12013,1172,-764,1678,-90,8,-147
16:24:51:539985,9598,1776,-5397,12000,1206,-762,1686,-40,85,-111
16:24:51:540856,9598,1776,-5397,12000,1206,-762,1686,-40,85,-111
16:24:51:554347,9598,1776,-5397,12000,1206,-762,1686,-40,85,-111
16:24:51:562503,9617,1756,-5381,11996,1165,-780,1669,-21,161,-69
16:24:51:563376,9617,1756,-5381,11996,1165,-780,1669,-21,161,-69
16:24:51:569354,9617,1756,-5381,11996,1165,-780,1669,-21,161,-69
16:24:51:584995,9644,1715,-5367,11986,1127,-706,1644,-136,238,-63
16:24:51:585840,9644,1715,-5367,11986,1127,-706,1644,-136,238,-63
16:24:51:591828,9644,1715,-5367,11986,1127,-706,1644,-136,238,-63
16:24:51:607476,9675,1644,-5377,11966,1110,-738,1638,-345,289,-56
16:24:51:608337,9675,1644,-5377,11966,1110,-738,1638,-345,289,-56
16:24:51:614355,9675,1644,-5377,11966,1110,-738,1638,-345,289,-56
16:24:51:622475,9713,1561,-5396,11938,1098,-766,1641,-433,315,-84
16:24:51:623347,9713,1561,-5396,11938,1098,-766,1641,-433,315,-84
16:24:51:629419,9713,1561,-5396,11938,1098,-766,1641,-433,315,-84
16:24:51:644978,9753,1477,-5409,11910,1105,-799,1670,-415,340,-99
16:24:51:645862,9753,1477,-5409,11910,1105,-799,1670,-415,340,-99
16:24:51:651828,9753,1477,-5409,11910,1105,-799,1670,-415,340,-99
16:24:51:667599,9789,1396,-5412,11889,1087,-800,1654,-345,361,-66
16:24:51:668328,9789,1396,-5412,11889,1087,-800,1654,-345,361,-66
16:24:51:674352,9789,1396,-5412,11889,1087,-800,1654,-345,361,-66
16:24:51:682506,9824,1327,-5400,11874,1089,-786,1662,-244,370,-65
16:24:51:683355,9824,1327,-5400,11874,1089,-786,1662,-244,370,-65
16:24:51:689482,9824,1327,-5400,11874,1089,-786,1662,-244,370,-65
16:24:51:705117,9854,1259,-5393,11859,1023,-779,1597,-247,339,-53
16:24:51:705853,9854,1259,-5393,11859,1023,-779,1597,-247,339,-53
16:24:51:711843,9854,1259,-5393,11859,1023,-779,1597,-247,339,-53
16:24:51:727475,9881,1186,-5407,11838,1002,-811,1534,-334,289,-47
16:24:51:728367,9881,1186,-5407,11838,1002,-811,1534,-334,289,-47
16:24:51:734410,9881,1186,-5407,11838,1002,-811,1534,-334,289,-47
16:24:51:742616,9901,1120,-5427,11819,1042,-888,1520,-306,255,-32
16:24:51:743407,9901,1120,-5427,11819,1042,-888,1520,-306,255,-32
16:24:51:749328,9901,1120,-5427,11819,1042,-888,1520,-306,255,-32
16:24:51:764985,9913,1065,-5439,11808,1014,-931,1527,-201,212,-8
16:24:51:765857,9913,1065,-5439,11808,1014,-931,1527,-201,212,-8
16:24:51:771851,9913,1065,-5439,11808,1014,-931,1527,-201,212,-8
16:24:51:787487,9923,1026,-5443,11801,984,-894,1507,-119,165,-18
16:24:51:788366,9923,1026,-5443,11801,984,-894,1507,-119,165,-18
16:24:51:794351,9923,1026,-5443,11801,984,-894,1507,-119,165,-18
16:24:51:802621,9928,1002,-5451,11796,985,-873,1494,-87,96,-6
16:24:51:803350,9928,1002,-5451,11796,985,-873,1494,-87,96,-6
16:24:51:809357,9928,1002,-5451,11796,985,-873,1494,-87,96,-6
16:24:51:824972,9926,988,-5467,11791,988,-862,1495,-95,11,9
16:24:51:825841,9926,988,-5467,11791,988,-862,1495,-95,11,9
16:24:51:831853,9926,988,-5467,11791,988,-862,1495,-95,11,9
16:24:51:840158,9918,982,-5493,11787,988,-875,1484,-92,-68,25
