Time,FT1,FT2,X,Y,Z
13:45:15:20509,0,0,-0.125,0.465,0.01
13:45:15:25355,0,0,-0.125,0.465037,0.01
13:45:15:30339,0,0,-0.125,0.465048,0.01
13:45:15:35637,0,0,-0.125,0.465053,0.01
13:45:15:40597,0,0,-0.125,0.465054,0.01
13:45:15:45608,0,0,-0.125,0.465059,0.01
13:45:15:50719,0,0,-0.125,0.465059,0.01
13:45:15:55865,0,0,-0.125,0.465065,0.01
13:45:15:60851,0,0,-0.125,0.465065,0.01
13:45:15:65969,0,0,-0.125,0.46507,0.01
13:45:15:70886,0,0,-0.125,0.46507,0.01
13:45:15:75956,0,0,-0.125,0.46507,0.01
13:45:15:81093,0,0,-0.125,0.46507,0.01
13:45:15:86101,0,0,-0.125,0.46507,0.01
13:45:15:91247,0,0,-0.125,0.46507,0.01
13:45:15:96231,0,0,-0.125,0.465076,0.01
13:45:15:101337,0,0,-0.125,0.465076,0.01
13:45:15:106492,0,0,-0.125,0.465076,0.01
13:45:15:111485,0,0,-0.125,0.465076,0.01
13:45:15:116479,0,0,-0.125,0.465076,0.01
13:45:15:121587,0,0,-0.125,0.465076,0.01
13:45:15:126584,0,0,-0.125,0.465076,0.01
13:45:15:131711,0,0,-0.125,0.465076,0.01
13:45:15:136730,0,0,-0.125,0.465076,0.01
13:45:15:141834,0,0,-0.125,0.465076,0.01
13:45:15:146982,0,0,-0.125,0.465076,0.01
13:45:15:151983,0,0,-0.125,0.465077,0.01
13:45:15:156972,0,0,-0.125,0.465077,0.01
13:45:15:162094,0,0,-0.125,0.465077,0.01
13:45:15:167240,0,0,-0.125,0.465081,0.01
13:45:15:172364,0,0,-0.125,0.465081,0.01
13:45:15:177358,0,0,-0.125,0.465081,0.01
13:45:15:182359,0,0,-0.125,0.465082,0.01
13:45:15:187474,0,0,-0.125,0.465082,0.01
13:45:15:192512,0,0,-0.125,0.465082,0.01
13:45:15:197596,0,0,-0.125,0.465082,0.01
13:45:15:202585,0,0,-0.125,0.465082,0.01
13:45:15:207721,0,0,-0.125,0.465082,0.01
13:45:15:212724,0,0,-0.125,0.465082,0.01
13:45:15:217830,0,0,-0.125,0.465082,0.01
13:45:15:223019,0,0,-0.125,0.465082,0.01
13:45:15:227985,0,0,-0.125,0.465082,0.01
13:45:15:232955,0,0,-0.125,0.465087,0.01
13:45:15:238104,0,0,-0.125,0.465087,0.01
13:45:15:242993,0,0,-0.125,0.465087,0.01
13:45:15:248217,0,0,-0.125,0.465087,0.01
13:45:15:253356,0,0,-0.125,0.465087,0.01
13:45:15:258340,0,0,-0.125,0.465087,0.01
13:45:15:263360,-0.005,-0.018,-0.125,0.465087,0.01
13:45:15:268459,-0.014,-0.025,-0.125,0.465087,0.01
13:45:15:273604,-0.014,-0.023,-0.125,0.465087,0.01
13:45:15:278352,-0.003,0.001,-0.125,0.465087,0.01
13:45:15:283711,0.012,0.057,-0.125,0.465087,0.01
13:45:15:288713,0.012,0.069,-0.125,0.465087,0.01
13:45:15:293725,0.002,0.017,-0.125,0.465087,0.01
13:45:15:298838,-0.004,-0.061,-0.125,0.465087,0.01
13:45:15:303741,-0.002,-0.083,-0.125,0.465087,0.01
13:45:15:308957,0.01,-0.065,-0.125,0.465087,0.01
13:45:15:313975,0.014,-0.046,-0.125,0.465087,0.01
13:45:15:319111,0.004,-0.038,-0.125,0.465087,0.01
13:45:15:324078,-0.013,-0.042,-0.125,0.465087,0.01
13:45:15:329205,-0.04,-0.034,-0.125,0.465087,0.01
13:45:15:334330,-0.046,-0.016,-0.125,0.465087,0.01
13:45:15:339333,-0.028,0.018,-0.125,0.465087,0.01
13:45:15:344454,-0.007,0.036,-0.125,0.465087,0.01
13:45:15:349458,0.003,0.039,-0.125,0.465087,0.01
13:45:15:354583,-0.012,0.025,-0.125,0.465087,0.01
13:45:15:359578,-0.044,0.001,-0.125,0.465087,0.01
13:45:15:364730,-0.038,0.002,-0.125,0.465087,0.01
13:45:15:369837,0.019,0.024,-0.125,0.465087,0.01
13:45:15:374835,0.073,0.028,-0.125,0.465087,0.01
13:45:15:379834,0.073,0.007,-0.125,0.465088,0.01
13:45:15:384964,0.03,-0.034,-0.125,0.465088,0.01
13:45:15:390111,0,-0.048,-0.125,0.465088,0.01
13:45:15:395116,-0.007,-0.048,-0.125,0.465088,0.01
