Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
13:43:05:424812,0,-3,-8,-3,5,0,-4,-3
13:43:05:432332,0,-5,-30,15,0,-7,-3,-2
13:43:05:440465,0,-2,2,22,-11,-9,-7,-4
13:43:05:441233,0,-2,2,22,-11,-9,-7,-4
13:43:05:447284,-2,1,9,14,12,1,1,-5
13:43:05:462965,-3,2,-3,-10,-7,2,-2,6
13:43:05:463754,-3,2,-3,-10,-7,2,-2,6
13:43:05:469806,2,2,8,9,5,4,1,-3
13:43:05:477313,-2,1,-18,-13,3,5,-1,-3
13:43:05:484923,-2,1,-18,-13,3,5,-1,-3
13:43:05:492234,-1,-2,2,2,6,7,0,1
13:43:05:500480,-1,-9,-17,5,-3,-2,0,2
13:43:05:501280,-1,-9,-17,5,-3,-2,0,2
13:43:05:507235,2,2,4,8,-6,-8,-4,0
13:43:05:522940,0,-2,6,20,8,-4,0,-2
13:43:05:523715,0,-2,6,20,8,-4,0,-2
13:43:05:529718,-2,-4,7,-15,-8,-8,5,10
13:43:05:537273,1,6,14,-1,-1,4,2,-1
13:43:05:544822,1,6,14,-1,-1,4,2,-1
13:43:05:552181,-3,-4,-6,5,-14,-5,-8,-5
13:43:05:560478,0,0,-3,-8,-6,-11,1,-6
13:43:05:561268,0,0,-3,-8,-6,-11,1,-6
13:43:05:567301,1,-2,-9,-4,0,6,-3,-3
13:43:05:582945,-2,4,14,-1,4,4,-1,-3
13:43:05:583810,-2,4,14,-1,4,4,-1,-3
13:43:05:589703,-3,-5,-7,-10,2,-5,-1,-2
13:43:05:597250,4,1,19,16,-11,-1,0,1
13:43:05:604822,4,1,19,16,-11,-1,0,1
13:43:05:612352,-4,-1,10,10,8,2,-1,-1
13:43:05:620483,-4,4,-5,-5,17,12,7,15
13:43:05:621322,-4,4,-5,-5,17,12,7,15
13:43:05:627365,1,1,7,4,4,-1,-1,-4
13:43:05:642944,-4,-1,-9,3,-8,-10,-6,-2
13:43:05:643767,-4,-1,-9,3,-8,-10,-6,-2
13:43:05:649804,1,-11,-34,-27,-3,-7,-5,1
13:43:05:657243,0,-2,13,3,12,11,2,-2
13:43:05:664895,0,-2,13,3,12,11,2,-2
13:43:05:672227,-1,2,0,-10,-2,-7,-6,-3
13:43:05:680484,-1,2,0,-10,-2,-7,-6,-3
13:43:05:681231,-1,-4,1,-8,-18,-16,-10,-6
13:43:05:687308,1,5,17,15,16,20,8,3
13:43:05:703001,1,5,17,15,16,20,8,3
13:43:05:703769,3,1,3,20,9,0,-1,-3
13:43:05:709733,0,-10,-1,-11,-6,2,-2,-5
13:43:05:725517,0,-10,-1,-11,-6,2,-2,-5
13:43:05:726237,-1,-7,-22,-18,-10,-4,-4,-2
13:43:05:732338,-1,6,7,13,0,-3,-3,-3
13:43:05:740489,-1,6,7,13,0,-3,-3,-3
13:43:05:741260,-1,-7,-15,-12,-9,-5,-2,-2
13:43:05:754740,-3,2,3,-1,1,2,0,-3
13:43:05:763041,-3,2,3,-1,1,2,0,-3
13:43:05:763758,0,2,5,-9,-23,-1,0,7
13:43:05:769744,-1,0,2,-16,-10,11,4,-3
13:43:05:785477,-1,0,2,-16,-10,11,4,-3
13:43:05:786249,-1,-9,-4,3,-6,-4,0,-2
13:43:05:792209,-2,-2,-7,-7,-4,-2,1,4
13:43:05:800542,-2,-2,-7,-7,-4,-2,1,4
13:43:05:801249,-1,-3,-2,-5,1,-3,-6,-5
13:43:05:814772,-1,2,-11,11,0,-6,-5,-1
13:43:05:822965,-1,2,-11,11,0,-6,-5,-1
13:43:05:823782,-2,-8,-40,-3,3,0,-3,-2
13:43:05:829786,2,-2,-7,-10,-2,-2,0,-3
13:43:05:845516,2,-2,-7,-10,-2,-2,0,-3
13:43:05:846312,-3,7,8,-4,1,0,1,-6
13:43:05:852249,0,-5,-7,13,-5,-5,-1,-2
13:43:05:860481,0,-5,-7,13,-5,-5,-1,-2
13:43:05:861246,1,-3,-13,0,2,-4,-3,-6
13:43:05:874686,-4,1,23,17,8,1,-1,2
13:43:05:883022,-4,1,23,17,8,1,-1,2
13:43:05:883765,-1,-1,-16,-5,11,4,-1,-6
13:43:05:889704,-3,1,1,-9,-12,-9,1,-2
13:43:05:905486,-3,1,1,-9,-12,-9,1,-2
13:43:05:906223,-2,4,19,5,9,16,1,3
13:43:05:912290,1,0,0,-3,-12,0,3,2
13:43:05:920473,1,0,0,-3,-12,0,3,2
13:43:05:921246,-2,2,11,10,1,-4,0,-2
13:43:05:934828,-2,-2,-6,-5,2,-6,-11,-4
13:43:05:942939,-2,-2,-6,-5,2,-6,-11,-4
13:43:05:943722,-1,0,12,-9,-5,-2,2,6
13:43:05:949785,1,2,17,1,-7,-7,2,-1
13:43:05:965587,1,2,17,1,-7,-7,2,-1
13:43:05:966251,3,2,5,23,22,7,6,9
13:43:05:972243,0,1,6,2,6,5,2,2
13:43:05:980555,0,1,6,2,6,5,2,2
13:43:05:981226,-1,-5,6,1,-18,-14,-4,-5
13:43:05:994831,0,-4,-11,-13,0,-2,-1,4
13:43:06:2951,0,-4,-11,-13,0,-2,-1,4
13:43:06:3751,-3,-4,-11,-14,-3,2,-2,-4
13:43:06:9743,0,1,-22,2,-6,0,0,0
13:43:06:25440,0,1,-22,2,-6,0,0,0
13:43:06:26252,-2,2,11,21,1,2,2,1
13:43:06:32302,-1,0,2,13,7,1,-1,-2
13:43:06:40476,-1,0,2,13,7,1,-1,-2
13:43:06:41239,0,5,-5,-14,-10,-7,-4,-7
13:43:06:54783,0,-8,-20,-10,9,4,-2,-5
13:43:06:62978,0,-8,-20,-10,9,4,-2,-5
13:43:06:63733,2,-2,19,-1,5,0,-1,1
13:43:06:69809,1,1,9,6,-8,-8,1,-3
13:43:06:85545,1,1,9,6,-8,-8,1,-3
13:43:06:86272,-5,-2,-2,-10,5,0,-4,-1
13:43:06:92231,1,-1,-12,-24,-9,-1,-3,-1
13:43:06:100505,1,-1,-12,-24,-9,-1,-3,-1
13:43:06:101235,-4,-4,8,-15,-11,-7,-4,-1
13:43:06:114804,0,-3,-12,-22,4,7,1,-2
13:43:06:122941,0,-3,-12,-22,4,7,1,-2
13:43:06:123716,0,0,-6,5,5,4,2,-1
13:43:06:129779,1,0,10,0,-5,0,0,9
13:43:06:145589,1,0,10,0,-5,0,0,9
13:43:06:146256,0,6,2,4,-6,-13,0,1
13:43:06:152270,-3,-4,-13,-3,-6,-4,-5,-4
13:43:06:160446,-3,-4,-13,-3,-6,-4,-5,-4
13:43:06:161192,2,-1,12,8,-1,5,-1,1
13:43:06:174763,-4,-8,4,3,-3,-6,-4,-6
13:43:06:183064,-4,-8,4,3,-3,-6,-4,-6
13:43:06:183745,-3,-4,-13,-28,-3,-3,-6,-4
13:43:06:189717,-2,3,22,2,-6,-3,-4,-5
13:43:06:205508,-2,3,22,2,-6,-3,-4,-5
13:43:06:206251,0,0,0,9,5,4,3,0
13:43:06:212337,0,2,1,0,26,0,-1,1
13:43:06:220514,0,2,1,0,26,0,-1,1
13:43:06:221263,1,-3,-1,5,7,7,1,1
13:43:06:234832,0,-2,21,7,-11,-10,-6,-3
13:43:06:243007,0,-2,21,7,-11,-10,-6,-3
13:43:06:243751,-1,-1,0,2,8,-5,-3,-7
13:43:06:249799,2,-4,0,3,-8,4,4,1
13:43:06:266158,2,-4,0,3,-8,4,4,1
13:43:06:266916,-2,2,11,9,6,5,-1,-7
13:43:06:272239,-2,-2,-23,6,-4,-9,-8,-3
13:43:06:280573,-2,-2,-23,6,-4,-9,-8,-3
13:43:06:281238,3,0,-13,4,0,6,2,5
13:43:06:294715,1,-4,-39,-6,-6,-5,-1,0
13:43:06:303004,1,-4,-39,-6,-6,-5,-1,0
13:43:06:303749,-4,-2,-5,-8,-9,-8,-3,0
13:43:06:309735,-5,-5,-11,-18,-11,-2,-1,-1
13:43:06:325498,-5,-5,-11,-18,-11,-2,-1,-1
13:43:06:326218,1,0,3,6,0,-5,0,2
13:43:06:332272,-3,1,7,-4,-3,-1,0,2
13:43:06:340518,-3,1,7,-4,-3,-1,0,2
13:43:06:341265,-3,0,-22,-11,-5,-4,-1,1
13:43:06:354793,0,-3,-8,-9,-2,0,-1,-3
13:43:06:363055,0,-3,-8,-9,-2,0,-1,-3
13:43:06:363715,-4,5,18,-3,-20,-4,-2,-2
13:43:06:369734,2,1,9,12,25,16,4,0
13:43:06:385478,2,1,9,12,25,16,4,0
13:43:06:386242,0,-4,-6,-4,-5,-12,-5,-2
13:43:06:392226,0,-1,9,3,1,3,6,2
13:43:06:400553,0,-1,9,3,1,3,6,2
13:43:06:401246,0,2,34,13,7,8,3,-1
13:43:06:414885,1,4,-1,13,14,2,0,0
13:43:06:422988,1,4,-1,13,14,2,0,0
13:43:06:423747,-4,-9,-23,-17,-17,-19,-4,-1
13:43:06:429854,-1,3,15,17,9,11,3,0
13:43:06:445458,-1,3,15,17,9,11,3,0
13:43:06:446243,-2,-9,-21,-6,-3,-1,-4,-5
13:43:06:452294,1,3,3,-10,-9,-10,-2,-3
13:43:06:460459,1,3,3,-10,-9,-10,-2,-3
13:43:06:461223,0,-2,0,18,16,8,0,-1
13:43:06:474761,-3,-6,-3,-17,-16,-5,-10,-5
13:43:06:483046,-3,-6,-3,-17,-16,-5,-10,-5
13:43:06:483743,2,0,-1,8,14,2,4,6
13:43:06:489739,0,-1,4,0,3,-11,-6,-3
13:43:06:505473,0,-1,4,0,3,-11,-6,-3
13:43:06:506229,3,-1,-6,-11,-8,-2,-1,1
13:43:06:512346,-1,-1,2,-6,-7,-5,-3,0
13:43:06:520468,-1,-1,2,-6,-7,-5,-3,0
13:43:06:521217,-1,-1,-4,5,4,-2,-1,-1
13:43:06:534830,0,-11,-9,9,6,1,0,7
13:43:06:542982,0,-11,-9,9,6,1,0,7
13:43:06:543751,-1,-2,-7,-26,-12,-4,1,-4
13:43:06:549811,1,3,-17,-2,-6,-6,-3,-2
13:43:06:565498,1,3,-17,-2,-6,-6,-3,-2
13:43:06:566207,-2,1,17,16,13,17,4,-3
13:43:06:572281,-1,5,16,7,9,-5,6,8
13:43:06:580504,-1,5,16,7,9,-5,6,8
13:43:06:581196,-1,-7,-8,-6,0,-3,1,-5
13:43:06:594751,0,-1,-4,-7,-7,15,12,7
13:43:06:602928,0,-1,-4,-7,-7,15,12,7
13:43:06:603713,1,-2,-22,2,1,-2,-2,5
13:43:06:609744,-3,5,-9,2,-6,-9,-7,-6
13:43:06:625516,-3,5,-9,2,-6,-9,-7,-6
13:43:06:626282,-3,-11,-53,-12,13,14,-3,-5
13:43:06:632286,4,-7,-26,3,-12,-8,-6,-6
13:43:06:640438,4,-7,-26,3,-12,-8,-6,-6
