Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
13:43:05:424812,12908,-5013,-3484,8034,77,-1412,1486,31,6,-8
13:43:05:432332,12908,-5013,-3484,8034,77,-1412,1486,31,6,-8
13:43:05:440465,12908,-5013,-3484,8034,77,-1412,1486,31,6,-8
13:43:05:441233,12906,-5017,-3487,8033,53,-1433,1490,-28,-12,-9
13:43:05:447284,12906,-5017,-3487,8033,53,-1433,1490,-28,-12,-9
13:43:05:462965,12906,-5017,-3487,8033,53,-1433,1490,-28,-12,-9
13:43:05:463754,12906,-5018,-3493,8030,83,-1460,1476,-8,-15,-17
13:43:05:469806,12906,-5018,-3493,8030,83,-1460,1476,-8,-15,-17
13:43:05:477313,12906,-5018,-3493,8030,83,-1460,1476,-8,-15,-17
13:43:05:484923,12909,-5012,-3493,8029,75,-1433,1472,41,-10,-19
13:43:05:492234,12909,-5012,-3493,8029,75,-1433,1472,41,-10,-19
13:43:05:500480,12909,-5012,-3493,8029,75,-1433,1472,41,-10,-19
13:43:05:501280,12910,-5010,-3493,8028,69,-1401,1477,4,-7,-17
13:43:05:507235,12910,-5010,-3493,8028,69,-1401,1477,4,-7,-17
13:43:05:522940,12910,-5010,-3493,8028,69,-1401,1477,4,-7,-17
13:43:05:523715,12907,-5018,-3499,8025,68,-1447,1483,-50,-4,-6
13:43:05:529718,12907,-5018,-3499,8025,68,-1447,1483,-50,-4,-6
13:43:05:537273,12907,-5018,-3499,8025,68,-1447,1483,-50,-4,-6
13:43:05:544822,12906,-5021,-3501,8024,75,-1425,1482,-26,-2,-1
13:43:05:552181,12906,-5021,-3501,8024,75,-1425,1482,-26,-2,-1
13:43:05:560478,12906,-5021,-3501,8024,75,-1425,1482,-26,-2,-1
13:43:05:561268,12906,-5023,-3503,8023,67,-1432,1511,-20,-7,-12
13:43:05:567301,12906,-5023,-3503,8023,67,-1432,1511,-20,-7,-12
13:43:05:582945,12906,-5023,-3503,8023,67,-1432,1511,-20,-7,-12
13:43:05:583810,12906,-5023,-3503,8023,59,-1448,1483,1,2,-12
13:43:05:589703,12906,-5023,-3503,8023,59,-1448,1483,1,2,-12
13:43:05:597250,12906,-5023,-3503,8023,59,-1448,1483,1,2,-12
13:43:05:604822,12906,-5023,-3503,8023,83,-1426,1509,-8,-3,-4
13:43:05:612352,12906,-5023,-3503,8023,83,-1426,1509,-8,-3,-4
13:43:05:620483,12906,-5023,-3503,8023,83,-1426,1509,-8,-3,-4
13:43:05:621322,12904,-5026,-3508,8021,86,-1436,1493,-38,-9,-9
13:43:05:627365,12904,-5026,-3508,8021,86,-1436,1493,-38,-9,-9
13:43:05:642944,12904,-5026,-3508,8021,86,-1436,1493,-38,-9,-9
13:43:05:643767,12902,-5031,-3514,8018,87,-1461,1500,-38,-10,-6
13:43:05:649804,12902,-5031,-3514,8018,87,-1461,1500,-38,-10,-6
13:43:05:657243,12902,-5031,-3514,8018,87,-1461,1500,-38,-10,-6
13:43:05:664895,12901,-5032,-3518,8017,103,-1456,1506,-17,-5,2
13:43:05:672227,12901,-5032,-3518,8017,103,-1456,1506,-17,-5,2
13:43:05:680484,12901,-5032,-3518,8018,67,-1444,1513,-2,3,-11
13:43:05:681231,12901,-5032,-3518,8018,67,-1444,1513,-2,3,-11
13:43:05:687308,12901,-5032,-3518,8018,67,-1444,1513,-2,3,-11
13:43:05:703001,12905,-5026,-3517,8016,83,-1448,1502,33,-2,-19
13:43:05:703769,12905,-5026,-3517,8016,83,-1448,1502,33,-2,-19
13:43:05:709733,12905,-5026,-3517,8016,83,-1448,1502,33,-2,-19
13:43:05:725517,12908,-5019,-3516,8016,111,-1427,1491,34,-4,-6
13:43:05:726237,12908,-5019,-3516,8016,111,-1427,1491,34,-4,-6
13:43:05:732338,12908,-5019,-3516,8016,111,-1427,1491,34,-4,-6
13:43:05:740489,12908,-5019,-3516,8016,68,-1431,1474,8,3,-5
13:43:05:741260,12908,-5019,-3516,8016,68,-1431,1474,8,3,-5
13:43:05:754740,12908,-5019,-3516,8016,68,-1431,1474,8,3,-5
13:43:05:763041,12905,-5027,-3520,8014,69,-1448,1489,-45,3,-5
13:43:05:763758,12905,-5027,-3520,8014,69,-1448,1489,-45,3,-5
13:43:05:769744,12905,-5027,-3520,8014,69,-1448,1489,-45,3,-5
13:43:05:785477,12906,-5026,-3523,8013,107,-1506,1492,21,-4,-4
13:43:05:786249,12906,-5026,-3523,8013,107,-1506,1492,21,-4,-4
13:43:05:792209,12906,-5026,-3523,8013,107,-1506,1492,21,-4,-4
13:43:05:800542,12910,-5014,-3514,8016,83,-1430,1492,87,5,2
13:43:05:801249,12910,-5014,-3514,8016,83,-1430,1492,87,5,2
13:43:05:814772,12910,-5014,-3514,8016,83,-1430,1492,87,5,2
13:43:05:822965,12909,-5012,-3508,8022,45,-1391,1479,22,-3,24
13:43:05:823782,12909,-5012,-3508,8022,45,-1391,1479,22,-3,24
13:43:05:829786,12909,-5012,-3508,8022,45,-1391,1479,22,-3,24
13:43:05:845516,12902,-5023,-3515,8023,74,-1431,1460,-73,-12,27
13:43:05:846312,12902,-5023,-3515,8023,74,-1431,1460,-73,-12,27
13:43:05:852249,12902,-5023,-3515,8023,74,-1431,1460,-73,-12,27
13:43:05:860481,12899,-5028,-3522,8022,115,-1483,1475,-24,-7,10
13:43:05:861246,12899,-5028,-3522,8022,115,-1483,1475,-24,-7,10
13:43:05:874686,12899,-5028,-3522,8022,115,-1483,1475,-24,-7,10
13:43:05:883022,12902,-5019,-3517,8025,97,-1442,1485,66,6,7
13:43:05:883765,12902,-5019,-3517,8025,97,-1442,1485,66,6,7
13:43:05:889704,12902,-5019,-3517,8025,97,-1442,1485,66,6,7
13:43:05:905486,12902,-5017,-3510,8030,55,-1393,1483,23,2,24
13:43:05:906223,12902,-5017,-3510,8030,55,-1393,1483,23,2,24
13:43:05:912290,12902,-5017,-3510,8030,55,-1393,1483,23,2,24
13:43:05:920473,12895,-5026,-3515,8033,63,-1427,1481,-66,-14,29
13:43:05:921246,12895,-5026,-3515,8033,63,-1427,1481,-66,-14,29
13:43:05:934828,12895,-5026,-3515,8033,63,-1427,1481,-66,-14,29
13:43:05:942939,12889,-5034,-3525,8033,106,-1473,1500,-60,-18,18
13:43:05:943722,12889,-5034,-3525,8033,106,-1473,1500,-60,-18,18
13:43:05:949785,12889,-5034,-3525,8033,106,-1473,1500,-60,-18,18
13:43:05:965587,12889,-5031,-3525,8036,108,-1457,1489,25,0,21
13:43:05:966251,12889,-5031,-3525,8036,108,-1457,1489,25,0,21
13:43:05:972243,12889,-5031,-3525,8036,108,-1457,1489,25,0,21
13:43:05:980555,12892,-5022,-3518,8039,100,-1383,1503,40,14,16
13:43:05:981226,12892,-5022,-3518,8039,100,-1383,1503,40,14,16
13:43:05:994831,12892,-5022,-3518,8039,100,-1383,1503,40,14,16
13:43:06:2951,12891,-5024,-3519,8039,78,-1408,1505,-31,0,8
13:43:06:3751,12891,-5024,-3519,8039,78,-1408,1505,-31,0,8
13:43:06:9743,12891,-5024,-3519,8039,78,-1408,1505,-31,0,8
13:43:06:25440,12888,-5029,-3522,8038,71,-1449,1510,-37,-6,-1
13:43:06:26252,12888,-5029,-3522,8038,71,-1449,1510,-37,-6,-1
13:43:06:32302,12888,-5029,-3522,8038,71,-1449,1510,-37,-6,-1
13:43:06:40476,12889,-5029,-3522,8038,82,-1426,1495,6,-14,-7
13:43:06:41239,12889,-5029,-3522,8038,82,-1426,1495,6,-14,-7
13:43:06:54783,12889,-5029,-3522,8038,82,-1426,1495,6,-14,-7
13:43:06:62978,12892,-5019,-3518,8041,75,-1403,1491,49,-13,-7
13:43:06:63733,12892,-5019,-3518,8041,75,-1403,1491,49,-13,-7
13:43:06:69809,12892,-5019,-3518,8041,75,-1403,1491,49,-13,-7
13:43:06:85545,12893,-5013,-3520,8041,80,-1430,1479,24,-24,-11
13:43:06:86272,12893,-5013,-3520,8041,80,-1430,1479,24,-24,-11
13:43:06:92231,12893,-5013,-3520,8041,80,-1430,1479,24,-24,-11
13:43:06:100505,12893,-5009,-3527,8041,92,-1440,1501,-3,-34,-11
13:43:06:101235,12893,-5009,-3527,8041,92,-1440,1501,-3,-34,-11
13:43:06:114804,12893,-5009,-3527,8041,92,-1440,1501,-3,-34,-11
13:43:06:122941,12892,-5008,-3534,8040,75,-1436,1469,-8,-37,-17
13:43:06:123716,12892,-5008,-3534,8040,75,-1436,1469,-8,-37,-17
13:43:06:129779,12892,-5008,-3534,8040,75,-1436,1469,-8,-37,-17
13:43:06:145589,12889,-5008,-3543,8041,74,-1450,1485,-25,-52,-9
13:43:06:146256,12889,-5008,-3543,8041,74,-1450,1485,-25,-52,-9
13:43:06:152270,12889,-5008,-3543,8041,74,-1450,1485,-25,-52,-9
13:43:06:160446,12890,-4999,-3549,8044,108,-1439,1500,31,-47,-3
13:43:06:161192,12890,-4999,-3549,8044,108,-1439,1500,31,-47,-3
13:43:06:174763,12890,-4999,-3549,8044,108,-1439,1500,31,-47,-3
13:43:06:183064,12887,-4999,-3554,8046,82,-1430,1469,-12,-31,5
13:43:06:183745,12887,-4999,-3554,8046,82,-1430,1469,-12,-31,5
13:43:06:189717,12887,-4999,-3554,8046,82,-1430,1469,-12,-31,5
13:43:06:205508,12887,-4999,-3554,8046,98,-1431,1489,-15,-9,5
13:43:06:206251,12887,-4999,-3554,8046,98,-1431,1489,-15,-9,5
13:43:06:212337,12887,-4999,-3554,8046,98,-1431,1489,-15,-9,5
13:43:06:220514,12887,-4999,-3554,8046,83,-1444,1502,2,9,4
13:43:06:221263,12887,-4999,-3554,8046,83,-1444,1502,2,9,4
13:43:06:234832,12887,-4999,-3554,8046,83,-1444,1502,2,9,4
13:43:06:243007,12887,-4998,-3554,8046,101,-1416,1515,8,3,-3
13:43:06:243751,12887,-4998,-3554,8046,101,-1416,1515,8,3,-3
13:43:06:249799,12887,-4998,-3554,8046,101,-1416,1515,8,3,-3
13:43:06:266158,12887,-4998,-3554,8046,71,-1428,1515,0,0,6
13:43:06:266916,12887,-4998,-3554,8046,71,-1428,1515,0,0,6
13:43:06:272239,12887,-4998,-3554,8046,71,-1428,1515,0,0,6
13:43:06:280573,12885,-5002,-3555,8045,71,-1453,1511,-29,-2,-1
13:43:06:281238,12885,-5002,-3555,8045,71,-1453,1511,-29,-2,-1
13:43:06:294715,12885,-5002,-3555,8045,71,-1453,1511,-29,-2,-1
13:43:06:303004,12885,-5002,-3556,8045,111,-1460,1491,7,3,-1
13:43:06:303749,12885,-5002,-3556,8045,111,-1460,1491,7,3,-1
13:43:06:309735,12885,-5002,-3556,8045,111,-1460,1491,7,3,-1
13:43:06:325498,12888,-4998,-3549,8047,75,-1441,1500,42,15,6
13:43:06:326218,12888,-4998,-3549,8047,75,-1441,1500,42,15,6
13:43:06:332272,12888,-4998,-3549,8047,75,-1441,1500,42,15,6
13:43:06:340518,12890,-4996,-3544,8047,88,-1443,1518,17,18,-1
13:43:06:341265,12890,-4996,-3544,8047,88,-1443,1518,17,18,-1
13:43:06:354793,12890,-4996,-3544,8047,88,-1443,1518,17,18,-1
13:43:06:363055,12893,-4990,-3539,8048,89,-1440,1492,48,8,-4
13:43:06:363715,12893,-4990,-3539,8048,89,-1440,1492,48,8,-4
13:43:06:369734,12893,-4990,-3539,8048,89,-1440,1492,48,8,-4
13:43:06:385478,12893,-4991,-3539,8048,60,-1431,1491,13,2,12
13:43:06:386242,12893,-4991,-3539,8048,60,-1431,1491,13,2,12
13:43:06:392226,12893,-4991,-3539,8048,60,-1431,1491,13,2,12
13:43:06:400553,12894,-4988,-3534,8050,71,-1424,1507,21,5,4
13:43:06:401246,12894,-4988,-3534,8050,71,-1424,1507,21,5,4
13:43:06:414885,12894,-4988,-3534,8050,71,-1424,1507,21,5,4
13:43:06:422988,12896,-4986,-3528,8050,66,-1421,1513,20,17,-3
13:43:06:423747,12896,-4986,-3528,8050,66,-1421,1513,20,17,-3
13:43:06:429854,12896,-4986,-3528,8050,66,-1421,1513,20,17,-3
13:43:06:445458,12899,-4981,-3526,8049,90,-1427,1515,20,1,-12
13:43:06:446243,12899,-4981,-3526,8049,90,-1427,1515,20,1,-12
13:43:06:452294,12899,-4981,-3526,8049,90,-1427,1515,20,1,-12
13:43:06:460459,12899,-4981,-3526,8049,75,-1438,1517,14,-1,-13
13:43:06:461223,12899,-4981,-3526,8049,75,-1438,1517,14,-1,-13
13:43:06:474761,12899,-4981,-3526,8049,75,-1438,1517,14,-1,-13
13:43:06:483046,12902,-4978,-3520,8049,45,-1426,1531,22,8,-19
13:43:06:483743,12902,-4978,-3520,8049,45,-1426,1531,22,8,-19
13:43:06:489739,12902,-4978,-3520,8049,45,-1426,1531,22,8,-19
13:43:06:505473,12907,-4968,-3511,8051,15,-1367,1535,43,-14,-26
