Time,FT1,FT2,X,Y,Z
13:43:38:500729,0,0,-0.125,0.465,0.01
13:43:38:505855,0,0,-0.125,0.465031,0.01
13:43:38:510949,0,0,-0.125,0.465031,0.01
13:43:38:516065,0,0,-0.125,0.465036,0.01
13:43:38:521142,0,0,-0.125,0.465036,0.01
13:43:38:526121,0,0,-0.125,0.465036,0.01
13:43:38:531250,0,0,-0.125,0.465037,0.01
13:43:38:536127,0,0,-0.125,0.465042,0.01
13:43:38:541282,0,0,-0.125,0.465042,0.01
13:43:38:546246,0,0,-0.125,0.465042,0.01
13:43:38:551371,0,0,-0.125,0.465043,0.01
13:43:38:556507,0,0,-0.125,0.465043,0.01
13:43:38:561493,0,0,-0.125,0.465043,0.01
13:43:38:566623,0,0,-0.125,0.465043,0.01
13:43:38:571779,0,0,-0.125,0.465048,0.01
13:43:38:576625,0,0,-0.125,0.465048,0.01
13:43:38:581862,0,0,-0.125,0.465048,0.01
13:43:38:586863,0,0,-0.125,0.465048,0.01
13:43:38:591758,0,0,-0.125,0.465048,0.01
13:43:38:597026,0,0,-0.125,0.465048,0.01
13:43:38:602015,0,0,-0.125,0.465048,0.01
13:43:38:607117,0,0,-0.125,0.465048,0.01
13:43:38:612117,0,0,-0.125,0.465048,0.01
13:43:38:617231,0,0,-0.125,0.465048,0.01
13:43:38:622264,0,0,-0.125,0.465048,0.01
13:43:38:627367,0,0,-0.125,0.465048,0.01
13:43:38:632383,0,0,-0.125,0.465048,0.01
13:43:38:637495,0,0,-0.125,0.465048,0.01
13:43:38:642606,0,0,-0.125,0.465048,0.01
13:43:38:647666,0,0,-0.125,0.465048,0.01
13:43:38:652641,0,0,-0.125,0.465049,0.01
13:43:38:657757,0,0,-0.125,0.465049,0.01
13:43:38:662784,0,0,-0.125,0.465049,0.01
13:43:38:667818,0,0,-0.125,0.465049,0.01
13:43:38:673028,0,0,-0.125,0.465049,0.01
13:43:38:677999,0,0,-0.125,0.465049,0.01
13:43:38:683139,0,0,-0.125,0.465049,0.01
13:43:38:688120,0,0,-0.125,0.465049,0.01
13:43:38:693242,0,0,-0.125,0.465049,0.01
13:43:38:698355,0,0,-0.125,0.465049,0.01
13:43:38:703372,0,0,-0.125,0.465049,0.01
13:43:38:708370,0,0,-0.125,0.465049,0.01
13:43:38:713522,0,0,-0.125,0.465049,0.01
13:43:38:718519,0,0,-0.125,0.465049,0.01
13:43:38:723622,0,0,-0.125,0.465054,0.01
13:43:38:728644,0,0,-0.125,0.465054,0.01
13:43:38:733755,0,0,-0.125,0.465054,0.01
13:43:38:738872,0,0,-0.125,0.465054,0.01
13:43:38:743867,0,-0.023,-0.125,0.465054,0.01
13:43:38:748883,0,-0.018,-0.125,0.465054,0.01
13:43:38:753986,-0.017,-0.008,-0.125,0.465054,0.01
13:43:38:759009,-0.027,-0.001,-0.125,0.465054,0.01
13:43:38:764120,-0.02,0.005,-0.125,0.465054,0.01
13:43:38:769254,-0.01,0.001,-0.125,0.465054,0.01
13:43:38:774125,-0.016,-0.018,-0.125,0.465054,0.01
13:43:38:779288,-0.035,-0.028,-0.125,0.465054,0.01
13:43:38:784381,-0.055,-0.017,-0.125,0.465054,0.01
13:43:38:789391,-0.054,0.002,-0.125,0.465054,0.01
13:43:38:794508,-0.056,0.019,-0.125,0.465054,0.01
13:43:38:799622,-0.085,-0.003,-0.125,0.465054,0.01
13:43:38:804643,-0.104,-0.03,-0.125,0.465054,0.01
13:43:38:809638,-0.098,-0.046,-0.125,0.465054,0.01
13:43:38:814753,-0.069,-0.028,-0.125,0.465054,0.01
