Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
15:22:15:463746,1,-1,-9,1,-1,-3,-3,-1
15:22:15:464505,3,-3,-6,-10,0,-2,0,1
15:22:15:470501,-2,-3,-16,9,2,0,0,-1
15:22:15:478047,-2,-3,-16,9,2,0,0,-1
15:22:15:485559,-2,-2,0,-5,0,0,-3,-3
15:22:15:493043,1,4,26,23,8,-7,0,0
15:22:15:501188,1,4,26,23,8,-7,0,0
15:22:15:501961,-3,-6,-16,-6,-1,-5,2,-1
15:22:15:515509,0,11,48,29,-5,-1,-3,0
15:22:15:523692,0,11,48,29,-5,-1,-3,0
15:22:15:524510,4,4,14,7,0,-3,-3,1
15:22:15:530517,-3,-5,-20,-12,-1,1,1,-1
15:22:15:546296,-3,-5,-20,-12,-1,1,1,-1
15:22:15:547005,-2,-4,-9,-8,-6,-1,-2,-2
15:22:15:552972,-1,6,-7,-30,-1,-1,-1,1
15:22:15:561272,-1,6,-7,-30,-1,-1,-1,1
15:22:15:562140,-4,-5,-24,-16,-1,0,2,-2
15:22:15:584387,0,-7,-8,-11,-9,2,0,-1
15:22:15:585176,0,-7,-8,-11,-9,2,0,-1
15:22:15:585988,1,3,14,4,-2,-1,-1,0
15:22:15:590434,-3,-11,-14,9,-3,6,-3,-3
15:22:15:598051,-3,-11,-14,9,-3,6,-3,-3
15:22:15:605510,-1,-4,0,-3,3,0,0,-3
15:22:15:621814,-1,-3,-11,-4,2,-1,1,-2
15:22:15:622643,-1,-3,-11,-4,2,-1,1,-2
15:22:15:623468,-1,5,6,-4,-1,1,-1,0
15:22:15:635541,-1,-2,-2,-4,5,-1,0,-2
15:22:15:651859,-1,-2,-2,-4,5,-1,0,-2
15:22:15:652659,-1,-2,-10,-22,0,-1,-3,-1
15:22:15:653538,1,2,9,2,-2,-2,-2,0
15:22:15:658064,1,2,9,2,-2,-2,-2,0
15:22:15:665507,-1,-4,-10,-3,3,-1,0,-1
15:22:15:681830,-2,1,-6,-3,1,-3,1,-1
15:22:15:682628,-2,1,-6,-3,1,-3,1,-1
15:22:15:683451,-1,0,8,11,-3,2,-1,-2
15:22:15:695616,2,-1,7,8,-3,-6,-3,0
15:22:15:703727,2,-1,7,8,-3,-6,-3,0
15:22:15:704501,1,3,24,22,-1,-2,-3,-1
15:22:15:710574,0,-1,-12,-5,0,-1,0,2
15:22:15:718012,0,-1,-12,-5,0,-1,0,2
15:22:15:725476,-4,-11,-15,7,1,1,-1,-2
15:22:15:732978,-2,5,18,15,-1,-1,-2,-1
