Time,FT1,FT2,X,Y,Z
15:22:56:854174,0,0,-0.125,0.465,0.01
15:22:56:859334,0,0,-0.125,0.465037,0.01
15:22:56:864318,0,0,-0.125,0.465042,0.01
15:22:56:869448,0,0,-0.125,0.465048,0.01
15:22:56:874431,0,0,-0.125,0.465048,0.01
15:22:56:879610,0,0,-0.125,0.465054,0.01
15:22:56:884448,0,0,-0.125,0.465054,0.01
15:22:56:889674,0,0,-0.125,0.465054,0.01
15:22:56:894809,0,0,-0.125,0.465059,0.01
15:22:56:899821,0,0,-0.125,0.465059,0.01
15:22:56:904696,0,0,-0.125,0.465064,0.01
15:22:56:909953,0,0,-0.125,0.465064,0.01
15:22:56:915051,0,0,-0.125,0.465064,0.01
15:22:56:920080,0,0,-0.125,0.465064,0.01
15:22:56:924960,0,0,-0.125,0.465075,0.01
15:22:56:930173,0,0,-0.125,0.465075,0.01
15:22:56:935184,0,0,-0.125,0.465075,0.01
15:22:56:940319,0,0,-0.125,0.465075,0.01
15:22:56:945203,0,0,-0.125,0.465075,0.01
15:22:56:950430,0,0,-0.125,0.465075,0.01
15:22:56:955422,0,0,-0.125,0.465075,0.01
15:22:56:960921,0,0,-0.125,0.465075,0.01
15:22:56:965923,0,0,-0.125,0.465075,0.01
15:22:56:970925,0,0,-0.125,0.465075,0.01
15:22:56:976044,0,0,-0.125,0.465075,0.01
15:22:56:981074,0,0,-0.125,0.465075,0.01
15:22:56:986193,0,0,-0.125,0.465075,0.01
15:22:56:991171,0,0,-0.125,0.46508,0.01
15:22:56:996300,0,0,-0.125,0.46508,0.01
15:22:57:1421,0,0,-0.125,0.46508,0.01
15:22:57:6430,0,0,-0.125,0.46508,0.01
15:22:57:11419,0,0,-0.125,0.46508,0.01
15:22:57:16572,0,0,-0.125,0.46508,0.01
15:22:57:21448,0,0,-0.125,0.46508,0.01
15:22:57:26680,0,0,-0.125,0.46508,0.01
15:22:57:31672,0,0,-0.125,0.46508,0.01
15:22:57:36825,0,0,-0.125,0.46508,0.01
15:22:57:41826,0,0,-0.125,0.46508,0.01
15:22:57:46966,0,0,-0.125,0.46508,0.01
15:22:57:51944,0,0,-0.125,0.46508,0.01
15:22:57:57048,0,0,-0.125,0.46508,0.01
15:22:57:62057,0,0,-0.125,0.46508,0.01
15:22:57:67175,0,0,-0.125,0.46508,0.01
15:22:57:72173,0,0,-0.125,0.46508,0.01
15:22:57:77310,0,0,-0.125,0.46508,0.01
15:22:57:82449,0,0,-0.125,0.46508,0.01
15:22:57:87448,0,0,-0.125,0.46508,0.01
15:22:57:92432,0,0,-0.125,0.46508,0.01
15:22:57:97550,0.023,-0.017,-0.125,0.46508,0.01
15:22:57:102566,0.037,-0.028,-0.125,0.46508,0.01
15:22:57:107701,0.007,-0.011,-0.125,0.46508,0.01
15:22:57:112681,-0.017,0.023,-0.125,0.46508,0.01
15:22:57:117796,-0.018,0.072,-0.125,0.46508,0.01
15:22:57:122820,0.003,0.074,-0.125,0.46508,0.01
15:22:57:127950,0.018,0.026,-0.125,0.46508,0.01
15:22:57:133074,-0.019,-0.029,-0.125,0.46508,0.01
15:22:57:138048,-0.051,-0.046,-0.125,0.46508,0.01
15:22:57:143220,-0.05,-0.043,-0.125,0.46508,0.01
15:22:57:148210,-0.009,-0.031,-0.125,0.46508,0.01
15:22:57:153309,0.057,-0.006,-0.125,0.465081,0.01
15:22:57:158338,0.068,0.006,-0.125,0.465081,0.01
15:22:57:163448,0.023,0.01,-0.125,0.465081,0.01
15:22:57:168338,-0.021,0.005,-0.125,0.465081,0.01
15:22:57:173551,-0.059,0.01,-0.125,0.465081,0.01
15:22:57:178555,-0.055,0.025,-0.125,0.465081,0.01
15:22:57:183699,-0.029,0.034,-0.125,0.465081,0.01
15:22:57:188672,-0.014,0.017,-0.125,0.465081,0.01
15:22:57:193805,-0.005,-0.028,-0.125,0.465081,0.01
15:22:57:198824,-0.001,-0.052,-0.125,0.465081,0.01
15:22:57:203931,0.012,-0.054,-0.125,0.465081,0.01
15:22:57:208925,0.029,-0.038,-0.125,0.465081,0.01
15:22:57:214050,0.052,-0.011,-0.125,0.465081,0.01
15:22:57:219077,0.044,-0.006,-0.125,0.465081,0.01
15:22:57:224179,0.019,-0.019,-0.125,0.465081,0.01
15:22:57:229178,-0.015,-0.043,-0.125,0.465081,0.01
15:22:57:234316,-0.016,-0.047,-0.125,0.465081,0.01
15:22:57:239316,0.013,-0.023,-0.125,0.465086,0.01
15:22:57:244432,0.036,0.001,-0.125,0.465086,0.01
15:22:57:249427,0.048,0.027,-0.125,0.465086,0.01
15:22:57:254548,0.039,0.027,-0.125,0.465086,0.01
15:22:57:259555,0.018,0.008,-0.125,0.465086,0.01
15:22:57:264697,0.014,-0.005,-0.125,0.465086,0.01
15:22:57:269676,0.028,-0.019,-0.125,0.465086,0.01
15:22:57:274803,0.035,-0.027,-0.125,0.465086,0.01
15:22:57:279810,0.004,-0.045,-0.125,0.465087,0.01
15:22:57:284818,-0.042,-0.057,-0.125,0.465087,0.01
15:22:57:289922,-0.089,-0.061,-0.125,0.465087,0.01
15:22:57:295051,-0.045,-0.041,-0.125,0.465087,0.01
15:22:57:299956,0.013,-0.019,-0.125,0.465087,0.01
15:22:57:305047,0.062,0.008,-0.125,0.465087,0.01
15:22:57:310182,0.045,0.015,-0.125,0.465087,0.01
15:22:57:315326,-0.008,0.018,-0.125,0.465087,0.01
15:22:57:320335,-0.021,0.029,-0.125,0.465087,0.01
15:22:57:325423,0.011,0.061,-0.125,0.465087,0.01
15:22:57:330426,0.037,0.071,-0.125,0.465087,0.01
15:22:57:335565,0.026,0.032,-0.125,0.465087,0.01
15:22:57:340559,-0.011,-0.021,-0.125,0.465087,0.01
15:22:57:345712,-0.061,-0.074,-0.125,0.465087,0.01
15:22:57:350682,-0.062,-0.061,-0.125,0.465087,0.01
15:22:57:355819,-0.022,0.01,-0.125,0.465087,0.01
15:22:57:360809,0.004,0.048,-0.125,0.465087,0.01
15:22:57:366902,0.011,0.041,-0.125,0.465087,0.01
15:22:57:371053,-0.011,-0.006,-0.125,0.465087,0.01
15:22:57:376198,-0.022,-0.015,-0.125,0.465087,0.01
15:22:57:381178,-0.01,0.027,-0.125,0.465087,0.01
15:22:57:386316,0.014,0.065,-0.125,0.465087,0.01
15:22:57:391322,0.053,0.073,-0.125,0.465087,0.01
15:22:57:396321,0.068,0.04,-0.125,0.465087,0.01
15:22:57:401447,0.071,-0.016,-0.125,0.465087,0.01
15:22:57:406567,0.068,-0.029,-0.125,0.465087,0.01
15:22:57:411556,0.071,-0.011,-0.125,0.465087,0.01
15:22:57:416683,0.071,0.002,-0.125,0.465087,0.01
15:22:57:421672,0.044,-0.001,-0.125,0.465087,0.01
15:22:57:426682,0.009,-0.017,-0.125,0.465087,0.01
15:22:57:431826,-0.035,-0.036,-0.125,0.465087,0.01
15:22:57:436926,-0.027,-0.03,-0.125,0.465087,0.01
15:22:57:441926,0.001,-0.017,-0.125,0.465087,0.01
15:22:57:446927,0.026,-0.006,-0.125,0.465087,0.01
15:22:57:452054,0.021,-0.005,-0.125,0.465087,0.01
15:22:57:457084,-0.024,-0.013,-0.125,0.465087,0.01
