Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
15:20:15:953673,-13479,-9126,1684,804,202,1891,762,4,-52,93
15:20:15:961968,-13479,-9126,1684,804,202,1891,762,4,-52,93
15:20:15:962774,-13480,-9122,1700,795,217,1908,769,3,-57,107
15:20:15:968669,-13480,-9122,1700,795,217,1908,769,3,-57,107
15:20:15:976217,-13480,-9122,1700,795,217,1908,769,3,-57,107
15:20:15:983686,-13482,-9116,1720,785,260,1891,741,-22,-57,105
15:20:15:991209,-13482,-9116,1720,785,260,1891,741,-22,-57,105
15:20:15:998749,-13482,-9116,1720,785,260,1891,741,-22,-57,105
15:20:16:6933,-13482,-9115,1736,777,240,1867,710,-2,-49,87
15:20:16:7679,-13482,-9115,1736,777,240,1867,710,-2,-49,87
15:20:16:21832,-13482,-9115,1736,777,240,1867,710,-2,-49,87
15:20:16:22655,-13476,-9122,1747,769,237,1910,684,31,-26,73
15:20:16:28673,-13476,-9122,1747,769,237,1910,684,31,-26,73
15:20:16:36162,-13476,-9122,1747,769,237,1910,684,31,-26,73
15:20:16:43762,-13472,-9128,1754,761,231,1911,684,21,-10,68
15:20:16:51144,-13472,-9128,1754,761,231,1911,684,21,-10,68
15:20:16:58638,-13472,-9128,1754,761,231,1911,684,21,-10,68
15:20:16:66224,-13468,-9132,1761,753,228,1898,712,24,-17,71
15:20:16:73711,-13468,-9132,1761,753,228,1898,712,24,-17,71
15:20:16:81883,-13468,-9132,1761,753,228,1898,712,24,-17,71
15:20:16:82663,-13466,-9135,1771,743,253,1882,727,32,-17,72
15:20:16:88676,-13466,-9135,1771,743,253,1882,727,32,-17,72
15:20:16:104339,-13466,-9135,1771,743,253,1882,727,32,-17,72
15:20:16:105181,-13465,-9135,1778,738,248,1884,736,17,-22,56
15:20:16:111167,-13465,-9135,1778,738,248,1884,736,17,-22,56
15:20:16:118665,-13465,-9135,1778,738,248,1884,736,17,-22,56
15:20:16:126263,-13461,-9139,1787,734,257,1905,741,40,-32,47
15:20:16:133710,-13461,-9139,1787,734,257,1905,741,40,-32,47
15:20:16:141904,-13461,-9139,1787,734,257,1905,741,40,-32,47
15:20:16:142717,-13461,-9139,1792,732,241,1913,745,11,-23,38
15:20:16:148684,-13461,-9139,1792,732,241,1913,745,11,-23,38
15:20:16:164405,-13461,-9139,1792,732,241,1913,745,11,-23,38
15:20:16:165200,-13460,-9138,1798,729,248,1893,753,15,-25,38
15:20:16:171157,-13460,-9138,1798,729,248,1893,753,15,-25,38
15:20:16:178686,-13460,-9138,1798,729,248,1893,753,15,-25,38
15:20:16:186236,-13460,-9139,1802,724,260,1894,742,21,-5,41
15:20:16:193682,-13460,-9139,1802,724,260,1894,742,21,-5,41
15:20:16:201871,-13460,-9139,1802,724,260,1894,742,21,-5,41
15:20:16:202663,-13459,-9140,1803,719,243,1907,731,6,3,37
15:20:16:208755,-13459,-9140,1803,719,243,1907,731,6,3,37
15:20:16:224460,-13459,-9140,1803,719,243,1907,731,6,3,37
15:20:16:225266,-13459,-9141,1803,714,259,1897,733,16,15,31
15:20:16:231190,-13459,-9141,1803,714,259,1897,733,16,15,31
15:20:16:238725,-13459,-9141,1803,714,259,1897,733,16,15,31
15:20:16:246200,-13457,-9143,1803,710,250,1916,735,19,5,24
15:20:16:253719,-13457,-9143,1803,710,250,1916,735,19,5,24
15:20:16:261911,-13457,-9143,1803,710,250,1916,735,19,5,24
15:20:16:262644,-13457,-9143,1802,710,263,1916,741,-4,-6,8
15:20:16:268631,-13457,-9143,1802,710,263,1916,741,-4,-6,8
15:20:16:284348,-13457,-9143,1802,710,263,1916,741,-4,-6,8
15:20:16:285162,-13455,-9146,1803,712,261,1894,711,16,-11,-5
15:20:16:291209,-13455,-9146,1803,712,261,1894,711,16,-11,-5
15:20:16:298691,-13455,-9146,1803,712,261,1894,711,16,-11,-5
15:20:16:306223,-13455,-9147,1803,713,250,1927,715,1,-7,-3
15:20:16:313654,-13455,-9147,1803,713,250,1927,715,1,-7,-3
15:20:16:321825,-13455,-9147,1803,713,250,1927,715,1,-7,-3
15:20:16:322695,-13461,-9139,1799,715,250,1891,735,-51,5,-8
15:20:16:328696,-13461,-9139,1799,715,250,1891,735,-51,5,-8
15:20:16:344426,-13461,-9139,1799,715,250,1891,735,-51,5,-8
15:20:16:345206,-13461,-9139,1799,715,249,1866,729,-14,7,-7
15:20:16:351138,-13461,-9139,1799,715,249,1866,729,-14,7,-7
15:20:16:358702,-13461,-9139,1799,715,249,1866,729,-14,7,-7
15:20:16:366209,-13459,-9141,1795,718,256,1897,728,16,4,-20
15:20:16:373698,-13459,-9141,1795,718,256,1897,728,16,4,-20
15:20:16:381896,-13459,-9141,1795,718,256,1897,728,16,4,-20
15:20:16:382674,-13458,-9144,1788,720,248,1911,729,14,19,-23
15:20:16:388682,-13458,-9144,1788,720,248,1911,729,14,19,-23
15:20:16:404366,-13458,-9144,1788,720,248,1911,729,14,19,-23
15:20:16:405171,-13461,-9141,1781,722,269,1893,725,-24,28,-32
15:20:16:411169,-13461,-9141,1781,722,269,1893,725,-24,28,-32
15:20:16:418636,-13461,-9141,1781,722,269,1893,725,-24,28,-32
15:20:16:426264,-13460,-9144,1771,726,248,1913,724,6,30,-43
15:20:16:433720,-13460,-9144,1771,726,248,1913,724,6,30,-43
15:20:16:441915,-13460,-9144,1771,726,248,1913,724,6,30,-43
15:20:16:442705,-13460,-9146,1762,729,245,1891,716,5,30,-36
15:20:16:448701,-13460,-9146,1762,729,245,1891,716,5,30,-36
15:20:16:464446,-13460,-9146,1762,729,245,1891,716,5,30,-36
15:20:16:465210,-13460,-9148,1753,734,252,1913,729,0,27,-47
15:20:16:471162,-13460,-9148,1753,734,252,1913,729,0,27,-47
15:20:16:478701,-13460,-9148,1753,734,252,1913,729,0,27,-47
15:20:16:486232,-13462,-9145,1745,738,258,1905,735,-21,22,-45
