Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
15:22:56:859387,-7,-24,-28,12,3,1,-3,-8
15:22:56:860177,23,-12,-12,-9,-3,-1,6,25
15:22:56:866286,23,-12,-12,-9,-3,-1,6,25
15:22:56:873692,2,22,-11,0,5,5,-1,0
15:22:56:890091,-9,6,-23,-21,3,3,1,-4
15:22:56:890890,-9,6,-23,-21,3,3,1,-4
15:22:56:891804,-9,-14,16,11,-11,0,1,-2
15:22:56:912599,0,-13,4,27,-11,-1,1,-2
15:22:56:913366,0,-13,4,27,-11,-1,1,-2
15:22:56:914177,-36,-90,-51,-40,-1,-8,-6,-13
15:22:56:918693,10,0,33,-3,1,1,0,2
15:22:56:926253,10,0,33,-3,1,1,0,2
15:22:56:941949,7,11,21,5,1,-1,1,2
15:22:56:942699,-12,-35,-26,4,-21,-4,-5,-10
15:22:56:949437,-12,-35,-26,4,-21,-4,-5,-10
15:22:56:950198,4,6,10,-13,6,4,4,1
15:22:56:964869,18,16,-14,-15,4,-1,0,7
15:22:56:971899,18,16,-14,-15,4,-1,0,7
15:22:56:972700,12,36,6,15,12,5,3,5
15:22:56:978814,-38,14,-42,-6,9,-3,-5,-32
15:22:56:986232,-38,14,-42,-6,9,-3,-5,-32
15:22:56:993706,33,13,43,2,11,8,8,21
15:22:57:1178,-25,-36,0,3,-5,-6,-5,4
15:22:57:9425,-25,-36,0,3,-5,-6,-5,4
15:22:57:10194,-6,39,37,18,-4,-7,-1,-1
15:22:57:24408,-5,-21,31,8,-3,-5,-6,-12
15:22:57:25213,-5,-21,31,8,-3,-5,-6,-12
15:22:57:39429,-16,-31,-11,-12,-13,-2,0,-5
15:22:57:40220,7,32,49,29,11,0,2,3
15:22:57:46283,7,32,49,29,11,0,2,3
15:22:57:53737,-26,-66,-20,-5,-4,-5,-5,-10
15:22:57:70092,-48,-23,0,-11,-4,-1,0,-12
15:22:57:70869,-48,-23,0,-11,-4,-1,0,-12
15:22:57:71658,-5,26,59,26,17,6,1,-4
15:22:57:84413,5,-18,-23,-16,-3,0,0,-1
15:22:57:85227,5,-18,-23,-16,-3,0,0,-1
15:22:57:107637,10,-3,-18,0,-11,-8,0,10
15:22:57:108425,8,5,7,11,4,0,1,1
15:22:57:109250,8,5,7,11,4,0,1,1
15:22:57:138299,-2,-34,-47,-7,-3,-3,-8,-7
15:22:57:139008,19,23,0,-10,0,-2,0,8
15:22:57:139829,19,23,0,-10,0,-2,0,8
15:22:57:140678,-10,33,-3,-10,-10,-1,-6,-34
15:22:57:144435,32,44,-25,-14,5,3,4,31
15:22:57:145210,32,44,-25,-14,5,3,4,31
15:22:57:167532,60,20,-23,3,-14,-6,-4,-4
15:22:57:168333,23,-10,27,-12,-11,-1,3,10
15:22:57:169192,23,-10,27,-12,-11,-1,3,10
15:22:57:173785,-3,-8,41,-12,1,2,-2,24
15:22:57:197594,-13,-37,-31,-17,7,-2,-4,-5
15:22:57:198384,-13,-37,-31,-17,7,-2,-4,-5
15:22:57:199213,-5,23,-8,-30,4,0,-2,3
15:22:57:204377,-15,-6,-8,-6,-8,-2,2,-4
15:22:57:205223,-15,-6,-8,-6,-8,-2,2,-4
15:22:57:211207,16,11,-18,-3,-23,-4,-2,-13
15:22:57:227423,73,15,28,24,8,0,10,34
15:22:57:228220,73,15,28,24,8,0,10,34
15:22:57:233687,86,25,6,6,-4,0,14,77
15:22:57:241175,-3,-49,-43,-23,-9,-7,1,-4
15:22:57:256966,-3,-49,-43,-23,-9,-7,1,-4
15:22:57:257785,-34,24,8,-8,14,-3,-9,-29
15:22:57:264453,-37,22,2,-5,7,6,-5,-13
15:22:57:265236,-37,22,2,-5,7,6,-5,-13
15:22:57:271198,-28,-4,-12,9,-4,2,-5,-14
15:22:57:287373,-19,-38,24,33,8,0,-5,-9
15:22:57:288189,-19,-38,24,33,8,0,-5,-9
15:22:57:293701,-53,25,1,11,10,3,1,-35
15:22:57:301173,-16,29,-14,-12,-6,1,-5,-26
15:22:57:316954,-16,29,-14,-12,-6,1,-5,-26
15:22:57:317779,8,-14,0,29,8,5,2,44
15:22:57:324433,-32,-27,-11,-18,0,1,-7,1
15:22:57:325233,-32,-27,-11,-18,0,1,-7,1
15:22:57:338684,-37,-5,-19,-7,-3,-2,-2,-37
15:22:57:346917,14,40,-10,-22,-8,4,-2,5
15:22:57:347786,14,40,-10,-22,-8,4,-2,5
15:22:57:353679,30,-47,-3,-5,14,-1,2,25
15:22:57:386343,10,-4,0,-3,-2,2,-2,5
15:22:57:387243,10,-4,0,-3,-2,2,-2,5
15:22:57:387996,-34,19,1,-2,1,-5,-4,-3
15:22:57:388761,2,-4,4,8,5,-6,-5,13
15:22:57:416437,2,-4,4,8,5,-6,-5,13
15:22:57:417215,-10,-1,13,1,-1,1,7,-2
