Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
22:44:09:84804,0.374037,0,0.03,-0.027,-0.008,0,0,-0.001,537,0.00134897
22:44:09:89805,0.374037,0,0.072,-0.049,0.003,0,0.001,-0.001,537,0.00134897
22:44:09:94930,0.374037,0,0.114,-0.084,0.058,0,0.002,-0.001,537,0.00134897
22:44:09:99922,0.374034,0.000212144,0.11,-0.092,0.044,0,0.001,-0.001,537,0.00134897
22:44:09:104933,0.374034,0.000467945,0.075,-0.077,-0.133,-0.001,0,0,537,0.00134897
22:44:09:109918,0.374034,0.000797008,0.057,-0.064,-0.276,-0.001,-0.001,0.001,537,0.00134897
22:44:09:115043,0.374032,0.00104946,0.059,-0.049,-0.279,0,-0.003,0.002,537,0.00134897
22:44:09:120044,0.374031,0.00120212,0.075,-0.033,-0.111,0.003,-0.002,0.002,537,0.00134897
22:44:09:125178,0.374031,0.00125448,0.092,-0.004,0.153,0.006,0.001,0.001,537,0.00134897
22:44:09:130160,0.374031,0.001207,0.086,0.005,0.201,0.006,0.003,0.001,537,0.00134897
22:44:09:135295,0.374032,0.00105968,0.044,0.007,0.119,0.004,0.004,0,537,0.00134897
22:44:09:140443,0.374034,0.000812023,0.004,0.018,0.075,0.002,0.002,0,537,0.00134897
22:44:09:145417,0.374034,0.000464564,-0.032,0.072,0.077,0,0,0.004,538,0.00140762
22:44:09:150543,0.374037,0,-0.023,0.121,0.013,0.003,-0.002,0.009,538,0.00140762
22:44:09:155573,0.374034,-0.00053037,-0.008,0.092,-0.096,0.006,-0.003,0.001,539,0.00146628
22:44:09:160548,0.374031,-0.0011778,0.011,-0.072,-0.223,0.004,-0.005,-0.029,539,0.00146628
22:44:09:165669,0.374074,-0.00192531,0.052,-0.173,-0.19,-0.001,-0.006,-0.043,543,0.00170088
22:44:09:170814,0.374063,-0.0027729,0.227,-0.025,0,-0.008,-0.001,-0.018,543,0.00170088
22:44:09:175810,0.374049,-0.00372028,0.388,0.367,0.09,-0.001,0.007,0.023,543,0.00170088
22:44:09:180783,0.374076,-0.00476789,0.482,1.166,-0.013,0.029,0.018,0.074,542,0.00164223
22:44:09:185923,0.374047,-0.00591522,0.321,1.534,-0.201,0.05,0.018,0.079,536,0.00129032
22:44:09:191065,0.374056,-0.00716285,-0.195,1.482,-0.401,0.059,0.001,0.052,536,0.00129032
22:44:09:196035,0.374054,-0.00851018,-0.52,1.098,-0.377,0.046,-0.013,0.031,526,0.000703812
22:44:09:201025,0.374038,-0.00995739,-0.638,0.354,-0.168,0.021,-0.025,0.013,509,-0.000293255
22:44:09:206147,0.374053,-0.0115051,-0.448,-0.11,-0.016,0.009,-0.025,0.009,509,-0.000293255
22:44:09:211164,0.374052,-0.0131525,-0.028,-0.786,0.128,-0.004,-0.019,0.006,489,-0.00146628
22:44:09:216295,0.374033,-0.0148992,0.145,-1.311,0.148,-0.016,-0.015,-0.003,489,-0.00146628
22:44:09:221312,0.374037,-0.0167469,0.12,-2.316,0.014,-0.043,-0.006,-0.037,466,-0.00281525
22:44:09:226314,0.374062,-0.0186953,0.003,-3.086,-0.181,-0.064,0.004,-0.064,442,-0.00422287
22:44:09:231523,0.374062,-0.0207433,-0.048,-4.061,-0.421,-0.094,0.026,-0.089,442,-0.00422287
22:44:09:236431,0.37403,-0.0228887,0.075,-4.339,-0.352,-0.104,0.036,-0.09,418,-0.0056305
22:44:09:241541,0.374058,-0.0251378,0.353,-4.096,0.162,-0.095,0.034,-0.087,392,-0.00715543
22:44:09:246691,0.374068,-0.0273738,0.432,-3.566,0.69,-0.071,0.018,-0.088,392,-0.00715543
22:44:09:251733,0.374065,-0.0295093,0.296,-3.363,0.746,-0.063,0.008,-0.087,370,-0.00844575
22:44:09:256795,0.374057,-0.0315441,-0.099,-3.295,0.415,-0.069,0.001,-0.075,352,-0.00950147
22:44:09:261776,0.374044,-0.0334784,-0.384,-3.258,0.149,-0.076,0,-0.063,352,-0.00950147
22:44:09:266915,0.374031,-0.0353124,-0.652,-3.142,-0.051,-0.084,-0.005,-0.05,342,-0.010088
22:44:09:271910,0.374065,-0.0370506,-0.668,-3.092,-0.073,-0.091,-0.013,-0.049,342,-0.010088
22:44:09:277027,0.374057,-0.0386854,-0.499,-3.055,-0.012,-0.101,-0.024,-0.053,336,-0.0104399
