Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
23:40:08:119891,0.374037,0,0.074,0.056,-0.25,-0.002,-0.001,0,513,-5.8651e-05
23:40:08:125008,0.374037,0,0.071,0.085,-0.101,-0.001,0,-0.001,513,-5.8651e-05
23:40:08:129995,0.374037,0,0.077,0.122,0.119,-0.001,0.001,-0.002,513,-5.8651e-05
23:40:08:135122,0.374037,-0.000166114,0.082,0.128,0.181,-0.002,0.002,-0.002,513,-5.8651e-05
23:40:08:140110,0.374034,-0.000365384,0.089,0.095,0.067,-0.004,0.002,-0.002,514,0
23:40:08:145242,0.374034,-0.000641475,0.097,0.054,-0.09,-0.005,0.002,-0.002,514,0
23:40:08:150274,0.374032,-0.000993293,0.109,-0,-0.222,-0.006,0,-0.003,513,-5.8651e-05
23:40:08:155357,0.37403,-0.00141993,0.111,-0.015,-0.167,-0.007,0,-0.004,513,-5.8651e-05
23:40:08:160386,0.374074,-0.00192112,0.102,-0.018,-0.002,-0.007,-0.001,-0.005,513,-5.8651e-05
23:40:08:165485,0.374067,-0.00249508,0.094,-0.023,0.016,-0.007,0,-0.005,513,-5.8651e-05
23:40:08:170487,0.374058,-0.00314091,0.087,-0.045,-0.166,-0.007,0,-0.004,513,-5.8651e-05
23:40:08:175634,0.374046,-0.0038577,0.084,-0.054,-0.37,-0.007,0,-0.003,513,-5.8651e-05
23:40:08:180623,0.374032,-0.00464405,0.079,-0.039,-0.378,-0.006,0,-0.003,513,-5.8651e-05
23:40:08:185757,0.374058,-0.00549899,0.061,0.004,-0.197,-0.006,0,-0.007,513,-5.8651e-05
23:40:08:190748,0.374032,-0.0064201,0.044,0.041,-0.04,-0.007,-0.001,-0.006,511,-0.000175953
23:40:08:195854,0.374047,-0.00740712,0.023,0.099,0.084,-0.007,-0.001,0.002,510,-0.000234604
23:40:08:200886,0.374056,-0.00845748,0.022,0.129,0.053,-0.006,-0.001,0.009,510,-0.000234604
23:40:08:205996,0.374055,-0.00956888,0.038,0.122,-0.112,-0.003,0,0.012,511,-0.000175953
23:40:08:211014,0.374047,-0.0107396,0.036,0.054,-0.23,-0.001,0,0.01,512,-0.000117302
23:40:08:216110,0.374074,-0.0119677,-0.051,-0.217,-0.344,-0.004,-0.002,0.008,512,-0.000117302
23:40:08:221234,0.374047,-0.0132488,-0.177,-0.58,-0.39,-0.013,-0.005,0.007,512,-0.000117302
23:40:08:226236,0.374055,-0.0145818,-0.371,-1.47,-0.427,-0.044,-0.011,-0.013,512,-0.000117302
23:40:08:231381,0.374048,-0.0159623,-0.405,-2.218,-0.369,-0.074,-0.014,-0.042,513,-5.8651e-05
23:40:08:236349,0.374032,-0.0173861,-0.201,-3.253,-0.065,-0.122,-0.008,-0.086,513,-5.8651e-05
23:40:08:241510,0.374048,-0.018851,0.07,-3.71,0.185,-0.145,0.003,-0.099,513,-5.8651e-05
23:40:08:246476,0.374051,-0.0203502,0.478,-3.966,0.295,-0.153,0.03,-0.096,513,-5.8651e-05
23:40:08:251475,0.374041,-0.0218778,0.612,-3.904,0.121,-0.142,0.043,-0.089,513,-5.8651e-05
23:40:08:256629,0.374066,-0.0234302,0.484,-3.58,-0.223,-0.117,0.039,-0.081,513,-5.8651e-05
23:40:08:261619,0.374075,-0.0249983,0.042,-3.092,-0.28,-0.096,0.011,-0.072,513,-5.8651e-05
23:40:08:266730,0.374072,-0.0265739,-0.287,-2.748,-0.178,-0.087,-0.008,-0.063,513,-5.8651e-05
23:40:08:271742,0.374059,-0.0281496,-0.597,-2.305,-0.075,-0.076,-0.024,-0.046,513,-5.8651e-05
23:40:08:276862,0.374036,-0.0297166,-0.604,-2.079,-0.098,-0.07,-0.024,-0.038,514,0
23:40:08:281990,0.374048,-0.0312712,-0.375,-1.801,-0.136,-0.064,-0.017,-0.036,514,0
23:40:08:286874,0.374055,-0.0328019,-0.182,-1.61,-0.078,-0.06,-0.015,-0.037,514,0
23:40:08:291976,0.374056,-0.0343017,0.003,-1.246,0.097,-0.049,-0.014,-0.032,513,-5.8651e-05
23:40:08:297114,0.374049,-0.0357627,0.075,-0.927,0.166,-0.037,-0.008,-0.021,513,-5.8651e-05
23:40:08:302105,0.374043,-0.0371806,0.23,-0.368,0.05,-0.013,0.013,0,513,-5.8651e-05
23:40:08:307222,0.374038,-0.038551,0.355,-0.017,-0.132,0.002,0.031,0.009,513,-5.8651e-05
23:40:08:312223,0.374031,-0.0398632,0.362,0.299,-0.305,0.019,0.039,0.013,513,-5.8651e-05
23:40:08:317361,0.374072,-0.0411266,0.168,0.305,-0.226,0.02,0.027,0.011,513,-5.8651e-05
23:40:08:322354,0.374074,-0.0423241,-0.218,0.023,0.138,0.007,0,0.006,513,-5.8651e-05
23:40:08:327477,0.374036,-0.0434552,-0.313,-0.272,0.406,-0.008,-0.013,0.001,513,-5.8651e-05
23:40:08:332508,0.374052,-0.0445232,-0.028,-0.687,0.652,-0.029,-0.014,-0.013,512,-0.000117302
23:40:08:337494,0.374032,-0.0455174,0.35,-0.861,0.68,-0.033,-0.004,-0.027,512,-0.000117302
23:40:08:342611,0.374066,-0.0464489,0.869,-0.984,0.508,-0.025,0.024,-0.043,494,-0.00117302
23:40:08:347624,0.374067,-0.0472992,0.986,-1.088,0.102,-0.021,0.059,-0.041,472,-0.00246334
23:40:08:352741,0.374037,-0.0480719,0.757,-1.163,-0.205,-0.032,0.067,-0.032,472,-0.00246334
23:40:08:357740,0.374065,-0.0487788,0.134,-1.1,-0.477,-0.056,0.039,-0.018,463,-0.0029912
23:40:08:362862,0.374064,-0.0494006,-0.242,-0.851,-0.46,-0.061,0,-0.012,513,-5.8651e-05
23:40:08:367889,0.374035,-0.0499373,-0.495,-0.279,-0.304,-0.039,-0.05,-0.008,513,-5.8651e-05
23:40:08:372900,0.374068,-0.0503939,-0.501,0.093,-0.298,-0.012,-0.067,-0.004,505,-0.000527859
23:40:08:378027,0.374033,-0.0507412,-0.436,0.615,-0.542,0.032,-0.066,0.009,505,-0.000527859
23:40:08:382996,0.374064,-0.0509976,-0.335,1.048,-0.757,0.06,-0.053,0.022,508,-0.000351906
23:40:08:388126,0.374031,-0.051145,-0.029,1.842,-0.94,0.093,-0.03,0.041,503,-0.000645161
23:40:08:393129,0.374064,-0.0512016,0.174,2.265,-0.976,0.102,-0.017,0.05,503,-0.000645161
23:40:08:398267,0.374031,-0.0511487,0.188,2.366,-1.003,0.086,-0.012,0.053,503,-0.000645161
23:40:08:403236,0.374063,-0.0510049,0.02,2.09,-0.961,0.061,-0.018,0.048,499,-0.000879765
23:40:08:408333,0.374032,-0.0507521,-0.089,1.58,-0.655,0.027,-0.023,0.034,499,-0.000879765
23:40:08:413369,0.374058,-0.0504334,0.088,1.45,-0.333,0.021,-0.018,0.027,514,0
23:40:08:418495,0.374067,-0.05019,0.474,1.74,0.022,0.042,0,0.033,514,0
23:40:08:423485,0.374057,-0.0500441,0.532,2.155,0.069,0.069,0.012,0.044,513,-5.8651e-05
23:40:08:428610,0.374067,-0.050001,0.251,2.749,0.011,0.104,0.018,0.058,507,-0.000410557
23:40:08:429355,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429389,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429411,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429429,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429456,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429473,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429489,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429505,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429522,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429538,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429554,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429570,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429587,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429603,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429619,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429638,0.374067,-0.050001,0.251,2.749,0.011,-0.104,0.018,0.058,507,0.00228739
23:40:08:429670,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429701,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429729,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429745,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429762,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429778,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429794,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429815,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429832,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429849,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429865,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429881,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429897,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429914,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429930,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429959,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
23:40:08:429976,0.374067,-0.050001,0.139,2.871,0.018,-0.111,0.018,0.06,507,0.00228739
