Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
16:55:42:656182,-38,-4,0,-2,-3,0,0,-4
16:55:42:657069,-38,-4,0,-2,-3,0,0,-4
16:55:42:671191,-17,-5,-1,-2,-2,-2,0,-3
16:55:42:671936,-39,-2,-2,-1,-3,-1,-2,-23
16:55:42:678088,-39,-2,-2,-1,-3,-1,-2,-23
16:55:42:685561,1,0,-1,-3,-1,-2,1,0
16:55:42:693681,4,-1,-2,-1,-1,-2,-2,-5
16:55:42:694602,4,-1,-2,-1,-1,-2,-2,-5
16:55:42:700436,4,1,0,1,0,1,1,2
16:55:42:716704,4,1,0,1,0,1,1,2
16:55:42:717439,23,2,0,-3,-1,-2,-3,-11
16:55:42:723039,8,0,-2,0,0,0,0,0
16:55:42:738691,8,0,-2,0,0,0,0,0
16:55:42:739558,22,-4,1,0,-4,-3,-1,12
16:55:42:745565,-1,-1,1,-1,-2,0,-2,-2
16:55:42:753699,-1,-1,1,-1,-2,0,-2,-2
16:55:42:754442,-25,-1,-1,0,-1,-1,-2,-2
16:55:42:760560,-10,-3,0,-1,-2,-3,-4,4
16:55:42:776192,-10,-3,0,-1,-2,-3,-4,4
16:55:42:777054,16,0,-1,-1,1,-3,1,2
16:55:42:783084,17,-1,-1,-2,1,2,1,0
16:55:42:798688,17,-1,-1,-2,1,2,1,0
16:55:42:799559,13,-1,-1,-1,-1,-2,2,6
16:55:42:805413,20,0,-3,1,-1,-2,-1,2
16:55:42:813694,20,0,-3,1,-1,-2,-1,2
16:55:42:814454,4,0,0,-2,-2,0,-3,-6
16:55:42:827944,-6,2,-1,-1,-1,2,3,15
16:55:42:836200,-6,2,-1,-1,-1,2,3,15
16:55:42:837068,-9,-2,-1,1,0,-1,-4,-15
16:55:42:843119,-24,-5,0,-3,-1,-2,-4,-27
16:55:42:858693,-24,-5,0,-3,-1,-2,-4,-27
16:55:42:859540,12,1,-1,-1,-1,-1,1,8
16:55:42:865445,-28,1,-2,-1,-1,-1,-1,-4
16:55:42:873443,-28,1,-2,-1,-1,-1,-1,-4
16:55:42:880555,1,-2,1,-2,1,0,-3,-7
16:55:42:888065,-4,-2,0,1,0,0,-1,-2
16:55:42:896945,-4,-2,0,1,0,0,-1,-2
16:55:42:897687,-5,0,-2,0,-1,-2,-1,4
16:55:42:903110,32,-6,-3,0,0,-1,3,-3
16:55:42:918681,32,-6,-3,0,0,-1,3,-3
16:55:42:919544,4,0,0,-2,-3,-2,-4,0
16:55:42:925566,0,-1,-2,-2,-2,-1,0,2
16:55:42:934309,0,-1,-2,-2,-2,-1,0,2
16:55:42:935187,-10,2,-2,-2,2,3,6,-14
16:55:42:947975,-16,-4,0,-1,-3,-1,-1,-10
16:55:42:956197,-16,-4,0,-1,-3,-1,-1,-10
16:55:42:957063,2,2,1,0,1,1,-2,7
16:55:42:963102,-3,2,1,-2,0,-2,-5,4
16:55:42:979034,-3,2,1,-2,0,-2,-5,4
16:55:42:995127,17,-1,-3,-3,-2,-1,-1,15
16:55:42:995825,-20,-1,0,0,0,-1,-6,2
16:55:42:996704,-20,-1,0,0,0,-1,-6,2
16:55:42:997437,-8,-1,-1,0,-1,-2,0,5
16:55:43:7948,6,1,-3,-3,-1,-2,-3,-4
16:55:43:16184,6,1,-3,-3,-1,-2,-3,-4
16:55:43:17063,-14,-4,-3,-4,-4,-3,-4,-8
16:55:43:30574,6,-4,0,-2,1,0,4,-3
16:55:43:38666,6,-4,0,-2,1,0,4,-3
16:55:43:39533,-6,-1,2,-3,-4,-2,-1,-13
16:55:43:45418,6,-3,-4,1,-3,-1,-1,16
16:55:43:54289,6,-3,-4,1,-3,-1,-1,16
16:55:43:55204,12,0,-1,-1,-1,-5,-4,0
16:55:43:76798,7,1,-2,-3,-2,-3,0,6
16:55:43:77682,7,1,-2,-3,-2,-3,0,6
16:55:43:78435,-19,-1,0,3,0,3,0,-14
16:55:43:83035,11,1,-1,0,-1,-1,2,-2
16:55:43:98675,11,1,-1,0,-1,-1,2,-2
16:55:43:99443,9,1,1,-2,0,-2,-4,-2
16:55:43:105554,-9,0,-1,0,0,-1,-3,-16
16:55:43:121204,-9,0,-1,0,0,-1,-3,-16
16:55:43:122074,9,-1,-2,-1,0,2,4,26
16:55:43:127926,8,1,-2,1,0,-2,-1,-1
16:55:43:136212,8,1,-2,1,0,-2,-1,-1
16:55:43:136957,-12,-2,-2,-2,1,0,0,-11
16:55:43:143035,3,0,3,-1,-4,-2,0,-12
16:55:43:158677,3,0,3,-1,-4,-2,0,-12
16:55:43:159552,2,-3,-1,0,-1,-2,-2,-12
16:55:43:165426,-16,0,0,-1,-2,-1,5,-6
16:55:43:173702,-16,0,0,-1,-2,-1,5,-6
16:55:43:174427,0,-2,0,0,-2,-3,-3,3
16:55:43:187928,25,2,2,-1,1,0,-5,-9
16:55:43:196181,25,2,2,-1,1,0,-5,-9
16:55:43:197046,6,0,-1,0,0,2,3,6
16:55:43:203083,-31,-4,-1,-1,-1,1,2,8
16:55:43:226810,-31,-4,-1,-1,-1,1,2,8
16:55:43:227694,-10,0,0,1,2,1,2,-10
16:55:43:228416,-3,0,-1,0,-1,-1,3,11
16:55:43:233665,-3,0,-1,0,-1,-1,3,11
16:55:43:234551,-13,-2,-1,-1,-2,0,-6,-17
16:55:43:248062,20,-1,0,0,1,1,-4,4
16:55:43:256920,20,-1,0,0,1,1,-4,4
16:55:43:257683,21,1,-1,-2,-2,-2,0,20
16:55:43:270541,9,0,-2,-2,2,1,-1,-2
16:55:43:278670,9,0,-2,-2,2,1,-1,-2
