Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
22:10:07:545507,0,0,7,-11,-10,-3,-1,1
22:10:07:546306,0,0,7,-11,-10,-3,-1,1
22:10:07:552361,-2,-7,-30,-16,-1,-2,-2,-3
22:10:07:559834,2,3,1,6,5,1,3,0
22:10:07:567353,2,3,1,6,5,1,3,0
22:10:07:574834,0,1,2,1,-1,-2,-4,-1
22:10:07:582335,0,2,2,1,4,3,0,2
22:10:07:590479,0,2,2,1,4,3,0,2
22:10:07:591337,0,3,21,35,4,-5,-5,-2
22:10:07:604836,-2,-4,-17,-7,-8,-6,-1,0
22:10:07:612995,-2,-4,-17,-7,-8,-6,-1,0
22:10:07:613788,2,1,0,-4,6,4,2,-1
22:10:07:619810,-2,-1,11,-8,-8,-7,-3,-4
22:10:07:627364,-2,-1,11,-8,-8,-7,-3,-4
22:10:07:634783,0,4,14,1,2,1,3,-2
22:10:07:642255,-2,-7,-16,-9,0,0,0,1
22:10:07:650530,-2,-7,-16,-9,0,0,0,1
22:10:07:651303,-2,-3,0,8,1,-3,-9,-3
22:10:07:664810,0,4,7,1,-4,-5,-2,-5
22:10:07:672989,0,4,7,1,-4,-5,-2,-5
22:10:07:673803,-3,-4,-10,-11,-5,1,-2,0
22:10:07:679810,0,1,13,38,9,9,14,6
22:10:07:687356,0,1,13,38,9,9,14,6
22:10:07:694796,18,-4,-15,-13,3,5,29,4
22:10:07:702284,3,4,4,-12,6,8,10,7
22:10:07:710534,3,4,4,-12,6,8,10,7
22:10:07:711336,0,-1,-8,-9,0,5,13,6
22:10:07:733704,1,-4,3,10,0,-9,-8,-10
22:10:07:734480,1,-4,3,10,0,-9,-8,-10
22:10:07:735297,1,-3,-17,-44,-9,-6,-21,-10
22:10:07:739793,-2,-9,-18,-41,-4,7,17,16
22:10:07:747379,-2,-9,-18,-41,-4,7,17,16
22:10:07:754824,9,1,23,22,7,3,-16,-4
22:10:07:762307,-40,0,14,15,-3,-5,-14,-2
22:10:07:770536,-40,0,14,15,-3,-5,-14,-2
22:10:07:771344,-11,0,-40,-27,-1,-3,7,3
22:10:07:784774,-8,-14,-37,-53,-4,0,-4,2
22:10:07:793052,-8,-14,-37,-53,-4,0,-4,2
22:10:07:793847,-8,1,-11,-21,-2,-2,-3,-4
22:10:07:799824,31,-3,-2,0,-7,-7,-5,5
22:10:07:807386,31,-3,-2,0,-7,-7,-5,5
22:10:07:814805,-1,-1,-10,-3,-5,-4,-11,-9
22:10:07:822333,-6,-1,5,3,-6,-5,-9,-12
22:10:07:830586,-6,-1,5,3,-6,-5,-9,-12
