time,bd,bv,hd,hv,md1,md2
0.0,0.0,0.0,0,0,-0.03,0.03
0.002,-1.1691113109801966e-05,-0.005845556554900984,0,0,-0.03,0.03
0.004,-3.499492686158778e-05,-0.011651906875892909,0,0,-0.03,0.03
0.006,-6.983122735805093e-05,-0.01741815024823157,0,0,-0.03,0.03
0.008,-0.00011611795852977338,-0.02314336558586123,0,0,-0.03,0.03
0.01,-0.00017377118132932758,-0.028826611399777095,0,0,-0.03,0.03
0.012,-0.00024270503296617662,-0.03446692581842452,0,0,-0.03,0.03
0.014,-0.00032283168629840806,-0.04006332666611572,0,0,-0.03,0.03
0.016,-0.0004140613095101178,-0.04561481160585488,0,0,-0.03,0.03
0.018,-0.0005163020262168677,-0.05112035835337497,0,0,-0.03,0.03
0.02,-0.0006294598761560696,-0.056578924969600944,0,0,-0.03,0.03
0.022,-0.0007534387766343804,-0.06198945023915539,0,0,-0.03,0.03
0.024,-0.0008881404849202002,-0.06735085414290976,0,0,-0.03,0.03
0.026,-0.0010334645617860897,-0.07266203843294489,0,0,-0.03,0.03
0.028,-0.0011893083364233126,-0.07792188731861134,0,0,-0.03,0.03
0.03,-0.0013555668729686298,-0.08312926827265875,0,0,-0.03,0.03
0.032,-0.001532132938901875,-0.08828303296662253,0,0,-0.03,0.03
0.034,-0.0017188969755914725,-0.09338201834479863,0,0,-0.03,0.03
0.036,-0.0019157470712838484,-0.09842504784618823,0,0,-0.03,0.03
0.038,-0.002122568936851314,-0.10341093278373276,0,0,-0.03,0.03
0.04,-0.002339245884631249,-0.10833847388996755,0,0,-0.03,0.03
0.042,-0.0025656588107070065,-0.11320646303787842,0,0,-0.03,0.03
0.044,-0.002801686180997454,-0.11801368514522377,0,0,-0.03,0.03
0.046,-0.0030472040215371882,-0.12275892026986719,0,0,-0.03,0.03
0.048,-0.0033020859133426348,-0.1274409459027231,0,0,-0.03,0.03
0.05,-0.0035662029922701004,-0.13205853946373275,0,0,-0.03,0.03
0.052,-0.0038394239542797704,-0.1366104810048354,0,0,-0.03,0.03
0.054,-0.004121615066524091,-0.14109555612216018,0,0,-0.03,0.03
0.056,-0.004412640184679346,-0.1455125590776273,0,0,-0.03,0.03
0.058,-0.004712360776934938,-0.14986029612779575,0,0,-0.03,0.03
0.06,-0.005020635955045199,-0.15413758905513084,0,0,-0.03,0.03
0.062,-0.005337322512832979,-0.15834327889388958,0,0,-0.03,0.03
0.064,-0.005662274972512078,-0.16247622983954968,0,0,-0.03,0.03
0.066,-0.0059953456391664125,-0.16653533332716705,0,0,-0.03,0.03
0.068,-0.006336384663686953,-0.17051951226027,0,0,-0.03,0.03
