Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
02:04:14:989339,0.374037,0,-0.015,-0.051,-0.136,-0.002,0,-0.002,545,0.00181818
02:04:14:994458,0.374037,0,0.017,-0.042,-0.204,-0.002,0,0,545,0.00181818
02:04:14:999437,0.374037,0,0.024,0.007,-0.097,-0.001,0,0,545,0.00181818
02:04:15:4453,0.374037,0.000170692,0.023,0.051,0.038,0,0,0,545,0.00181818
02:04:15:9569,0.374034,0.000325224,0.048,0.091,0.146,0.001,-0.001,0,546,0.00187683
02:04:15:14567,0.374034,0.000523643,0.078,0.083,0.078,0.002,-0.001,0,546,0.00187683
02:04:15:19679,0.374034,0.000764287,0.111,0.027,-0.192,0.003,0,0.002,545,0.00181818
02:04:15:24693,0.374032,0.00104543,0.113,-0.017,-0.362,0.001,0,0.003,545,0.00181818
02:04:15:29810,0.374031,0.00137431,0.086,-0.057,-0.386,0,0,0.003,546,0.00187683
02:04:15:34816,0.374075,0.00173929,0.055,-0.059,-0.238,-0.002,0,0,546,0.00187683
02:04:15:39938,0.374071,0.00213826,0.008,-0.045,0.005,-0.003,0,-0.003,546,0.00187683
02:04:15:44961,0.374066,0.00256966,-0.008,-0.037,0.032,-0.002,0,-0.003,545,0.00181818
02:04:15:50081,0.374059,0.00303179,0.008,-0.019,-0.157,0,0.001,0.002,546,0.00187683
02:04:15:55067,0.374053,0.00352295,0.049,-0,-0.35,0.001,0.002,0.006,546,0.00187683
02:04:15:60092,0.374044,0.00404748,0.057,-0.013,-0.323,0.001,0.001,-0.001,546,0.00187683
02:04:15:65215,0.374034,0.00459717,0.016,-0.078,-0.031,-0.001,-0.003,-0.024,548,0.00199413
02:04:15:70319,0.374067,0.00516999,-0.023,-0.099,0.212,-0.006,-0.005,-0.034,548,0.00199413
02:04:15:75321,0.374051,0.00576398,-0.036,0.039,0.388,-0.008,-0.001,-0.019,550,0.00211144
02:04:15:80443,0.374036,0.00637835,0,0.275,0.293,-0.001,0.004,0.008,550,0.00211144
02:04:15:85444,0.374061,0.00701201,0.08,0.746,-0.052,0.018,0.014,0.039,552,0.00222874
02:04:15:90563,0.374039,0.00766556,0.113,1.057,-0.241,0.035,0.014,0.038,554,0.00234604
02:04:15:95698,0.374059,0.00833567,0.083,1.455,-0.228,0.052,0.005,0.016,554,0.00234604
02:04:15:100692,0.374034,0.00901828,0.013,1.678,-0.039,0.057,-0.002,0.011,556,0.00246334
02:04:15:105709,0.37405,0.00971502,-0.111,1.926,0.258,0.057,-0.01,0.036,556,0.00246334
02:04:15:110730,0.374063,0.0104231,-0.163,1.996,0.317,0.056,-0.011,0.056,556,0.00246334
02:04:15:115822,0.374072,0.0111417,-0.156,1.917,0.139,0.055,-0.012,0.055,556,0.00246334
02:04:15:120943,0.374033,0.011871,-0.108,1.769,-0.062,0.055,-0.013,0.036,556,0.00246334
02:04:15:125960,0.37404,0.0126094,-0.023,1.501,-0.252,0.053,-0.01,0.021,555,0.00240469
02:04:15:130930,0.37404,0.0133549,0.014,1.341,-0.23,0.05,-0.007,0.029,555,0.00240469
02:04:15:136101,0.37404,0.0141071,0.028,1.141,-0.062,0.046,-0.005,0.04,555,0.00240469
02:04:15:141217,0.374035,0.0148647,0,0.93,0.017,0.044,-0.008,0.019,555,0.00240469
02:04:15:146208,0.374074,0.0156294,-0.019,0.768,-0.045,0.04,-0.009,0.001,555,0.00240469
02:04:15:151318,0.374062,0.0163975,0.004,0.508,-0.192,0.027,-0.001,-0.002,555,0.00240469
02:04:15:156319,0.374051,0.0171691,0.061,0.324,-0.206,0.011,0.008,0.007,555,0.00240469
02:04:15:161493,0.374035,0.0179434,0.154,0.01,-0.044,-0.013,0.018,0.007,556,0.00246334
02:04:15:166440,0.374058,0.0187225,0.179,-0.203,0.105,-0.024,0.017,-0.005,556,0.00246334
02:04:15:171422,0.374037,0.0195016,0.131,-0.415,0.211,-0.028,0.004,-0.023,556,0.00246334
02:04:15:176556,0.374058,0.0202846,0.056,-0.432,0.165,-0.023,-0.004,-0.023,556,0.00246334
02:04:15:181581,0.374031,0.0210669,-0.069,-0.296,-0.016,-0.014,-0.011,-0.012,556,0.00246334
02:04:15:186684,0.374044,0.0218524,-0.124,-0.14,-0.147,-0.009,-0.011,-0.006,556,0.00246334
02:04:15:191692,0.374057,0.0226385,-0.109,0.142,-0.28,0.001,-0.007,0,556,0.00246334
02:04:15:196820,0.374067,0.0234251,-0.03,0.334,-0.299,0.013,-0.003,0.006,556,0.00246334
02:04:15:201837,0.374073,0.0242118,0.137,0.541,-0.2,0.03,0.001,0.013,556,0.00246334
02:04:15:206925,0.374075,0.0249979,0.236,0.604,-0.065,0.034,0.004,0.012,556,0.00246334
02:04:15:211940,0.374029,0.0257806,0.308,0.644,0.143,0.027,0.009,0.007,556,0.00246334
02:04:15:217069,0.374073,0.0265688,0.237,0.713,0.248,0.019,0.01,0.01,556,0.00246334
02:04:15:222066,0.374069,0.0273531,0.101,0.766,0.267,0.018,0.008,0.017,556,0.00246334
02:04:15:227051,0.374061,0.0281362,-0.154,0.776,0.252,0.021,-0.002,0.023,556,0.00246334
02:04:15:232197,0.374053,0.0289181,-0.266,0.706,0.174,0.022,-0.009,0.02,556,0.00246334
02:04:15:237322,0.374037,0.0296981,-0.236,0.521,-0.113,0.017,-0.014,0.008,556,0.00246334
02:04:15:242307,0.374069,0.0304805,-0.12,0.395,-0.333,0.013,-0.014,0.002,555,0.00240469
02:04:15:247326,0.374052,0.0312572,0.034,0.259,-0.408,0.009,-0.013,0.004,555,0.00240469
02:04:15:252435,0.374032,0.0320321,0.089,0.192,-0.243,0.008,-0.011,0.007,556,0.00246334
02:04:15:257438,0.374054,0.0328084,0.216,0.067,0.049,0.007,0.001,0.004,556,0.00246334
02:04:15:262558,0.374073,0.033583,0.407,-0.034,0.098,0.002,0.018,-0.001,556,0.00246334
