Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
23:43:13:856025,0.374037,0,0.035,0.075,-0.143,-0.004,0,-0.001,513,-5.8651e-05
23:43:13:861021,0.374037,0,0.063,-0.02,-0.267,-0.006,0,-0.002,513,-5.8651e-05
23:43:13:866038,0.374037,0,0.069,-0.069,-0.35,-0.006,0,-0.002,513,-5.8651e-05
23:43:13:871167,0.374034,-0.000210403,0.058,-0.086,-0.41,-0.004,0,0,513,-5.8651e-05
23:43:13:876166,0.374034,-0.000465582,0.051,-0.066,-0.409,-0.003,-0.001,0,513,-5.8651e-05
23:43:13:881280,0.374034,-0.000820786,0.058,-0.027,-0.38,-0.003,-0.001,-0.001,513,-5.8651e-05
23:43:13:886298,0.374031,-0.00127593,0.07,-0.012,-0.314,-0.003,-0.002,-0.002,513,-5.8651e-05
23:43:13:891397,0.374074,-0.0018315,0.073,-0.007,-0.097,-0.003,-0.002,-0.003,513,-5.8651e-05
23:43:13:896555,0.374067,-0.00248683,0.059,-0.015,0.06,-0.004,-0.002,-0.004,513,-5.8651e-05
23:43:13:901542,0.374057,-0.00324213,0.031,-0.045,0.132,-0.006,0,-0.004,513,-5.8651e-05
23:43:13:906531,0.374044,-0.0040973,0.022,-0.066,0.064,-0.007,0,-0.003,513,-5.8651e-05
23:43:13:911645,0.374069,-0.00505291,0.028,-0.068,-0.017,-0.007,0.001,-0.002,513,-5.8651e-05
23:43:13:916669,0.374041,-0.00610787,0.028,-0.015,0.043,-0.005,0.001,-0.004,513,-5.8651e-05
23:43:13:921818,0.374052,-0.00726355,0.015,0.039,0.093,-0.002,0,-0.004,513,-5.8651e-05
23:43:13:926790,0.374054,-0.0085189,-0.012,0.117,0.079,0,0,0.001,510,-0.000234604
23:43:13:931921,0.374042,-0.00987379,-0.019,0.148,0.035,0,0,0.009,510,-0.000234604
23:43:13:936992,0.374063,-0.0113296,0.004,0.161,-0.018,0.001,0.002,0.019,493,-0.00123167
23:43:13:942040,0.374069,-0.0128848,0.026,0.15,-0.053,0.003,0.003,0.021,472,-0.00246334
23:43:13:947021,0.374056,-0.0145396,-0.025,0.031,-0.122,0.003,0.001,0.021,472,-0.00246334
23:43:13:952041,0.37407,-0.0162951,-0.164,-0.237,-0.161,-0.002,-0.002,0.019,503,-0.000645161
23:43:13:957178,0.374061,-0.0181492,-0.47,-1.148,-0.173,-0.029,-0.011,-0.002,512,-0.000117302
23:43:13:962290,0.374075,-0.0201046,-0.611,-2.089,-0.143,-0.062,-0.017,-0.033,512,-0.000117302
23:43:13:967278,0.374059,-0.0221577,-0.519,-3.67,-0.057,-0.128,-0.019,-0.089,512,-0.000117302
23:43:13:972276,0.374059,-0.0243109,-0.244,-4.555,0,-0.171,-0.011,-0.116,512,-0.000117302
23:43:13:977410,0.374033,-0.0265352,0.301,-5.283,0.012,-0.206,0.015,-0.126,512,-0.000117302
23:43:13:982408,0.374035,-0.0286891,0.599,-5.317,-0.044,-0.203,0.037,-0.12,513,-5.8651e-05
23:43:13:987547,0.374034,-0.0307437,0.722,-4.831,-0.201,-0.166,0.056,-0.106,513,-5.8651e-05
23:43:13:992545,0.374069,-0.0327016,0.528,-4.334,-0.319,-0.134,0.05,-0.095,513,-5.8651e-05
23:43:13:997642,0.37406,-0.0345563,-0.08,-3.694,-0.444,-0.102,0.017,-0.076,513,-5.8651e-05
23:43:14:2769,0.374051,-0.0363114,-0.707,-3.421,-0.398,-0.098,-0.019,-0.065,513,-5.8651e-05
23:43:14:7811,0.374046,-0.0379674,-0.913,-3.401,-0.272,-0.107,-0.033,-0.066,513,-5.8651e-05
23:43:14:12900,0.374047,-0.0395228,-0.785,-3.362,-0.085,-0.119,-0.038,-0.072,513,-5.8651e-05
23:43:14:17912,0.374055,-0.0409812,-0.496,-3.179,-0.029,-0.117,-0.035,-0.071,513,-5.8651e-05
23:43:14:22833,0.374072,-0.0423388,-0.036,-2.57,0.007,-0.09,-0.019,-0.053,513,-5.8651e-05
23:43:14:28030,0.374055,-0.0435901,0.154,-2.027,0.048,-0.063,0,-0.035,513,-5.8651e-05
23:43:14:32925,0.374053,-0.0447484,0.195,-1.353,0.062,-0.035,0.035,-0.012,514,0
23:43:14:38157,0.374064,-0.0458058,0.116,-1.177,0.002,-0.035,0.05,-0.008,513,-5.8651e-05
23:43:14:43158,0.374047,-0.0467607,0.084,-1.291,0.019,-0.056,0.045,-0.023,513,-5.8651e-05
23:43:14:48289,0.374046,-0.0476145,0.284,-1.382,0.281,-0.065,0.03,-0.042,507,-0.000410557
23:43:14:53270,0.374064,-0.0483752,0.915,-1.07,0.936,-0.044,0.02,-0.058,479,-0.00205279
23:43:14:58418,0.374056,-0.0490292,1.285,-0.476,1.192,-0.007,0.032,-0.046,479,-0.00205279
23:43:14:63403,0.374069,-0.0495864,1.187,0.69,0.796,0.046,0.057,0.001,483,-0.00181818
23:43:14:68560,0.374058,-0.0500405,0.637,1.354,0.104,0.061,0.058,0.036,488,-0.00152493
23:43:14:73548,0.374067,-0.0503975,-0.374,1.914,-0.864,0.047,0.02,0.065,488,-0.00152493
23:43:14:78679,0.374054,-0.0506514,-0.921,2.262,-1.054,0.031,-0.047,0.067,502,-0.000703812
23:43:14:83785,0.374065,-0.0508085,-0.951,2.698,-0.764,0.048,-0.087,0.067,502,-0.000703812
23:43:14:88783,0.374049,-0.0508658,-0.722,3.779,-0.261,0.125,-0.11,0.079,489,-0.00146628
23:43:14:93787,0.37406,-0.0508228,-0.52,4.514,-0.211,0.181,-0.097,0.094,498,-0.000938416
23:43:14:98916,0.37405,-0.0506767,-0.318,4.982,-0.712,0.214,-0.055,0.11,498,-0.000938416
23:43:14:103920,0.374058,-0.0504333,-0.299,4.719,-1.214,0.19,-0.033,0.111,513,-5.8651e-05
23:43:14:109046,0.374067,-0.0501899,-0.27,3.782,-1.61,0.121,-0.021,0.093,512,-0.000117302
23:43:14:114033,0.374057,-0.0500441,-0.05,3.115,-1.419,0.082,-0.019,0.075,512,-0.000117302
23:43:14:119047,0.374067,-0.050001,0.62,2.361,-0.66,0.06,-0.004,0.05,510,-0.000234604
23:43:14:119887,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:119922,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:119949,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:119961,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:119973,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:119984,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:119996,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120008,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120032,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120054,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120067,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120078,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120090,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120101,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120112,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120124,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120135,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120146,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120158,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120169,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120181,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120192,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120203,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120215,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120227,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120238,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120250,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120261,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120273,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120284,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120295,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120307,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120318,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120329,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120341,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120352,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120364,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120375,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120386,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120397,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120409,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120430,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120442,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120454,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120466,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120477,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120488,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120500,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120511,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120522,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
23:43:14:120533,0.374067,-0.050001,0.62,2.361,-0.66,-0.06,-0.004,0.05,510,0.00246334
