Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
18:05:45:234285,0.374037,0.0591648,-0.61,2.594,-1.486,0.455,0.01,0.094,267,-0.0144868
18:05:45:239404,0.374059,0.0573598,0.193,1.19,-1.045,0.423,0.013,0.028,267,-0.0144868
18:05:45:244411,0.374044,0.0554437,0.899,0.379,-0.516,0.399,0.02,0.003,231,-0.0165982
18:05:45:249544,0.374036,0.0534352,2,-0.243,0.091,0.39,0.058,0,213,-0.017654
18:05:45:254511,0.374035,0.0513234,2.655,-0.257,0.188,0.399,0.11,0.005,213,-0.017654
18:05:45:259652,0.374038,0.0491119,3.25,0.004,0.053,0.402,0.202,0.008,214,-0.0175953
18:05:45:264645,0.374034,0.0468069,3.193,0.191,-0.028,0.389,0.235,0.007,214,-0.0175953
18:05:45:269773,0.374032,0.0444026,2.334,0.402,-0.084,0.365,0.196,0.012,235,-0.0163636
18:05:45:274796,0.374041,0.0420146,1.008,0.528,-0.236,0.353,0.085,0.026,267,-0.0144868
18:05:45:279787,0.374057,0.0397152,0.225,0.524,-0.407,0.342,0.018,0.033,267,-0.0144868
18:05:45:284914,0.374031,0.0375248,-0.543,0.307,-0.625,0.294,-0.033,0.034,307,-0.0121408
18:05:45:289912,0.374056,0.0354345,-0.787,0.062,-0.685,0.242,-0.038,0.032,350,-0.00961877
18:05:45:295048,0.374052,0.0334355,-0.763,-0.156,-0.684,0.168,-0.021,0.038,350,-0.00961877
18:05:45:300151,0.374056,0.0315488,-0.504,-0.004,-0.678,0.154,0,0.047,391,-0.00721408
18:05:45:305151,0.374031,0.0297532,0.018,0.682,-0.688,0.206,0.034,0.062,391,-0.00721408
18:05:45:310164,0.37407,0.0280594,0.24,1.198,-0.677,0.263,0.052,0.069,429,-0.00498534
18:05:45:315267,0.374039,0.0264695,0.211,1.618,-0.577,0.321,0.061,0.075,467,-0.0027566
18:05:45:320289,0.374032,0.0249749,0.075,1.649,-0.454,0.336,0.057,0.076,467,-0.0027566
18:05:45:325312,0.374049,0.023581,0.06,1.574,-0.231,0.355,0.046,0.07,506,-0.000469208
18:05:45:330324,0.374046,0.022293,0.26,1.501,-0.101,0.375,0.038,0.06,546,0.00187683
18:05:45:335524,0.374073,0.0211,0.719,1.303,-0.041,0.398,0.034,0.036,546,0.00187683
18:05:45:340541,0.374038,0.0200044,1.028,1.213,-0.142,0.408,0.041,0.018,588,0.00434018
18:05:45:345640,0.374035,0.0190158,1.511,1.566,-0.409,0.435,0.075,0.011,639,0.00733138
18:05:45:350638,0.374064,0.0181224,1.863,2.255,-0.477,0.466,0.11,0.029,639,0.00733138
18:05:45:355786,0.374036,0.0173294,2.24,3.668,-0.181,0.512,0.149,0.079,690,0.0103226
18:05:45:360783,0.374046,0.0166409,2.128,4.843,0.257,0.528,0.137,0.116,690,0.0103226
18:05:45:365892,0.374044,0.0160452,1.782,5.302,0.241,0.525,0.104,0.124,739,0.0131965
18:05:45:370911,0.374032,0.0155554,1.092,5.873,-0.407,0.518,0.051,0.141,779,0.0155425
18:05:45:376042,0.37406,0.0151669,0.64,6.562,-0.929,0.529,0.029,0.171,779,0.0155425
18:05:45:380942,0.374034,0.0148698,0.076,8.24,-1.148,0.582,0.012,0.23,806,0.0171261
18:05:45:386020,0.374047,0.0146827,-0.215,9.405,-0.88,0.626,0.001,0.258,813,0.0175367
18:05:45:391061,0.374054,0.0145927,-0.604,10.322,-0.438,0.662,-0.025,0.263,813,0.0175367
18:05:45:396167,0.374054,0.014596,-0.848,10.223,-0.402,0.657,-0.043,0.249,805,0.0170674
18:05:45:401265,0.374046,0.01471,-0.952,9.538,-0.587,0.636,-0.05,0.23,805,0.0170674
18:05:45:406269,0.374032,0.0149188,-0.648,9.131,-0.603,0.632,-0.035,0.222,783,0.0157771
18:05:45:411393,0.374063,0.0151102,0.292,8.884,-0.377,0.656,0.007,0.212,751,0.0139003
