Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
14:05:23:367552,11425,-6069,1535,-9936,650,-1305,1463,2,0,2
14:05:23:375862,11425,-6069,1535,-9936,650,-1305,1463,2,0,2
14:05:23:376549,11425,-6069,1535,-9936,658,-1291,1451,7,4,-4
14:05:23:382596,11425,-6069,1535,-9936,658,-1291,1451,7,4,-4
14:05:23:398301,11425,-6069,1535,-9936,658,-1291,1451,7,4,-4
14:05:23:399104,11425,-6069,1535,-9936,646,-1300,1464,-9,5,-2
14:05:23:405051,11425,-6069,1535,-9936,646,-1300,1464,-9,5,-2
14:05:23:412604,11425,-6069,1535,-9936,646,-1300,1464,-9,5,-2
14:05:23:420086,11425,-6069,1535,-9936,654,-1299,1450,0,1,-3
14:05:23:427606,11425,-6069,1535,-9936,654,-1299,1450,0,1,-3
14:05:23:435808,11425,-6069,1535,-9936,654,-1299,1450,0,1,-3
14:05:23:436568,11425,-6069,1535,-9935,649,-1319,1467,-4,-4,1
14:05:23:442590,11425,-6069,1535,-9935,649,-1319,1467,-4,-4,1
14:05:23:458345,11425,-6069,1535,-9935,649,-1319,1467,-4,-4,1
14:05:23:459056,11425,-6069,1535,-9935,651,-1312,1461,9,-5,-4
14:05:23:465078,11425,-6069,1535,-9935,651,-1312,1461,9,-5,-4
14:05:23:472533,11425,-6069,1535,-9935,651,-1312,1461,9,-5,-4
14:05:23:480487,11427,-6065,1532,-9936,649,-1283,1469,21,-3,-2
14:05:23:487535,11427,-6065,1532,-9936,649,-1283,1469,21,-3,-2
14:05:23:495904,11427,-6065,1532,-9936,649,-1283,1469,21,-3,-2
14:05:23:496612,11427,-6065,1532,-9936,643,-1288,1468,-10,-6,0
14:05:23:502569,11427,-6065,1532,-9936,643,-1288,1468,-10,-6,0
14:05:23:518296,11427,-6065,1532,-9936,643,-1288,1468,-10,-6,0
14:05:23:519079,11427,-6065,1533,-9936,638,-1308,1461,-11,-6,-2
14:05:23:525106,11427,-6065,1533,-9936,638,-1308,1461,-11,-6,-2
14:05:23:540828,11427,-6065,1533,-9936,638,-1308,1461,-11,-6,-2
