Time,FT1,FT2,X,Y,Z
14:04:36:339220,0,0,-0.125,0.465,0.01
14:04:36:344225,0,0,-0.125,0.465032,0.01
14:04:36:349340,0,0,-0.125,0.465032,0.01
14:04:36:354317,0,0,-0.125,0.465037,0.01
14:04:36:359473,0,0,-0.125,0.465037,0.01
14:04:36:364467,0,0,-0.125,0.465043,0.01
14:04:36:369596,0,0,-0.125,0.465043,0.01
14:04:36:374566,0,0,-0.125,0.465049,0.01
14:04:36:379778,0,0,-0.125,0.465049,0.01
14:04:36:384869,0,0,-0.125,0.465049,0.01
14:04:36:389694,0,0,-0.125,0.465049,0.01
14:04:36:394996,0,0,-0.125,0.465054,0.01
14:04:36:399997,0,0,-0.125,0.465054,0.01
14:04:36:404944,0,0,-0.125,0.465054,0.01
14:04:36:409964,0,0,-0.125,0.465054,0.01
14:04:36:414995,0,0,-0.125,0.465054,0.01
14:04:36:420082,0,0,-0.125,0.465054,0.01
14:04:36:425192,0,0,-0.125,0.465054,0.01
14:04:36:430370,0,0,-0.125,0.465059,0.01
14:04:36:435344,0,0,-0.125,0.465059,0.01
14:04:36:440345,0,0,-0.125,0.465059,0.01
14:04:36:445464,0,0,-0.125,0.465059,0.01
14:04:36:450577,0,0,-0.125,0.465059,0.01
14:04:36:455576,0,0,-0.125,0.46506,0.01
14:04:36:460713,0,0,-0.125,0.46506,0.01
14:04:36:465709,0,0,-0.125,0.46506,0.01
14:04:36:470812,0,0,-0.125,0.46506,0.01
14:04:36:475815,0,0,-0.125,0.46506,0.01
14:04:36:480942,0,0,-0.125,0.46506,0.01
14:04:36:486065,0,0,-0.125,0.46506,0.01
14:04:36:491075,0,0,-0.125,0.46506,0.01
14:04:36:496220,0,0,-0.125,0.46506,0.01
14:04:36:501123,0,0,-0.125,0.46506,0.01
14:04:36:506157,0,0,-0.125,0.46506,0.01
14:04:36:511348,0,0,-0.125,0.46506,0.01
14:04:36:516364,0,0,-0.125,0.46506,0.01
14:04:36:521440,0,0,-0.125,0.465065,0.01
14:04:36:526718,0,0,-0.125,0.465065,0.01
14:04:36:531706,0,0,-0.125,0.465065,0.01
14:04:36:536691,0,0,-0.125,0.465065,0.01
14:04:36:541742,0,0,-0.125,0.465065,0.01
14:04:36:546710,0,0,-0.125007,0.465065,0.01
14:04:36:551867,0,0,-0.125007,0.465066,0.01
14:04:36:556843,0,0,-0.125007,0.465066,0.01
14:04:36:561941,0,0,-0.125007,0.465066,0.01
14:04:36:567070,0,0,-0.125007,0.465066,0.01
14:04:36:572070,0,0,-0.125007,0.465066,0.01
14:04:36:577340,0,0,-0.125007,0.465066,0.01
14:04:36:582379,0.016,0.011,-0.125007,0.465066,0.01
14:04:36:587332,-0.001,0.014,-0.125007,0.465066,0.01
14:04:36:592461,0.004,0.031,-0.125007,0.465066,0.01
14:04:36:597489,0.038,0.052,-0.125007,0.465066,0.01
14:04:36:602453,0.058,0.051,-0.125007,0.465066,0.01
14:04:36:607575,0.046,0.03,-0.125007,0.465066,0.01
14:04:36:612595,0.008,0.02,-0.125007,0.465066,0.01
14:04:36:617733,-0.039,0.033,-0.125007,0.465066,0.01
14:04:36:622697,-0.033,0.055,-0.125007,0.465066,0.01
14:04:36:627857,0.016,0.075,-0.125007,0.465066,0.01
14:04:36:632991,0.032,0.058,-0.125007,0.465066,0.01
14:04:36:637973,0.006,0.034,-0.125007,0.465066,0.01
14:04:36:642970,-0.045,-0.001,-0.125007,0.465066,0.01
14:04:36:648081,-0.061,-0.018,-0.125007,0.465066,0.01
14:04:36:653088,-0.06,-0.022,-0.125007,0.465066,0.01
14:04:36:658213,-0.055,-0.008,-0.125007,0.465066,0.01
14:04:36:663207,-0.046,0.02,-0.125007,0.465066,0.01
14:04:36:668369,-0.034,0.032,-0.125007,0.465066,0.01
14:04:36:673321,-0.003,0.032,-0.125007,0.465066,0.01
14:04:36:678459,0.017,0.028,-0.125007,0.465066,0.01
14:04:36:683584,0.033,0.023,-0.125007,0.465067,0.01
14:04:36:688584,0.027,0.019,-0.125007,0.465067,0.01
14:04:36:693584,0.001,0.009,-0.125007,0.465067,0.01
14:04:36:698725,-0.013,0.004,-0.125007,0.465067,0.01
14:04:36:703726,-0.008,-0.007,-0.125007,0.465067,0.01
14:04:36:708814,0.023,-0.025,-0.125007,0.465067,0.01
14:04:36:713839,0.039,-0.03,-0.125007,0.465067,0.01
14:04:36:718949,0.023,-0.01,-0.125007,0.465067,0.01
14:04:36:723971,-0.011,0.013,-0.125007,0.465067,0.01
14:04:36:729074,-0.066,0.034,-0.125007,0.465067,0.01
14:04:36:734215,-0.077,0.032,-0.125007,0.465067,0.01
14:04:36:739203,-0.038,0.017,-0.125007,0.465067,0.01
14:04:36:744194,0.007,0.012,-0.125007,0.465067,0.01
14:04:36:749312,0.054,0.01,-0.125007,0.465067,0.01
14:04:36:754348,0.059,0.009,-0.125007,0.465067,0.01
14:04:36:759461,0.053,0.006,-0.125007,0.465067,0.01
14:04:36:764573,0.058,0.003,-0.125007,0.465067,0.01
14:04:36:769586,0.07,-0.001,-0.125007,0.465067,0.01
14:04:36:774596,0.066,-0.008,-0.125007,0.465067,0.01
14:04:36:779703,0.044,-0.023,-0.125007,0.465067,0.01
14:04:36:784856,0.033,-0.025,-0.125007,0.465067,0.01
14:04:36:789830,0.031,-0.012,-0.125007,0.465067,0.01
14:04:36:795092,0.019,0.025,-0.125007,0.465067,0.01
14:04:36:799968,0.009,0.052,-0.125007,0.465067,0.01
14:04:36:804954,0.016,0.078,-0.125007,0.465067,0.01
14:04:36:810068,0.034,0.084,-0.125007,0.465067,0.01
14:04:36:815194,0.055,0.083,-0.125007,0.465067,0.01
14:04:36:820206,0.053,0.078,-0.125007,0.465067,0.01
14:04:36:825324,0.036,0.078,-0.125007,0.465067,0.01
14:04:36:830325,0.022,0.086,-0.125007,0.465067,0.01
14:04:36:835449,-0.009,0.101,-0.125007,0.465067,0.01
14:04:36:840483,-0.035,0.095,-0.125007,0.465067,0.01
14:04:36:845598,-0.055,0.045,-0.125007,0.465067,0.01
14:04:36:850569,-0.043,0,-0.125007,0.465067,0.01
14:04:36:855599,-0.011,-0.042,-0.125007,0.465067,0.01
14:04:36:860708,-0.004,-0.041,-0.125007,0.465067,0.01
14:04:36:865820,-0.015,-0.015,-0.125007,0.465067,0.01
14:04:36:870859,-0.006,0.022,-0.125007,0.465067,0.01
14:04:36:875742,0.018,0.055,-0.125007,0.465067,0.01
14:04:36:880973,0.045,0.106,-0.125007,0.465067,0.01
14:04:36:886065,0.034,0.117,-0.125007,0.465067,0.01
14:04:36:891078,-0.01,0.072,-0.125007,0.465067,0.01
14:04:36:896194,-0.029,0.023,-0.125007,0.465067,0.01
14:04:36:901216,-0.014,-0.015,-0.125007,0.465067,0.01
14:04:36:906204,0.011,-0.007,-0.125007,0.465067,0.01
14:04:36:911442,0.024,0.012,-0.125007,0.465067,0.01
14:04:36:916469,0.005,0.007,-0.125007,0.465071,0.01
14:04:36:921447,-0.035,-0.01,-0.125007,0.465071,0.01
14:04:36:926573,-0.045,-0.007,-0.125007,0.465071,0.01
14:04:36:931710,-0.03,0.017,-0.125007,0.465071,0.01
14:04:36:936710,-0.016,0.03,-0.125007,0.465071,0.01
14:04:36:941721,-0.003,0.033,-0.125007,0.465071,0.01
14:04:36:946836,0.017,0.033,-0.125013,0.465071,0.01
14:04:36:951850,0.034,0.036,-0.125013,0.465071,0.01
14:04:36:956940,0.037,0.034,-0.125013,0.465071,0.01
14:04:36:962075,0.018,0.027,-0.125013,0.465071,0.01
14:04:36:967077,-0.018,0.016,-0.125013,0.465071,0.01
14:04:36:972064,-0.036,0.012,-0.125013,0.465071,0.01
14:04:36:977219,-0.051,0.006,-0.12502,0.465071,0.01
14:04:36:982317,-0.06,-0.001,-0.12502,0.465071,0.01
14:04:36:987318,-0.066,-0.013,-0.12502,0.465071,0.01
14:04:36:992324,-0.059,-0.014,-0.12502,0.465071,0.01
14:04:36:997449,-0.03,-0.004,-0.12502,0.465071,0.01
14:04:37:2444,-0.006,0.001,-0.12502,0.465071,0.01
14:04:37:7575,0.018,0,-0.12502,0.465071,0.01
14:04:37:12702,0.016,-0.001,-0.12502,0.465071,0.01
14:04:37:17715,-0.013,0.008,-0.12502,0.465076,0.01
14:04:37:22697,-0.039,0.017,-0.12502,0.465076,0.01
14:04:37:27820,-0.062,0.021,-0.12502,0.465076,0.01
14:04:37:32970,-0.059,0.016,-0.125027,0.465076,0.01
14:04:37:37973,-0.051,0.015,-0.125027,0.465076,0.01
14:04:37:42944,-0.038,0.015,-0.125027,0.465076,0.01
14:04:37:48066,-0.03,0.011,-0.125027,0.465076,0.01
14:04:37:53082,-0.015,-0.002,-0.125027,0.465076,0.01
14:04:37:58204,-0.008,-0.011,-0.125027,0.465076,0.01
14:04:37:63321,-0.009,-0.007,-0.125027,0.465076,0.01
14:04:37:68321,-0.015,0.012,-0.125027,0.465076,0.01
14:04:37:73318,-0.014,0.051,-0.125027,0.465076,0.01
14:04:37:78446,-0.004,0.064,-0.125027,0.465076,0.01
14:04:37:83571,0.015,0.046,-0.125027,0.465076,0.01
14:04:37:88572,0.024,0.023,-0.125027,0.465076,0.01
14:04:37:93723,0.034,0.009,-0.125033,0.465076,0.01
14:04:37:98602,0.037,0.02,-0.125033,0.465076,0.01
14:04:37:103691,0.017,0.043,-0.125033,0.465076,0.01
14:04:37:108832,-0.028,0.037,-0.125033,0.465076,0.01
14:04:37:113826,-0.046,0.021,-0.125033,0.465076,0.01
14:04:37:118963,-0.025,0.007,-0.125033,0.465076,0.01
14:04:37:123942,0.001,0.012,-0.125033,0.465076,0.01
14:04:37:129070,0.009,0.027,-0.125033,0.465076,0.01
14:04:37:134218,-0.015,0.028,-0.125033,0.465076,0.01
14:04:37:139195,-0.058,0.021,-0.125033,0.465076,0.01
14:04:37:144326,-0.063,0.024,-0.125033,0.465076,0.01
14:04:37:149321,-0.021,0.051,-0.125033,0.465076,0.01
14:04:37:154460,0.025,0.072,-0.125033,0.465076,0.01
14:04:37:159443,0.08,0.083,-0.125033,0.465076,0.01
14:04:37:164572,0.081,0.073,-0.125033,0.465077,0.01
14:04:37:169567,0.028,0.047,-0.125033,0.465077,0.01
14:04:37:174707,-0.015,0.031,-0.125033,0.465077,0.01
14:04:37:179707,-0.022,0.018,-0.125033,0.465077,0.01
14:04:37:184824,0.02,0.013,-0.125033,0.465077,0.01
14:04:37:189823,0.088,0.001,-0.125033,0.465077,0.01
14:04:37:195104,0.069,-0.017,-0.125033,0.465077,0.01
14:04:37:199977,0.024,-0.024,-0.125033,0.465077,0.01
14:04:37:205067,-0.002,-0.007,-0.125033,0.465077,0.01
14:04:37:210068,0.025,0.021,-0.125033,0.465077,0.01
14:04:37:215103,0.073,0.06,-0.125033,0.465077,0.01
14:04:37:220193,0.072,0.068,-0.125033,0.465077,0.01
14:04:37:225200,0.04,0.063,-0.12504,0.465077,0.01
14:04:37:230326,0.033,0.064,-0.12504,0.465077,0.01
14:04:37:235462,0.056,0.075,-0.12504,0.465077,0.01
14:04:37:240478,0.068,0.082,-0.12504,0.465077,0.01
14:04:37:245568,0.039,0.088,-0.12504,0.465077,0.01
14:04:37:250724,-0.004,0.092,-0.12504,0.465077,0.01
14:04:37:255702,-0.056,0.097,-0.12504,0.465077,0.01
14:04:37:260850,-0.043,0.084,-0.12504,0.465077,0.01
14:04:37:265728,-0.008,0.062,-0.12504,0.465077,0.01
14:04:37:270817,0.027,0.041,-0.12504,0.465077,0.01
14:04:37:275989,0.041,0.031,-0.12504,0.465077,0.01
14:04:37:280949,0.001,0.046,-0.12504,0.465077,0.01
14:04:37:286070,-0.033,0.053,-0.125047,0.465077,0.01
14:04:37:291081,-0.054,0.041,-0.125047,0.465077,0.01
14:04:37:296206,-0.038,0.02,-0.125047,0.465077,0.01
14:04:37:301334,0.005,-0.01,-0.125047,0.465077,0.01
14:04:37:306372,0.028,-0.014,-0.125047,0.465077,0.01
14:04:37:311491,0.036,0.011,-0.125047,0.465077,0.01
14:04:37:316587,0.029,0.032,-0.125047,0.465077,0.01
14:04:37:321581,0.011,0.038,-0.125053,0.465077,0.01
14:04:37:326575,0.001,0.025,-0.125053,0.465077,0.01
14:04:37:331697,-0.003,0.008,-0.125053,0.465077,0.01
14:04:37:336696,-0.003,0.009,-0.125053,0.465077,0.01
14:04:37:341702,-0.005,0.029,-0.125053,0.465077,0.01
14:04:37:346823,-0.006,0.052,-0.12506,0.465077,0.01
14:04:37:351962,0.004,0.062,-0.12506,0.465077,0.01
14:04:37:356999,0.029,0.062,-0.12506,0.465077,0.01
14:04:37:362092,0.035,0.054,-0.12506,0.465077,0.01
14:04:37:367232,0.006,0.034,-0.12506,0.465077,0.01
14:04:37:372222,-0.029,0.022,-0.12506,0.465077,0.01
14:04:37:377366,-0.063,0.009,-0.125067,0.465077,0.01
14:04:37:382449,-0.054,0.01,-0.125067,0.465077,0.01
14:04:37:387474,-0.012,0.03,-0.125067,0.465077,0.01
14:04:37:392487,0.004,0.043,-0.125067,0.465077,0.01
14:04:37:397592,-0.012,0.03,-0.125067,0.465077,0.01
14:04:37:402610,-0.036,0,-0.125067,0.465077,0.01
14:04:37:407751,-0.053,-0.036,-0.125067,0.465077,0.01
14:04:37:412872,-0.056,-0.026,-0.125067,0.465077,0.01
14:04:37:417823,-0.067,-0.011,-0.125073,0.465077,0.01
14:04:37:422871,-0.077,-0.023,-0.125073,0.465077,0.01
14:04:37:427865,-0.055,-0.05,-0.12508,0.465077,0.01
14:04:37:433074,0.015,-0.066,-0.12508,0.465077,0.01
14:04:37:438084,0.051,-0.044,-0.12508,0.465077,0.01
14:04:37:442987,0.038,0.004,-0.125087,0.465077,0.01
14:04:37:448222,-0.003,0.014,-0.125087,0.465077,0.01
14:04:37:453204,-0.054,-0.01,-0.125087,0.465077,0.01
14:04:37:458327,-0.063,-0.027,-0.125087,0.465077,0.01
14:04:37:463333,-0.06,-0.019,-0.125087,0.465077,0.01
14:04:37:468473,-0.069,-0.003,-0.125087,0.465077,0.01
14:04:37:473450,-0.106,0,-0.125087,0.465077,0.01
14:04:37:478585,-0.128,-0.007,-0.125087,0.465077,0.01
14:04:37:483702,-0.117,0.002,-0.125087,0.465077,0.01
14:04:37:488699,-0.082,0.032,-0.125087,0.465077,0.01
14:04:37:493826,-0.032,0.079,-0.125087,0.465077,0.01
14:04:37:498953,-0.021,0.081,-0.125087,0.465077,0.01
14:04:37:503954,-0.023,0.055,-0.125087,0.465077,0.01
