Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
20:46:14:685270,-2,-1,-1,2,0,0,0,-3
20:46:14:686065,-1,-3,-5,-3,0,-1,-1,0
20:46:14:700250,-2,0,-3,-3,-4,-2,-2,-4
20:46:14:701018,-2,0,-3,-3,-4,-2,-2,-4
20:46:14:707086,1,-1,5,1,-2,0,-1,-3
20:46:14:722702,-1,0,-2,-1,-1,-2,1,-1
20:46:14:723539,-1,0,-2,-1,-1,-2,1,-1
20:46:14:729548,-1,5,-1,-1,-1,-2,-2,-2
20:46:14:737073,0,1,-2,-1,-2,-1,-1,-1
20:46:14:744603,0,1,-2,-1,-2,-1,-1,-1
20:46:14:752088,-2,-3,0,-1,-1,-3,0,0
20:46:14:760254,1,-1,-2,-1,-1,-1,1,4
20:46:14:761052,1,-1,-2,-1,-1,-1,1,4
20:46:14:767022,-3,-1,0,-1,0,0,-2,-7
20:46:14:782732,0,-1,-2,-3,-1,-1,-2,-3
20:46:14:783553,0,-1,-2,-3,-1,-1,-2,-3
20:46:14:789595,0,0,-6,-2,-2,0,-1,8
20:46:14:797066,-5,-2,5,2,-1,1,0,0
20:46:14:804624,-5,-2,5,2,-1,1,0,0
20:46:14:812050,-2,0,-5,0,0,-1,1,-4
20:46:14:820291,-1,-2,-4,-2,-2,-2,-2,-1
20:46:14:821119,-1,-2,-4,-2,-2,-2,-2,-1
20:46:14:827042,0,0,-1,-2,-1,1,-1,1
20:46:14:842738,-1,0,3,-1,0,-3,-1,8
20:46:14:843546,-1,0,3,-1,0,-3,-1,8
20:46:14:849548,-1,-5,-2,-4,-2,-2,-1,0
20:46:14:857066,0,-2,-3,-4,1,-1,-2,-2
20:46:14:872737,0,-2,-3,-4,1,-1,-2,-2
20:46:14:873538,-3,-2,0,2,0,-1,-1,-1
20:46:14:880245,-2,-3,-3,-4,-2,-2,-2,-4
20:46:14:881038,-2,-3,-3,-4,-2,-2,-2,-4
20:46:14:887048,0,-1,-1,1,0,-1,0,0
20:46:14:902762,-2,-4,-2,1,-2,-2,-1,2
20:46:14:903551,-2,-4,-2,1,-2,-2,-1,2
20:46:14:909515,1,1,1,0,-1,-2,-1,-1
20:46:14:917100,-3,1,-1,0,0,-1,-2,-13
20:46:14:924590,-3,1,-1,0,0,-1,-2,-13
20:46:14:932036,-3,-2,1,-4,1,-2,-2,-1
20:46:14:940265,3,2,-3,-3,0,-1,1,-2
20:46:14:941048,3,2,-3,-3,0,-1,1,-2
20:46:14:947059,0,0,1,-1,-1,0,-2,-3
20:46:14:962773,-1,-2,-2,1,-1,-1,-1,1
20:46:14:963558,-1,-2,-2,1,-1,-1,-1,1
20:46:14:969536,-1,0,-1,-1,-2,-1,0,9
20:46:14:977026,0,-1,1,-1,-1,0,0,1
20:46:14:984627,0,-1,1,-1,-1,0,0,1
20:46:14:992061,-2,-3,0,-1,0,0,0,-4
20:46:15:257,-3,-5,-1,1,0,0,-1,-5
20:46:15:1078,-3,-5,-1,1,0,0,-1,-5
20:46:15:7094,0,0,-2,-1,-1,-4,-1,0
20:46:15:22783,-1,1,0,-3,-1,-2,-2,-6
20:46:15:23572,-1,1,0,-3,-1,-2,-2,-6
20:46:15:29538,0,-1,-1,0,-1,0,-1,-2
20:46:15:37031,-1,0,-1,0,0,0,0,0
20:46:15:44620,-1,0,-1,0,0,0,0,0
20:46:15:52086,0,-1,-1,-2,0,-2,-2,0
20:46:15:60316,0,-1,-3,-1,-3,-1,-2,2
20:46:15:61029,0,-1,-3,-1,-3,-1,-2,2
20:46:15:67070,-1,-1,-1,-1,0,-1,0,-2
20:46:15:82758,-2,-2,0,-2,-1,0,-2,5
20:46:15:83574,-2,-2,0,-2,-1,0,-2,5
20:46:15:89555,0,-1,-3,-2,-1,-1,-3,-10
20:46:15:97056,-1,1,0,-1,-1,-1,-1,4
20:46:15:104583,-1,1,0,-1,-1,-1,-1,4
20:46:15:112066,-3,-2,-2,0,-1,0,0,-4
20:46:15:120254,-3,1,0,-1,1,-1,-1,-6
20:46:15:121049,-3,1,0,-1,1,-1,-1,-6
20:46:15:127007,0,2,0,-1,-1,-1,-1,-2
20:46:15:142724,-1,-2,0,-2,-4,-2,-2,-5
20:46:15:143519,-1,-2,0,-2,-4,-2,-2,-5
